-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by type. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.5.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by type", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.5.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Pucca,Kuchcha,"Dug-cum
Borewell",Others,"Total
"
MADHYA PRADESH,RATLAM,BAJNA,438,1682,0,2,2122
MADHYA PRADESH,RATLAM,JAORA,3748,7437,39,15,11239
MADHYA PRADESH,RATLAM,PIPLODA,3474,6091,29,64,9658
MADHYA PRADESH,RATLAM,RATLAM,4328,5150,64,88,9630
MADHYA PRADESH,RATLAM,SAILANA,1173,1780,21,14,2988
MADHYA PRADESH,REWA,GANGEO,819,44,54,0,917
MADHYA PRADESH,REWA,HANUMANA,604,14,1,14,633
MADHYA PRADESH,REWA,JAWA,2311,70,437,0,2818
MADHYA PRADESH,REWA,MAUGANJ,238,58,4,0,300
MADHYA PRADESH,REWA,NAIGARHI,565,76,14,0,655
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,782,42,57,0,881
MADHYA PRADESH,REWA,REWA,963,48,34,0,1045
MADHYA PRADESH,REWA,SIRMOUR,1893,18,50,0,1961
MADHYA PRADESH,REWA,TEONTHER,2125,117,313,2,2557
MADHYA PRADESH,SAGAR,BANDA,5373,271,28,7,5679
MADHYA PRADESH,SAGAR,BINA,1484,37,4,15,1540
MADHYA PRADESH,SAGAR,DEORI,4530,269,90,12,4901
MADHYA PRADESH,SAGAR,JAISINAGAR,4364,242,33,19,4658
MADHYA PRADESH,SAGAR,KESLI,2888,939,180,23,4030
MADHYA PRADESH,SAGAR,KHURAI,2706,59,2,13,2780
MADHYA PRADESH,SAGAR,MALTHONE,2392,41,9,9,2451
MADHYA PRADESH,SAGAR,RAHATGARH,3490,26,16,11,3543
MADHYA PRADESH,SAGAR,REHLI,5721,165,10,21,5917
MADHYA PRADESH,SAGAR,SAGAR,6416,315,39,35,6805
MADHYA PRADESH,SAGAR,SHAHGARH,2193,157,4,5,2359
MADHYA PRADESH,SATNA,AMARPATAN,1262,428,17,0,1707
MADHYA PRADESH,SATNA,MAIHAR,3098,216,11,4,3329
MADHYA PRADESH,SATNA,MAJHAGAWAN,2538,172,3,2,2715
MADHYA PRADESH,SATNA,NAGOD,2226,240,46,1,2513
MADHYA PRADESH,SATNA,RAMNAGER,1614,130,7,1,1752
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,2190,102,26,2,2320
MADHYA PRADESH,SATNA,SOHAWAL,1439,65,29,0,1533
MADHYA PRADESH,SATNA,UCHEHARA,3155,81,29,0,3265
MADHYA PRADESH,SEHORE,ASHTA,5511,2270,12,4,7797
MADHYA PRADESH,SEHORE,BUDHNI,3088,5,9,1,3103
MADHYA PRADESH,SEHORE,ICHAWAR,1783,3442,7,7,5239
MADHYA PRADESH,SEHORE,NASRULLAGANJ,4340,78,10,4,4432
MADHYA PRADESH,SEHORE,SEHORE,6347,1327,50,10,7734
MADHYA PRADESH,SEONI,BARGHAT,2228,257,2,6,2493
MADHYA PRADESH,SEONI,CHHAPARA,1476,1251,7,6,2740
MADHYA PRADESH,SEONI,DHANORA,410,281,4,15,710
MADHYA PRADESH,SEONI,GHANSOR,258,90,0,5,353
MADHYA PRADESH,SEONI,KEOLARI,898,302,31,34,1265
MADHYA PRADESH,SEONI,KURAI,3143,1015,2,20,4180
MADHYA PRADESH,SEONI,LAKHNADON,1914,2251,21,4,4190
MADHYA PRADESH,SEONI,SEONI,4647,1678,39,62,6426
MADHYA PRADESH,SHAHDOL,ANUPPUR,112,80,0,0,192
MADHYA PRADESH,SHAHDOL,BEOHARI,705,6,2,0,713
MADHYA PRADESH,SHAHDOL,BURHAR,131,23,0,0,154
MADHYA PRADESH,SHAHDOL,GOHPARU,19,81,0,0,100
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,537,533,8,0,1078
MADHYA PRADESH,SHAHDOL,JAITHARI,950,263,1,0,1214
MADHYA PRADESH,SHAHDOL,KOTMA,12,0,2,2,16
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,80,27,3,0,110
MADHYA PRADESH,SHAHDOL,SOHAGPUR,536,61,5,0,602
MADHYA PRADESH,SHAJAPUR,AGAR,2847,2469,2,20,5338
MADHYA PRADESH,SHAJAPUR,BAROD,4377,3270,8,16,7671
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,7200,962,12,58,8232
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,4550,3622,16,10,8198
MADHYA PRADESH,SHAJAPUR,NALKHEDA,2228,2201,4,7,4440
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,4401,3258,8,15,7682
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,4489,404,33,134,5060
MADHYA PRADESH,SHAJAPUR,SUSNER,5338,1921,4,27,7290
MADHYA PRADESH,SHEOPUR,KARHAL,120,0,0,0,120
MADHYA PRADESH,SHEOPUR,SHEOPUR,396,5,34,1,436
MADHYA PRADESH,SHEOPUR,VIJAYPUR,3426,94,95,5,3620
MADHYA PRADESH,SHIVPURI,BADARWAS,2894,452,23,0,3369
MADHYA PRADESH,SHIVPURI,KARERA,4151,884,59,0,5094
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,7545,3394,192,62,11193
MADHYA PRADESH,SHIVPURI,KOLARAS,3673,104,95,3,3875
MADHYA PRADESH,SHIVPURI,NARWAR,5775,681,79,17,6552
MADHYA PRADESH,SHIVPURI,PICHHORE,5125,1181,23,1,6330
MADHYA PRADESH,SHIVPURI,POHARI,2969,40,19,1,3029
MADHYA PRADESH,SHIVPURI,SHIVPURI,3231,265,390,81,3967
MADHYA PRADESH,SIDHI,CHITRANGI,449,66,4,1,520
MADHYA PRADESH,SIDHI,DEOSAR,1254,184,8,2,1448
MADHYA PRADESH,SIDHI,KUSMI,173,42,0,0,215
MADHYA PRADESH,SIDHI,MAJHOULI,1234,291,5,4,1534
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,1296,24,71,10,1401
MADHYA PRADESH,SIDHI,SIDHI,1607,44,148,6,1805
MADHYA PRADESH,SIDHI,SIHAWAL,1195,60,35,4,1294
MADHYA PRADESH,SIDHI,WAIDHAN,3811,185,48,11,4055
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,11169,343,39,7,11558
MADHYA PRADESH,TIKAMGARH,JATARA,10562,381,84,17,11044
MADHYA PRADESH,TIKAMGARH,NIWARI,7806,70,15,2,7893
MADHYA PRADESH,TIKAMGARH,PALERA,9090,161,15,3,9269
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,8399,860,16,3,9278
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,9784,238,22,5,10049
MADHYA PRADESH,UJJAIN,BARNAGAR,1394,1204,126,36,2760
MADHYA PRADESH,UJJAIN,GHATTIA,2980,2686,30,44,5740
MADHYA PRADESH,UJJAIN,KHACHROD,4407,6772,11,22,11212
MADHYA PRADESH,UJJAIN,MEHIDPUR,3907,5314,5,17,9243
MADHYA PRADESH,UJJAIN,TARANA,4866,2551,4,10,7431
MADHYA PRADESH,UJJAIN,UJJAIN,3163,1241,50,31,4485
MADHYA PRADESH,UMARIA,KARKELI,885,84,36,2,1007
MADHYA PRADESH,UMARIA,MANPUR,995,192,9,0,1196
MADHYA PRADESH,UMARIA,PALI,173,6,0,0,179
MADHYA PRADESH,VIDISHA,BASODA,3453,84,11,3,3551
MADHYA PRADESH,VIDISHA,GYARASPUR,2076,23,2,3,2104
MADHYA PRADESH,VIDISHA,KURWAI,1340,137,5,1,1483
MADHYA PRADESH,VIDISHA,LATERI,1680,31,10,7,1728
MADHYA PRADESH,VIDISHA,NATERAN,4191,404,5,9,4609
MADHYA PRADESH,VIDISHA,SIRONJ,1637,141,1,7,1786
MADHYA PRADESH,VIDISHA,VIDISHA,792,33,17,0,842
MAHARASHTRA,AHMEDNAGAR,AKOLA,5937,4488,55,37,10517
MAHARASHTRA,AHMEDNAGAR,JAMKHED,4948,604,11,16,5579
MAHARASHTRA,AHMEDNAGAR,KARJAT,8156,2883,22,11,11072
MAHARASHTRA,AHMEDNAGAR,KOPARGAON,10941,143,35,5,11124
MAHARASHTRA,AHMEDNAGAR,NAGAR,7860,2272,178,287,10597
MAHARASHTRA,AHMEDNAGAR,NEVASA,12099,321,23,30,12473
MAHARASHTRA,AHMEDNAGAR,PARNER,11233,3635,92,14,14974
MAHARASHTRA,AHMEDNAGAR,PATHARDI,6516,1472,23,437,8448
MAHARASHTRA,AHMEDNAGAR,RAHATA,8830,384,13,2,9229
MAHARASHTRA,AHMEDNAGAR,RAHURI,11892,166,23,2,12083
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,17971,2649,92,37,20749
MAHARASHTRA,AHMEDNAGAR,SHEVGAON,8117,2375,60,118,10670
MAHARASHTRA,AHMEDNAGAR,SHRIGONDA,6915,879,26,147,7967
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,6262,768,8,4,7042
MAHARASHTRA,AKOLA,AKOLA,1495,79,7,5,1586
MAHARASHTRA,AKOLA,AKOT,4296,276,10,0,4582
MAHARASHTRA,AKOLA,BALAPUR,1533,19,1,6,1559
MAHARASHTRA,AKOLA,BARSHI TAKLI,2320,670,116,21,3127
MAHARASHTRA,AKOLA,MURTIJAPUR,2366,108,4,0,2478
MAHARASHTRA,AKOLA,PATUR,2943,64,0,0,3007
MAHARASHTRA,AKOLA,TELHARA,3191,782,42,12,4027
MAHARASHTRA,AMRAVATI,ACHALPUR,6899,326,4,5,7234
MAHARASHTRA,AMRAVATI,AMRAVATI,3697,227,37,28,3989
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,5292,33,11,5,5341
MAHARASHTRA,AMRAVATI,BHATKULI,666,11,0,0,677
MAHARASHTRA,AMRAVATI,CHANDUR BAZAR,8424,466,4,10,8904
MAHARASHTRA,AMRAVATI,CHANDUR RAILWAY,3771,158,2,1,3932
MAHARASHTRA,AMRAVATI,CHIKHALDARA,698,215,2,15,930
MAHARASHTRA,AMRAVATI,DARYAPUR,694,19,3,1,717
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,4429,374,7,12,4822
MAHARASHTRA,AMRAVATI,DHARNI,1667,193,4,6,1870
MAHARASHTRA,AMRAVATI,MORSHI,9397,247,100,22,9766
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,5413,799,9,28,6249
MAHARASHTRA,AMRAVATI,TEOSA,4794,332,5,2,5133
MAHARASHTRA,AMRAVATI,WARUD,13459,111,18,9,13597
MAHARASHTRA,AURANGABAD,AURANGABAD,8780,2085,5,14,10884
MAHARASHTRA,AURANGABAD,FULAMBRI,6701,1831,62,3,8597
MAHARASHTRA,AURANGABAD,GANAGAPUR,7458,2611,49,136,10254
MAHARASHTRA,AURANGABAD,KANNAD,10856,3665,21,73,14615
MAHARASHTRA,AURANGABAD,KHULDABAD,2948,1101,28,12,4089
MAHARASHTRA,AURANGABAD,PAITHAN,6236,1480,0,21,7737
MAHARASHTRA,AURANGABAD,SILLOD,7992,3278,13,43,11326
MAHARASHTRA,AURANGABAD,SOEGAON,1965,2123,12,21,4121
MAHARASHTRA,AURANGABAD,VAIJAPUR,11528,5023,38,79,16668
MAHARASHTRA,BEED,AMBEJOGAI,1134,1551,11,0,2696
MAHARASHTRA,BEED,ASHTI,4128,930,125,23,5206
MAHARASHTRA,BEED,BEED,899,2301,23,4,3227
MAHARASHTRA,BEED,DHARUR,425,382,0,0,807
MAHARASHTRA,BEED,GEORAI,454,2065,5,1,2525
MAHARASHTRA,BEED,KAIJ,1266,3510,24,65,4865
MAHARASHTRA,BEED,MAJALGAON,126,1490,3,0,1619
MAHARASHTRA,BEED,PARLI,1442,2363,3,0,3808
MAHARASHTRA,BEED,PATODA,587,1458,8,0,2053
MAHARASHTRA,BEED,SHIRUR (KASAR),428,1146,26,5,1605
MAHARASHTRA,BEED,WADWANI,1768,731,4,0,2503
MAHARASHTRA,BHANDARA,BHANDARA,1364,12,10,2,1388
MAHARASHTRA,BHANDARA,LAKHANDUR,2353,11,212,5,2581
MAHARASHTRA,BHANDARA,LAKHANI,1492,97,76,1,1666
MAHARASHTRA,BHANDARA,MOHADI,1452,4,2,12,1470
MAHARASHTRA,BHANDARA,PAVANI,3873,591,11,5,4480
MAHARASHTRA,BHANDARA,SAKOLI,1422,32,9,4,1467
MAHARASHTRA,BHANDARA,TUMSAR,2389,522,8,6,2925
MAHARASHTRA,BULDANA,BULDANA,5202,1114,28,6,6350
MAHARASHTRA,BULDANA,CHIKHLI,4738,2569,11,2,7320
MAHARASHTRA,BULDANA,DEULGAON RAJA,2985,918,6,6,3915
MAHARASHTRA,BULDANA,JALGAON JAMOD,4623,320,4,17,4964
MAHARASHTRA,BULDANA,KHAMGAON,5910,449,23,4,6386
MAHARASHTRA,BULDANA,LONAR,2451,969,7,13,3440
MAHARASHTRA,BULDANA,MALKAPUR,4529,177,13,15,4734
MAHARASHTRA,BULDANA,MEHKAR,3755,768,18,1,4542
MAHARASHTRA,BULDANA,MOTALA,4910,1047,29,14,6000
MAHARASHTRA,BULDANA,NANDURA,4260,187,18,5,4470
MAHARASHTRA,BULDANA,SANGRAMPUR,4310,193,2,3,4508
MAHARASHTRA,BULDANA,SHEGAON,2335,549,9,0,2893
MAHARASHTRA,BULDANA,SINDKHED RAJA,3512,1329,11,23,4875
MAHARASHTRA,CHANDRAPUR,BALLARPUR,674,16,11,2,703
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,681,31,0,0,712
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,1248,38,0,0,1286
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,753,11,1,3,768
MAHARASHTRA,CHANDRAPUR,CHIMUR,1899,36,15,8,1958
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,1030,105,1,0,1136
MAHARASHTRA,CHANDRAPUR,KORPANA,355,24,7,5,391
MAHARASHTRA,CHANDRAPUR,MUL,741,22,1,0,764
MAHARASHTRA,CHANDRAPUR,NAGBHIR,1839,44,9,14,1906
MAHARASHTRA,CHANDRAPUR,POMBHURNA,490,32,0,0,522
MAHARASHTRA,CHANDRAPUR,RAJURA,1145,143,1,1,1290
MAHARASHTRA,CHANDRAPUR,SAWALI,634,13,0,0,647
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,468,46,19,0,533
MAHARASHTRA,CHANDRAPUR,WARORA,733,52,8,6,799
MAHARASHTRA,DHULE,DHULE,4749,12151,655,82,17637
MAHARASHTRA,DHULE,SAKRI,3680,14611,32,48,18371
MAHARASHTRA,DHULE,SHIRPUR,3928,1008,738,16,5690
MAHARASHTRA,DHULE,SINDKHEDA,3319,5342,385,62,9108
MAHARASHTRA,GADCHIROLI,AHERI,573,148,1,10,732
MAHARASHTRA,GADCHIROLI,ARMORI,1293,71,4,5,1373
MAHARASHTRA,GADCHIROLI,BHAMRAGAD,265,0,2,1,268
MAHARASHTRA,GADCHIROLI,CHAMORSHI,1084,288,6,17,1395
MAHARASHTRA,GADCHIROLI,DESAIGANJ (WADSA ),513,0,0,4,517
MAHARASHTRA,GADCHIROLI,DHANORA,876,244,0,0,1120
MAHARASHTRA,GADCHIROLI,ETTAPALLI,345,169,0,3,517
MAHARASHTRA,GADCHIROLI,GADCHIROLI,1324,55,3,1,1383
MAHARASHTRA,GADCHIROLI,KORCHI,424,299,2,5,730
MAHARASHTRA,GADCHIROLI,KURKHEDA,1735,60,2,4,1801
MAHARASHTRA,GADCHIROLI,MULCHERA,516,40,1,0,557
MAHARASHTRA,GADCHIROLI,SIRONCHA,200,15,557,0,772
MAHARASHTRA,GONDIYA,A / MORGAON,783,41,1,2,827
MAHARASHTRA,GONDIYA,AMGAON,604,210,14,0,828
MAHARASHTRA,GONDIYA,DEVRI,564,186,31,11,792
MAHARASHTRA,GONDIYA,GONDIYA,1469,76,37,5,1587
MAHARASHTRA,GONDIYA,GOREGAON,858,210,28,2,1098
MAHARASHTRA,GONDIYA,SADAK ARJUNI,1188,222,31,3,1444
MAHARASHTRA,GONDIYA,SALEKASA,357,63,130,1,551
MAHARASHTRA,GONDIYA,TIRODA,1304,414,11,9,1738
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),2669,759,21,8,3457
MAHARASHTRA,HINGOLI,BASMATH,2504,3027,15,3,5549
MAHARASHTRA,HINGOLI,HINGOLI,2458,1299,19,9,3785
MAHARASHTRA,HINGOLI,KALAMNURI,3248,630,56,9,3943
MAHARASHTRA,HINGOLI,SENGAON,2359,1523,31,8,3921
MAHARASHTRA,JALGAON,AMALNER,5616,4067,216,17,9916
MAHARASHTRA,JALGAON,BHADGAON,5486,662,44,13,6205
MAHARASHTRA,JALGAON,BHUSAWAL,4184,239,14,22,4459
MAHARASHTRA,JALGAON,BODWAD,3495,165,5,4,3669
MAHARASHTRA,JALGAON,CHALISGAON,11435,976,38,49,12498
MAHARASHTRA,JALGAON,CHOPDA,4843,73,183,7,5106
MAHARASHTRA,JALGAON,DHARANGAON,4017,3,2,3,4025
MAHARASHTRA,JALGAON,ERANDOL,4926,25,10,4,4965
MAHARASHTRA,JALGAON,JALGAON,4190,130,26,0,4346
MAHARASHTRA,JALGAON,JAMNER,8149,3506,16,1,11672
MAHARASHTRA,JALGAON,MUKTAINAGAR,6129,90,6,6,6231
MAHARASHTRA,JALGAON,PACHORA,10214,683,24,7,10928
MAHARASHTRA,JALGAON,PAROLA,6641,4415,3,28,11087
MAHARASHTRA,JALGAON,RAVER,6154,32,2,60,6248
MAHARASHTRA,JALGAON,YAWAL,7140,896,48,29,8113
MAHARASHTRA,JALNA,AMBAD,4211,1431,16,40,5698
MAHARASHTRA,JALNA,BADNAPUR,4166,641,2,52,4861
MAHARASHTRA,JALNA,BHOKARDAN,5618,1910,19,149,7696
MAHARASHTRA,JALNA,GHANSAWANGI,4479,1697,14,8,6198
MAHARASHTRA,JALNA,JAFFERABAD,4199,1820,41,334,6394
MAHARASHTRA,JALNA,JALNA,5808,1824,9,28,7669
MAHARASHTRA,JALNA,MANTHA,3965,2198,22,29,6214
MAHARASHTRA,JALNA,PARTUR,4378,1201,49,3,5631
MAHARASHTRA,KOLHAPUR,AJRA,420,1744,48,4,2216
MAHARASHTRA,KOLHAPUR,BHUDARGAD,375,1879,55,6,2315
MAHARASHTRA,KOLHAPUR,CHANDGAD,418,4334,7,7,4766
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,939,5274,9,10,6232
MAHARASHTRA,KOLHAPUR,GAGANBAVDA,72,172,0,2,246
MAHARASHTRA,KOLHAPUR,HATKANANGALE,2028,5088,24,5,7145
MAHARASHTRA,KOLHAPUR,KAGAL,1230,2837,19,2,4088
MAHARASHTRA,KOLHAPUR,KARVIR,2061,3343,18,16,5438
MAHARASHTRA,KOLHAPUR,PANHALA,1479,1680,137,66,3362
MAHARASHTRA,KOLHAPUR,RADHANAGARI,399,1536,30,4,1969
MAHARASHTRA,KOLHAPUR,SHAHUWADI,634,721,4,2,1361
MAHARASHTRA,KOLHAPUR,SHIROL,840,1076,75,50,2041
MAHARASHTRA,LATUR,AHMADPUR,608,1562,35,17,2222
MAHARASHTRA,LATUR,AUSA,2195,4795,5,5,7000
MAHARASHTRA,LATUR,CHAKUR,449,2475,13,4,2941
MAHARASHTRA,LATUR,DEONI,42,919,0,1,962
MAHARASHTRA,LATUR,JALKOT,238,615,0,0,853
MAHARASHTRA,LATUR,LATUR,1059,1667,10,0,2736
MAHARASHTRA,LATUR,NILANGA,854,4853,15,15,5737
MAHARASHTRA,LATUR,RENAPUR,983,969,7,6,1965
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,81,1016,1,0,1098
MAHARASHTRA,LATUR,UDGIR,648,1778,4,0,2430
MAHARASHTRA,NAGPUR,BHIWAPUR,1867,243,110,6,2226
MAHARASHTRA,NAGPUR,HINGNA,3237,811,2,0,4050
MAHARASHTRA,NAGPUR,KALAMESHWAR,2382,2964,10,1,5357
MAHARASHTRA,NAGPUR,KAMPTEE,2065,19,1,0,2085
MAHARASHTRA,NAGPUR,KATOL,8230,5246,30,12,13518
MAHARASHTRA,NAGPUR,KUHI,4749,228,3,3,4983
MAHARASHTRA,NAGPUR,MOUDA,2106,6,5,1,2118
MAHARASHTRA,NAGPUR,NAGPUR RURAL,4768,141,1,0,4910
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,230,0,0,0,230
MAHARASHTRA,NAGPUR,NARKHED,6063,5889,18,9,11979
MAHARASHTRA,NAGPUR,PARSEONI,2078,11,0,10,2099
MAHARASHTRA,NAGPUR,RAMTEK,1720,46,0,0,1766
MAHARASHTRA,NAGPUR,SAVNER,3765,1504,8,2,5279
MAHARASHTRA,NAGPUR,UMRED,2779,192,6,1,2978
MAHARASHTRA,NANDED,ARDHAPUR,1378,1746,7,8,3139
MAHARASHTRA,NANDED,BHOKAR,129,1536,4,0,1669
MAHARASHTRA,NANDED,BILOLI,354,90,0,0,444
MAHARASHTRA,NANDED,DEGLUR,286,974,208,9,1477
MAHARASHTRA,NANDED,DHARMABAD,49,64,0,1,114
MAHARASHTRA,NANDED,HADGAON,1823,847,3,0,2673
MAHARASHTRA,NANDED,HIMAYATNAGAR,143,291,2,0,436
MAHARASHTRA,NANDED,KANDHAR,631,1721,19,0,2371
MAHARASHTRA,NANDED,KINWAT,889,1286,5,4,2184
MAHARASHTRA,NANDED,LOHA,596,1727,3,0,2326
MAHARASHTRA,NANDED,MAHOOR,752,1000,3,1,1756
MAHARASHTRA,NANDED,MUDKHED,1533,156,1,1,1691
MAHARASHTRA,NANDED,MUKHED,442,2415,4,1,2862
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),336,1395,7,0,1738
MAHARASHTRA,NANDED,NANDED,1749,1043,7,0,2799
MAHARASHTRA,NANDED,UMRI,333,230,1,0,564
MAHARASHTRA,NANDURBAR,AKKALKUWA,694,74,0,1,769
MAHARASHTRA,NANDURBAR,AKRANI,131,31,0,111,273
MAHARASHTRA,NANDURBAR,NANDURBAR,2749,3092,257,34,6132
MAHARASHTRA,NANDURBAR,NAWAPUR,2312,1274,1,34,3621
MAHARASHTRA,NANDURBAR,SHAHADE,2795,1640,404,53,4892
MAHARASHTRA,NANDURBAR,TALODA,1310,252,74,31,1667
MAHARASHTRA,NASHIK,BAGLAN,3003,12563,1113,74,16753
MAHARASHTRA,NASHIK,CHANDWAD,11808,11330,170,49,23357
MAHARASHTRA,NASHIK,DEOLA,4857,4776,252,40,9925
MAHARASHTRA,NASHIK,DINDORI,7964,1793,368,97,10222
MAHARASHTRA,NASHIK,IGATPURI,2286,756,35,23,3100
MAHARASHTRA,NASHIK,KALWAN,4714,3480,22,19,8235
MAHARASHTRA,NASHIK,MALEGAON,2051,12599,134,43,14827
MAHARASHTRA,NASHIK,NANDGAON,2259,4978,18,52,7307
MAHARASHTRA,NASHIK,NASHIK,6255,758,674,69,7756
MAHARASHTRA,NASHIK,NIPHAD,24535,1633,685,149,27002
MAHARASHTRA,NASHIK,PEINT,640,169,5,7,821
MAHARASHTRA,NASHIK,SINNAR,10670,7628,346,173,18817
MAHARASHTRA,NASHIK,SURGANA,925,402,23,6,1356
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,1104,197,17,17,1335
MAHARASHTRA,NASHIK,YEOLA,15221,1623,172,375,17391
MAHARASHTRA,OSMANABAD,BHOOM,1090,2899,10,14,4013
MAHARASHTRA,OSMANABAD,KALAMB,949,5694,186,361,7190
MAHARASHTRA,OSMANABAD,LOHARA,490,2428,3,5,2926
MAHARASHTRA,OSMANABAD,OMARGA,910,4697,66,165,5838
MAHARASHTRA,OSMANABAD,OSMANABAD,2073,7085,55,13,9226
MAHARASHTRA,OSMANABAD,PARANDA,1071,1928,16,99,3114
MAHARASHTRA,OSMANABAD,TULJAPUR,1900,5431,207,149,7687
MAHARASHTRA,OSMANABAD,WASHI,1143,978,39,548,2708
MAHARASHTRA,PARBHANI,GANGAKHED,1263,1327,9,1,2600
MAHARASHTRA,PARBHANI,JINTUR,4116,1890,13,51,6070
MAHARASHTRA,PARBHANI,MANWAT,1514,646,7,3,2170
MAHARASHTRA,PARBHANI,PALAM,671,894,16,4,1585
MAHARASHTRA,PARBHANI,PARBHANI,3134,2732,20,3,5889
MAHARASHTRA,PARBHANI,PATHRI,1938,608,77,54,2677
MAHARASHTRA,PARBHANI,PURNA,1027,1094,34,17,2172
MAHARASHTRA,PARBHANI,SAILU,3126,330,6,3,3465
MAHARASHTRA,PARBHANI,SONPETH,466,451,0,0,917
MAHARASHTRA,PUNE,AMBEGAON,8462,1824,2,5,10293
MAHARASHTRA,PUNE,BARAMATI,27054,545,259,1,27859
MAHARASHTRA,PUNE,BHOR,820,58,0,0,878
MAHARASHTRA,PUNE,DAUND,967,7742,19,0,8728
MAHARASHTRA,PUNE,HAVELI,4833,1783,57,3,6676
MAHARASHTRA,PUNE,INDAPUR,2157,9221,1,3,11382
MAHARASHTRA,PUNE,JUNNAR,10655,1059,78,6,11798
MAHARASHTRA,PUNE,KHED,6775,2121,74,3,8973
MAHARASHTRA,PUNE,MAWAL,794,393,3,1,1191
MAHARASHTRA,PUNE,MULSHI,602,108,5,2,717
MAHARASHTRA,PUNE,PURANDHAR,2599,7843,8,13,10463
MAHARASHTRA,PUNE,SHIRUR,10808,6773,49,19,17649
MAHARASHTRA,PUNE,VELHE,53,9,0,1,63
MAHARASHTRA,RAIGHAR,ALIBAG,1439,169,4,0,1612
MAHARASHTRA,RAIGHAR,KHALAPUR,7,0,0,0,7
MAHARASHTRA,RAIGHAR,MAHAD,39,9,0,0,48
MAHARASHTRA,RAIGHAR,MANGOAN,10,0,0,0,10
MAHARASHTRA,RAIGHAR,MHASLA,8,3,0,0,11
MAHARASHTRA,RAIGHAR,MURUD,854,52,0,0,906
MAHARASHTRA,RAIGHAR,POLADPUR,9,0,0,0,9
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,1046,710,0,0,1756
MAHARASHTRA,RAIGHAR,SUDHAGAD,223,14,0,0,237
MAHARASHTRA,RAIGHAR,TALA,2,0,0,0,2
MAHARASHTRA,RAIGHAR,URAN,22,2,0,0,24
MAHARASHTRA,RATNAGIRI,CHIPLUN,8,5,0,0,13
MAHARASHTRA,RATNAGIRI,DAPOLI,688,19,0,1,708
MAHARASHTRA,RATNAGIRI,GUHAGAR,215,99,0,0,314
MAHARASHTRA,RATNAGIRI,KHED,69,1,0,1,71
MAHARASHTRA,RATNAGIRI,LANJA,104,92,2,0,198
MAHARASHTRA,RATNAGIRI,MANDANGAD,112,2,0,0,114
MAHARASHTRA,RATNAGIRI,RAJAPUR,367,257,1,0,625
MAHARASHTRA,RATNAGIRI,RATNAGIRI,497,141,0,0,638
MAHARASHTRA,RATNAGIRI,SANGAMESHWAR,58,14,4,0,76
MAHARASHTRA,SANGLI,ATPADI,1781,5726,17,0,7524
MAHARASHTRA,SANGLI,JAT,2572,14938,58,34,17602
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,1396,8426,8,5,9835
MAHARASHTRA,SANGLI,KHANAPUR,2588,9749,209,74,12620
MAHARASHTRA,SANGLI,MIRAJ,2893,7741,9,15,10658
MAHARASHTRA,SANGLI,PALUS,3793,4103,19,5,7920
MAHARASHTRA,SANGLI,SHIRALA,1132,1574,3,35,2744
MAHARASHTRA,SANGLI,TASGAON,2113,6294,9,3,8419
MAHARASHTRA,SANGLI,WALWA,5573,6278,140,278,12269
MAHARASHTRA,SATARA,JAOLI,1291,13,0,0,1304
MAHARASHTRA,SATARA,KARAD,2839,6251,4,0,9094
