-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to social status . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.4.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to Social status for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.4.csv"
}
-----
State,District,Block,Scheduled caste,Scheduled tribe,Other social status of farmers,Total,Owned by other than individual farmers,Total
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,117,0,203,320,1,321
ORISSA,JAGATSINGHPUR,TRITOL,30,0,147,177,155,332
ORISSA,JAJPUR,BARACHAN,9,0,6,15,2,17
ORISSA,JAJPUR,BARI,41,0,140,181,43,224
ORISSA,JAJPUR,BINJHARPUR,118,0,219,337,0,337
ORISSA,JAJPUR,DANAGADI,0,0,0,0,9,9
ORISSA,JAJPUR,DASARATHPUR,116,3,48,167,0,167
ORISSA,JAJPUR,DHARAMASALA,1,0,5,6,78,84
ORISSA,JAJPUR,JAJPUR,49,0,250,299,30,329
ORISSA,JAJPUR,KOREI,7,0,39,46,0,46
ORISSA,JAJPUR,RASULPUR,1,0,3,4,108,112
ORISSA,JHARSUGUDA,LAIKERA,0,4,5,9,0,9
ORISSA,KALAHANDI,BHABANI PATANA,0,0,1,1,0,1
ORISSA,KALAHANDI,JUNAGARH,0,0,6,6,0,6
ORISSA,KALAHANDI,KALAMPUR,0,1,2,3,0,3
ORISSA,KENDRAPARA,AUL,1,0,14,15,0,15
ORISSA,KENDRAPARA,DERABISI,22,5,139,166,1,167
ORISSA,KENDRAPARA,GARADPUR,46,0,70,116,84,200
ORISSA,KENDRAPARA,KENDRAPARA,4,0,3,7,1,8
ORISSA,KENDRAPARA,MAHAKALAPADA,0,0,4,4,0,4
ORISSA,KENDRAPARA,MARSAGHAI,4,1,4,9,1,10
ORISSA,KENDRAPARA,PATAMUNDAI,43,1,137,181,0,181
ORISSA,KEONJHAR,ANANDAPUR,0,0,1,1,30,31
ORISSA,KEONJHAR,GHASIPURA,0,0,0,0,4,4
ORISSA,KEONJHAR,HATADIHI,10,2,13,25,60,85
ORISSA,KEONJHAR,SADAR,0,2,0,2,0,2
ORISSA,KHURDA,BALIANTA,30,7,130,167,12,179
ORISSA,KHURDA,BALIPATANA,31,0,130,161,0,161
ORISSA,KHURDA,BHUBANESWAR,0,1,11,12,3,15
ORISSA,KORAPUT,KORAPUT,0,0,0,0,1,1
ORISSA,KORAPUT,KOTAPAD,0,0,1,1,0,1
ORISSA,MAYURBHANJ,BARIPADA,1,0,1,2,10,12
ORISSA,MAYURBHANJ,BARSAHI,3,3,72,78,5,83
ORISSA,MAYURBHANJ,BETANATI,0,1,33,34,32,66
ORISSA,MAYURBHANJ,GOPABANDHU NAGAR,0,0,1,1,0,1
ORISSA,MAYURBHANJ,KARANJIA,0,5,0,5,0,5
ORISSA,MAYURBHANJ,KULIANA,0,4,0,4,0,4
ORISSA,MAYURBHANJ,MORADA,0,0,1,1,18,19
ORISSA,MAYURBHANJ,RASGOVINDPUR,1,0,7,8,5,13
ORISSA,MAYURBHANJ,SAMAKHUNTA,0,0,1,1,0,1
ORISSA,MAYURBHANJ,SARASKANA,0,2,10,12,0,12
ORISSA,MAYURBHANJ,SULIAPADA,0,0,0,0,41,41
ORISSA,NAYAGARH,BHAPUR,0,0,3,3,0,3
ORISSA,NAYAGARH,KHANDAPADA,3,0,25,28,7,35
ORISSA,NAYAGARH,NAYAGARH,3,0,120,123,23,146
ORISSA,NAYAGARH,NUAGAON,0,0,5,5,0,5
ORISSA,NAYAGARH,ODOGAON,5,1,52,58,0,58
ORISSA,NUAPADA,BODEN,0,0,0,0,1,1
ORISSA,NUAPADA,NUAPARA,0,0,3,3,0,3
ORISSA,PURI,ASTARANG,16,1,187,204,0,204
ORISSA,PURI,BRAHMAGIRI,0,0,40,40,0,40
ORISSA,PURI,DELANG,7,8,99,114,2,116
ORISSA,PURI,GOP,76,2,336,414,3,417
ORISSA,PURI,KAKATPUR,37,2,368,407,0,407
ORISSA,PURI,KANAS,2,0,1,3,1,4
ORISSA,PURI,KRISHNAPRASAD,1,0,38,39,0,39
ORISSA,PURI,NIMAPARA,126,3,386,515,10,525
ORISSA,PURI,PIPILI,64,15,284,363,5,368
ORISSA,PURI,PURISADAR,1,0,79,80,3,83
ORISSA,PURI,SATYABADI,2,1,18,21,0,21
ORISSA,RAYAGADA,GUDARI,0,0,0,0,56,56
ORISSA,RAYAGADA,GUNUPUR,0,0,6,6,67,73
ORISSA,RAYAGADA,KOUNARA,0,0,4,4,0,4
ORISSA,RAYAGADA,MUNIGUDA,1,0,0,1,1,2
ORISSA,RAYAGADA,PADAMPUR,0,0,4,4,51,55
ORISSA,RAYAGADA,RAMANGUDA,2,1,10,13,96,109
ORISSA,RAYAGADA,RAYAGADA,0,1,19,20,0,20
ORISSA,SAMBALPUR,DHANKAUDA,0,0,2,2,0,2
ORISSA,SONEPUR,DUNGURIPALLI,0,0,1,1,0,1
ORISSA,SONEPUR,ULUNDA,0,0,1,1,0,1
ORISSA,SUNDARGARH,BISRA,0,0,1,1,0,1
ORISSA,SUNDARGARH,KUARMUNDA,0,0,2,2,0,2
PUNJAB,AMRITSAR,AJNALA,142,24,10605,10771,8,10779
PUNJAB,AMRITSAR,BHIKHIWIND,59,7,4987,5053,0,5053
PUNJAB,AMRITSAR,CHOGAWAN,206,65,10929,11200,9,11209
PUNJAB,AMRITSAR,CHOHLA SAHIB,159,13,3693,3865,13,3878
PUNJAB,AMRITSAR,GANDI WIND,124,11,7164,7299,6,7305
PUNJAB,AMRITSAR,JANDIALA GURU,63,387,4523,4973,8,4981
PUNJAB,AMRITSAR,KHANDOOR SAHIB,32,20,6342,6394,0,6394
PUNJAB,AMRITSAR,MAJITHA,90,7,5786,5883,3,5886
PUNJAB,AMRITSAR,NAUSHERA PANUWAN,36,29,4117,4182,1,4183
PUNJAB,AMRITSAR,PATTI,91,16,5375,5482,4,5486
PUNJAB,AMRITSAR,RAYYA,68,19,6042,6129,2,6131
PUNJAB,AMRITSAR,TARAN TARAN,191,70,7613,7874,3,7877
PUNJAB,AMRITSAR,TARSIKKA,151,32,6169,6352,0,6352
PUNJAB,AMRITSAR,VALTOHA,80,8,4584,4672,6,4678
PUNJAB,AMRITSAR,VERKA,54,6,5370,5430,7,5437
PUNJAB,BATHINDA,BATHINDA,78,22,5888,5988,3,5991
PUNJAB,BATHINDA,MAUR,23,31,3129,3183,0,3183
PUNJAB,BATHINDA,NATHANA,21,3,3178,3202,0,3202
PUNJAB,BATHINDA,PHUL,140,14,9315,9469,0,9469
PUNJAB,BATHINDA,RAMPURA,149,45,3757,3951,0,3951
PUNJAB,BATHINDA,SANGAT,4,0,2815,2819,1,2820
PUNJAB,BATHINDA,TALWANDI SABO,22,11,3563,3596,0,3596
PUNJAB,FARIDKOT,BAGHAPURANA,777,327,17601,18705,2,18707
PUNJAB,FARIDKOT,FARIDKOT,577,32,12496,13105,0,13105
PUNJAB,FARIDKOT,GIDDERBAHA,104,10,4560,4674,1,4675
PUNJAB,FARIDKOT,KOTKAPURA,108,82,9660,9850,0,9850
PUNJAB,FARIDKOT,LAMBI,21,0,1947,1968,0,1968
PUNJAB,FARIDKOT,MALAUT,6,3,3362,3371,1,3372
PUNJAB,FARIDKOT,MOGA I,117,223,14174,14514,0,14514
PUNJAB,FARIDKOT,MOGA II,135,14,11693,11842,2,11844
PUNJAB,FARIDKOT,MUKTSAR,62,23,7067,7152,1,7153
PUNJAB,FARIDKOT,N.S. WALA,499,348,17279,18126,4,18130
PUNJAB,FATEHGARH SAHIB,AMLOH,281,87,5006,5374,0,5374
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,199,55,7498,7752,4,7756
PUNJAB,FATEHGARH SAHIB,KHAMANO,74,6,3610,3690,5,3695
PUNJAB,FATEHGARH SAHIB,SIRHIND,486,103,7329,7918,5,7923
PUNJAB,FEROZEPUR,ABOHAR,12,7,2878,2897,0,2897
PUNJAB,FEROZEPUR,FAZILKA,206,109,7472,7787,0,7787
PUNJAB,FEROZEPUR,FEROZEPUR,649,929,17280,18858,5,18863
PUNJAB,FEROZEPUR,GHAL KHURD,66,29,8181,8276,0,8276
PUNJAB,FEROZEPUR,GURUHARSAI,184,372,11863,12419,0,12419
PUNJAB,FEROZEPUR,JALALABAD,713,110,8100,8923,1,8924
PUNJAB,FEROZEPUR,KHUIAN SERVER,75,2,2546,2623,2,2625
PUNJAB,FEROZEPUR,KOT ISEH KHAN,296,741,14585,15622,1,15623
PUNJAB,FEROZEPUR,ZIRA,343,136,19911,20390,1,20391
PUNJAB,GURDASPUR,BANNIAL,64,0,238,302,0,302
PUNJAB,GURDASPUR,BATALA,125,85,5861,6071,17,6088
PUNJAB,GURDASPUR,DERA BABA NANAK,231,56,6918,7205,2,7207
PUNJAB,GURDASPUR,DHAR KALAN,9,4,133,146,0,146
PUNJAB,GURDASPUR,DHARIWAL,36,37,6306,6379,8,6387
PUNJAB,GURDASPUR,DINANAGAR,249,22,3294,3565,3,3568
PUNJAB,GURDASPUR,FATEHGARH CHURIAN,63,22,6245,6330,4,6334
PUNJAB,GURDASPUR,GURDASPUR,259,148,5413,5820,10,5830
PUNJAB,GURDASPUR,KAHNUWAN,112,41,6198,6351,1,6352
PUNJAB,GURDASPUR,KALANAUR,58,101,4791,4950,4,4954
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,132,3,1172,1307,1,1308
PUNJAB,GURDASPUR,PATHANKOT,142,14,1776,1932,1,1933
PUNJAB,GURDASPUR,QADIAN,319,78,3629,4026,5,4031
PUNJAB,GURDASPUR,SRI HARGOBIND PUR,50,30,5532,5612,2,5614
PUNJAB,HOSHIARPUR,BALACHAUR,259,95,2534,2888,6,2894
PUNJAB,HOSHIARPUR,BHUNGA,479,151,3842,4472,3,4475
PUNJAB,HOSHIARPUR,DASUYA,304,303,7544,8151,4,8155
PUNJAB,HOSHIARPUR,GARHSHANKAR,170,56,5034,5260,7,5267
PUNJAB,HOSHIARPUR,HOSHIARPUR 1,629,156,7882,8667,5,8672
PUNJAB,HOSHIARPUR,HOSHIARPUR-II,228,40,2883,3151,3,3154
PUNJAB,HOSHIARPUR,MAHILPUR,141,90,3390,3621,4,3625
PUNJAB,HOSHIARPUR,MUKERIAN,141,21,3727,3889,4,3893
PUNJAB,HOSHIARPUR,SAROYA,31,6,1567,1604,0,1604
PUNJAB,HOSHIARPUR,TALWARA,4,0,404,408,0,408
PUNJAB,HOSHIARPUR,TANDA,120,55,8980,9155,8,9163
PUNJAB,JALANDHAR,ADAMPUR,82,7,4665,4754,0,4754
PUNJAB,JALANDHAR,AUR,605,28,4949,5582,3,5585
PUNJAB,JALANDHAR,BANGA,369,117,6880,7366,4,7370
PUNJAB,JALANDHAR,BHOGPUR,430,115,6518,7063,9,7072
PUNJAB,JALANDHAR,EAST JALANDHAR,314,46,5574,5934,3,5937
PUNJAB,JALANDHAR,NAKODAR,393,569,9466,10428,16,10444
PUNJAB,JALANDHAR,NAWAN SHAHAR,1199,71,6888,8158,6,8164
PUNJAB,JALANDHAR,NURMAHAL,803,59,5655,6517,5,6522
PUNJAB,JALANDHAR,PHILLAUR,545,58,6281,6884,7,6891
PUNJAB,JALANDHAR,RURKAKALAN,113,3,4876,4992,7,4999
PUNJAB,JALANDHAR,SHAHKOT,473,64,12311,12848,6,12854
PUNJAB,JALANDHAR,WEST JALANDHAR,310,63,8040,8413,16,8429
PUNJAB,KAPURTHALA,KAPURTHALA,937,200,11476,12613,14,12627
PUNJAB,KAPURTHALA,NADALA,715,71,9772,10558,23,10581
PUNJAB,KAPURTHALA,PHAGWARA,460,123,5716,6299,4,6303
PUNJAB,KAPURTHALA,SULTANPUR LODHI,555,172,9828,10555,4,10559
PUNJAB,LUDHIANA,DEHLON,193,226,9377,9796,3,9799
PUNJAB,LUDHIANA,DORAHA,191,30,8615,8836,6,8842
PUNJAB,LUDHIANA,JAGRAON,73,97,12702,12872,12,12884
PUNJAB,LUDHIANA,KHANNA,94,30,7252,7376,6,7382
PUNJAB,LUDHIANA,LUDHIANA,216,26,8165,8407,14,8421
PUNJAB,LUDHIANA,MACHIWARA,386,28,7001,7415,5,7420
PUNJAB,LUDHIANA,MANGAT,970,132,9879,10981,17,10998
PUNJAB,LUDHIANA,PAKHOWAL,180,27,9924,10131,25,10156
PUNJAB,LUDHIANA,SAMRALA,44,11,5142,5197,11,5208
PUNJAB,LUDHIANA,SIDHWAN BET,811,74,9817,10702,20,10722
PUNJAB,LUDHIANA,SUDHAR,153,22,12945,13120,26,13146
PUNJAB,MANSA,BHIKHI,128,114,7563,7805,4,7809
PUNJAB,MANSA,BUDHLADA,198,153,9069,9420,202,9622
PUNJAB,MANSA,JHUNIR,153,39,4495,4687,11,4698
PUNJAB,MANSA,MANSA,222,92,6662,6976,5,6981
PUNJAB,MANSA,SARDULGARH,78,10,4211,4299,2,4301
PUNJAB,PATIALA,BHUNERHERI,529,96,12399,13024,12,13036
PUNJAB,PATIALA,DERA BASSI,42,2,4382,4426,0,4426
PUNJAB,PATIALA,GHANOUR,311,30,6631,6972,1,6973
PUNJAB,PATIALA,NABHA,470,127,17309,17906,28,17934
PUNJAB,PATIALA,PATIALA,381,38,11353,11772,12,11784
PUNJAB,PATIALA,RAJPURA,233,21,6856,7110,9,7119
PUNJAB,PATIALA,SAMANA,450,121,14400,14971,5,14976
PUNJAB,ROPAR,ANANDPUR SAHIB,36,1,952,989,3,992
PUNJAB,ROPAR,CHAMKOR SAHIB,700,34,4736,5470,13,5483
PUNJAB,ROPAR,KHARAR,65,24,4395,4484,1,4485
PUNJAB,ROPAR,MAJARI,81,41,2754,2876,5,2881
PUNJAB,ROPAR,MORINDA,64,22,2166,2252,1,2253
PUNJAB,ROPAR,NURPUR BEDI,13,60,2279,2352,1,2353
PUNJAB,ROPAR,ROPAR,169,74,5197,5440,7,5447
PUNJAB,SANGRUR,AHMEDGARH,571,36,10969,11576,18,11594
PUNJAB,SANGRUR,BARNALA,915,90,14004,15009,25,15034
PUNJAB,SANGRUR,BHAWANIGARH,260,50,8817,9127,38,9165
PUNJAB,SANGRUR,DHURI,366,82,12152,12600,20,12620
PUNJAB,SANGRUR,LEHRAGAGA,137,61,10295,10493,38,10531
PUNJAB,SANGRUR,MALERKOTLA,211,112,11534,11857,21,11878
PUNJAB,SANGRUR,MEHAL KALAN,332,18,7209,7559,19,7578
PUNJAB,SANGRUR,SANGRUR,262,336,9860,10458,15,10473
PUNJAB,SANGRUR,SEHNA,130,12,7743,7885,0,7885
PUNJAB,SANGRUR,SUNAM,611,215,13905,14731,22,14753
RAJASTHAN,AJMER,BEAWAR,0,0,0,0,1,1
RAJASTHAN,ALWAR,KISHANGARHBAS,725,1662,3063,5450,36,5486
RAJASTHAN,ALWAR,LAXMANGARH,599,900,4851,6350,10,6360
RAJASTHAN,ALWAR,RAMGARH,66,5,956,1027,4,1031
RAJASTHAN,ALWAR,TIJARA,165,20,4745,4930,2,4932
RAJASTHAN,BANSWARA,BAGIDORA,0,1,10,11,1,12
RAJASTHAN,BANSWARA,GHATOL,0,0,1,1,0,1
RAJASTHAN,BARAN,ATRU,37,76,157,270,1,271
RAJASTHAN,BARAN,BARAN,87,200,619,906,10,916
RAJASTHAN,BARAN,CHHIPABARAD,0,0,26,26,0,26
RAJASTHAN,BARAN,MANGROL,9,14,497,520,20,540
RAJASTHAN,BARAN,SHABAD,26,26,264,316,0,316
RAJASTHAN,BHARATPUR,BAYANA,146,6,2659,2811,2,2813
RAJASTHAN,BHARATPUR,BEIR,303,522,2241,3066,20,3086
RAJASTHAN,BHARATPUR,BHARATPUR,199,139,4371,4709,18,4727
RAJASTHAN,BHARATPUR,DEEG,72,9,2604,2685,2,2687
RAJASTHAN,BHARATPUR,KAMAN,170,88,2017,2275,4,2279
RAJASTHAN,BHARATPUR,KUMHER,217,593,1614,2424,21,2445
RAJASTHAN,BHARATPUR,NADBAI,196,103,2481,2780,1,2781
RAJASTHAN,BHARATPUR,NAGAR,142,58,2500,2700,0,2700
RAJASTHAN,BHARATPUR,PAHARI,374,858,1991,3223,17,3240
RAJASTHAN,BHARATPUR,RUPBAS,154,78,2599,2831,0,2831
RAJASTHAN,BHILWARA,BANERA,0,0,5,5,0,5
RAJASTHAN,BHILWARA,BHILWARA,0,0,6,6,0,6
RAJASTHAN,BHILWARA,JAHAZPUR,0,0,1,1,0,1
RAJASTHAN,BHILWARA,MANDALGARH,0,0,3,3,0,3
RAJASTHAN,BIKANER,NOKHA,0,0,20,20,0,20
RAJASTHAN,BUNDI,BUNDI,9,12,71,92,0,92
RAJASTHAN,CHITTORGARH,BEDISARDI,3,0,14,17,0,17
RAJASTHAN,CHITTORGARH,BEGHRU,0,0,3,3,0,3
RAJASTHAN,CHITTORGARH,BHADESAR,3,2,48,53,0,53
RAJASTHAN,CHITTORGARH,CHHOTISADRI,0,2,12,14,0,14
RAJASTHAN,CHITTORGARH,CHITTORGARH,0,2,6,8,0,8
RAJASTHAN,CHITTORGARH,GANGRAR,2,1,4,7,1,8
RAJASTHAN,CHITTORGARH,NIMBAHERA,7,7,274,288,2,290
RAJASTHAN,CHITTORGARH,PRATAPGARH,1,1,24,26,0,26
RAJASTHAN,CHITTORGARH,RASHMI,0,0,4,4,0,4
RAJASTHAN,CHURU,CHURU,10,0,73,83,2,85
RAJASTHAN,CHURU,DUNGARGARH,0,0,2,2,0,2
RAJASTHAN,CHURU,RATANGARH,1,0,1,2,0,2
RAJASTHAN,CHURU,TARANAGAR,0,0,1,1,0,1
RAJASTHAN,DAUSA,LALSOT,79,452,390,921,1,922
RAJASTHAN,DAUSA,MAHUWA,336,916,1193,2445,23,2468
RAJASTHAN,DHOLPUR,BARI,441,100,1713,2254,10,2264
RAJASTHAN,DHOLPUR,BASERI,181,89,982,1252,0,1252
RAJASTHAN,DHOLPUR,DHOLPUR,25,44,410,479,5,484
RAJASTHAN,DHOLPUR,RAJAKHERA,13,0,88,101,1,102
RAJASTHAN,DUNGARPUR,DUNGARPUR,0,1,2,3,2,5
RAJASTHAN,DUNGARPUR,SAGWARA,0,0,12,12,1,13
RAJASTHAN,DUNGARPUR,SIMALWARA,0,1,2,3,0,3
RAJASTHAN,JAIPUR,DUDU,1,0,22,23,0,23
RAJASTHAN,JAISALMER,POKARAN,0,0,18,18,0,18
RAJASTHAN,JALORE,AHORE,0,0,19,19,3,22
RAJASTHAN,JALORE,JALORE,1,16,29,46,6,52
RAJASTHAN,JHALAWAR,KANPUR,0,7,60,67,0,67
RAJASTHAN,JHALAWAR,PIRAWA,0,0,2,2,0,2
RAJASTHAN,JODHPUR,BHOPALGARH,0,0,14,14,0,14
RAJASTHAN,JODHPUR,BILADA,0,0,20,20,0,20
RAJASTHAN,JODHPUR,JODHPUR,4,0,50,54,0,54
RAJASTHAN,JODHPUR,OSIAN,0,0,6,6,0,6
RAJASTHAN,JODHPUR,PHALODI,1,2,18,21,0,21
RAJASTHAN,JODHPUR,SHERGARH,9,3,137,149,4,153
RAJASTHAN,KOTA,DIGOD,70,143,488,701,5,706
RAJASTHAN,KOTA,LADPURA,48,158,447,653,0,653
RAJASTHAN,KOTA,PIPALDA,4,0,75,79,0,79
RAJASTHAN,KOTA,SANGOD,33,46,399,478,0,478
RAJASTHAN,NAGAUR,DEGANA,0,0,18,18,1,19
RAJASTHAN,NAGAUR,JAYAL,0,0,26,26,0,26
RAJASTHAN,NAGAUR,MERTA,7,43,112,162,2,164
RAJASTHAN,NAGAUR,NAGOUR,55,0,258,313,0,313
RAJASTHAN,NAGAUR,PARBATSAR,0,0,2,2,0,2
RAJASTHAN,PALI,BALI,0,0,2,2,0,2
RAJASTHAN,PALI,DESURI,0,0,2,2,0,2
RAJASTHAN,PALI,MARWAR-JUNCTION,9,0,108,117,0,117
RAJASTHAN,PALI,PALI,0,0,1,1,1,2
RAJASTHAN,PALI,SOJAT,1,0,11,12,1,13
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,1,1,0,1
RAJASTHAN,RAJSAMAND,RAJSAMAND,0,0,6,6,0,6
RAJASTHAN,SAWAI-MADHOPUR,GANGAPUR,12,11,95,118,12,130
RAJASTHAN,SAWAI-MADHOPUR,HINDON,274,222,1159,1655,9,1664
RAJASTHAN,SAWAI-MADHOPUR,KARAULI,0,0,3,3,0,3
RAJASTHAN,SAWAI-MADHOPUR,KHANDAR,2,4,16,22,0,22
RAJASTHAN,SAWAI-MADHOPUR,SPOTRA,0,1,32,33,0,33
RAJASTHAN,SAWAI-MADHOPUR,TODABHIM,17,321,208,546,0,546
RAJASTHAN,SIROHI,REVDAR,0,0,1,1,0,1
RAJASTHAN,TONK,UNIYARA,0,0,5,5,0,5
RAJASTHAN,UDAIPUR,GIRWA,0,0,11,11,0,11
RAJASTHAN,UDAIPUR,HAVLI,2,0,13,15,0,15
TAMIL NADU,COIMBATORE,ANNAIMALAI,0,0,3,3,0,3
TAMIL NADU,COIMBATORE,ANNUR,17,0,522,539,0,539
TAMIL NADU,COIMBATORE,KARRMADAI,0,0,47,47,0,47
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,0,0,19,19,0,19
TAMIL NADU,COIMBATORE,PONGALUR,0,0,7,7,0,7
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,0,0,4,4,1,5
TAMIL NADU,COIMBATORE,SULUR,7,0,0,7,0,7
TAMIL NADU,COIMBATORE,TIRUPUR,0,0,123,123,0,123
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,0,0,23,23,0,23
TAMIL NADU,CUDDALORE,ANNAGARAM,184,67,4113,4364,1,4365
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,0,6,6,0,6
TAMIL NADU,CUDDALORE,KADALUR,119,20,4150,4289,1,4290
TAMIL NADU,CUDDALORE,KAMMAPURAM,143,4,2317,2464,0,2464
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,2,0,123,125,1,126
TAMIL NADU,CUDDALORE,KUMARATCHI,26,1,274,301,0,301
TAMIL NADU,CUDDALORE,KURINJIPADI,223,21,2266,2510,0,2510
TAMIL NADU,CUDDALORE,MANGALORE,64,2,739,805,0,805
TAMIL NADU,CUDDALORE,NALLUR,141,4,1898,2043,0,2043
TAMIL NADU,CUDDALORE,PANRUTI,118,14,2477,2609,0,2609
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,185,2,1891,2078,5,2083
TAMIL NADU,DHARMAPURI,NALLAMPALLI,0,0,2,2,0,2
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTI,4,0,0,4,0,4
TAMIL NADU,DHARMAPURI,PENNAGARAM,0,0,71,71,0,71
TAMIL NADU,DINDIGUL,ATHOOR,0,0,2,2,36,38
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,0,0,0,0,21,21
TAMIL NADU,DINDIGUL,NATHAM,0,0,0,0,2,2
TAMIL NADU,DINDIGUL,ODDANCHATRAM,0,0,0,0,12,12
TAMIL NADU,DINDIGUL,PALANI,0,0,0,0,8,8
TAMIL NADU,DINDIGUL,SHANARPATTI,0,0,1,1,4,5
TAMIL NADU,DINDIGUL,THOPPAMPATTI,0,0,3,3,35,38
TAMIL NADU,DINDIGUL,VEDASANDUR,0,0,37,37,181,218
TAMIL NADU,ERODE,DHARAPURAM,0,0,30,30,0,30
TAMIL NADU,ERODE,GOBI,0,0,16,16,0,16
TAMIL NADU,ERODE,NAMBIYUR,0,0,31,31,0,31
TAMIL NADU,ERODE,PERUNDURAI,0,0,31,31,0,31
TAMIL NADU,ERODE,THALAVADI,0,0,1,1,0,1
TAMIL NADU,ERODE,UTHUKUZLI,0,0,71,71,0,71
TAMIL NADU,KANCHIPURAM,CHITHAMUR,47,2,178,227,4,231
TAMIL NADU,KANCHIPURAM,KANCHIPURAM,7,0,54,61,0,61
TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,30,0,223,253,0,253
TAMIL NADU,KANCHIPURAM,LATHUR,10,2,282,294,0,294
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,140,0,936,1076,6,1082
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,62,1,138,201,0,201
TAMIL NADU,KANCHIPURAM,ST.THOMAS MOUNT,34,3,281,318,0,318
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,133,1,948,1082,30,1112
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,12,0,185,197,0,197
TAMIL NADU,KANCHIPURAM,WALAJABAD,6,0,83,89,0,89
TAMIL NADU,KANNIYAKUMARI,AGASTEESWARAM,14,0,41,55,0,55
TAMIL NADU,KARUR,KADAVUR,0,0,1,1,0,1
TAMIL NADU,KARUR,KRISHNARAYAPURAM,7,0,40,47,0,47
TAMIL NADU,KARUR,THOGAMALAI,13,23,217,253,0,253
TAMIL NADU,MADURAI,MADURAI WEST,1,0,32,33,0,33
TAMIL NADU,MADURAI,VADIPATTI,0,0,16,16,0,16
TAMIL NADU,NAGAPATTINAM,KOLLLIDAM,111,28,468,607,1,608
TAMIL NADU,NAGAPATTINAM,KUTTALAM,3,0,52,55,0,55
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,1,1,15,17,0,17
TAMIL NADU,NAGAPATTINAM,SIRKALI,176,22,1242,1440,0,1440
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,25,0,100,125,0,125
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,0,0,15,15,0,15
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,21,0,0,21,0,21
TAMIL NADU,PERAMBALUR,ALATHUR,0,0,259,259,2,261
TAMIL NADU,PERAMBALUR,ANDIMADAM,42,0,122,164,0,164
TAMIL NADU,PERAMBALUR,ARIYALUR,0,0,2,2,0,2
TAMIL NADU,PERAMBALUR,JAYANKONDAM,1,1,99,101,10,111
TAMIL NADU,PERAMBALUR,PERAMBALUR,0,0,2,2,0,2
TAMIL NADU,PERAMBALUR,SENTHURAI,27,0,1629,1656,0,1656
TAMIL NADU,PERAMBALUR,T.PALUR,25,12,353,390,30,420
TAMIL NADU,PERAMBALUR,THIRUMANUR,0,0,23,23,1,24
TAMIL NADU,PERAMBALUR,VAPPANTHATTAI,4,0,169,173,0,173
TAMIL NADU,PERAMBALUR,VEPPORE,0,0,496,496,0,496
TAMIL NADU,PUDUKOTTAI,ANNAVASAL,2,0,2,4,0,4
TAMIL NADU,PUDUKOTTAI,ARANTHANGI,0,0,73,73,0,73
TAMIL NADU,PUDUKOTTAI,ARIMALAM,5,0,27,32,0,32
TAMIL NADU,PUDUKOTTAI,AVUDAIYARKOIL,1,0,0,1,0,1
TAMIL NADU,PUDUKOTTAI,KARAMBAKUDI,21,0,191,212,0,212
TAMIL NADU,PUDUKOTTAI,MANAMELKUDI,0,0,7,7,0,7
TAMIL NADU,PUDUKOTTAI,PUDUKKOTTAI,0,0,60,60,0,60
TAMIL NADU,PUDUKOTTAI,THIRUMAYAM,0,0,10,10,0,10
TAMIL NADU,PUDUKOTTAI,THIRUVARANKULAM,12,0,179,191,1,192
TAMIL NADU,PUDUKOTTAI,VIRALIMALAI,0,0,0,0,5,5
TAMIL NADU,RAMNATHAPURAM,BOGALUR,7,0,19,26,0,26
TAMIL NADU,RAMNATHAPURAM,MUDUKULATHUR,9,0,49,58,1,59
TAMIL NADU,RAMNATHAPURAM,NAINARKOIL,2,0,78,80,1,81
TAMIL NADU,RAMNATHAPURAM,PARAMAKUDI,9,0,48,57,10,67
TAMIL NADU,RAMNATHAPURAM,R.S. MANGALAM,0,0,42,42,0,42
TAMIL NADU,RAMNATHAPURAM,RAMNAD,0,0,16,16,0,16
