-----
{
 "description": "The table refers to block wise construction of shallow tubewells over the years . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.1.csv", 
 "title": "Download CSV for Block wise Construction of Shallow Tubewells over the years for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.1.csv"
}
-----
State,District,Block,Upto 1986-87,During 1987-88,During 1988-89,During 1989-90,During 1990-91,During 1991-92,During 1992-93,During 1993-94,Total
PUNJAB,JALANDHAR,BANGA,5509,675,389,363,265,104,42,23,7370
PUNJAB,JALANDHAR,BHOGPUR,5656,396,215,297,204,128,147,29,7072
PUNJAB,JALANDHAR,EAST JALANDHAR,4972,470,200,145,79,31,15,25,5937
PUNJAB,JALANDHAR,NAKODAR,8905,603,265,297,120,108,97,49,10444
PUNJAB,JALANDHAR,NAWAN SHAHAR,6771,718,380,155,64,38,11,27,8164
PUNJAB,JALANDHAR,NURMAHAL,4614,458,515,408,247,188,65,27,6522
PUNJAB,JALANDHAR,PHILLAUR,5848,227,187,174,154,146,77,78,6891
PUNJAB,JALANDHAR,RURKAKALAN,4268,319,147,115,79,25,14,32,4999
PUNJAB,JALANDHAR,SHAHKOT,8370,2230,1282,420,206,135,98,113,12854
PUNJAB,JALANDHAR,WEST JALANDHAR,7469,249,209,143,74,100,111,74,8429
PUNJAB,KAPURTHALA,KAPURTHALA,9484,717,803,658,486,210,170,99,12627
PUNJAB,KAPURTHALA,NADALA,6471,1722,837,799,332,226,172,22,10581
PUNJAB,KAPURTHALA,PHAGWARA,5018,481,227,270,56,135,42,74,6303
PUNJAB,KAPURTHALA,SULTANPUR LODHI,6344,1768,691,588,388,398,211,171,10559
PUNJAB,LUDHIANA,DEHLON,8449,480,213,241,162,155,52,47,9799
PUNJAB,LUDHIANA,DORAHA,7140,946,278,113,122,95,74,74,8842
PUNJAB,LUDHIANA,JAGRAON,12006,421,220,118,65,27,16,11,12884
PUNJAB,LUDHIANA,KHANNA,6023,703,261,192,88,42,34,39,7382
PUNJAB,LUDHIANA,LUDHIANA,5998,557,358,388,422,258,205,235,8421
PUNJAB,LUDHIANA,MACHIWARA,6320,526,241,180,71,36,21,25,7420
PUNJAB,LUDHIANA,MANGAT,7442,1162,662,578,460,326,252,116,10998
PUNJAB,LUDHIANA,PAKHOWAL,8236,540,352,309,298,178,98,145,10156
PUNJAB,LUDHIANA,SAMRALA,4554,145,131,100,117,37,79,45,5208
PUNJAB,LUDHIANA,SIDHWAN BET,8411,547,847,228,288,150,172,79,10722
PUNJAB,LUDHIANA,SUDHAR,9959,790,799,591,313,288,260,146,13146
PUNJAB,MANSA,BHIKHI,1794,3060,1385,882,303,259,117,9,7809
PUNJAB,MANSA,BUDHLADA,984,1202,1541,2121,1870,1370,401,133,9622
PUNJAB,MANSA,JHUNIR,2351,586,433,423,381,331,102,91,4698
PUNJAB,MANSA,MANSA,2359,1092,948,1021,973,410,88,90,6981
PUNJAB,MANSA,SARDULGARH,2406,714,302,317,215,160,125,62,4301
PUNJAB,PATIALA,BHUNERHERI,7288,1936,908,857,845,460,491,251,13036
PUNJAB,PATIALA,DERA BASSI,3007,303,169,231,247,184,158,127,4426
PUNJAB,PATIALA,GHANOUR,5241,692,271,205,184,133,121,126,6973
PUNJAB,PATIALA,NABHA,13466,1570,934,1034,425,134,173,198,17934
PUNJAB,PATIALA,PATIALA,8584,793,531,575,461,320,315,205,11784
PUNJAB,PATIALA,RAJPURA,5921,262,213,470,85,39,69,60,7119
PUNJAB,PATIALA,SAMANA,2401,3198,2660,2626,1895,1104,827,265,14976
PUNJAB,ROPAR,ANANDPUR SAHIB,394,45,91,49,105,76,76,156,992
PUNJAB,ROPAR,CHAMKOR SAHIB,4416,589,143,102,68,59,55,51,5483
PUNJAB,ROPAR,KHARAR,2624,414,270,410,215,192,176,184,4485
PUNJAB,ROPAR,MAJARI,2012,289,169,115,120,79,75,22,2881
PUNJAB,ROPAR,MORINDA,1740,80,59,106,85,52,61,70,2253
PUNJAB,ROPAR,NURPUR BEDI,1480,216,169,112,137,65,98,76,2353
PUNJAB,ROPAR,ROPAR,3811,317,206,171,300,179,280,183,5447
PUNJAB,SANGRUR,AHMEDGARH,8071,1540,891,449,294,143,99,107,11594
PUNJAB,SANGRUR,BARNALA,6393,2286,1976,1525,1303,948,416,187,15034
PUNJAB,SANGRUR,BHAWANIGARH,4508,1172,938,830,778,409,368,162,9165
PUNJAB,SANGRUR,DHURI,7795,2230,1112,644,365,285,133,56,12620
PUNJAB,SANGRUR,LEHRAGAGA,2666,1258,1434,1525,1305,1111,647,585,10531
PUNJAB,SANGRUR,MALERKOTLA,9165,1509,866,190,72,57,14,5,11878
PUNJAB,SANGRUR,MEHAL KALAN,2749,1684,1568,993,372,139,39,34,7578
PUNJAB,SANGRUR,SANGRUR,4478,1534,1321,1001,855,759,392,133,10473
PUNJAB,SANGRUR,SEHNA,3324,780,909,1197,1036,337,142,160,7885
PUNJAB,SANGRUR,SUNAM,5415,2653,2034,1830,1356,711,540,214,14753
RAJASTHAN,AJMER,BEAWAR,0,0,0,0,0,0,1,0,1
RAJASTHAN,ALWAR,KISHANGARHBAS,1773,813,866,596,440,422,285,291,5486
RAJASTHAN,ALWAR,LAXMANGARH,2363,641,648,541,706,685,380,396,6360
RAJASTHAN,ALWAR,RAMGARH,40,135,221,145,190,128,134,38,1031
RAJASTHAN,ALWAR,TIJARA,3268,427,421,282,211,194,90,39,4932
RAJASTHAN,BANSWARA,BAGIDORA,6,0,0,0,1,4,1,0,12
RAJASTHAN,BANSWARA,GHATOL,1,0,0,0,0,0,0,0,1
RAJASTHAN,BARAN,ATRU,17,2,20,9,9,31,23,160,271
RAJASTHAN,BARAN,BARAN,83,28,23,50,69,153,188,322,916
RAJASTHAN,BARAN,CHHIPABARAD,4,0,0,12,0,4,6,0,26
RAJASTHAN,BARAN,MANGROL,496,1,22,0,1,3,10,7,540
RAJASTHAN,BARAN,SHABAD,44,24,19,38,36,69,12,74,316
RAJASTHAN,BHARATPUR,BAYANA,1795,191,210,214,157,143,70,33,2813
RAJASTHAN,BHARATPUR,BEIR,837,362,325,475,371,339,281,96,3086
RAJASTHAN,BHARATPUR,BHARATPUR,2856,393,369,305,263,205,166,170,4727
RAJASTHAN,BHARATPUR,DEEG,2123,76,147,98,84,100,48,11,2687
RAJASTHAN,BHARATPUR,KAMAN,503,192,350,326,269,208,218,213,2279
RAJASTHAN,BHARATPUR,KUMHER,963,361,368,229,180,126,110,108,2445
RAJASTHAN,BHARATPUR,NADBAI,1077,196,227,372,398,275,82,154,2781
RAJASTHAN,BHARATPUR,NAGAR,1206,102,157,288,227,299,269,152,2700
RAJASTHAN,BHARATPUR,PAHARI,1361,337,420,274,248,258,192,150,3240
RAJASTHAN,BHARATPUR,RUPBAS,1201,390,333,275,233,194,93,112,2831
RAJASTHAN,BHILWARA,BANERA,0,0,0,2,0,0,2,1,5
RAJASTHAN,BHILWARA,BHILWARA,4,0,0,1,1,0,0,0,6
RAJASTHAN,BHILWARA,JAHAZPUR,1,0,0,0,0,0,0,0,1
RAJASTHAN,BHILWARA,MANDALGARH,0,1,0,2,0,0,0,0,3
RAJASTHAN,BIKANER,NOKHA,0,0,0,0,1,6,5,8,20
RAJASTHAN,BUNDI,BUNDI,35,5,9,12,5,7,9,10,92
RAJASTHAN,CHITTORGARH,BEDISARDI,0,0,0,0,0,9,8,0,17
RAJASTHAN,CHITTORGARH,BEGHRU,0,2,0,0,0,0,1,0,3
RAJASTHAN,CHITTORGARH,BHADESAR,4,0,3,6,15,11,11,3,53
RAJASTHAN,CHITTORGARH,CHHOTISADRI,0,4,0,0,3,2,4,1,14
RAJASTHAN,CHITTORGARH,CHITTORGARH,1,0,0,0,1,0,1,5,8
RAJASTHAN,CHITTORGARH,GANGRAR,0,1,0,1,4,0,1,1,8
RAJASTHAN,CHITTORGARH,NIMBAHERA,91,8,20,32,31,22,40,46,290
RAJASTHAN,CHITTORGARH,PRATAPGARH,0,0,3,3,1,7,5,7,26
RAJASTHAN,CHITTORGARH,RASHMI,0,0,0,1,1,1,0,1,4
RAJASTHAN,CHURU,CHURU,21,4,5,2,11,5,22,15,85
RAJASTHAN,CHURU,DUNGARGARH,0,0,0,0,0,0,1,1,2
RAJASTHAN,CHURU,RATANGARH,1,0,0,0,1,0,0,0,2
RAJASTHAN,CHURU,TARANAGAR,0,0,1,0,0,0,0,0,1
RAJASTHAN,DAUSA,LALSOT,339,78,66,89,76,81,64,129,922
RAJASTHAN,DAUSA,MAHUWA,687,437,384,279,217,184,118,162,2468
RAJASTHAN,DHOLPUR,BARI,704,296,389,374,222,162,79,38,2264
RAJASTHAN,DHOLPUR,BASERI,581,244,146,104,54,82,30,11,1252
RAJASTHAN,DHOLPUR,DHOLPUR,152,10,24,51,33,50,99,65,484
RAJASTHAN,DHOLPUR,RAJAKHERA,53,10,12,12,11,4,0,0,102
RAJASTHAN,DUNGARPUR,DUNGARPUR,1,2,0,0,0,1,1,0,5
RAJASTHAN,DUNGARPUR,SAGWARA,10,1,2,0,0,0,0,0,13
RAJASTHAN,DUNGARPUR,SIMALWARA,1,0,0,1,0,0,0,1,3
RAJASTHAN,JAIPUR,DUDU,0,1,0,0,8,7,2,5,23
RAJASTHAN,JAISALMER,POKARAN,9,1,0,0,1,0,7,0,18
RAJASTHAN,JALORE,AHORE,11,5,0,0,1,3,0,2,22
RAJASTHAN,JALORE,JALORE,17,7,5,5,6,7,5,0,52
RAJASTHAN,JHALAWAR,KANPUR,10,0,0,1,10,20,10,16,67
RAJASTHAN,JHALAWAR,PIRAWA,0,0,0,0,0,0,2,0,2
RAJASTHAN,JODHPUR,BHOPALGARH,2,0,2,4,4,0,1,1,14
RAJASTHAN,JODHPUR,BILADA,19,1,0,0,0,0,0,0,20
RAJASTHAN,JODHPUR,JODHPUR,7,3,3,6,14,6,9,6,54
RAJASTHAN,JODHPUR,OSIAN,2,0,0,0,0,1,1,2,6
RAJASTHAN,JODHPUR,PHALODI,0,0,3,0,0,4,6,8,21
RAJASTHAN,JODHPUR,SHERGARH,100,1,8,10,4,5,10,15,153
RAJASTHAN,KOTA,DIGOD,19,3,13,21,123,202,183,142,706
RAJASTHAN,KOTA,LADPURA,133,40,45,53,67,116,173,26,653
RAJASTHAN,KOTA,PIPALDA,11,3,7,7,15,9,15,12,79
RAJASTHAN,KOTA,SANGOD,11,4,5,7,12,105,88,246,478
RAJASTHAN,NAGAUR,DEGANA,1,0,1,1,6,3,1,6,19
RAJASTHAN,NAGAUR,JAYAL,0,3,6,0,0,0,11,6,26
RAJASTHAN,NAGAUR,MERTA,1,3,6,18,24,35,51,26,164
RAJASTHAN,NAGAUR,NAGOUR,18,97,71,40,36,23,13,15,313
RAJASTHAN,NAGAUR,PARBATSAR,0,0,0,0,0,0,2,0,2
RAJASTHAN,PALI,BALI,0,2,0,0,0,0,0,0,2
RAJASTHAN,PALI,DESURI,0,1,0,0,0,1,0,0,2
RAJASTHAN,PALI,MARWAR-JUNCTION,69,4,2,3,7,17,9,6,117
RAJASTHAN,PALI,PALI,1,0,0,0,0,1,0,0,2
RAJASTHAN,PALI,SOJAT,1,1,0,6,2,0,0,3,13
RAJASTHAN,RAJSAMAND,NATHDWARA,0,0,0,0,1,0,0,0,1
RAJASTHAN,RAJSAMAND,RAJSAMAND,3,0,0,0,0,3,0,0,6
RAJASTHAN,SAWAI-MADHOPUR,GANGAPUR,62,3,1,1,2,17,7,37,130
RAJASTHAN,SAWAI-MADHOPUR,HINDON,797,439,159,158,48,22,12,29,1664
RAJASTHAN,SAWAI-MADHOPUR,KARAULI,0,0,0,0,0,3,0,0,3
RAJASTHAN,SAWAI-MADHOPUR,KHANDAR,0,0,0,9,2,2,7,2,22
RAJASTHAN,SAWAI-MADHOPUR,SPOTRA,32,0,0,1,0,0,0,0,33
RAJASTHAN,SAWAI-MADHOPUR,TODABHIM,88,116,116,93,46,58,25,4,546
RAJASTHAN,SIROHI,REVDAR,0,1,0,0,0,0,0,0,1
RAJASTHAN,TONK,UNIYARA,3,0,0,0,0,2,0,0,5
RAJASTHAN,UDAIPUR,GIRWA,4,0,1,0,0,0,0,6,11
RAJASTHAN,UDAIPUR,HAVLI,0,0,0,1,1,1,1,11,15
TAMIL NADU,COIMBATORE,ANNAIMALAI,0,0,0,1,2,0,0,0,3
TAMIL NADU,COIMBATORE,ANNUR,119,43,26,62,57,64,97,71,539
TAMIL NADU,COIMBATORE,KARRMADAI,45,0,1,0,0,0,1,0,47
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,19,0,0,0,0,0,0,0,19
TAMIL NADU,COIMBATORE,PONGALUR,7,0,0,0,0,0,0,0,7
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,5,0,0,0,0,0,0,0,5
TAMIL NADU,COIMBATORE,SULUR,7,0,0,0,0,0,0,0,7
TAMIL NADU,COIMBATORE,TIRUPUR,45,3,3,52,1,6,12,1,123
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,23,0,0,0,0,0,0,0,23
TAMIL NADU,CUDDALORE,ANNAGARAM,3102,473,187,248,175,87,63,30,4365
TAMIL NADU,CUDDALORE,BHUVANAGIRI,6,0,0,0,0,0,0,0,6
TAMIL NADU,CUDDALORE,KADALUR,3457,234,143,173,168,39,25,51,4290
TAMIL NADU,CUDDALORE,KAMMAPURAM,1746,275,227,73,52,39,29,23,2464
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,4,12,20,21,19,36,13,1,126
TAMIL NADU,CUDDALORE,KUMARATCHI,72,31,26,81,38,25,18,10,301
TAMIL NADU,CUDDALORE,KURINJIPADI,1680,167,124,168,163,112,57,39,2510
TAMIL NADU,CUDDALORE,MANGALORE,613,90,75,26,1,0,0,0,805
TAMIL NADU,CUDDALORE,NALLUR,1240,292,332,60,82,24,9,4,2043
TAMIL NADU,CUDDALORE,PANRUTI,1823,234,119,92,63,204,52,22,2609
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,1574,195,102,74,73,20,27,18,2083
TAMIL NADU,DHARMAPURI,NALLAMPALLI,0,0,0,0,0,0,2,0,2
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTI,0,0,0,0,0,0,4,0,4
TAMIL NADU,DHARMAPURI,PENNAGARAM,71,0,0,0,0,0,0,0,71
TAMIL NADU,DINDIGUL,ATHOOR,15,5,5,11,0,0,2,0,38
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,0,0,0,6,12,2,1,0,21
TAMIL NADU,DINDIGUL,NATHAM,0,0,0,0,2,0,0,0,2
TAMIL NADU,DINDIGUL,ODDANCHATRAM,0,12,0,0,0,0,0,0,12
TAMIL NADU,DINDIGUL,PALANI,2,0,0,0,2,4,0,0,8
TAMIL NADU,DINDIGUL,SHANARPATTI,3,0,1,0,1,0,0,0,5
TAMIL NADU,DINDIGUL,THOPPAMPATTI,0,0,0,5,12,12,6,3,38
TAMIL NADU,DINDIGUL,VEDASANDUR,8,9,20,30,29,28,35,59,218
TAMIL NADU,ERODE,DHARAPURAM,26,4,0,0,0,0,0,0,30
TAMIL NADU,ERODE,GOBI,12,2,0,0,0,2,0,0,16
TAMIL NADU,ERODE,NAMBIYUR,31,0,0,0,0,0,0,0,31
TAMIL NADU,ERODE,PERUNDURAI,30,0,1,0,0,0,0,0,31
TAMIL NADU,ERODE,THALAVADI,0,1,0,0,0,0,0,0,1
TAMIL NADU,ERODE,UTHUKUZLI,71,0,0,0,0,0,0,0,71
TAMIL NADU,KANCHIPURAM,CHITHAMUR,172,0,2,0,13,30,14,0,231
TAMIL NADU,KANCHIPURAM,KANCHIPURAM,61,0,0,0,0,0,0,0,61
TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,251,0,1,0,0,1,0,0,253
TAMIL NADU,KANCHIPURAM,LATHUR,175,56,21,10,9,7,10,6,294
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,851,70,74,31,23,18,14,1,1082
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,123,24,12,7,16,11,5,3,201
TAMIL NADU,KANCHIPURAM,ST.THOMAS MOUNT,311,3,4,0,0,0,0,0,318
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,754,127,76,55,49,21,11,19,1112
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,175,12,7,3,0,0,0,0,197
TAMIL NADU,KANCHIPURAM,WALAJABAD,78,3,1,2,1,1,3,0,89
TAMIL NADU,KANNIYAKUMARI,AGASTEESWARAM,41,0,0,0,0,0,0,14,55
TAMIL NADU,KARUR,KADAVUR,0,0,0,1,0,0,0,0,1
TAMIL NADU,KARUR,KRISHNARAYAPURAM,41,0,0,0,4,0,2,0,47
TAMIL NADU,KARUR,THOGAMALAI,246,0,5,2,0,0,0,0,253
TAMIL NADU,MADURAI,MADURAI WEST,33,0,0,0,0,0,0,0,33
TAMIL NADU,MADURAI,VADIPATTI,16,0,0,0,0,0,0,0,16
TAMIL NADU,NAGAPATTINAM,KOLLLIDAM,392,92,54,30,26,6,3,5,608
TAMIL NADU,NAGAPATTINAM,KUTTALAM,45,1,2,1,1,3,2,0,55
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,0,1,1,5,6,4,0,0,17
TAMIL NADU,NAGAPATTINAM,SIRKALI,848,161,144,130,79,47,16,15,1440
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,112,1,0,1,1,1,9,0,125
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,15,0,0,0,0,0,0,0,15
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,21,0,0,0,0,0,0,0,21
TAMIL NADU,PERAMBALUR,ALATHUR,249,4,1,1,1,4,0,1,261
TAMIL NADU,PERAMBALUR,ANDIMADAM,142,1,3,4,11,2,0,1,164
TAMIL NADU,PERAMBALUR,ARIYALUR,0,0,0,0,2,0,0,0,2
TAMIL NADU,PERAMBALUR,JAYANKONDAM,94,0,1,6,4,1,1,4,111
TAMIL NADU,PERAMBALUR,PERAMBALUR,2,0,0,0,0,0,0,0,2
TAMIL NADU,PERAMBALUR,SENTHURAI,1633,0,6,2,3,1,8,3,1656
TAMIL NADU,PERAMBALUR,T.PALUR,195,114,27,14,50,17,2,1,420
TAMIL NADU,PERAMBALUR,THIRUMANUR,19,0,5,0,0,0,0,0,24
TAMIL NADU,PERAMBALUR,VAPPANTHATTAI,172,0,1,0,0,0,0,0,173
TAMIL NADU,PERAMBALUR,VEPPORE,326,170,0,0,0,0,0,0,496
TAMIL NADU,PUDUKOTTAI,ANNAVASAL,0,2,2,0,0,0,0,0,4
TAMIL NADU,PUDUKOTTAI,ARANTHANGI,38,18,0,7,0,9,0,1,73
TAMIL NADU,PUDUKOTTAI,ARIMALAM,6,1,1,14,3,0,4,3,32
TAMIL NADU,PUDUKOTTAI,AVUDAIYARKOIL,1,0,0,0,0,0,0,0,1
TAMIL NADU,PUDUKOTTAI,KARAMBAKUDI,51,36,25,13,15,27,22,23,212
TAMIL NADU,PUDUKOTTAI,MANAMELKUDI,3,0,0,4,0,0,0,0,7
TAMIL NADU,PUDUKOTTAI,PUDUKKOTTAI,40,18,1,1,0,0,0,0,60
TAMIL NADU,PUDUKOTTAI,THIRUMAYAM,10,0,0,0,0,0,0,0,10
TAMIL NADU,PUDUKOTTAI,THIRUVARANKULAM,9,10,13,13,10,36,59,42,192
TAMIL NADU,PUDUKOTTAI,VIRALIMALAI,4,1,0,0,0,0,0,0,5
TAMIL NADU,RAMNATHAPURAM,BOGALUR,5,2,3,1,3,2,2,8,26
TAMIL NADU,RAMNATHAPURAM,MUDUKULATHUR,19,13,2,8,6,3,6,2,59
TAMIL NADU,RAMNATHAPURAM,NAINARKOIL,34,11,12,6,6,4,4,4,81
TAMIL NADU,RAMNATHAPURAM,PARAMAKUDI,25,10,3,3,15,5,5,1,67
TAMIL NADU,RAMNATHAPURAM,R.S. MANGALAM,14,0,4,0,15,0,1,8,42
TAMIL NADU,RAMNATHAPURAM,RAMNAD,11,0,0,0,4,0,0,1,16
TAMIL NADU,SALEM,SANGAGRI,56,2,0,2,1,8,11,13,93
TAMIL NADU,SALEM,THARAMANGALAM,4,0,1,0,0,0,0,0,5
TAMIL NADU,SALEM,VEERAPANDI,1,48,0,0,0,0,0,0,49
TAMIL NADU,SIVAGANGA,ILAYANKUDI,6,3,4,3,1,0,0,0,17
TAMIL NADU,SIVAGANGA,MANAMADURAI,0,0,0,0,3,0,0,0,3
TAMIL NADU,SIVAGANGA,SINGAMPUNARI,4,0,3,3,0,0,0,0,10
TAMIL NADU,SIVAGANGA,THIRUPPATUR,3,0,3,0,0,0,2,0,8
TAMIL NADU,THANJAVUR,AMMAPETTAI,935,131,215,225,221,120,104,31,1982
TAMIL NADU,THANJAVUR,BUDALUR,746,17,41,17,17,9,10,20,877
TAMIL NADU,THANJAVUR,KUMBAKONAM,94,33,48,91,40,28,9,28,371
TAMIL NADU,THANJAVUR,MADUKKUR,468,110,120,118,103,94,39,32,1084
TAMIL NADU,THANJAVUR,ORATHANAD,464,238,381,249,159,63,66,39,1659
TAMIL NADU,THANJAVUR,PAPANASAM,1607,285,332,377,256,136,135,41,3169
TAMIL NADU,THANJAVUR,PATTUKOTTAI,258,57,50,92,44,58,43,9,611
TAMIL NADU,THANJAVUR,PERAVURANI,272,59,30,32,36,14,23,7,473
TAMIL NADU,THANJAVUR,SETHUBASATHIRAM,181,43,68,81,70,60,39,15,557
TAMIL NADU,THANJAVUR,THANJAVUR,360,98,61,64,89,65,25,24,786
TAMIL NADU,THANJAVUR,THIRUPPANANTHAL,866,300,541,491,392,235,109,26,2960
TAMIL NADU,THANJAVUR,THIRUVAIYARU,1555,201,226,128,98,140,35,14,2397
TAMIL NADU,THANJAVUR,THIRUVIDAIMARUDUR,587,119,175,122,92,121,62,21,1299
TAMIL NADU,THANJAVUR,THIRUVONAM,54,61,92,71,62,7,4,1,352
TAMIL NADU,THANJAVUR,VALANGAIMAN,154,39,20,41,35,25,10,2,326
TAMIL NADU,THENI,ANDIPATTI,3,0,0,0,0,0,2,1,6
TAMIL NADU,THENI,BODI,127,0,0,0,3,1,0,0,131
TAMIL NADU,THENI,CHINNAMANUR,11,14,9,3,4,2,2,4,49
TAMIL NADU,THENI,CUMBUM,16,4,0,0,0,0,0,0,20
TAMIL NADU,THENI,PERIYAKULAM,104,6,14,8,15,4,16,22,189
TAMIL NADU,TIRUNELVELI,KADAYAM,0,0,0,0,0,0,1,3,4
TAMIL NADU,TIRUNELVELI,KALAKADU,2,0,0,0,0,0,0,0,2
TAMIL NADU,TIRUNELVELI,MANOOR,0,1,1,0,0,0,0,0,2
TAMIL NADU,TIRUNELVELI,PALAYAMCOTTAI,2,0,5,0,0,0,0,0,7
TAMIL NADU,TIRUNELVELI,RADHAPURAM,0,0,0,0,0,0,3,0,3
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,1,0,5,1,0,0,0,0,7
TAMIL NADU,TIRUNELVELI,TENKASI,6,0,0,0,0,0,0,0,6
TAMIL NADU,TIRUNELVELI,VALLIYOOR,0,1,1,0,0,1,3,1,7
TAMIL NADU,TIRUVALLUR,EEKKADU,188,108,53,27,7,18,14,0,415
TAMIL NADU,TIRUVALLUR,ELLAPURAM,11,58,32,43,30,10,16,32,232
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,423,88,40,3,2,0,1,1,558
TAMIL NADU,TIRUVALLUR,KADAMBATTUR,17,33,1,12,35,33,16,5,152
TAMIL NADU,TIRUVALLUR,KANAGAMMA CHATHIRAM,4,7,11,5,4,3,1,3,38
TAMIL NADU,TIRUVALLUR,MINJUR,873,246,84,98,73,34,46,28,1482
TAMIL NADU,TIRUVALLUR,PALLIPATTU,66,7,5,5,5,0,3,0,91
TAMIL NADU,TIRUVALLUR,POONAMALLEE,28,1,0,0,2,0,2,1,34
TAMIL NADU,TIRUVALLUR,POONDI,370,60,40,25,23,32,6,6,562
TAMIL NADU,TIRUVALLUR,POONDI,14,0,6,0,4,4,5,13,46
TAMIL NADU,TIRUVALLUR,R.K. PETTAI,0,0,0,1,3,4,1,1,10
TAMIL NADU,TIRUVALLUR,SOZHAVARAM,710,56,70,61,48,24,16,20,1005
TAMIL NADU,TIRUVALLUR,THIRUVAALANGADU,181,187,60,43,22,8,12,6,519
TAMIL NADU,TIRUVALLUR,TIRUTTANI,0,0,0,0,0,0,1,0,1
TAMIL NADU,TIRUVALLUR,TIRUVELLORE,33,1,0,0,0,0,0,0,34
TAMIL NADU,TIRUVARUR,KORADACHERI,261,65,73,90,140,43,37,26,735
TAMIL NADU,TIRUVARUR,KOTTUR,322,86,101,89,50,30,41,83,802
TAMIL NADU,TIRUVARUR,KUDAVASAL,952,187,127,154,172,176,48,76,1892
TAMIL NADU,TIRUVARUR,MANNARGUDI,549,300,212,205,138,68,50,79,1601
TAMIL NADU,TIRUVARUR,MUTHUPETTAI,2,1,4,3,2,1,1,1,15
TAMIL NADU,TIRUVARUR,NANNILAM,1049,186,248,260,129,97,56,35,2060
TAMIL NADU,TIRUVARUR,NEEDAMANGALAM,1173,103,91,106,62,54,34,52,1675
TAMIL NADU,TIRUVARUR,THIRUTHURAIPOONDI,42,5,25,10,8,2,14,6,112
TAMIL NADU,TIRUVARUR,THIRUVARUR,269,22,33,54,42,20,27,10,477
TAMIL NADU,TIRUVARUR,VALANGAIMAN,788,197,217,284,217,128,52,61,1944
TAMIL NADU,TRICHIRAPPALLI,ANDTHANALLUR,37,0,1,0,1,0,8,0,47
TAMIL NADU,TRICHIRAPPALLI,LALGUDI,236,81,35,7,2,0,0,0,361
TAMIL NADU,TRICHIRAPPALLI,MANAPPARAI,0,0,0,0,16,0,0,0,16
TAMIL NADU,TRICHIRAPPALLI,MANIKANDAM,27,0,6,1,0,0,23,0,57
TAMIL NADU,TRICHIRAPPALLI,PULLAMBADI,138,23,29,1,0,0,0,0,191
TAMIL NADU,TRICHIRAPPALLI,T.PET,5,0,0,0,0,0,0,0,5
TAMIL NADU,TRICHIRAPPALLI,THIRUVERAMBUR,66,0,0,2,3,1,0,0,72
TAMIL NADU,VILLUPURAM,GINGEE,0,0,0,0,0,0,0,8,8
TAMIL NADU,VILLUPURAM,KANAI,181,82,139,27,16,14,3,2,464
TAMIL NADU,VILLUPURAM,KANDAMANGALAM,261,7,9,36,3,1,1,0,318
TAMIL NADU,VILLUPURAM,KOLIYANUR,1133,67,73,34,15,17,30,8,1377
TAMIL NADU,VILLUPURAM,MARAKKANAM,44,12,18,22,18,7,0,411,532
TAMIL NADU,VILLUPURAM,MAYILAM,699,56,31,34,15,7,5,203,1050
TAMIL NADU,VILLUPURAM,MELMALAIYANUR,19,0,89,0,0,0,0,0,108
TAMIL NADU,VILLUPURAM,OLAKKUR,7,0,0,0,0,0,0,0,7
TAMIL NADU,VILLUPURAM,THIRUKKOYILUR,22,0,0,0,0,0,0,0,22
TAMIL NADU,VILLUPURAM,THIRUNAVALUR,11,0,0,0,0,0,0,113,124
TAMIL NADU,VILLUPURAM,THIRUVENNAINALLUR,129,9,1,0,0,0,0,0,139
TAMIL NADU,VILLUPURAM,THIYAGADHURGAM,38,1,1,0,1,0,0,0,41
TAMIL NADU,VILLUPURAM,ULUNDURPET,0,0,0,0,0,0,0,1,1
TAMIL NADU,VILLUPURAM,VAANOOR,985,66,101,58,14,6,9,78,1317
TAMIL NADU,VILLUPURAM,VALLAM,1,0,5,0,0,0,0,81,87
TAMIL NADU,VILLUPURAM,VIKKIRAVANDI,169,17,2,3,3,4,1,71,270
TRIPURA,DHALAI,SALEMA,16,10,11,5,7,5,0,4,58
TRIPURA,NORTH,PANISAGAR,2,0,0,0,0,0,0,3,5
