-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to the farmers holding size . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.3.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to The Farmers holding size for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.3.csv"
}
-----
State,District,Block,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
UTTAR PRADESH,MEERUT,CHAPROULI,316,1400,1075,5,2796
UTTAR PRADESH,MEERUT,DAURALA,646,1001,1228,16,2891
UTTAR PRADESH,MEERUT,HASTINAPUR,814,1181,1205,88,3288
UTTAR PRADESH,MEERUT,JANI KHURD,745,684,631,36,2096
UTTAR PRADESH,MEERUT,KHARKHODA,213,650,1890,10,2763
UTTAR PRADESH,MEERUT,KHEKRA,316,934,785,6,2041
UTTAR PRADESH,MEERUT,MACHHRA,1324,1351,762,23,3460
UTTAR PRADESH,MEERUT,MAWANA,1766,1845,1199,152,4962
UTTAR PRADESH,MEERUT,MEERUT,398,431,354,32,1215
UTTAR PRADESH,MEERUT,PARIKSHITGARH,1756,1509,1208,21,4494
UTTAR PRADESH,MEERUT,PILANA,604,900,1048,22,2574
UTTAR PRADESH,MEERUT,RAJPURA,327,766,1159,13,2265
UTTAR PRADESH,MEERUT,ROHTA,789,960,978,29,2756
UTTAR PRADESH,MEERUT,SARDHANA,1526,1610,569,8,3713
UTTAR PRADESH,MEERUT,SARURPUR KHURD,422,563,1121,4,2110
UTTAR PRADESH,MIRZAPUR,CHHANBEY,389,417,149,14,969
UTTAR PRADESH,MIRZAPUR,CITY,95,99,23,0,217
UTTAR PRADESH,MIRZAPUR,JAMALPUR,145,212,113,17,487
UTTAR PRADESH,MIRZAPUR,KONE,0,1,0,0,1
UTTAR PRADESH,MIRZAPUR,LALGANJ,15,0,1,0,16
UTTAR PRADESH,MIRZAPUR,MAJHWAN,0,1,1,0,2
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,68,98,58,0,224
UTTAR PRADESH,MIRZAPUR,PAHARI,39,93,50,1,183
UTTAR PRADESH,MIRZAPUR,SIKHAR,5,27,14,1,47
UTTAR PRADESH,MORADABAD,AMROHA,692,1487,1776,13,3968
UTTAR PRADESH,MORADABAD,ASMOLI,630,767,435,81,1913
UTTAR PRADESH,MORADABAD,BANIYA KHERA,1397,884,462,27,2770
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,2038,1738,574,19,4369
UTTAR PRADESH,MORADABAD,BHJOI,924,859,737,82,2602
UTTAR PRADESH,MORADABAD,BILARI,1025,1350,1544,18,3937
UTTAR PRADESH,MORADABAD,CHHAJLET,749,745,1037,20,2551
UTTAR PRADESH,MORADABAD,DHANORA,1919,2236,1348,15,5518
UTTAR PRADESH,MORADABAD,DILARI,2237,2328,942,142,5649
UTTAR PRADESH,MORADABAD,GAJROLA,881,837,588,41,2347
UTTAR PRADESH,MORADABAD,GANGESHWARI,1117,817,440,14,2388
UTTAR PRADESH,MORADABAD,HASANPUR,1626,1775,903,91,4395
UTTAR PRADESH,MORADABAD,JOYA,1760,1834,1122,91,4807
UTTAR PRADESH,MORADABAD,KUNDARKEE,1628,1153,534,50,3365
UTTAR PRADESH,MORADABAD,MORADABAD,111,45,25,0,181
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,1117,817,440,14,2388
UTTAR PRADESH,MORADABAD,PAWANSA,1364,2188,1528,60,5140
UTTAR PRADESH,MORADABAD,SAMBHAL,2355,2034,1101,21,5511
UTTAR PRADESH,MORADABAD,THAKURDWARA,1346,1827,1646,87,4906
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,994,1300,2079,52,4425
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,391,1045,1750,5,3191
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,1579,2664,1361,5,5609
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,1862,1456,1089,67,4474
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,1517,1643,1666,32,4858
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,1000,1346,1853,27,4226
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,2328,2058,1181,8,5575
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,716,786,518,40,2060
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,2143,1489,1098,40,4770
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,2231,1431,111,21,3794
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,685,1235,1917,24,3861
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,725,1047,1617,80,3469
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,1740,1844,2150,20,5754
UTTAR PRADESH,MUZAFFER NAGAR,UN,2208,2419,1889,51,6567
UTTAR PRADESH,NAINITAL,RAMNAGAR,50,76,59,0,185
UTTAR PRADESH,PILIBHIT,AMREYA,1288,1017,702,9,3016
UTTAR PRADESH,PILIBHIT,BERKHEDA,898,553,208,11,1670
UTTAR PRADESH,PILIBHIT,BILSANDA,1843,1304,421,18,3586
UTTAR PRADESH,PILIBHIT,BISALPUR,1090,790,209,7,2096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,1130,480,172,12,1794
UTTAR PRADESH,PILIBHIT,MARORI,2688,1457,501,28,4674
UTTAR PRADESH,PILIBHIT,PURANPUR,4391,3372,1985,180,9928
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,1205,545,283,43,2076
UTTAR PRADESH,PRATAPGARH,BABAGANJ,2510,29,1,0,2540
UTTAR PRADESH,PRATAPGARH,BIHAR,2489,19,1,0,2509
UTTAR PRADESH,PRATAPGARH,GAURA,2318,9,6,0,2333
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,1429,10,1,0,1440
UTTAR PRADESH,PRATAPGARH,KUNDA,1235,0,0,0,1235
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,1484,612,136,8,2240
UTTAR PRADESH,PRATAPGARH,MANDHATA,1853,970,224,19,3066
UTTAR PRADESH,PRATAPGARH,MANGRAURA,1892,799,311,4,3006
UTTAR PRADESH,PRATAPGARH,PATTI,35,14,3977,0,4026
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,1575,1069,321,19,2984
UTTAR PRADESH,PRATAPGARH,SADAR,1408,554,45,2,2009
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,1609,832,219,25,2685
UTTAR PRADESH,PRATAPGARH,SANGIPUR,1702,783,390,10,2885
UTTAR PRADESH,PRATAPGARH,SHIVGARH,3139,22,5,0,3166
UTTAR PRADESH,RAEBARELY,AMANWA,752,365,92,3,1212
UTTAR PRADESH,RAEBARELY,BACHRAVAN,1117,756,429,8,2310
UTTAR PRADESH,RAEBARELY,BAHADUR PUR,578,331,98,2,1009
UTTAR PRADESH,RAEBARELY,CHHATOH,841,795,237,3,1876
UTTAR PRADESH,RAEBARELY,DALMAU,1529,1016,395,46,2986
UTTAR PRADESH,RAEBARELY,DEEH,1100,609,156,48,1913
UTTAR PRADESH,RAEBARELY,HARCHANDPUR,1080,751,454,12,2297
UTTAR PRADESH,RAEBARELY,JAGAT PUR,1441,1108,496,28,3073
UTTAR PRADESH,RAEBARELY,KHEERO,518,428,190,5,1141
UTTAR PRADESH,RAEBARELY,LAL GANJ,934,826,283,17,2060
UTTAR PRADESH,RAEBARELY,MAHARAJ GANJ,758,400,229,7,1394
UTTAR PRADESH,RAEBARELY,RAHI,1959,1444,539,21,3963
UTTAR PRADESH,RAEBARELY,SALON,1425,1076,317,26,2844
UTTAR PRADESH,RAEBARELY,SARANI,639,913,408,27,1987
UTTAR PRADESH,RAEBARELY,SATAON,1523,1247,669,21,3460
UTTAR PRADESH,RAEBARELY,SHIV GARH,1014,420,170,4,1608
UTTAR PRADESH,RAEBARELY,SINGHPUR,1085,597,174,8,1864
UTTAR PRADESH,RAEBARELY,TILOI,376,235,33,2,646
UTTAR PRADESH,RAEBARELY,UCHAHAR,1157,691,214,7,2069
UTTAR PRADESH,RAMPUR,BILASPUR,5073,3298,1029,108,9508
UTTAR PRADESH,RAMPUR,CHAMRAON,2244,1615,384,15,4258
UTTAR PRADESH,RAMPUR,MILAK,4315,2766,918,104,8103
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),2659,1910,579,46,5194
UTTAR PRADESH,RAMPUR,SHAHABAD,4405,2806,923,104,8238
UTTAR PRADESH,RAMPUR,SUAR,5432,3765,1188,127,10512
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,1348,1628,1956,55,4987
UTTAR PRADESH,SAHARANPUR,DEOBAND,802,962,893,78,2735
UTTAR PRADESH,SAHARANPUR,GANGOH,1099,1838,2048,84,5069
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,799,1042,976,88,2905
UTTAR PRADESH,SAHARANPUR,NAGAL,1987,2754,2192,8,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,2413,3051,2187,80,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,1590,1436,1644,24,4694
UTTAR PRADESH,SAHARANPUR,PUVARKA,1853,2061,1457,234,5605
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,1330,1487,1633,51,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,1315,1172,551,60,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,2402,2076,2395,271,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,339,422,260,15,1036
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,605,714,324,16,1659
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,427,314,231,0,972
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,515,631,410,38,1594
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,964,795,228,14,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,2192,4400,3403,64,10059
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,1829,1626,1086,29,4570
UTTAR PRADESH,SHAHJAHANPUR,DADROL,2377,2514,1364,128,6383
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,1402,1575,1085,40,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,3028,2736,1453,160,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,1279,1685,1428,41,4433
UTTAR PRADESH,SHAHJAHANPUR,KANTH,1463,1464,866,47,3840
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,1091,1017,844,14,2966
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,2687,2574,2655,366,8282
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,1989,1396,603,75,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,2375,2031,954,71,5431
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,1457,2113,1363,229,5162
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,955,1407,1042,192,3596
UTTAR PRADESH,SHAHJAHANPUR,TILHER,1753,1644,1060,18,4475
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,360,380,200,32,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,999,471,220,19,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,1472,655,299,44,2470
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,795,89,5,1,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,1085,646,67,18,1816
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,714,723,244,26,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,1215,323,58,6,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,731,486,313,14,1544
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,1240,686,270,14,2210
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,1107,600,164,20,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,1183,378,96,17,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,370,342,201,3,916
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,141,126,16,5,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,1682,898,205,3,2788
UTTAR PRADESH,SITAPUR,AILIYA,1703,815,233,18,2769
UTTAR PRADESH,SITAPUR,BEHTA,1359,591,338,23,2311
UTTAR PRADESH,SITAPUR,BESWAN,1669,1153,582,35,3439
UTTAR PRADESH,SITAPUR,GODLAMAO,1017,926,674,30,2647
UTTAR PRADESH,SITAPUR,HARGAON,1403,971,627,38,3039
UTTAR PRADESH,SITAPUR,KASMANDA,1315,978,496,55,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,1157,923,469,146,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,1417,834,466,39,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,1430,943,560,62,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,1582,1327,642,65,3616
UTTAR PRADESH,SITAPUR,MAHOLI,1179,735,271,21,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,1410,1104,1226,108,3848
UTTAR PRADESH,SITAPUR,PAHLA,1540,959,434,70,3003
UTTAR PRADESH,SITAPUR,PERSENDI,1410,810,351,47,2618
UTTAR PRADESH,SITAPUR,PISWAN,2050,1767,1256,108,5181
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,1117,646,211,3,1977
UTTAR PRADESH,SITAPUR,REUSA,1565,946,438,12,2961
UTTAR PRADESH,SITAPUR,SAKEREN,2013,844,290,28,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,1894,1393,637,44,3968
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,360,453,365,62,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,1881,871,244,0,2996
UTTAR PRADESH,SULTANPUR,AMETHI,816,652,347,0,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,48,13,2,0,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,1105,551,184,0,1840
UTTAR PRADESH,SULTANPUR,BHADAR,1264,415,54,0,1733
UTTAR PRADESH,SULTANPUR,BHETUA,615,604,171,0,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,1103,440,119,0,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,790,582,95,0,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,734,250,57,0,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,609,545,204,0,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,995,324,58,0,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,339,101,0,0,440
UTTAR PRADESH,SULTANPUR,JAMON,585,353,140,0,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,1788,314,38,0,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,1167,625,147,0,1939
UTTAR PRADESH,SULTANPUR,KURWAR,1431,545,169,0,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,1395,659,48,0,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,984,359,57,0,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,947,297,78,0,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,669,359,161,0,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,250,264,105,0,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,1100,297,63,0,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,541,656,833,65,2095
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,614,578,600,7,1799
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,1369,1012,895,15,3291
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,725,909,1179,61,2874
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,1560,1641,2150,189,5540
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,1107,678,978,41,2804
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,1312,1024,1200,68,3604
UTTAR PRADESH,UNNAO,ASOHA,977,782,236,25,2020
UTTAR PRADESH,UNNAO,AURAS,927,803,270,8,2008
UTTAR PRADESH,UNNAO,BANGARMAU,1586,833,362,22,2803
UTTAR PRADESH,UNNAO,BICHHIYA,1082,674,339,11,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,1773,1139,334,8,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,2280,1346,1003,31,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,1737,1053,637,11,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,1862,1304,440,15,3621
UTTAR PRADESH,UNNAO,HILAULI,1239,1020,386,32,2677
UTTAR PRADESH,UNNAO,MIANGANJ,1453,988,796,197,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,2080,1035,362,18,3495
UTTAR PRADESH,UNNAO,PURWA,1282,880,315,3,2480
UTTAR PRADESH,UNNAO,SAFIPUR,978,894,303,15,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,2135,1301,353,11,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,1474,1276,514,98,3362
UTTAR PRADESH,UNNAO,SUMERPUR,1001,1012,368,31,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,484,660,426,20,1590
UTTAR PRADESH,VARANASI,BADAGOAN,966,573,170,26,1735
UTTAR PRADESH,VARANASI,BARAHNI,95,137,320,11,563
UTTAR PRADESH,VARANASI,CHAHANIA,347,640,130,1,1118
UTTAR PRADESH,VARANASI,CHAKIYA,142,129,210,23,504
UTTAR PRADESH,VARANASI,CHANDOULI,359,347,169,7,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,599,576,252,43,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,520,628,491,96,1735
UTTAR PRADESH,VARANASI,DHANAPUR,486,464,240,6,1196
UTTAR PRADESH,VARANASI,HARAHUAA,790,592,248,11,1641
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,405,242,122,6,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,42,45,20,2,109
UTTAR PRADESH,VARANASI,PINDRA,1701,797,273,16,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,242,218,139,9,608
UTTAR PRADESH,VARANASI,SAKELDIHA,237,395,197,8,837
UTTAR PRADESH,VARANASI,SAVAPURI,378,299,291,43,1011
WEST BENGAL,BANKURA,BANKURA  - I,0,3,0,0,3
WEST BENGAL,BANKURA,BANKURA - II,245,205,36,1,487
WEST BENGAL,BANKURA,BARJORA,803,540,160,10,1513
WEST BENGAL,BANKURA,BISHNUPUR,1174,937,451,1,2563
WEST BENGAL,BANKURA,CHHATNA,5,13,4,0,22
WEST BENGAL,BANKURA,INDAS,1611,1014,569,84,3278
WEST BENGAL,BANKURA,INDPUR,0,7,4,0,11
WEST BENGAL,BANKURA,JOYPUR,848,495,106,0,1449
WEST BENGAL,BANKURA,KHATRA - I,0,2,0,0,2
WEST BENGAL,BANKURA,KOTALPUR,1375,940,491,7,2813
WEST BENGAL,BANKURA,MEJHIA,132,17,0,0,149
WEST BENGAL,BANKURA,ONDA,973,1096,354,31,2454
WEST BENGAL,BANKURA,PATRASAYER,1188,1008,456,19,2671
WEST BENGAL,BANKURA,RAIPUR - I,79,92,23,15,209
WEST BENGAL,BANKURA,RAIPUR - II,196,336,203,28,763
WEST BENGAL,BANKURA,SIMLAPAL,123,177,49,1,350
WEST BENGAL,BANKURA,SONAMUKHI,1092,837,270,19,2218
WEST BENGAL,BANKURA,TALDANGRA,222,297,93,2,614
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,446,493,253,27,1219
WEST BENGAL,BIRBHUM,DUBRAJPUR,235,381,139,0,755
WEST BENGAL,BIRBHUM,ILLAMBAZAR,522,1022,488,16,2048
WEST BENGAL,BIRBHUM,KHAYRASOLE,268,234,70,0,572
WEST BENGAL,BIRBHUM,LABPUR,690,854,292,32,1868
WEST BENGAL,BIRBHUM,MAYURESWAR-I,238,499,244,0,981
WEST BENGAL,BIRBHUM,MAYURESWAR-II,554,538,355,3,1450
WEST BENGAL,BIRBHUM,MD.BAZAR,109,106,22,0,237
WEST BENGAL,BIRBHUM,MURARAI II,250,438,102,3,793
WEST BENGAL,BIRBHUM,MURARAI-I,134,226,175,6,541
WEST BENGAL,BIRBHUM,NALHATI-I,566,344,126,0,1036
WEST BENGAL,BIRBHUM,NALHATI-II,824,472,174,11,1481
WEST BENGAL,BIRBHUM,NANUR,645,1257,611,48,2561
WEST BENGAL,BIRBHUM,RAJNAGAR,1,1,1,0,3
WEST BENGAL,BIRBHUM,RAMPURHAT-I,240,202,24,6,472
WEST BENGAL,BIRBHUM,RAMPURHAT-II,563,214,41,3,821
WEST BENGAL,BIRBHUM,SAINTHIA,899,704,361,25,1989
WEST BENGAL,BIRBHUM,SURI-I,18,39,44,1,102
WEST BENGAL,BIRBHUM,SURI-II,128,178,80,8,394
WEST BENGAL,BURDWAN,ANDAL,3,20,0,2,25
WEST BENGAL,BURDWAN,AUSGRAM - I,156,522,771,18,1467
WEST BENGAL,BURDWAN,AUSGRAM - II,340,643,274,12,1269
WEST BENGAL,BURDWAN,BHATAR,579,910,748,45,2282
WEST BENGAL,BURDWAN,BURDWAN - I,483,418,393,70,1364
WEST BENGAL,BURDWAN,BURDWAN - II,568,748,746,10,2072
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,40,29,21,0,90
WEST BENGAL,BURDWAN,GALSI - I,230,327,331,29,917
WEST BENGAL,BURDWAN,GALSI - II,1043,893,434,3,2373
WEST BENGAL,BURDWAN,JAMALPUR,1530,1129,384,35,3078
WEST BENGAL,BURDWAN,KALNA - I,153,687,178,64,1082
WEST BENGAL,BURDWAN,KALNA - II,589,421,296,19,1325
WEST BENGAL,BURDWAN,KANKSA,439,494,200,6,1139
WEST BENGAL,BURDWAN,KATWA - I,432,415,237,1,1085
WEST BENGAL,BURDWAN,KATWA - II,539,690,307,19,1555
WEST BENGAL,BURDWAN,KETUGRAM - I,1102,925,457,9,2493
WEST BENGAL,BURDWAN,KETUGRAM - II,898,1073,216,1,2188
WEST BENGAL,BURDWAN,KHANDAGHOSH,892,819,231,39,1981
WEST BENGAL,BURDWAN,MEMARI - I,289,362,370,28,1049
WEST BENGAL,BURDWAN,MEMARI - II,487,327,435,36,1285
WEST BENGAL,BURDWAN,MONGALKOTE,469,1361,699,66,2595
WEST BENGAL,BURDWAN,MONTESWAR,1413,892,563,219,3087
WEST BENGAL,BURDWAN,PURBASTHALI - I,427,658,391,57,1533
WEST BENGAL,BURDWAN,PURBASTHALI - II,1585,465,142,75,2267
WEST BENGAL,BURDWAN,RAINA - I,1005,600,171,0,1776
WEST BENGAL,BURDWAN,RAINA - II,539,733,616,24,1912
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - I,812,994,342,9,2157
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - II,623,857,447,13,1940
WEST BENGAL,COOCHBEHAR,DINHATA - I,1010,1274,674,10,2968
WEST BENGAL,COOCHBEHAR,DINHATA - II,521,966,797,25,2309
WEST BENGAL,COOCHBEHAR,HALDIBARI,205,29,3,2,239
WEST BENGAL,COOCHBEHAR,MATHABHANGA - I,1351,771,286,3,2411
WEST BENGAL,COOCHBEHAR,MATHABHANGA - II,1029,695,386,3,2113
WEST BENGAL,COOCHBEHAR,MEKLIGANJ,71,48,20,1,140
WEST BENGAL,COOCHBEHAR,SITAI,235,333,312,5,885
WEST BENGAL,COOCHBEHAR,SITALKUCHI,537,376,237,2,1152
WEST BENGAL,COOCHBEHAR,TUFANGANJ - I,1047,1235,442,6,2730
WEST BENGAL,COOCHBEHAR,TUFANGANJ - II,1097,689,326,2,2114
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,562,1485,528,86,2661
WEST BENGAL,DAKSHIN DINAJPUR,BANSHIHARI,222,320,160,7,709
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,882,1935,777,30,3624
WEST BENGAL,DAKSHIN DINAJPUR,HILI,205,251,93,1,550
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,458,856,355,20,1689
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,224,459,245,4,932
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,518,740,381,10,1649
WEST BENGAL,DARJEELING,KHONBANI,664,7,0,4,675
WEST BENGAL,DARJEELING,MATIGARA,229,2,1,0,232
WEST BENGAL,DARJEELING,NAXAL BARI,145,0,1,0,146
WEST BENGAL,DARJEELING,PHANSIDEOA,959,209,37,7,1212
WEST BENGAL,HOOGLY,ARAMBAGH,651,909,696,70,2326
WEST BENGAL,HOOGLY,BALAGARH,1042,358,113,5,1518
WEST BENGAL,HOOGLY,CHANDITALA - I,278,182,95,0,555
WEST BENGAL,HOOGLY,CHANDITALA - II,195,19,2,0,216
WEST BENGAL,HOOGLY,CHINSURAH-MOGRA,21,5,134,1,161
WEST BENGAL,HOOGLY,DHANIAKHALI,755,693,279,15,1742
WEST BENGAL,HOOGLY,GOGHAT - I,429,449,266,15,1159
WEST BENGAL,HOOGLY,GOGHAT - II,507,468,294,31,1300
WEST BENGAL,HOOGLY,HARIPAL,348,237,43,13,641
WEST BENGAL,HOOGLY,JANGIPARA,581,178,161,2,922
WEST BENGAL,HOOGLY,KHANAKUL - I,764,661,319,0,1744
WEST BENGAL,HOOGLY,KHANAKUL - II,86,80,37,0,203
WEST BENGAL,HOOGLY,PANDUA,637,459,331,6,1433
WEST BENGAL,HOOGLY,POLBA-DADPUR,647,461,226,26,1360
WEST BENGAL,HOOGLY,PURSURAH,1333,292,259,3,1887
WEST BENGAL,HOOGLY,SERAMPUR UTTARPARA,16,66,0,1,83
WEST BENGAL,HOOGLY,SINGUR,721,237,50,2,1010
WEST BENGAL,HOOGLY,TARAKESWAR,973,615,87,1,1676
WEST BENGAL,HOWRAH,AMTA - I,21,24,0,0,45
WEST BENGAL,HOWRAH,AMTA - II,1,0,1,0,2
WEST BENGAL,HOWRAH,JAGATBALLAVPUR,107,28,47,0,182
WEST BENGAL,HOWRAH,UDAYNARAYANPUR,577,191,37,4,809
WEST BENGAL,JALPAIGURI,ALIPURDUAR - I,298,167,90,0,555
WEST BENGAL,JALPAIGURI,ALIPURDUAR - II,291,345,68,4,708
WEST BENGAL,JALPAIGURI,DHUPGURI,294,91,21,6,412
WEST BENGAL,JALPAIGURI,FALAKATA,521,426,104,8,1059
WEST BENGAL,JALPAIGURI,KALCHINI,1,1,0,0,2
WEST BENGAL,JALPAIGURI,KUMARGRAM,1,0,0,3,4
WEST BENGAL,JALPAIGURI,MADARIHAT,18,1,2,0,21
WEST BENGAL,JALPAIGURI,MAL,522,94,9,0,625
WEST BENGAL,JALPAIGURI,MATIALI,4,3,0,0,7
WEST BENGAL,JALPAIGURI,MAYNAGURI,173,143,53,0,369
WEST BENGAL,JALPAIGURI,NAGRAKATA,0,1,2,0,3
WEST BENGAL,JALPAIGURI,RAJGANJ,2,2,0,0,4
WEST BENGAL,JALPAIGURI,SADAR,103,42,18,1,164
WEST BENGAL,MALDA,BAMANGOLA,39,117,5,0,161
WEST BENGAL,MALDA,CHANCHAL -I,1262,681,257,25,2225
WEST BENGAL,MALDA,CHANCHAL II,963,1484,320,18,2785
WEST BENGAL,MALDA,ENGLISHBAZAR,371,464,143,2,980
