-----
{
 "description": "The table refers to block wise culturable command area and potential created through surface flow scheme. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "blcktab4.11.csv", 
 "title": "Download CSV for Blockwise Culturable command area and potential created through Surface Flow Scheme for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/blcktab4.11.csv"
}
-----
State,District,Block,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
ANDHRA PRADESH,GUNTUR,KOLLUR,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,KROSURU,270,270,47,0,0,317
ANDHRA PRADESH,GUNTUR,MACHAVARAM,506,490,154,0,0,644
ANDHRA PRADESH,GUNTUR,MACHERLA,254,227,10,17,0,254
ANDHRA PRADESH,GUNTUR,MANGALAGIRI,194,194,0,0,0,194
ANDHRA PRADESH,GUNTUR,MEDIKONDURU,24,24,0,0,0,24
ANDHRA PRADESH,GUNTUR,MUPPALLA,142,142,0,0,0,142
ANDHRA PRADESH,GUNTUR,NADENDLA,88,88,0,0,0,88
ANDHRA PRADESH,GUNTUR,NAGARAM,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,NARASARAOPET,170,170,8,0,0,178
ANDHRA PRADESH,GUNTUR,NEKARIKALLU,66,66,0,0,0,66
ANDHRA PRADESH,GUNTUR,NIZAMPATNAM,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,NUZENDLA,241,358,0,0,0,358
ANDHRA PRADESH,GUNTUR,PEDAKAKANI,81,71,10,0,0,81
ANDHRA PRADESH,GUNTUR,PEDAKURAPADU,15,15,0,0,0,15
ANDHRA PRADESH,GUNTUR,PEDANANDIPADU,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,PHIRANGIPURAM,68,68,0,0,0,68
ANDHRA PRADESH,GUNTUR,PIDUGURALLA,244,244,0,0,0,244
ANDHRA PRADESH,GUNTUR,PITTALAVANIPALEM,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,PONNUR,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,PRATHIPADU,162,162,0,0,0,162
ANDHRA PRADESH,GUNTUR,RAJUPALEM,37,37,0,0,0,37
ANDHRA PRADESH,GUNTUR,RENTACHINTALA,35,29,26,0,0,55
ANDHRA PRADESH,GUNTUR,REPALLE,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,ROMPICHERLA,223,223,0,0,0,223
ANDHRA PRADESH,GUNTUR,SATTENAPALLE,191,191,0,0,0,191
ANDHRA PRADESH,GUNTUR,SAV'PURAM KANUM'PUDI,171,171,0,0,0,171
ANDHRA PRADESH,GUNTUR,TADEPALLE,7,7,0,0,0,7
ANDHRA PRADESH,GUNTUR,TADIKONDA,345,345,0,0,0,345
ANDHRA PRADESH,GUNTUR,TENALI,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,THULLUR,50,50,0,0,0,50
ANDHRA PRADESH,GUNTUR,TSUNDUR,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,VATTICHERUKURU,44,44,0,0,0,44
ANDHRA PRADESH,GUNTUR,VELDURTHY,295,295,0,0,0,295
ANDHRA PRADESH,GUNTUR,VEMURU,NA,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,VINUKONDA,844,844,0,0,0,844
ANDHRA PRADESH,HYDERABAD,CHARMINAR,30,25,18,4,0,47
ANDHRA PRADESH,HYDERABAD,GOLCONDA,183,107,62,19,0,188
ANDHRA PRADESH,HYDERABAD,MUSHEERABAD,61,0,0,61,0,61
ANDHRA PRADESH,HYDERABAD,SECUNDERABAD,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,BEJJANKI,1334,1334,0,0,0,1334
ANDHRA PRADESH,KARIMNAGAR,BHEEMADEVARPALLE,1340,1331,179,0,0,1510
ANDHRA PRADESH,KARIMNAGAR,BOINPALLE,1081,1081,244,0,0,1325
ANDHRA PRADESH,KARIMNAGAR,CHANDURTHI,544,544,0,0,0,544
ANDHRA PRADESH,KARIMNAGAR,CHIGURUMAMIDI,1445,1445,546,0,0,1991
ANDHRA PRADESH,KARIMNAGAR,CHOPPADANDI,1495,1106,389,0,0,1495
ANDHRA PRADESH,KARIMNAGAR,DHARMAPURI,1791,1791,640,0,0,2431
ANDHRA PRADESH,KARIMNAGAR,DHARMARAM,1169,1177,686,0,0,1863
ANDHRA PRADESH,KARIMNAGAR,ELKATHURTHI,1862,1862,361,0,0,2223
ANDHRA PRADESH,KARIMNAGAR,ELLANTHAKUNTA,1548,1548,186,0,0,1734
ANDHRA PRADESH,KARIMNAGAR,GAMBHIRAOPET,1437,1437,198,0,0,1635
ANDHRA PRADESH,KARIMNAGAR,GANGADHARA,1865,967,1035,0,0,2002
ANDHRA PRADESH,KARIMNAGAR,GOLLAPALLE,959,909,699,0,0,1608
ANDHRA PRADESH,KARIMNAGAR,HUSNABAD,2853,2813,285,0,0,3098
ANDHRA PRADESH,KARIMNAGAR,HUZURABAD,1752,1752,206,0,0,1958
ANDHRA PRADESH,KARIMNAGAR,IBRAHIMPATNAM,1198,1198,679,0,0,1877
ANDHRA PRADESH,KARIMNAGAR,JAGTIAL,1586,1324,1039,0,0,2363
ANDHRA PRADESH,KARIMNAGAR,JAMMIKUNTA,2313,2302,660,2,0,2964
ANDHRA PRADESH,KARIMNAGAR,JULAPALLE,1562,1562,236,0,0,1798
ANDHRA PRADESH,KARIMNAGAR,KAMALAPUR,1838,1830,19,0,0,1849
ANDHRA PRADESH,KARIMNAGAR,KAMANPUR,1437,1433,116,0,0,1549
ANDHRA PRADESH,KARIMNAGAR,KARIMNAGAR,1915,1915,1915,0,0,3830
ANDHRA PRADESH,KARIMNAGAR,KATARAM,2033,2395,655,0,0,3050
ANDHRA PRADESH,KARIMNAGAR,KATHLAPUR,1633,1386,748,0,0,2134
ANDHRA PRADESH,KARIMNAGAR,KODIMIAL,1522,1519,204,0,0,1723
ANDHRA PRADESH,KARIMNAGAR,KOHEDA,1370,1370,0,0,0,1370
ANDHRA PRADESH,KARIMNAGAR,KONARAOPETA,1995,1995,1995,0,0,3990
ANDHRA PRADESH,KARIMNAGAR,KORATLA,1686,1620,414,0,0,2034
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,1077,1099,53,0,0,1152
ANDHRA PRADESH,KARIMNAGAR,MAHADEVPUR,846,846,67,0,0,913
ANDHRA PRADESH,KARIMNAGAR,MALHARRAO MANDAL,1177,1186,348,0,0,1534
ANDHRA PRADESH,KARIMNAGAR,MALLAPUR,1145,1174,827,0,0,2001
ANDHRA PRADESH,KARIMNAGAR,MALLIAL,693,671,222,0,0,893
ANDHRA PRADESH,KARIMNAGAR,MANAKONDUR,2039,2044,0,0,0,2044
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,1836,2407,804,0,0,3211
ANDHRA PRADESH,KARIMNAGAR,MANTHANI,1129,1129,142,0,0,1271
ANDHRA PRADESH,KARIMNAGAR,MEDIPALLE,1811,1811,298,0,0,2109
ANDHRA PRADESH,KARIMNAGAR,METPALLE,1462,1226,502,0,0,1728
ANDHRA PRADESH,KARIMNAGAR,MUSTABAD,1478,1478,0,0,0,1478
ANDHRA PRADESH,KARIMNAGAR,ODELA,1517,1517,703,0,0,2220
ANDHRA PRADESH,KARIMNAGAR,PEDDAPALLE,2004,2045,465,0,0,2510
ANDHRA PRADESH,KARIMNAGAR,PEGADAPALLE,1916,1916,1971,0,0,3887
ANDHRA PRADESH,KARIMNAGAR,RAIKAL,1159,1156,278,0,0,1434
ANDHRA PRADESH,KARIMNAGAR,RAMADUGU,1300,1301,150,0,0,1451
ANDHRA PRADESH,KARIMNAGAR,RAMAGUNDAM,1351,1353,589,2,0,1944
ANDHRA PRADESH,KARIMNAGAR,SAIDAPUR,1772,1772,656,0,0,2428
ANDHRA PRADESH,KARIMNAGAR,SARANGAPUR,694,694,361,0,0,1055
ANDHRA PRADESH,KARIMNAGAR,SHANKARA PATNAM,1479,1479,456,0,0,1935
ANDHRA PRADESH,KARIMNAGAR,SIRSILLA,1463,1463,0,0,0,1463
ANDHRA PRADESH,KARIMNAGAR,SRIRAMPUR,1760,1718,70,0,0,1788
ANDHRA PRADESH,KARIMNAGAR,SULTANABAD,1489,1516,1271,0,0,2787
ANDHRA PRADESH,KARIMNAGAR,THIMMAPUR,1202,1202,1063,0,0,2265
ANDHRA PRADESH,KARIMNAGAR,VEENAVANKA,1975,1975,439,0,0,2414
ANDHRA PRADESH,KARIMNAGAR,VELGATOOR,1954,1941,1527,0,0,3468
ANDHRA PRADESH,KARIMNAGAR,VEMULAWADA,1148,1148,627,0,0,1775
ANDHRA PRADESH,KARIMNAGAR,YELLAREDDIPETA,2651,1991,660,0,0,2651
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,1611,1869,0,0,0,1869
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,996,899,996,0,0,1895
ANDHRA PRADESH,KHAMMAM,BAYYARAM,3044,3020,83,0,0,3103
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,622,620,2,0,0,622
ANDHRA PRADESH,KHAMMAM,BONAKAL,1162,1163,2,0,0,1165
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,893,893,101,0,0,994
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,3104,3104,0,0,0,3104
ANDHRA PRADESH,KHAMMAM,CHERLA,1089,1089,0,0,0,1089
ANDHRA PRADESH,KHAMMAM,CHINTHAKANI,992,1085,325,0,0,1410
ANDHRA PRADESH,KHAMMAM,CHINTUR,50,42,8,0,0,50
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,2536,2553,0,0,0,2553
ANDHRA PRADESH,KHAMMAM,DUMMUGUDEM,1644,1644,0,0,0,1644
ANDHRA PRADESH,KHAMMAM,ENKURU,231,217,38,4,0,259
ANDHRA PRADESH,KHAMMAM,GARLA,2783,2792,0,0,0,2792
ANDHRA PRADESH,KHAMMAM,GUNDALA,1253,1332,0,0,0,1332
ANDHRA PRADESH,KHAMMAM,JULURPAD,968,1007,0,0,0,1007
ANDHRA PRADESH,KHAMMAM,KALLURU,2458,2456,379,0,0,2835
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,2047,2116,28,0,0,2144
ANDHRA PRADESH,KHAMMAM,KHAMMAM (RURAL),1391,1478,258,0,0,1736
ANDHRA PRADESH,KHAMMAM,KHAMMAM (URBAN),1542,1652,239,0,0,1891
ANDHRA PRADESH,KHAMMAM,KONIJERLA,714,603,262,0,0,865
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,1419,1419,4,0,0,1423
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,489,489,0,0,0,489
ANDHRA PRADESH,KHAMMAM,KUNAVARAM,136,136,0,0,0,136
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,1069,1069,2,0,0,1071
ANDHRA PRADESH,KHAMMAM,MADHIRA,802,842,177,0,0,1019
ANDHRA PRADESH,KHAMMAM,MANUGUR,1482,1482,0,0,0,1482
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,1032,1010,408,0,0,1418
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,2411,2371,40,0,0,2411
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,1063,1086,458,0,0,1544
ANDHRA PRADESH,KHAMMAM,PALWANCHA,979,920,135,0,0,1055
ANDHRA PRADESH,KHAMMAM,PENUBALLI,2620,2886,273,6,0,3165
ANDHRA PRADESH,KHAMMAM,PINAPAKA,3534,3534,0,0,0,3534
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,4157,4157,0,0,0,4157
ANDHRA PRADESH,KHAMMAM,SINGARENI,2348,2208,340,0,0,2548
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,2550,2563,20,0,0,2583
ANDHRA PRADESH,KHAMMAM,THALLADA,772,783,327,0,0,1110
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,1754,1649,429,0,0,2078
ANDHRA PRADESH,KHAMMAM,VARARAMACHANDRAPURAM,267,259,12,0,0,271
ANDHRA PRADESH,KHAMMAM,VELAIRPAD,816,816,0,0,0,816
ANDHRA PRADESH,KHAMMAM,VEMSOOR,3798,3946,0,0,0,3946
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,733,733,16,0,0,749
ANDHRA PRADESH,KHAMMAM,WAZEED,265,265,0,0,0,265
ANDHRA PRADESH,KHAMMAM,WYRA,175,175,0,0,0,175
ANDHRA PRADESH,KHAMMAM,YELLANDU,1310,1517,2,0,0,1519
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,1354,1352,73,0,0,1425
ANDHRA PRADESH,KRISHNA,A.KONDURU,1431,1455,0,0,0,1455
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,2718,2718,0,0,0,2718
ANDHRA PRADESH,KRISHNA,AVANIGADDA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,BANTUMILLI,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,BAPULAPADU,1498,1505,10,0,0,1515
ANDHRA PRADESH,KRISHNA,CHALLAPALLE,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,429,429,0,0,0,429
ANDHRA PRADESH,KRISHNA,CHATRAI,3150,3634,574,0,0,4208
ANDHRA PRADESH,KRISHNA,G.KONDURU,2243,2249,0,0,0,2249
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,1553,1673,81,0,0,1754
ANDHRA PRADESH,KRISHNA,GANNAVARAM,2674,3690,0,0,0,3690
ANDHRA PRADESH,KRISHNA,GHANTASALA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,GUDIVADA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,GUDUR,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,296,352,0,0,65,417
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,390,389,315,0,0,704
ANDHRA PRADESH,KRISHNA,KAIKALUR,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,KALIDINDI,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,KANCHIKACHERLA,187,172,27,0,0,199
ANDHRA PRADESH,KRISHNA,KANKIPADU,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,KODURU,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,KRUTHIVENNU,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,MACHILIPATNAM,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,MANDAVALLI,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,MOPIDEVI,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,MOVVA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,MUDINEPALLE,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,MUSUNURU,2531,3116,0,0,0,3116
ANDHRA PRADESH,KRISHNA,MYLAVARAM,2367,2371,501,0,0,2872
ANDHRA PRADESH,KRISHNA,NAGAYALANKA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,NANDIGAMA,194,207,0,0,0,207
ANDHRA PRADESH,KRISHNA,NANDIVADA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,NUZVID,2935,2943,21,0,0,2964
ANDHRA PRADESH,KRISHNA,PAMARRU,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,PEDANA,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,PENAMALURU,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,242,233,0,0,9,242
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,2499,2478,2096,0,0,4574
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,NA,0,0,0,0,0
ANDHRA PRADESH,KRISHNA,TIRUVURU,2484,2356,267,0,0,2623
ANDHRA PRADESH,KRISHNA,UNGUTURU,49,49,0,0,0,49
ANDHRA PRADESH,KRISHNA,VATSAVAI,475,524,186,36,0,746
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,493,502,0,0,0,502
ANDHRA PRADESH,KRISHNA,VIJAYAWADA (URBAN),12,12,0,0,0,12
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,914,914,0,0,0,914
ANDHRA PRADESH,KRISHNA,VISSANNAPET,3202,3284,497,0,16,3797
ANDHRA PRADESH,KRISHNA,VUYYURU,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,ADONI,110,110,4,0,0,114
ANDHRA PRADESH,KURNOOL,ALLAGADDA,125,125,0,0,0,125
ANDHRA PRADESH,KURNOOL,ALUR,184,185,0,0,0,185
ANDHRA PRADESH,KURNOOL,ASPARI,865,750,380,0,0,1130
ANDHRA PRADESH,KURNOOL,ATMAKUR,1229,1229,0,0,0,1229
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,234,234,0,0,0,234
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,1051,1051,246,0,0,1297
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,292,292,3,0,0,295
ANDHRA PRADESH,KURNOOL,C.BELAGAL,203,203,203,0,0,406
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,40,40,8,0,0,48
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,337,320,20,0,0,340
ANDHRA PRADESH,KURNOOL,DHONE,727,746,202,0,0,948
ANDHRA PRADESH,KURNOOL,DORNIPADU,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,GADIVEMULA,141,141,0,0,0,141
ANDHRA PRADESH,KURNOOL,GONEGANDLA,93,93,0,0,0,93
ANDHRA PRADESH,KURNOOL,GOSPADU,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,GUDUR,196,90,117,0,0,207
ANDHRA PRADESH,KURNOOL,HALAHARVI,356,356,0,0,0,356
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,230,230,40,0,0,270
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,551,546,518,0,0,1064
ANDHRA PRADESH,KURNOOL,KALLUR,287,287,0,0,0,287
ANDHRA PRADESH,KURNOOL,KODUMUR,98,98,0,0,0,98
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,1614,1644,274,0,0,1918
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,539,608,59,0,0,667
ANDHRA PRADESH,KURNOOL,KOWTHALAM,58,58,0,0,0,58
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,1349,1349,565,0,0,1914
ANDHRA PRADESH,KURNOOL,KURNOOL,40,40,0,0,0,40
ANDHRA PRADESH,KURNOOL,MADDIKERA (EAST),255,255,0,0,0,255
ANDHRA PRADESH,KURNOOL,MAHANANDI,674,674,154,0,0,828
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,107,103,4,0,0,107
ANDHRA PRADESH,KURNOOL,MIDTHUR,821,823,24,0,0,847
ANDHRA PRADESH,KURNOOL,NANDAVARAM,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDIKOTKUR,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDYAL,83,83,0,0,0,83
ANDHRA PRADESH,KURNOOL,ORVAKAL,198,198,92,0,0,290
ANDHRA PRADESH,KURNOOL,OWK,1430,1294,298,0,0,1592
ANDHRA PRADESH,KURNOOL,PAGIDYALA,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PAMULAPADU,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,PANYAM,496,499,85,0,0,584
ANDHRA PRADESH,KURNOOL,PATTIKONDA,108,108,0,0,0,108
ANDHRA PRADESH,KURNOOL,PEAPALLY,824,824,1,0,0,825
ANDHRA PRADESH,KURNOOL,PEDDA KADALUR,477,477,429,0,0,906
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,964,964,0,0,0,964
ANDHRA PRADESH,KURNOOL,SANJAMALA,678,678,601,0,0,1279
ANDHRA PRADESH,KURNOOL,SIRVEL,350,350,0,0,0,350
ANDHRA PRADESH,KURNOOL,SRISAILAM,NA,0,0,0,0,0
ANDHRA PRADESH,KURNOOL,TUGGALI,366,366,0,0,0,366
ANDHRA PRADESH,KURNOOL,UYYALAWADA,65,57,8,0,0,65
ANDHRA PRADESH,KURNOOL,VELDURTHI,740,218,615,0,0,833
ANDHRA PRADESH,KURNOOL,VELGODE,515,515,85,0,0,600
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,267,270,0,0,0,270
ANDHRA PRADESH,MAHABOOB NAGAR,ACHAMPETA,1418,1152,677,0,0,1829
ANDHRA PRADESH,MAHABOOB NAGAR,ADDAKAL,3144,3082,233,0,0,3315
ANDHRA PRADESH,MAHABOOB NAGAR,AIZA,580,607,123,28,0,758
ANDHRA PRADESH,MAHABOOB NAGAR,ALAMPUR,83,55,28,0,0,83
ANDHRA PRADESH,MAHABOOB NAGAR,AMANGAL,510,478,164,0,0,642
ANDHRA PRADESH,MAHABOOB NAGAR,AMRABAD,442,451,2,0,0,453
ANDHRA PRADESH,MAHABOOB NAGAR,ATMAKUR,1155,1155,533,0,0,1688
ANDHRA PRADESH,MAHABOOB NAGAR,BALANAGAR,1359,1384,407,0,0,1791
ANDHRA PRADESH,MAHABOOB NAGAR,BALMOOR,1272,1293,290,0,0,1583
ANDHRA PRADESH,MAHABOOB NAGAR,BHOOTHPUR,1717,1680,155,0,0,1835
ANDHRA PRADESH,MAHABOOB NAGAR,BIJINAPALLE,2131,2280,397,0,0,2677
ANDHRA PRADESH,MAHABOOB NAGAR,BOMRASPETA,1975,1975,809,0,0,2784
ANDHRA PRADESH,MAHABOOB NAGAR,CHINNACHITAKUNTA,2170,2170,376,0,0,2546
ANDHRA PRADESH,MAHABOOB NAGAR,DAMARAGIDDA,1212,1199,415,0,0,1614
ANDHRA PRADESH,MAHABOOB NAGAR,DEVARAKADARA,2227,2150,1081,0,0,3231
ANDHRA PRADESH,MAHABOOB NAGAR,DHANWADA,1282,1282,65,0,0,1347
ANDHRA PRADESH,MAHABOOB NAGAR,DHARUR,1150,1032,818,0,0,1850
ANDHRA PRADESH,MAHABOOB NAGAR,DOULATABAD,1193,1155,352,0,0,1507
ANDHRA PRADESH,MAHABOOB NAGAR,FAROOQNAGAR,1340,1340,1308,0,0,2648
ANDHRA PRADESH,MAHABOOB NAGAR,GADWAL,931,931,242,0,0,1173
ANDHRA PRADESH,MAHABOOB NAGAR,GHANPUR,647,0,647,0,0,647
ANDHRA PRADESH,MAHABOOB NAGAR,GHATTU,1173,1175,197,0,0,1372
ANDHRA PRADESH,MAHABOOB NAGAR,GOPALPETA,NA,0,0,0,0,0
ANDHRA PRADESH,MAHABOOB NAGAR,HANWADA,913,921,384,0,0,1305
ANDHRA PRADESH,MAHABOOB NAGAR,ITIKYAL,NA,0,0,0,0,0
ANDHRA PRADESH,MAHABOOB NAGAR,JADCHERLA,1443,1443,0,0,0,1443
ANDHRA PRADESH,MAHABOOB NAGAR,KALWAKURTHY,840,840,0,0,0,840
ANDHRA PRADESH,MAHABOOB NAGAR,KESHAMPETA,914,925,0,0,0,925
ANDHRA PRADESH,MAHABOOB NAGAR,KODAIR,82,92,38,0,0,130
ANDHRA PRADESH,MAHABOOB NAGAR,KODANGAL,NA,0,0,0,0,0
ANDHRA PRADESH,MAHABOOB NAGAR,KOILKONDA,1556,1556,112,0,0,1668
ANDHRA PRADESH,MAHABOOB NAGAR,KOLLAPUR,1977,1606,1006,54,0,2666
ANDHRA PRADESH,MAHABOOB NAGAR,KONDURG,841,841,285,0,0,1126
ANDHRA PRADESH,MAHABOOB NAGAR,KOSGI,1761,1424,724,0,0,2148
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHAKOTA,5512,4091,2692,0,0,6783
ANDHRA PRADESH,MAHABOOB NAGAR,KOTHUR,769,770,186,0,0,956
ANDHRA PRADESH,MAHABOOB NAGAR,LINGAL,648,635,144,0,0,779
ANDHRA PRADESH,MAHABOOB NAGAR,MADDUR,1810,1716,802,0,0,2518
ANDHRA PRADESH,MAHABOOB NAGAR,MADGUL,876,732,151,0,0,883
ANDHRA PRADESH,MAHABOOB NAGAR,MAGANOOR,1049,1050,47,0,0,1097
ANDHRA PRADESH,MAHABOOB NAGAR,MAHBUBNAGAR,1450,1404,208,0,0,1612
ANDHRA PRADESH,MAHABOOB NAGAR,MAKTHAL,2324,2094,342,0,0,2436
ANDHRA PRADESH,MAHABOOB NAGAR,MALDAKAL,528,529,68,0,0,597
ANDHRA PRADESH,MAHABOOB NAGAR,MANOPADU,17,17,0,0,0,17
ANDHRA PRADESH,MAHABOOB NAGAR,MIDJIL,1474,1471,24,0,0,1495
ANDHRA PRADESH,MAHABOOB NAGAR,NAGARKURNOOL,2064,1850,702,0,0,2552
ANDHRA PRADESH,MAHABOOB NAGAR,NARAYANPET,1532,1198,513,33,0,1744
ANDHRA PRADESH,MAHABOOB NAGAR,NARVA,2023,1988,582,0,0,2570
ANDHRA PRADESH,MAHABOOB NAGAR,NAWABPET,1569,197,1412,0,0,1609
ANDHRA PRADESH,MAHABOOB NAGAR,PANGAL,2143,2143,153,0,0,2296
ANDHRA PRADESH,MAHABOOB NAGAR,PEBBAIR,2585,2493,1603,0,0,4096
ANDHRA PRADESH,MAHABOOB NAGAR,PEDDAKOTHAPALLE,1123,978,200,114,0,1292
ANDHRA PRADESH,MAHABOOB NAGAR,PEDDAMANDADI,2057,1989,196,0,0,2185
ANDHRA PRADESH,MAHABOOB NAGAR,TADOOR,857,855,95,0,0,950
ANDHRA PRADESH,MAHABOOB NAGAR,TALAKONDAPALLE,934,934,235,0,0,1169
ANDHRA PRADESH,MAHABOOB NAGAR,TELKAPALLE,1709,1652,112,0,0,1764
ANDHRA PRADESH,MAHABOOB NAGAR,THIMMAJIPETA,929,758,264,11,18,1051
ANDHRA PRADESH,MAHABOOB NAGAR,UPPUNUNTHALA,646,646,140,0,0,786
ANDHRA PRADESH,MAHABOOB NAGAR,UTKOOR,1823,1823,133,0,0,1956
ANDHRA PRADESH,MAHABOOB NAGAR,VANGOOR,610,585,215,0,0,800
ANDHRA PRADESH,MAHABOOB NAGAR,VEEPANGANDLA,1199,1197,82,0,0,1279
ANDHRA PRADESH,MAHABOOB NAGAR,VELDANDA,664,1980,1625,0,1,3606
ANDHRA PRADESH,MAHABOOB NAGAR,WADDEPALLE,71,69,19,0,0,88
ANDHRA PRADESH,MAHABOOB NAGAR,WANAPARTHY,1707,1622,373,0,0,1995
ANDHRA PRADESH,MEDAK,ALLADURG,1213,1235,0,0,0,1235
ANDHRA PRADESH,MEDAK,ANDOLE,714,720,0,0,0,720
ANDHRA PRADESH,MEDAK,CHEGUNTA,262,237,29,0,0,266
ANDHRA PRADESH,MEDAK,CHINNAKODUR,506,469,285,0,0,754
ANDHRA PRADESH,MEDAK,DOULTABAD,2609,2526,166,74,0,2766
ANDHRA PRADESH,MEDAK,DUBBAK,4063,4033,4017,0,32,8082
ANDHRA PRADESH,MEDAK,GAJWEL,1968,1968,151,0,0,2119
