-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Deep Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwldistr3.11.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Deep Tubewells", 
 "url": "http://data.gov.in/sites/default/files/dptbwldistr3.11.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
ORISSA,BALASORE,REMUNA,5597,5559,5382,0,0,10941
ORISSA,BALASORE,SIMULIA,333,309,187,0,0,496
ORISSA,BALASORE,SORO,2772,1786,1612,0,0,3398
ORISSA,BARGARH,AMBABHANA,56,49,29,3,3,83
ORISSA,BARGARH,BARAPALI,15,9,10,2,0,20
ORISSA,BARGARH,BARGARH,27,19,14,6,0,39
ORISSA,BARGARH,BHATALI,60,50,22,6,0,78
ORISSA,BARGARH,BHEDEN,2,2,2,0,0,3
ORISSA,BARGARH,JHARABANDH,8,8,8,0,0,15
ORISSA,BARGARH,PADMAPUR (RAJABUDASA,18,18,11,0,0,29
ORISSA,BARGARH,PAIKMAL,19,18,18,0,0,37
ORISSA,BARGARH,SOHELA,31,31,4,2,0,38
ORISSA,BHADRAK,BANTA,1312,690,935,0,0,1624
ORISSA,BHADRAK,BASUDEBPUR,3523,704,3152,0,0,3856
ORISSA,BHADRAK,BHADRAK,1578,533,1412,0,0,1944
ORISSA,BHADRAK,BHANDARI POKHARI,2485,257,2269,0,0,2527
ORISSA,BHADRAK,CHANDABALI,164,52,123,0,0,175
ORISSA,BHADRAK,DHAMNAGAR,3082,412,2830,0,33,3275
ORISSA,BHADRAK,TIHIDI,986,62,922,0,2,987
ORISSA,BOLANGIR,BALANGIR,2,2,1,0,0,3
ORISSA,BOLANGIR,BELAPARA,66,82,1,0,0,83
ORISSA,BOLANGIR,DEOGAON,2,2,1,0,0,3
ORISSA,BOLANGIR,GUDVELA,7,5,2,0,0,7
ORISSA,BOLANGIR,KHAPRAKHOL,10,8,2,0,0,10
ORISSA,BOLANGIR,MURIBAHAL,29,29,6,0,0,35
ORISSA,BOLANGIR,PUINTALA,8,8,6,0,0,14
ORISSA,BOLANGIR,TITILAGARH,42,42,0,0,0,42
ORISSA,BOLANGIR,TUREIKELA,53,36,23,0,0,59
ORISSA,CUTTACK,BADAMBA,9,0,0,9,0,9
ORISSA,CUTTACK,BARANGA,54,42,54,0,0,96
ORISSA,CUTTACK,CUTTACKSADAR,1518,1193,1424,4,0,2621
ORISSA,CUTTACK,KANTAPADA,16,13,4,0,0,17
ORISSA,CUTTACK,MAHANGA,585,373,492,155,0,1021
ORISSA,CUTTACK,NIALI,665,597,651,0,0,1248
ORISSA,CUTTACK,NISCHINTAKOILI,529,407,418,0,0,825
ORISSA,CUTTACK,SALIPUR,99,99,87,0,0,186
ORISSA,CUTTACK,TANGI CHOUDWAR,4,0,2,2,0,4
ORISSA,DEOGARH,BARAKOTE,11,11,2,0,0,12
ORISSA,DHENKANAL,GANDIA,6,2,2,3,1,7
ORISSA,DHENKANAL,HINDOL,2,2,0,0,0,2
ORISSA,DHENKANAL,SADAR,202,3,3,196,0,202
ORISSA,GAJAPATI,KASINAGAR,8,8,8,0,0,16
ORISSA,GAJAPATI,PARALAKHEMUNDI,3,3,1,0,0,4
ORISSA,GANJAM,BELLAGUNTHA,32,32,0,0,0,32
ORISSA,GANJAM,BHANJANAGAR,37,37,0,0,0,38
ORISSA,GANJAM,CHHATRAPUR,85,85,39,0,0,124
ORISSA,GANJAM,CHIKETI,129,93,47,0,0,139
ORISSA,GANJAM,DHARAKOTE,23,14,9,0,0,23
ORISSA,GANJAM,GANJAM,223,223,73,0,0,296
ORISSA,GANJAM,PATRAPUR,50,50,15,0,0,65
ORISSA,GANJAM,PURUSOTTAMPUR,60,60,0,0,0,60
ORISSA,GANJAM,SANAKHEMUNDI,50,50,26,0,0,76
ORISSA,GANJAM,SHERAGAD,174,136,71,2,0,208
ORISSA,JAGATSINGHPUR,BALIKUDA,253,197,59,0,0,256
ORISSA,JAGATSINGHPUR,BIRIDI,67,8,57,0,2,67
ORISSA,JAGATSINGHPUR,ERASAMA,130,80,50,0,0,130
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,119,12,107,0,0,120
ORISSA,JAGATSINGHPUR,NAUGAON,764,48,716,0,0,764
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,10,0,10,0,0,10
ORISSA,JAGATSINGHPUR,TIRTOL,1192,673,620,0,0,1293
ORISSA,JAJAPUR,BADACHANA,210,20,210,0,0,230
ORISSA,JAJAPUR,BARI,926,374,570,0,0,945
ORISSA,JAJAPUR,BINJHARPUR,788,168,671,0,0,840
ORISSA,JAJAPUR,DANAGADI,40,40,10,0,0,50
ORISSA,JAJAPUR,DASARATHPUR,736,399,359,0,0,758
ORISSA,JAJAPUR,DHARMASALA,939,828,294,0,0,1122
ORISSA,JAJAPUR,JAJPUR,1624,1431,294,8,0,1733
ORISSA,JAJAPUR,KOREI,1504,1495,561,0,0,2056
ORISSA,JAJAPUR,RASULPUR,1498,493,995,10,0,1498
ORISSA,JAJAPUR,SUKINDA,122,129,2,0,0,131
ORISSA,JHARSUGUDA,JHARSUGUDA,27,25,21,4,0,50
ORISSA,JHARSUGUDA,KOLABIRA,2,2,2,0,0,4
ORISSA,JHARSUGUDA,LAIKERA,5,3,2,0,0,5
ORISSA,JHARSUGUDA,LAKHANPUR,342,335,172,4,0,512
ORISSA,KALAHANDI,BHAWANIPATANA,8,7,4,0,0,11
ORISSA,KALAHANDI,DHARMGAD,3,3,0,0,0,3
ORISSA,KALAHANDI,JUNAGAD,66,55,26,0,0,81
ORISSA,KENDRAPARA,AUL,60,0,60,0,0,60
ORISSA,KENDRAPARA,DERABISHI,42,10,39,0,0,49
ORISSA,KENDRAPARA,KENDRAPADA,30,30,20,0,0,50
ORISSA,KENDRAPARA,MAHAKALPADA,40,36,26,0,0,63
ORISSA,KENDRAPARA,MARSHAGHAI,162,162,110,0,0,272
ORISSA,KENDRAPARA,PATTAMUNDAI,45,0,45,0,0,45
ORISSA,KENDRAPARA,RAJKANIKA,85,85,40,0,0,125
ORISSA,KENDRAPARA,RAJNAGAR,280,0,280,0,0,280
ORISSA,KEONJHAR,ANANDPUR,458,454,194,0,0,648
ORISSA,KEONJHAR,GHASIPURA,125,124,23,0,0,147
ORISSA,KEONJHAR,GHATAGAON,10,10,8,0,0,18
ORISSA,KEONJHAR,HATADIHI,35,35,3,0,0,38
ORISSA,KEONJHAR,JODA,1,1,1,0,0,2
ORISSA,KEONJHAR,SAHARPADA,6,6,5,0,0,11
ORISSA,KHURDA,BALIANTA,217,97,179,12,0,288
ORISSA,KHURDA,BALIPATANA,149,41,83,13,15,151
ORISSA,KHURDA,BHUBANESWAR,83,73,0,0,13,86
ORISSA,KHURDA,BOLAGARH,9,9,9,4,0,22
ORISSA,KHURDA,CHILIKA,12,12,0,0,0,12
ORISSA,KHURDA,TANGI,5,4,3,0,0,7
ORISSA,KORAPUT,BANDHUGAON,4,4,0,0,0,4
ORISSA,KORAPUT,KORAPUT,10,1,1,9,0,11
ORISSA,MALKANAGIRI,KHAIRPUT,40,28,12,0,0,40
ORISSA,MALKANAGIRI,KORKONDA,3,3,2,0,1,6
ORISSA,MALKANAGIRI,MALKANGIRI,4,4,1,0,0,4
ORISSA,MAYURBHANJA,BADASAHI,594,593,577,1,0,1171
ORISSA,MAYURBHANJA,BARIPADA,24,24,24,0,0,48
ORISSA,MAYURBHANJA,BETANATI,762,738,177,0,0,915
ORISSA,MAYURBHANJA,GOPABANDHUNAGAR,31,15,21,0,0,36
ORISSA,MAYURBHANJA,KHUNTA,172,120,62,0,0,182
ORISSA,MAYURBHANJA,KULIANA,82,82,82,0,0,164
ORISSA,MAYURBHANJA,MURUDA,383,332,201,0,0,533
ORISSA,MAYURBHANJA,RASAGOBINDAPUR,1525,1397,825,4,0,2226
ORISSA,MAYURBHANJA,RIRANGAPUR,4,1,0,0,3,4
ORISSA,MAYURBHANJA,SARASAKANA,57,57,57,0,0,114
ORISSA,MAYURBHANJA,SULIAPADA,579,567,456,0,0,1023
ORISSA,NAWARANGAPUR,JHARIGAON,22,22,7,0,0,29
ORISSA,NAWARANGAPUR,NANDAHANDI,4,4,1,0,0,5
ORISSA,NAWARANGAPUR,TENTULIKHUNTI,0,0,0,0,0,0
ORISSA,NAYAGARH,KHANDAPARA,100,34,29,37,0,100
ORISSA,NAYAGARH,NAYAGARH,16,12,5,2,0,19
ORISSA,NAYAGARH,NUAGAON,5,0,3,2,0,5
ORISSA,NAYAGARH,RANAPUR,5,5,1,0,0,6
ORISSA,NUAPADA,KHARIAR,24,8,7,3,6,24
ORISSA,NUAPADA,KOMANA,1,1,1,0,0,2
ORISSA,NUAPADA,NUAPADA,12,9,6,0,0,14
ORISSA,PURI,ASTARANG,1,0,1,0,0,1
ORISSA,PURI,GOP,246,110,236,5,2,353
ORISSA,PURI,KAKATPUR,11,4,7,0,1,12
ORISSA,PURI,NIMAPARA,630,193,568,0,55,817
ORISSA,PURI,PIPILI,125,71,62,0,0,133
ORISSA,PURI,PURISADAR,13,0,13,0,0,13
ORISSA,PURI,SATYABADI,2,2,0,0,0,2
ORISSA,RAYAGADA,BISAMCUTTACK,21,21,11,0,0,33
ORISSA,RAYAGADA,KOLNARA,22,18,4,0,0,22
ORISSA,RAYAGADA,RAYAGADA,50,46,24,2,0,72
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,40,40,21,0,0,60
ORISSA,SAMBALPUR,GOVINDAPUR,3,3,2,0,0,5
ORISSA,SAMBALPUR,JAMANKIRA,12,14,8,1,0,22
ORISSA,SAMBALPUR,JUJUMURA,1,1,1,0,0,2
ORISSA,SAMBALPUR,MANESWAR,6,6,3,0,0,9
ORISSA,SAMBALPUR,RENGALI,51,42,23,0,0,64
ORISSA,SONEPUR,DUNGURIPALI,1,1,1,0,0,2
ORISSA,SONEPUR,SONEPUR,16,10,6,0,0,16
ORISSA,SUNDARGARH,BADAGAON,8,2,8,0,0,10
ORISSA,SUNDARGARH,BONAI,4,1,3,0,0,4
ORISSA,SUNDARGARH,HEMAGIRI,3,0,3,0,0,3
ORISSA,SUNDARGARH,KUANRAMUNDA,3,2,1,0,0,3
ORISSA,SUNDARGARH,KUTRA,19,19,12,0,0,32
ORISSA,SUNDARGARH,LAHUNIPADA,7,0,7,0,0,7
ORISSA,SUNDARGARH,LATHIKATA,8,3,5,0,0,8
ORISSA,SUNDARGARH,LEPHRIPADA,13,13,13,0,0,27
ORISSA,SUNDARGARH,SUBDEGA,4,4,4,0,0,7
ORISSA,SUNDARGARH,SUNDARGARH,15,14,13,1,0,27
ORISSA,SUNDARGARH,TANGARPALI,5,5,5,0,0,11
PONDICHERRY,KARAIKAL,NEDUNGADU,132,10,122,0,0,132
PONDICHERRY,KARAIKAL,THIRUNALLAR,341,232,109,0,0,341
PONDICHERRY,PONDICHERRY,ARIANKUPPAM,40,29,29,11,0,69
PONDICHERRY,PONDICHERRY,BAHOUR,21,11,11,11,0,33
PONDICHERRY,PONDICHERRY,MANNADIPET,382,221,218,37,119,596
PONDICHERRY,PONDICHERRY,NETTAPAKKAM,108,61,58,18,29,166
PONDICHERRY,PONDICHERRY,OULGARET,27,20,20,0,7,47
PONDICHERRY,PONDICHERRY,VILLIANUR,194,77,53,10,101,242
PUNJAB,AMRITSER,BABA BAKALA,120,120,120,0,0,240
PUNJAB,AMRITSER,TARN TARAN,84,84,84,0,0,168
PUNJAB,GURDASPUR,BAMIAL,70,70,70,0,0,140
PUNJAB,GURDASPUR,DERA BABA NANAK,2736,2576,2576,166,0,5318
PUNJAB,GURDASPUR,DHARIWAL,199,174,174,25,0,374
PUNJAB,GURDASPUR,DHARKALAN,1205,1205,1205,0,0,2410
PUNJAB,GURDASPUR,DINANAGAR,3146,2666,2664,468,9,5807
PUNJAB,GURDASPUR,KAHNUWAN,21,18,18,4,0,39
PUNJAB,GURDASPUR,PATHANKOT,2206,2197,2197,196,4,4595
PUNJAB,GURDASPUR,QUADIAN,239,239,239,0,0,477
PUNJAB,HOSHIARPUR,BHUNGA,5428,5286,5212,361,182,11042
PUNJAB,HOSHIARPUR,DASUYA,687,478,478,209,0,1166
PUNJAB,HOSHIARPUR,GARHSHANKAR,4394,4220,4241,83,29,8573
PUNJAB,HOSHIARPUR,HAZIPUR,488,474,442,62,8,986
PUNJAB,HOSHIARPUR,HOSHIARPUR 2,4311,4272,4260,96,95,8722
PUNJAB,HOSHIARPUR,HOSHIARPUR-I,1679,1476,1441,117,74,3108
PUNJAB,HOSHIARPUR,MAHILPUR,4708,4340,4266,391,23,9022
PUNJAB,HOSHIARPUR,TALWARA,670,656,640,0,14,1310
PUNJAB,HOSHIARPUR,TANDA,16,16,16,0,0,32
PUNJAB,KAPURTHALA,NADALA,155,205,205,0,0,411
PUNJAB,KAPURTHALA,SULTANPUR,12,12,12,0,0,24
PUNJAB,LUDHIANA,DORAHA,405,405,405,0,0,810
PUNJAB,LUDHIANA,LUDHIANA,652,652,652,0,0,1304
PUNJAB,LUDHIANA,MANGAT,105,105,105,0,0,210
PUNJAB,LUDHIANA,MASHIWARA,1023,1023,1023,0,0,2046
PUNJAB,LUDHIANA,SAMRALA,99,99,99,0,0,198
PUNJAB,LUDHIANA,SIDHWAN BET,6,6,6,0,0,12
PUNJAB,LUDHIANA,SUDHAR,559,559,559,0,0,1117
PUNJAB,MOGA,NIHAL SINGH WALA,305,299,299,0,0,598
PUNJAB,NAWANSHAHAR,AUR,306,232,232,74,0,537
PUNJAB,NAWANSHAHAR,BALACHOR,3667,1944,2002,31,0,3977
PUNJAB,NAWANSHAHAR,SADOYA,2259,1210,2229,119,45,3602
PUNJAB,PATIALA,DERABASSI,4379,4379,4379,0,0,8757
PUNJAB,PATIALA,KANOR,1331,1316,1316,15,0,2647
PUNJAB,PATIALA,NABHA,101,101,101,0,0,202
PUNJAB,PATIALA,PATRAN,5946,5946,5946,0,0,11891
PUNJAB,PATIALA,RAJPURA,1723,1723,1723,0,0,3447
PUNJAB,PATIALA,SAMANA,11,11,11,0,0,22
PUNJAB,ROPAR,ANANDPUR SAHIB,734,536,714,0,24,1273
PUNJAB,ROPAR,KHARAR,2043,1945,1945,91,14,3994
PUNJAB,ROPAR,MAJRI,573,493,523,31,7,1054
PUNJAB,ROPAR,MORINDA,74,74,74,0,0,148
PUNJAB,ROPAR,NOORPUR BEDI,1775,1390,1591,17,0,2998
PUNJAB,ROPAR,ROPAR,665,588,622,37,0,1246
PUNJAB,SANGRUR,AHMADGARH,134,134,134,0,0,268
PUNJAB,SANGRUR,ANDANA,475,475,475,0,0,950
PUNJAB,SANGRUR,BARNALA,817,817,817,0,0,1634
PUNJAB,SANGRUR,BHAVANIGARH,93,93,93,0,0,187
PUNJAB,SANGRUR,DHURI,226,226,226,0,0,452
PUNJAB,SANGRUR,LEHRAGAGA,1038,1037,1037,0,0,2073
PUNJAB,SANGRUR,SANGRUR,4710,4710,4710,0,0,9421
PUNJAB,SANGRUR,SHERPUR,848,848,848,0,0,1695
RAJASTHAN,AJMER,AJMER,115,80,74,0,0,154
RAJASTHAN,AJMER,KISHANGARH,33,11,24,1,1,37
RAJASTHAN,AJMER,NASIRABAD,13,8,11,0,0,20
RAJASTHAN,AJMER,PISAGAON,22,19,22,0,6,46
RAJASTHAN,ALWAR,RAJGARH,99,0,99,0,0,99
RAJASTHAN,ALWAR,RAMGARH,32,1,31,0,0,32
RAJASTHAN,ALWAR,THANAGAZI,3,0,3,0,0,3
RAJASTHAN,BANSWARA,BAGIDORA,234,0,241,0,0,241
RAJASTHAN,BANSWARA,BANSWARA,543,3,543,0,0,546
RAJASTHAN,BARAN,ANTA,9298,952,9297,8,72,10329
RAJASTHAN,BARAN,ATRU,16812,2758,17460,7,1,20226
RAJASTHAN,BARAN,BARAN,10802,706,10387,115,5,11213
RAJASTHAN,BARAN,CHABRA,4158,874,4181,0,0,5054
RAJASTHAN,BARAN,CHIPA BAROD,2025,2,2035,4,0,2041
RAJASTHAN,BARAN,KISHANGANJ,961,594,1008,0,0,1603
RAJASTHAN,BARAN,MANGROL,309,0,309,0,0,309
RAJASTHAN,BARAN,SHAHABAD,3811,911,3811,0,0,4722
RAJASTHAN,BARMER,BAYTOO,563,188,496,0,10,694
RAJASTHAN,BARMER,GUDAMALANI,323,22,319,0,0,341
RAJASTHAN,BARMER,PACH PADRA,99,0,99,0,0,99
RAJASTHAN,BARMER,SHIV,4193,2667,3259,188,1526,7640
RAJASTHAN,BARMER,SIWANA,1472,488,1260,0,218,1966
RAJASTHAN,BHARATPUR,BEIR,4704,577,4334,0,2,4913
RAJASTHAN,BHARATPUR,BHARATPUR,2158,0,2119,0,72,2191
RAJASTHAN,BHARATPUR,KUMBHER,442,35,472,0,0,507
RAJASTHAN,BHARATPUR,NADBAI,652,0,655,0,0,655
RAJASTHAN,BHARATPUR,ROOPBAS,262,0,262,0,0,262
RAJASTHAN,BHILWARA,BANEDA,79,0,79,0,0,79
RAJASTHAN,BHILWARA,BHILWARA,84,84,84,0,0,168
RAJASTHAN,BHILWARA,BIJOLIYA,250,188,250,0,0,438
RAJASTHAN,BHILWARA,KOTADI,2,0,2,0,0,2
RAJASTHAN,BHILWARA,MANDALGARH,237,211,170,0,6,387
RAJASTHAN,BHILWARA,RAIPUR,34,29,25,0,0,55
RAJASTHAN,BHILWARA,SAHADA,37,23,25,0,9,57
RAJASTHAN,BHILWARA,SHAHPURA,0,0,0,0,0,1
RAJASTHAN,BIKANER,BIKANER,4523,3336,3757,0,0,7093
RAJASTHAN,BIKANER,DOONGAR GARH,4634,3114,3637,0,6,6757
RAJASTHAN,BIKANER,KOLAYAT,2741,2223,2331,1,0,4555
RAJASTHAN,BIKANER,LUNKARANSAR,1429,1368,1614,0,0,2982
RAJASTHAN,BIKANER,NOKHA,8881,6558,6676,46,0,13280
RAJASTHAN,BUNDI,BUNDI,8785,4846,8644,54,0,13544
RAJASTHAN,BUNDI,HINDOLI,70,41,65,7,0,112
RAJASTHAN,BUNDI,INDRAGARH,225,29,225,0,0,254
RAJASTHAN,BUNDI,KESHORAIPATAN,643,596,646,0,0,1241
RAJASTHAN,BUNDI,NAINWA,1191,93,1310,16,0,1420
RAJASTHAN,CHITTORGARH,BADI SADRI,2119,62,2080,4,178,2324
RAJASTHAN,CHITTORGARH,BENGU,4501,4378,4328,35,117,8858
RAJASTHAN,CHITTORGARH,BHADESAR,773,97,700,26,29,852
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,3732,419,3450,102,228,4199
RAJASTHAN,CHITTORGARH,CHITTORGARH,6218,674,5974,528,366,7541
RAJASTHAN,CHITTORGARH,DUNGLA,15,3,14,0,0,17
RAJASTHAN,CHITTORGARH,GANGARAR,676,512,556,17,69,1154
RAJASTHAN,CHITTORGARH,KAPASAN,251,22,236,0,0,257
RAJASTHAN,CHITTORGARH,NIMBAHERA,4988,1098,4840,46,235,6219
RAJASTHAN,CHITTORGARH,PRATAPGARH,265,104,265,0,4,373
RAJASTHAN,CHITTORGARH,RASHMI,260,113,176,0,3,292
RAJASTHAN,CHITTORGARH,RAWATBHATA,143,127,111,0,0,238
RAJASTHAN,CHURU,RATANGARH,2760,2199,2490,0,0,4689
RAJASTHAN,CHURU,SUJANGARH,8108,5543,6549,0,777,12870
RAJASTHAN,DAUSA,MAHUA,55,0,56,0,0,56
RAJASTHAN,DUNGARPUR,SAGWARA,235,234,144,0,93,471
RAJASTHAN,DUNGARPUR,SIMALWARA,67,24,65,0,14,103
RAJASTHAN,JAIPUR,AMER,7,0,7,0,0,7
RAJASTHAN,JAIPUR,BASSI,29,5,26,0,1,32
RAJASTHAN,JAIPUR,CHOMU,430,390,429,0,49,868
RAJASTHAN,JAIPUR,PHULERA,18,0,18,0,0,18
RAJASTHAN,JAIPUR,SANGANER,98,3,95,0,1,98
RAJASTHAN,JAISALMER,JAISALMER,5407,7990,6121,0,0,14112
RAJASTHAN,JAISALMER,POKARAN,5343,4186,4028,25,0,8238
RAJASTHAN,JALORE,AHORE,128,42,118,3,5,168
RAJASTHAN,JALORE,BAGODA,6679,683,6551,129,306,7668
RAJASTHAN,JALORE,BHINMAL,573,265,793,15,201,1275
RAJASTHAN,JALORE,JALORE,233,90,232,8,17,348
RAJASTHAN,JALORE,RANIWARA,124,49,106,0,22,177
RAJASTHAN,JALORE,SANCHORE,590,76,495,2,74,647
RAJASTHAN,JALORE,SAYLA,18,9,10,0,3,22
RAJASTHAN,JHALAWAR,JHALARA PATAN,33,0,32,0,1,33
RAJASTHAN,JHALAWAR,KHANPUR,4453,0,4453,0,0,4453
RAJASTHAN,JHALAWAR,PACHPAHAR,6,0,5,1,0,6
RAJASTHAN,JHALAWAR,PIRAWA,137,33,98,7,0,139
RAJASTHAN,JHUNJHUNU,BUHANA,46,36,11,0,0,47
RAJASTHAN,JODHPUR,BHOPAL GARH,32425,12828,26722,314,1279,41143
RAJASTHAN,JODHPUR,BILADA,22497,9340,20079,987,199,30605
RAJASTHAN,JODHPUR,JODHPUR,4057,1460,2807,34,315,4615
RAJASTHAN,JODHPUR,ONSIA,43259,20299,34867,95,5858,61117
RAJASTHAN,JODHPUR,PHALODI,13519,10087,10096,48,421,20652
RAJASTHAN,JODHPUR,SHER GARH,3123,1870,2495,0,62,4427
RAJASTHAN,KAROLI,HINDON,605,19,585,0,6,611
RAJASTHAN,KAROLI,NADOTI,47,0,47,0,0,47
RAJASTHAN,KAROLI,SAPOTRA,401,9,392,0,2,403
RAJASTHAN,KAROLI,TODA BHIM,1539,4,1539,0,0,1543
RAJASTHAN,KOTA,DIGOD,5079,2374,5072,0,0,7446
RAJASTHAN,KOTA,LADPURA,8005,1997,7043,0,0,9040
RAJASTHAN,KOTA,PIPALLDA,73,41,64,0,0,105
RAJASTHAN,KOTA,RAMGANJMANDI,12,0,12,0,0,12
RAJASTHAN,KOTA,SANGOD,184,31,178,0,0,209
RAJASTHAN,NAGAUR,DEEDWANA,30,2,39,0,0,40
RAJASTHAN,NAGAUR,DEGANA,4215,1550,4387,12,31,5981
RAJASTHAN,NAGAUR,JAYAL,1472,240,1354,0,0,1593
RAJASTHAN,NAGAUR,KHEEVSAR,14837,8914,13659,0,581,23154
RAJASTHAN,NAGAUR,LADNU,5689,2301,5458,2,186,7948
RAJASTHAN,NAGAUR,MAKRANA,54,3,79,0,0,82
RAJASTHAN,NAGAUR,MERTA,52886,8493,52409,159,153,61213
RAJASTHAN,NAGAUR,NAGAUR,28724,10282,26452,50,313,37097
RAJASTHAN,NAGAUR,NAWA,1372,412,1162,18,112,1703
RAJASTHAN,NAGAUR,PARBATSAR,422,39,386,0,0,425
RAJASTHAN,PALI,BALI,56,19,35,0,5,59
RAJASTHAN,PALI,JAITARAN,5974,3302,4906,40,147,8395
RAJASTHAN,PALI,MARWAR JUNCTION,411,84,373,18,9,485
RAJASTHAN,PALI,PALI,46,0,46,0,0,46
RAJASTHAN,PALI,RAIPUR,2,1,1,0,0,2
RAJASTHAN,PALI,ROHAT,4,0,4,0,0,4
RAJASTHAN,PALI,SOJAT,620,92,527,3,18,639
RAJASTHAN,PALI,SUMERPUR,8,3,11,0,2,15
RAJASTHAN,RAJSAMAND,AMET,63,28,40,5,8,80
RAJASTHAN,RAJSAMAND,DEVGARH,6,4,6,0,1,10
RAJASTHAN,RAJSAMAND,RAILMAGRA,9,8,8,0,0,16
RAJASTHAN,RAJSAMAND,RAJSAMAND,162,113,150,16,527,807
RAJASTHAN,SAWAI MADHOPUR,BAOLI,85,0,85,0,0,85
RAJASTHAN,SAWAI MADHOPUR,CHOUTH KA BARWADA,749,0,862,0,0,862
RAJASTHAN,SAWAI MADHOPUR,GANGAPUR,6,0,6,0,0,6
RAJASTHAN,SAWAI MADHOPUR,KHANDAR,2843,582,2289,1,9,2881
RAJASTHAN,SAWAI MADHOPUR,SAWAI MADHOPUR,1467,17,1696,0,0,1714
RAJASTHAN,SIKAR,DATARAM GARH,46,16,33,0,4,53
RAJASTHAN,SIKAR,LAXMAN GARH,371,251,338,0,13,602
RAJASTHAN,SIKAR,SHRI MADHOPUR,16,5,11,0,0,16
RAJASTHAN,SIKAR,SIKAR,265,120,248,0,23,391
RAJASTHAN,SIROHI,ABUROAD,3,0,1,2,2,6
RAJASTHAN,SIROHI,REVDAR,20,14,7,1,2,24
RAJASTHAN,SIROHI,SHIVGANJ,91,68,76,0,6,150
RAJASTHAN,SIROHI,SIROHI,277,156,200,3,16,376
RAJASTHAN,TONK,UNIYARA,2278,7,2273,0,0,2280
RAJASTHAN,UDAIPUR,GIRWA,290,43,247,33,22,345
RAJASTHAN,UDAIPUR,GOGUNDA,1,0,1,0,0,1
RAJASTHAN,UDAIPUR,JHADOL,75,20,54,5,12,91
RAJASTHAN,UDAIPUR,KHERWADA,25,0,25,0,0,25
RAJASTHAN,UDAIPUR,MAWLI,181,11,158,20,0,189
RAJASTHAN,UDAIPUR,VALLABH NAGAR,205,13,197,2,2,213
TAMIL NADU,COIMBATORE,ANAMALAI,870,413,14,686,18,1131
TAMIL NADU,COIMBATORE,ANNUR,1927,1726,232,95,33,2086
TAMIL NADU,COIMBATORE,AVINASHI,3112,2625,442,293,37,3398
TAMIL NADU,COIMBATORE,KINATHUKADAVU,2055,1229,142,889,35,2295
TAMIL NADU,COIMBATORE,KUDIMANGALAM,3092,359,151,424,2298,3231
TAMIL NADU,COIMBATORE,MADATTHUKULAM,955,336,149,100,412,997
TAMIL NADU,COIMBATORE,MADUKKARAI,995,702,62,263,61,1087
TAMIL NADU,COIMBATORE,METTUPALAYAM,1247,1054,82,256,4,1397
TAMIL NADU,COIMBATORE,PALLADAM,369,269,57,63,2,390
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,1600,1234,81,644,10,1969
TAMIL NADU,COIMBATORE,POLLACHI NORTH!,2207,1511,48,702,8,2269
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,1537,642,97,845,19,1603
TAMIL NADU,COIMBATORE,PONGALUR,2355,1879,441,444,50,2814
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,1162,925,162,225,30,1342
TAMIL NADU,COIMBATORE,SOOLUR,1170,582,313,403,50,1347
TAMIL NADU,COIMBATORE,SULTHANPET,1245,813,12,514,9,1348
TAMIL NADU,COIMBATORE,THIRUPPUR,1956,1623,288,153,131,2195
TAMIL NADU,COIMBATORE,THONDAMUTHUR,4400,3160,275,1594,43,5073
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,2963,915,150,834,1339,3237
TAMIL NADU,CUDDALORE,ANNAGRAMAM,7,2,2,3,0,7
TAMIL NADU,CUDDALORE,BHUVANAGIRI,29,14,30,21,0,65
TAMIL NADU,CUDDALORE,CUDDALORE,1045,415,451,561,104,1531
TAMIL NADU,CUDDALORE,KAMMAPURAM,926,278,567,170,217,1232
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,1914,1748,1891,73,1,3713
TAMIL NADU,CUDDALORE,KEERAPPALAYAM,763,405,622,84,0,1111
TAMIL NADU,CUDDALORE,KUMARATCHI,44,20,36,5,0,60
TAMIL NADU,CUDDALORE,KURINJIPADY,960,805,572,341,79,1797
TAMIL NADU,CUDDALORE,MANGALORE,18,13,14,0,0,27
TAMIL NADU,CUDDALORE,NALLUR,27,52,25,0,0,77
TAMIL NADU,CUDDALORE,PANRUTI,78,33,16,58,7,114
TAMIL NADU,CUDDALORE,VRIDHACHALAM,1414,316,603,744,171,1834
TAMIL NADU,DHARMAPURI,BARUGUR,114,84,6,31,1,122
