-----
{
 "description": "The table refers to block wise culturable command area and potential created through shallow tubewells . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.13.csv", 
 "title": "Download CSV for Block wise Culturable Command Area and Potential Created through Shallow Tubewells for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.13.csv"
}
-----
State,District,Block,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
ORISSA,JAJPUR,BINJHARPUR,991,940,2346,2,2,3290
ORISSA,JAJPUR,DANAGADI,160,153,42,0,0,195
ORISSA,JAJPUR,DASARATHPUR,362,378,354,0,0,732
ORISSA,JAJPUR,DHARAMASALA,1313,1259,1122,21,0,2402
ORISSA,JAJPUR,JAJPUR,1260,635,1207,3,23,1868
ORISSA,JAJPUR,KOREI,98,30,86,0,0,116
ORISSA,JAJPUR,RASULPUR,2543,2130,1686,2,0,3818
ORISSA,JHARSUGUDA,LAIKERA,3,1,2,0,0,3
ORISSA,KALAHANDI,BHABANI PATANA,2,2,0,0,0,2
ORISSA,KALAHANDI,JUNAGARH,32,20,14,5,4,43
ORISSA,KALAHANDI,KALAMPUR,9,9,4,1,0,14
ORISSA,KENDRAPARA,AUL,61,1,60,0,0,61
ORISSA,KENDRAPARA,DERABISI,278,224,170,0,125,519
ORISSA,KENDRAPARA,GARADPUR,1292,332,938,16,25,1311
ORISSA,KENDRAPARA,KENDRAPARA,40,37,34,0,0,71
ORISSA,KENDRAPARA,MAHAKALAPADA,13,6,5,2,0,13
ORISSA,KENDRAPARA,MARSAGHAI,80,51,31,5,1,88
ORISSA,KENDRAPARA,PATAMUNDAI,228,32,198,0,2,232
ORISSA,KEONJHAR,ANANDAPUR,333,214,189,11,0,414
ORISSA,KEONJHAR,GHASIPURA,46,46,20,0,0,66
ORISSA,KEONJHAR,HATADIHI,694,524,301,0,0,825
ORISSA,KEONJHAR,SADAR,1,1,0,0,0,1
ORISSA,KHURDA,BALIANTA,660,375,552,29,28,984
ORISSA,KHURDA,BALIPATANA,659,171,542,46,27,786
ORISSA,KHURDA,BHUBANESWAR,30,23,16,3,4,46
ORISSA,KORAPUT,KORAPUT,10,0,0,10,0,10
ORISSA,KORAPUT,KOTAPAD,5,5,3,0,0,8
ORISSA,MAYURBHANJ,BARIPADA,103,101,97,2,0,200
ORISSA,MAYURBHANJ,BARSAHI,179,276,246,40,0,562
ORISSA,MAYURBHANJ,BETANATI,424,402,282,18,0,702
ORISSA,MAYURBHANJ,GOPABANDHU NAGAR,0,0,0,0,0,0
ORISSA,MAYURBHANJ,KARANJIA,1,1,0,0,0,1
ORISSA,MAYURBHANJ,KULIANA,7,7,7,0,0,14
ORISSA,MAYURBHANJ,MORADA,348,348,134,0,0,482
ORISSA,MAYURBHANJ,RASGOVINDPUR,47,33,47,0,0,80
ORISSA,MAYURBHANJ,SAMAKHUNTA,1,1,1,0,0,2
ORISSA,MAYURBHANJ,SARASKANA,30,30,28,0,0,58
ORISSA,MAYURBHANJ,SULIAPADA,446,446,429,0,0,875
ORISSA,NAYAGARH,BHAPUR,18,15,11,7,0,33
ORISSA,NAYAGARH,KHANDAPADA,168,140,69,62,0,271
ORISSA,NAYAGARH,NAYAGARH,250,52,55,168,6,281
ORISSA,NAYAGARH,NUAGAON,3,0,1,2,0,3
ORISSA,NAYAGARH,ODOGAON,276,144,132,90,4,370
ORISSA,NUAPADA,BODEN,10,10,0,0,0,10
ORISSA,NUAPADA,NUAPARA,12,10,5,0,0,15
ORISSA,PURI,ASTARANG,295,24,241,34,9,308
ORISSA,PURI,BRAHMAGIRI,156,4,147,13,0,164
ORISSA,PURI,DELANG,393,26,367,0,0,393
ORISSA,PURI,GOP,1224,75,1155,10,9,1249
ORISSA,PURI,KAKATPUR,637,45,933,61,22,1061
ORISSA,PURI,KANAS,34,0,34,0,0,34
ORISSA,PURI,KRISHNAPRASAD,921,0,911,10,0,921
ORISSA,PURI,NIMAPARA,1291,484,3205,43,18,3750
ORISSA,PURI,PIPILI,1162,294,985,13,62,1354
ORISSA,PURI,PURISADAR,207,38,440,4,5,487
ORISSA,PURI,SATYABADI,68,4,59,2,5,70
ORISSA,RAYAGADA,GUDARI,412,378,71,0,0,449
ORISSA,RAYAGADA,GUNUPUR,705,1200,3498,0,20,4718
ORISSA,RAYAGADA,KOUNARA,28,27,9,1,0,37
ORISSA,RAYAGADA,MUNIGUDA,5,5,4,0,0,9
ORISSA,RAYAGADA,PADAMPUR,329,323,13,0,0,336
ORISSA,RAYAGADA,RAMANGUDA,1077,1058,393,0,0,1451
ORISSA,RAYAGADA,RAYAGADA,131,187,84,1,12,284
ORISSA,SAMBALPUR,DHANKAUDA,6,6,3,0,0,9
ORISSA,SONEPUR,DUNGURIPALLI,1,0,0,1,0,1
ORISSA,SONEPUR,ULUNDA,2,2,1,0,0,3
ORISSA,SUNDARGARH,BISRA,1,0,0,0,0,0
ORISSA,SUNDARGARH,KUARMUNDA,1,0,1,0,0,1
PUNJAB,AMRITSAR,AJNALA,48290,46862,47382,607,1895,96746
PUNJAB,AMRITSAR,BHIKHIWIND,22587,22183,22225,229,312,44949
PUNJAB,AMRITSAR,CHOGAWAN,44484,42870,48428,680,1984,93962
PUNJAB,AMRITSAR,CHOHLA SAHIB,17980,17185,17214,763,2216,37378
PUNJAB,AMRITSAR,GANDI WIND,36626,34615,35566,403,1757,72341
PUNJAB,AMRITSAR,JANDIALA GURU,26134,25548,23501,285,1215,50549
PUNJAB,AMRITSAR,KHANDOOR SAHIB,25784,23800,24166,396,7471,55833
PUNJAB,AMRITSAR,MAJITHA,25522,24695,24606,627,1242,51170
PUNJAB,AMRITSAR,NAUSHERA PANUWAN,33865,29771,30531,2175,205,62682
PUNJAB,AMRITSAR,PATTI,41400,38275,34243,100,276,72894
PUNJAB,AMRITSAR,RAYYA,20222,19173,19394,389,4333,43289
PUNJAB,AMRITSAR,TARAN TARAN,47980,46946,44501,242,408,92097
PUNJAB,AMRITSAR,TARSIKKA,22123,20920,21191,763,2527,45401
PUNJAB,AMRITSAR,VALTOHA,30891,31833,25191,92,1126,58242
PUNJAB,AMRITSAR,VERKA,27580,26787,26591,88,72,53538
PUNJAB,BATHINDA,BATHINDA,29377,28162,28679,81,12,56934
PUNJAB,BATHINDA,MAUR,16437,13795,13627,156,19,27597
PUNJAB,BATHINDA,NATHANA,13731,13593,13609,18,6,27226
PUNJAB,BATHINDA,PHUL,41285,40097,40145,19,23,80284
PUNJAB,BATHINDA,RAMPURA,14834,14181,14175,5,25,28386
PUNJAB,BATHINDA,SANGAT,15250,14689,14321,5,18,29033
PUNJAB,BATHINDA,TALWANDI SABO,13330,11665,10428,70,7,22170
PUNJAB,FARIDKOT,BAGHAPURANA,55977,49981,52588,29,47,102645
PUNJAB,FARIDKOT,FARIDKOT,51842,50177,51464,1132,37,102810
PUNJAB,FARIDKOT,GIDDERBAHA,27589,27358,26835,49,24,54266
PUNJAB,FARIDKOT,KOTKAPURA,47323,37711,47139,20,8,84878
PUNJAB,FARIDKOT,LAMBI,15425,14565,15343,0,0,29908
PUNJAB,FARIDKOT,MALAUT,30399,24006,29506,47,525,54084
PUNJAB,FARIDKOT,MOGA I,34080,31202,32273,49,2,63526
PUNJAB,FARIDKOT,MOGA II,31523,30522,31221,38,39,61820
PUNJAB,FARIDKOT,MUKTSAR,31208,24948,31124,169,123,56364
PUNJAB,FARIDKOT,N.S. WALA,49210,37867,46610,50,52,84579
PUNJAB,FATEHGARH SAHIB,AMLOH,17613,17379,17333,144,6,34862
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,30153,26336,26664,3720,16,56736
PUNJAB,FATEHGARH SAHIB,KHAMANO,13319,10772,11534,1692,295,24293
PUNJAB,FATEHGARH SAHIB,SIRHIND,22957,22122,22213,629,37,45001
PUNJAB,FEROZEPUR,ABOHAR,12643,11648,11644,0,0,23292
PUNJAB,FEROZEPUR,FAZILKA,46055,35521,36529,222,278,72550
PUNJAB,FEROZEPUR,FEROZEPUR,61653,57299,59042,449,4646,121436
PUNJAB,FEROZEPUR,GHAL KHURD,27570,26074,26473,37,2186,54770
PUNJAB,FEROZEPUR,GURUHARSAI,50349,44838,49447,258,139,94682
PUNJAB,FEROZEPUR,JALALABAD,35758,28332,32099,334,518,61283
PUNJAB,FEROZEPUR,KHUIAN SERVER,14918,9797,9816,109,26,19748
PUNJAB,FEROZEPUR,KOT ISEH KHAN,52753,50900,51159,79,5,102143
PUNJAB,FEROZEPUR,ZIRA,60605,59690,60095,375,30,120190
PUNJAB,GURDASPUR,BANNIAL,650,606,606,40,0,1252
PUNJAB,GURDASPUR,BATALA,43109,42824,41709,132,150,84815
PUNJAB,GURDASPUR,DERA BABA NANAK,29127,28969,29848,162,52,59031
PUNJAB,GURDASPUR,DHAR KALAN,2454,2397,2474,9,2,4882
PUNJAB,GURDASPUR,DHARIWAL,18572,14783,14715,2820,1547,33865
PUNJAB,GURDASPUR,DINANAGAR,17234,15342,16215,1968,136,33661
PUNJAB,GURDASPUR,FATEHGARH CHURIAN,36915,35180,35051,408,283,70922
PUNJAB,GURDASPUR,GURDASPUR,31402,21426,21508,4622,3711,51267
PUNJAB,GURDASPUR,KAHNUWAN,33784,28882,29167,3012,97,61158
PUNJAB,GURDASPUR,KALANAUR,22775,21217,20766,1672,199,43854
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,6676,5667,5761,988,574,12990
PUNJAB,GURDASPUR,PATHANKOT,6464,5784,6003,422,193,12402
PUNJAB,GURDASPUR,QADIAN,22781,22020,21060,1145,40,44265
PUNJAB,GURDASPUR,SRI HARGOBIND PUR,30693,27019,27391,2267,1421,58098
PUNJAB,HOSHIARPUR,BALACHAUR,14538,12694,12842,2568,581,28685
PUNJAB,HOSHIARPUR,BHUNGA,10646,9694,10350,766,211,21021
PUNJAB,HOSHIARPUR,DASUYA,27999,27461,23015,1082,316,51874
PUNJAB,HOSHIARPUR,GARHSHANKAR,20512,18538,15867,1942,954,37301
PUNJAB,HOSHIARPUR,HOSHIARPUR 1,28385,25001,24147,2324,741,52213
PUNJAB,HOSHIARPUR,HOSHIARPUR-II,7512,7123,7160,275,107,14665
PUNJAB,HOSHIARPUR,MAHILPUR,12631,12442,12608,179,186,25415
PUNJAB,HOSHIARPUR,MUKERIAN,10194,9953,10393,272,44,20662
PUNJAB,HOSHIARPUR,SAROYA,5084,3996,4489,1073,191,9749
PUNJAB,HOSHIARPUR,TALWARA,626,622,886,19,0,1527
PUNJAB,HOSHIARPUR,TANDA,18391,17834,18086,677,77,36674
PUNJAB,JALANDHAR,ADAMPUR,10434,9482,10033,730,1131,21376
PUNJAB,JALANDHAR,AUR,18893,16171,16343,5406,2439,40359
PUNJAB,JALANDHAR,BANGA,27874,27801,26959,2481,893,58134
PUNJAB,JALANDHAR,BHOGPUR,22835,16280,20131,3668,222,40301
PUNJAB,JALANDHAR,EAST JALANDHAR,20337,18902,19741,2947,3449,45039
PUNJAB,JALANDHAR,NAKODAR,37467,33707,35071,2693,251,71722
PUNJAB,JALANDHAR,NAWAN SHAHAR,23223,18118,19534,4580,131,42363
PUNJAB,JALANDHAR,NURMAHAL,22918,19672,21353,1864,533,43422
PUNJAB,JALANDHAR,PHILLAUR,27472,21506,23936,4609,475,50526
PUNJAB,JALANDHAR,RURKAKALAN,14927,11878,12957,2230,65,27130
PUNJAB,JALANDHAR,SHAHKOT,42172,37738,41469,1310,1205,81722
PUNJAB,JALANDHAR,WEST JALANDHAR,27781,23105,27855,818,4750,56528
PUNJAB,KAPURTHALA,KAPURTHALA,41156,36734,42198,306,88,79326
PUNJAB,KAPURTHALA,NADALA,26828,26121,26753,95,18,52987
PUNJAB,KAPURTHALA,PHAGWARA,22693,19664,23647,116,96,43523
PUNJAB,KAPURTHALA,SULTANPUR LODHI,29312,28002,28851,81,283,57217
PUNJAB,LUDHIANA,DEHLON,26390,25008,25615,86,27,50736
PUNJAB,LUDHIANA,DORAHA,21317,20752,20993,744,19,42508
PUNJAB,LUDHIANA,JAGRAON,32462,30525,31800,135,34,62494
PUNJAB,LUDHIANA,KHANNA,22645,20571,22077,367,67,43082
PUNJAB,LUDHIANA,LUDHIANA,18205,17928,17762,51,7,35748
PUNJAB,LUDHIANA,MACHIWARA,20665,20181,20432,117,21,40751
PUNJAB,LUDHIANA,MANGAT,31521,30351,30524,868,14,61757
PUNJAB,LUDHIANA,PAKHOWAL,24184,24151,24130,24,11,48316
PUNJAB,LUDHIANA,SAMRALA,15777,15059,15254,453,20,30786
PUNJAB,LUDHIANA,SIDHWAN BET,31185,29174,30792,1196,14,61176
PUNJAB,LUDHIANA,SUDHAR,31598,29824,31609,73,10,61516
PUNJAB,MANSA,BHIKHI,36053,35342,35935,185,75,71537
PUNJAB,MANSA,BUDHLADA,37674,38620,37702,136,90,76548
PUNJAB,MANSA,JHUNIR,15765,15299,15286,190,56,30831
PUNJAB,MANSA,MANSA,21498,20944,21544,138,34,42660
PUNJAB,MANSA,SARDULGARH,17012,17054,17069,29,41,34193
PUNJAB,PATIALA,BHUNERHERI,46414,46416,46566,109,29,93120
PUNJAB,PATIALA,DERA BASSI,15252,10065,14812,297,255,25429
PUNJAB,PATIALA,GHANOUR,37171,34397,35289,1176,4263,75125
PUNJAB,PATIALA,NABHA,61904,63018,64722,2223,91,130054
PUNJAB,PATIALA,PATIALA,41901,32127,38742,964,104,71937
PUNJAB,PATIALA,RAJPURA,43245,41071,38849,577,6961,87458
PUNJAB,PATIALA,SAMANA,55498,48165,52947,926,149,102187
PUNJAB,ROPAR,ANANDPUR SAHIB,3845,1991,3824,50,4,5869
PUNJAB,ROPAR,CHAMKOR SAHIB,35174,28034,30232,5655,87,64008
PUNJAB,ROPAR,KHARAR,12017,10680,10946,1092,34,22752
PUNJAB,ROPAR,MAJARI,13919,9961,12587,2211,564,25323
PUNJAB,ROPAR,MORINDA,18708,13147,14189,4210,128,31674
PUNJAB,ROPAR,NURPUR BEDI,10480,7821,9643,522,201,18187
PUNJAB,ROPAR,ROPAR,23780,19666,20611,3318,123,43718
PUNJAB,SANGRUR,AHMEDGARH,33465,36177,33717,883,388,71165
PUNJAB,SANGRUR,BARNALA,60734,57064,60514,699,230,118507
PUNJAB,SANGRUR,BHAWANIGARH,29878,28234,30008,344,174,58760
PUNJAB,SANGRUR,DHURI,40898,47931,39778,1543,290,89542
PUNJAB,SANGRUR,LEHRAGAGA,47054,47543,48457,5432,2536,103968
PUNJAB,SANGRUR,MALERKOTLA,39082,41130,38879,1095,449,81553
PUNJAB,SANGRUR,MEHAL KALAN,26781,25895,26791,194,337,53217
PUNJAB,SANGRUR,SANGRUR,43157,51416,56064,369,127,107976
PUNJAB,SANGRUR,SEHNA,25932,25637,25903,84,251,51875
PUNJAB,SANGRUR,SUNAM,53151,53164,53090,744,286,107284
RAJASTHAN,AJMER,BEAWAR,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARHBAS,17217,355,17270,0,42,17667
RAJASTHAN,ALWAR,LAXMANGARH,33167,4,33541,9,3,33557
RAJASTHAN,ALWAR,RAMGARH,4276,9,4268,0,0,4277
RAJASTHAN,ALWAR,TIJARA,22572,17,22917,4,6,22944
RAJASTHAN,BANSWARA,BAGIDORA,28,15,23,0,5,43
RAJASTHAN,BANSWARA,GHATOL,5,0,5,0,0,5
RAJASTHAN,BARAN,ATRU,1450,0,1450,0,0,1450
RAJASTHAN,BARAN,BARAN,5556,27,5543,0,0,5570
RAJASTHAN,BARAN,CHHIPABARAD,143,93,143,0,0,236
RAJASTHAN,BARAN,MANGROL,2273,20,3438,15,0,3473
RAJASTHAN,BARAN,SHABAD,1451,0,1451,0,0,1451
RAJASTHAN,BHARATPUR,BAYANA,12832,46,13087,8,3,13144
RAJASTHAN,BHARATPUR,BEIR,14651,322,14804,21,14,15161
RAJASTHAN,BHARATPUR,BHARATPUR,26574,244,26883,24,76,27227
RAJASTHAN,BHARATPUR,DEEG,12369,9,12572,2,3,12586
RAJASTHAN,BHARATPUR,KAMAN,10566,13,10691,7,7,10718
RAJASTHAN,BHARATPUR,KUMHER,9035,121,9099,0,9,9229
RAJASTHAN,BHARATPUR,NADBAI,12477,2,12818,3,0,12823
RAJASTHAN,BHARATPUR,NAGAR,10178,3,10256,6,0,10265
RAJASTHAN,BHARATPUR,PAHARI,10420,139,10379,3,11,10532
RAJASTHAN,BHARATPUR,RUPBAS,13320,8,13511,2,3,13524
RAJASTHAN,BHILWARA,BANERA,7,5,7,0,0,12
RAJASTHAN,BHILWARA,BHILWARA,13,4,11,0,0,15
RAJASTHAN,BHILWARA,JAHAZPUR,4,4,4,0,0,8
RAJASTHAN,BHILWARA,MANDALGARH,5,2,5,0,0,7
RAJASTHAN,BIKANER,NOKHA,144,57,138,0,0,195
RAJASTHAN,BUNDI,BUNDI,29,0,29,0,0,29
RAJASTHAN,CHITTORGARH,BEDISARDI,174,0,174,0,0,174
RAJASTHAN,CHITTORGARH,BEGHRU,13,0,13,0,0,13
RAJASTHAN,CHITTORGARH,BHADESAR,168,0,168,0,0,168
RAJASTHAN,CHITTORGARH,CHHOTISADRI,40,0,40,0,0,40
RAJASTHAN,CHITTORGARH,CHITTORGARH,39,0,39,0,0,39
RAJASTHAN,CHITTORGARH,GANGRAR,51,0,51,0,0,51
RAJASTHAN,CHITTORGARH,NIMBAHERA,939,0,1010,0,0,1010
RAJASTHAN,CHITTORGARH,PRATAPGARH,151,0,151,0,0,151
RAJASTHAN,CHITTORGARH,RASHMI,43,0,43,0,0,43
RAJASTHAN,CHURU,CHURU,356,0,356,0,0,356
RAJASTHAN,CHURU,DUNGARGARH,34,17,17,0,0,34
RAJASTHAN,CHURU,RATANGARH,1,1,0,0,0,1
RAJASTHAN,CHURU,TARANAGAR,0,0,0,0,0,0
RAJASTHAN,DAUSA,LALSOT,3819,2,3821,0,1,3824
RAJASTHAN,DAUSA,MAHUWA,7634,19,7835,15,15,7884
RAJASTHAN,DHOLPUR,BARI,5750,66,5977,50,11,6104
RAJASTHAN,DHOLPUR,BASERI,4956,426,4552,0,39,5017
RAJASTHAN,DHOLPUR,DHOLPUR,2684,239,2578,2,70,2889
RAJASTHAN,DHOLPUR,RAJAKHERA,668,33,648,0,0,681
RAJASTHAN,DUNGARPUR,DUNGARPUR,11,4,8,0,0,12
RAJASTHAN,DUNGARPUR,SAGWARA,105,5,80,2,19,106
RAJASTHAN,DUNGARPUR,SIMALWARA,20,0,20,0,0,20
RAJASTHAN,JAIPUR,DUDU,65,0,65,0,0,65
RAJASTHAN,JAISALMER,POKARAN,125,37,99,0,13,149
RAJASTHAN,JALORE,AHORE,70,0,70,0,0,70
RAJASTHAN,JALORE,JALORE,229,2,227,0,1,230
RAJASTHAN,JHALAWAR,KANPUR,499,0,499,0,0,499
RAJASTHAN,JHALAWAR,PIRAWA,6,0,6,0,0,6
RAJASTHAN,JODHPUR,BHOPALGARH,63,2,63,0,0,65
RAJASTHAN,JODHPUR,BILADA,119,47,89,0,20,156
RAJASTHAN,JODHPUR,JODHPUR,205,23,197,0,6,226
RAJASTHAN,JODHPUR,OSIAN,51,0,51,0,0,51
RAJASTHAN,JODHPUR,PHALODI,232,10,230,2,1,243
RAJASTHAN,JODHPUR,SHERGARH,1341,33,1332,2,7,1374
RAJASTHAN,KOTA,DIGOD,2785,46,2804,0,0,2850
RAJASTHAN,KOTA,LADPURA,3806,869,3961,7,40,4877
RAJASTHAN,KOTA,PIPALDA,523,3,519,0,1,523
RAJASTHAN,KOTA,SANGOD,1911,67,1922,0,0,1989
RAJASTHAN,NAGAUR,DEGANA,314,34,279,0,0,313
RAJASTHAN,NAGAUR,JAYAL,208,0,208,0,0,208
RAJASTHAN,NAGAUR,MERTA,773,22,753,0,0,775
RAJASTHAN,NAGAUR,NAGOUR,1755,19,1828,6,0,1853
RAJASTHAN,NAGAUR,PARBATSAR,27,10,22,0,0,32
RAJASTHAN,PALI,BALI,8,0,8,0,0,8
RAJASTHAN,PALI,DESURI,4,0,4,0,0,4
RAJASTHAN,PALI,MARWAR-JUNCTION,1124,0,1124,0,0,1124
RAJASTHAN,PALI,PALI,5,0,5,0,0,5
RAJASTHAN,PALI,SOJAT,100,0,100,0,0,100
RAJASTHAN,RAJSAMAND,NATHDWARA,2,0,2,0,0,2
RAJASTHAN,RAJSAMAND,RAJSAMAND,30,0,30,0,0,30
RAJASTHAN,SAWAI-MADHOPUR,GANGAPUR,398,0,398,0,0,398
RAJASTHAN,SAWAI-MADHOPUR,HINDON,4917,15,4917,7,0,4939
RAJASTHAN,SAWAI-MADHOPUR,KARAULI,4,0,4,0,0,4
RAJASTHAN,SAWAI-MADHOPUR,KHANDAR,123,0,123,0,0,123
RAJASTHAN,SAWAI-MADHOPUR,SPOTRA,2,0,2,0,0,2
RAJASTHAN,SAWAI-MADHOPUR,TODABHIM,3156,0,3156,0,0,3156
RAJASTHAN,SIROHI,REVDAR,32,2,3,0,1,6
RAJASTHAN,TONK,UNIYARA,14,1,11,1,0,13
RAJASTHAN,UDAIPUR,GIRWA,28,7,25,3,3,38
RAJASTHAN,UDAIPUR,HAVLI,60,7,53,1,0,61
TAMIL NADU,COIMBATORE,ANNAIMALAI,5,0,0,5,0,5
TAMIL NADU,COIMBATORE,ANNUR,776,493,109,125,54,781
TAMIL NADU,COIMBATORE,KARRMADAI,65,46,17,3,40,106
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,34,14,0,20,0,34
TAMIL NADU,COIMBATORE,PONGALUR,2,2,0,0,0,2
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,3,2,1,0,0,3
TAMIL NADU,COIMBATORE,SULUR,10,0,10,0,0,10
TAMIL NADU,COIMBATORE,TIRUPUR,28,23,0,1,20,44
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,41,41,0,0,0,41
TAMIL NADU,CUDDALORE,ANNAGARAM,7264,5776,2526,475,192,8969
TAMIL NADU,CUDDALORE,BHUVANAGIRI,15,0,15,0,0,15
TAMIL NADU,CUDDALORE,KADALUR,7222,3433,3768,1639,1435,10275
TAMIL NADU,CUDDALORE,KAMMAPURAM,3918,961,1332,303,1953,4549
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,187,183,18,0,12,213
TAMIL NADU,CUDDALORE,KUMARATCHI,570,293,211,59,8,571
TAMIL NADU,CUDDALORE,KURINJIPADI,4269,2053,2301,622,518,5494
TAMIL NADU,CUDDALORE,MANGALORE,963,580,378,14,24,996
TAMIL NADU,CUDDALORE,NALLUR,3661,2013,1013,146,716,3888
TAMIL NADU,CUDDALORE,PANRUTI,4452,2973,2368,471,337,6149
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,3750,587,1863,206,1243,3899
TAMIL NADU,DHARMAPURI,NALLAMPALLI,9,6,3,1,0,10
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTI,21,0,0,21,0,21
TAMIL NADU,DHARMAPURI,PENNAGARAM,213,213,0,0,0,213
TAMIL NADU,DINDIGUL,ATHOOR,22,13,7,14,0,34
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,11,9,12,2,0,23
TAMIL NADU,DINDIGUL,NATHAM,4,2,3,5,0,10
TAMIL NADU,DINDIGUL,ODDANCHATRAM,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,PALANI,9,6,4,4,0,14
TAMIL NADU,DINDIGUL,SHANARPATTI,2,1,2,2,1,6
TAMIL NADU,DINDIGUL,THOPPAMPATTI,30,17,27,14,0,58
TAMIL NADU,DINDIGUL,VEDASANDUR,140,127,58,2,8,195
TAMIL NADU,ERODE,DHARAPURAM,41,0,43,0,0,43
TAMIL NADU,ERODE,GOBI,11,3,0,3,6,12
TAMIL NADU,ERODE,NAMBIYUR,32,25,5,1,1,32
TAMIL NADU,ERODE,PERUNDURAI,21,19,0,3,0,22
TAMIL NADU,ERODE,THALAVADI,2,2,0,0,0,2
TAMIL NADU,ERODE,UTHUKUZLI,54,27,1,5,24,57
TAMIL NADU,KANCHIPURAM,CHITHAMUR,244,303,445,945,4,1697
TAMIL NADU,KANCHIPURAM,KANCHIPURAM,79,78,54,0,1,133
TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,1130,647,555,482,2,1686
TAMIL NADU,KANCHIPURAM,LATHUR,194,226,89,12,1,328
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,1214,784,633,127,74,1618
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,197,141,128,2,128,399
TAMIL NADU,KANCHIPURAM,ST.THOMAS MOUNT,435,71,92,198,157,518
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,18197,17451,1358,91,49,18949
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,170,132,9,0,42,183
TAMIL NADU,KANCHIPURAM,WALAJABAD,1486,17,21,1716,631,2385
TAMIL NADU,KANNIYAKUMARI,AGASTEESWARAM,14,2,2,12,0,16
TAMIL NADU,KARUR,KADAVUR,0,0,0,0,0,0
TAMIL NADU,KARUR,KRISHNARAYAPURAM,33,19,0,14,0,33
TAMIL NADU,KARUR,THOGAMALAI,257,151,73,41,15,280
TAMIL NADU,MADURAI,MADURAI WEST,0,0,0,0,0,0
TAMIL NADU,MADURAI,VADIPATTI,485,485,0,0,485,970
TAMIL NADU,NAGAPATTINAM,KOLLLIDAM,766,563,376,32,16,987
TAMIL NADU,NAGAPATTINAM,KUTTALAM,83,83,0,0,0,83
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,68,46,44,0,137,227
TAMIL NADU,NAGAPATTINAM,SIRKALI,1549,947,1170,73,105,2295
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,431,0,432,0,0,432
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,18,18,0,0,0,18
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,12,12,0,0,0,12
TAMIL NADU,PERAMBALUR,ALATHUR,308,323,47,1,0,371
TAMIL NADU,PERAMBALUR,ANDIMADAM,451,230,241,133,0,604
TAMIL NADU,PERAMBALUR,ARIYALUR,0,0,0,0,0,0
TAMIL NADU,PERAMBALUR,JAYANKONDAM,1280,44,1231,6,5,1286
TAMIL NADU,PERAMBALUR,PERAMBALUR,0,0,0,0,0,0
TAMIL NADU,PERAMBALUR,SENTHURAI,1890,1088,773,23,9,1893
TAMIL NADU,PERAMBALUR,T.PALUR,3808,1758,2301,100,0,4159
TAMIL NADU,PERAMBALUR,THIRUMANUR,28,10,17,0,0,27
TAMIL NADU,PERAMBALUR,VAPPANTHATTAI,416,200,202,3,25,430
TAMIL NADU,PERAMBALUR,VEPPORE,582,335,153,91,3,582
TAMIL NADU,PUDUKOTTAI,ANNAVASAL,6,1,2,4,0,7
TAMIL NADU,PUDUKOTTAI,ARANTHANGI,79,25,54,1,0,80
TAMIL NADU,PUDUKOTTAI,ARIMALAM,34,18,30,0,0,48
TAMIL NADU,PUDUKOTTAI,AVUDAIYARKOIL,0,0,0,0,0,0
TAMIL NADU,PUDUKOTTAI,KARAMBAKUDI,195,137,52,10,0,199
TAMIL NADU,PUDUKOTTAI,MANAMELKUDI,8,8,0,0,0,8
TAMIL NADU,PUDUKOTTAI,PUDUKKOTTAI,94,73,29,0,0,102
TAMIL NADU,PUDUKOTTAI,THIRUMAYAM,3,0,3,0,0,3
TAMIL NADU,PUDUKOTTAI,THIRUVARANKULAM,161,66,106,3,0,175
TAMIL NADU,PUDUKOTTAI,VIRALIMALAI,6,2,4,0,0,6
TAMIL NADU,RAMNATHAPURAM,BOGALUR,18,8,11,0,0,19
