-----
{
 "description": "The table refers to Block wise Distribution of Dugwells according to source of Finance. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.7.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells according to source of Finance", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.7.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Government Funds,Farmer's saving,Loan & Saving,Subsidy & Bank loan,Others,Total
TAMIL NADU,DINDIGUL,SHANARPATTI,6643,190,141,15,3,6992
TAMIL NADU,DINDIGUL,THOPPAMPATTI,9880,221,77,79,11,10268
TAMIL NADU,DINDIGUL,VADAMADURAI,7494,28,18,71,45,7656
TAMIL NADU,DINDIGUL,VEDASANDUR,7750,33,42,65,2,7892
TAMIL NADU,ERODE,AMMAPETTAI,5946,12,53,31,287,6329
TAMIL NADU,ERODE,ANTHIYUR,4188,7,32,65,18,4310
TAMIL NADU,ERODE,BHAVANI,5271,7,32,15,32,5357
TAMIL NADU,ERODE,BHAVANISAGAR,4131,17,44,13,63,4268
TAMIL NADU,ERODE,CHENNIMALAI,5902,49,25,15,258,6249
TAMIL NADU,ERODE,DHARAPURAM,8517,311,79,7,67,8981
TAMIL NADU,ERODE,ERODE,3822,5,13,0,1,3841
TAMIL NADU,ERODE,GOBICHETTIPALAYAM,5462,6,17,8,189,5682
TAMIL NADU,ERODE,KANGEYAM,6942,37,42,16,29,7066
TAMIL NADU,ERODE,KODUMUDI,7845,155,31,10,56,8097
TAMIL NADU,ERODE,KUMDADAM,9702,121,141,22,796,10782
TAMIL NADU,ERODE,MODAKURICHI,12158,49,54,35,138,12434
TAMIL NADU,ERODE,MOOLANUR,7598,30,73,12,11,7724
TAMIL NADU,ERODE,NAMBIYUR,5232,161,38,28,15,5474
TAMIL NADU,ERODE,PERUNTHURAI,5875,9,32,9,256,6181
TAMIL NADU,ERODE,SATHYAMANGALAM,4988,134,60,47,122,5351
TAMIL NADU,ERODE,THALAVADI,1434,43,53,91,86,1707
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,3332,45,70,9,61,3517
TAMIL NADU,ERODE,UTHUKULI,3945,5,44,34,17,4045
TAMIL NADU,ERODE,VELLAKOIL,6665,83,17,3,34,6802
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,5604,106,31,34,18,5793
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,4947,376,55,46,2,5426
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,2592,309,4,20,2,2927
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,3722,38,3,9,0,3772
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,422,31,234,9,16,712
TAMIL NADU,KANCHEEPURAM,LATHORE,3278,8,15,0,0,3301
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,6395,825,76,82,1,7379
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,759,19,42,6,11,837
TAMIL NADU,KANCHEEPURAM,TAMBARAM,861,8,6,9,1,885
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,3568,131,162,39,0,3900
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,3254,157,20,11,106,3548
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,6515,902,58,62,17,7554
TAMIL NADU,KANCHEEPURAM,WALAJABAD,1850,117,45,40,17,2069
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,1121,6,3,0,27,1157
TAMIL NADU,KANYAKUMARI,KILLIYOOR,21,0,0,0,1,22
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,435,1,1,0,0,437
TAMIL NADU,KANYAKUMARI,MELPURAM,27,2,0,0,13,42
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,57,0,0,0,0,57
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,817,389,0,0,0,1206
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,0,1,0,0,0,1
TAMIL NADU,KANYAKUMARI,THOVALAI,272,0,1,0,0,273
TAMIL NADU,KANYAKUMARI,THUCKALAY,5,0,0,0,0,5
TAMIL NADU,KARUR,ARAVAKURICHI,5939,7,20,8,0,5974
TAMIL NADU,KARUR,K.PARAMATHI,7525,57,111,36,2,7731
TAMIL NADU,KARUR,KADAVUR,7936,31,90,118,21,8196
TAMIL NADU,KARUR,KARUR,4372,166,84,36,163,4821
TAMIL NADU,KARUR,KRISHNARAYAPURAM,6234,14,515,55,7,6825
TAMIL NADU,KARUR,KULITHALAI,1945,49,18,30,4,2046
TAMIL NADU,KARUR,THANTHONI,6672,30,17,3,0,6722
TAMIL NADU,KARUR,THOGAMALAI,5391,136,75,52,2,5656
TAMIL NADU,MADURAI,ALANGANALLUR,3786,142,54,47,203,4232
TAMIL NADU,MADURAI,CHELLAMPATTI,7481,10,41,30,1,7563
TAMIL NADU,MADURAI,KALLIKUDI,3299,25,23,31,7,3385
TAMIL NADU,MADURAI,KALLUPATTI(T),3078,63,61,54,204,3460
TAMIL NADU,MADURAI,KOTTAMPATTI,3670,291,9,16,21,4007
TAMIL NADU,MADURAI,MADURAI EAST,1170,140,19,15,44,1388
TAMIL NADU,MADURAI,MADURAI WEST,1493,22,16,29,4,1564
TAMIL NADU,MADURAI,MELUR,4269,258,73,16,25,4641
TAMIL NADU,MADURAI,SEDAPATTI,6042,132,49,111,795,7129
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,2966,63,18,10,12,3069
TAMIL NADU,MADURAI,TIRUMANGALAM,4796,168,65,58,13,5100
TAMIL NADU,MADURAI,USILAMPATTI,4802,91,32,19,1,4945
TAMIL NADU,MADURAI,VADIPATTI,2923,183,52,9,24,3191
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,17,0,0,0,0,17
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,201,0,0,0,0,201
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,5411,19,25,1,2,5458
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,3762,0,1,0,1,3764
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,5307,84,129,69,4,5593
TAMIL NADU,NAMAKKAL,KABILARMALAI,5092,26,0,2,7,5127
TAMIL NADU,NAMAKKAL,KOLLIHILLS,126,0,8,55,0,189
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,4476,21,2,5,0,4504
TAMIL NADU,NAMAKKAL,MOHANUR,4932,63,39,6,52,5092
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,6155,216,2,2,126,6501
TAMIL NADU,NAMAKKAL,NAMAKKAL,3702,29,6,0,4,3741
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,2320,3,1,0,1,2325
TAMIL NADU,NAMAKKAL,PARAMATHI,4403,27,25,11,207,4673
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,3718,3,347,1,130,4199
TAMIL NADU,NAMAKKAL,RASIPURAM,3057,26,0,0,0,3083
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,3945,0,10,0,0,3955
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,4063,2,7,0,1,4073
TAMIL NADU,NAMAKKAL,VENNANDHUR,4038,5,2,0,0,4045
TAMIL NADU,NILGIRIS,COONOOR,121,0,1,5,2,129
TAMIL NADU,NILGIRIS,GUDALUR,187,0,0,0,0,187
TAMIL NADU,NILGIRIS,KOTAGIRI,222,14,0,0,0,236
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,275,145,1,7,0,428
TAMIL NADU,PERAMBALUR,ALATHUR,7228,29,71,89,7,7424
TAMIL NADU,PERAMBALUR,ANDIMADAM,1939,9,15,28,1,1992
TAMIL NADU,PERAMBALUR,ARIYALUR,1764,43,31,24,6,1868
TAMIL NADU,PERAMBALUR,JAYANKONDAM,984,60,20,20,5,1089
TAMIL NADU,PERAMBALUR,PERAMBALUR,10324,468,82,130,33,11037
TAMIL NADU,PERAMBALUR,SENDURAI,1565,15,28,10,15,1633
TAMIL NADU,PERAMBALUR,THIRUMANUR,1305,131,7,21,0,1464
TAMIL NADU,PERAMBALUR,TPALUR,809,239,80,23,6,1157
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,12759,758,254,343,4,14118
TAMIL NADU,PERAMBALUR,VEPPUR,4743,580,71,170,179,5743
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,4665,363,61,145,165,5399
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,2043,49,25,19,3,2139
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,707,43,30,53,16,849
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,2475,202,282,59,6,3024
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,2800,63,217,110,10,3200
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,4466,347,141,67,15,5036
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,17,0,0,0,0,17
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,4911,310,188,171,53,5633
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,3592,65,103,163,32,3955
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,2476,40,37,73,6,2632
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,4643,40,46,63,18,4810
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,6029,252,306,66,25,6678
TAMIL NADU,RAMANATHAPURAM,BOGALUR,38,5,22,7,1,73
TAMIL NADU,RAMANATHAPURAM,KADALADI,384,16,15,27,1,443
TAMIL NADU,RAMANATHAPURAM,KAMUDI,618,105,133,72,46,974
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,2185,233,11,26,5,2460
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,18,0,2,1,0,21
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,76,3,5,12,0,96
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,221,11,7,12,0,251
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,69,4,18,20,2,113
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,333,4,6,7,95,445
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,2875,8,12,68,21,2984
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,41,0,0,2,4,47
TAMIL NADU,SALEM,ATTUR,9937,173,19,6,28,10163
TAMIL NADU,SALEM,AYODYAPATTANAM,6246,356,35,12,2,6651
TAMIL NADU,SALEM,EDAPPADI,3837,1,1,4,0,3843
TAMIL NADU,SALEM,GANGAVALLI,8509,29,13,4,1,8556
TAMIL NADU,SALEM,KADAYAMPATTI,5850,214,4,13,102,6183
TAMIL NADU,SALEM,KOLATHUR,4065,8,9,95,2,4179
TAMIL NADU,SALEM,KONGANAPURAM,2428,41,39,46,0,2554
TAMIL NADU,SALEM,MAGUDANCHAVADI,3255,10,1,2,3,3271
TAMIL NADU,SALEM,MECHERI,2707,10,39,0,0,2756
TAMIL NADU,SALEM,NANGAVALLI,2266,0,28,1,9,2304
TAMIL NADU,SALEM,OMALUR,7191,23,52,0,0,7266
TAMIL NADU,SALEM,PANAMARATHUPATTI,3525,18,1,0,136,3680
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,7576,1,10,2,10,7599
TAMIL NADU,SALEM,SALEM,2173,329,13,0,5,2520
TAMIL NADU,SALEM,SANKARI,4605,433,3,1,240,5282
TAMIL NADU,SALEM,THALAIVASAL,10842,429,3,30,24,11328
TAMIL NADU,SALEM,THARAMANGALAM,3402,30,0,6,0,3438
TAMIL NADU,SALEM,VALAPPADY,6554,15,4,4,2,6579
TAMIL NADU,SALEM,VEERAPANDI,3429,122,2,18,3,3574
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,247,2,4,11,2,266
TAMIL NADU,SIVAGANGA,ILAYANGUDI,501,15,36,54,22,628
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,2036,336,87,162,24,2645
TAMIL NADU,SIVAGANGA,KALLAL,657,28,12,42,8,747
TAMIL NADU,SIVAGANGA,KANNANGUDI,72,1,0,1,0,74
TAMIL NADU,SIVAGANGA,MANAMADURAI,1285,56,80,121,48,1590
TAMIL NADU,SIVAGANGA,S. PUDUR,2378,1,15,42,4,2440
TAMIL NADU,SIVAGANGA,SAKKOTTAI,248,3,1,1,1,254
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,1318,176,5,24,3,1526
TAMIL NADU,SIVAGANGA,SIVAGANGA,3397,491,56,107,16,4067
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,1845,137,44,66,13,2105
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,2000,230,69,100,20,2419
TAMIL NADU,THANJAVUR,AMMAPETTAI,1,1,0,0,0,2
TAMIL NADU,THANJAVUR,BUDHALUR,154,233,69,88,29,573
TAMIL NADU,THANJAVUR,KUMBAKONAM,0,10,0,0,0,10
TAMIL NADU,THANJAVUR,MADHUKUR,16,2,5,3,0,26
TAMIL NADU,THANJAVUR,ORATHANADU,718,86,172,45,6,1027
TAMIL NADU,THANJAVUR,PATTUKOTTAI,60,3,1,8,0,72
TAMIL NADU,THANJAVUR,PERAVURANI,268,14,64,33,0,379
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,244,13,68,60,13,398
TAMIL NADU,THANJAVUR,THANJAVUR,510,256,61,63,3,893
TAMIL NADU,THANJAVUR,THIRUPANANDAL,0,60,12,2,0,74
TAMIL NADU,THANJAVUR,THIRUVAIYARU,1,15,0,1,1,18
TAMIL NADU,THANJAVUR,THIRUVONAM,951,59,119,227,10,1366
TAMIL NADU,THENI,ANDIPATTI,4954,22,43,53,4,5076
TAMIL NADU,THENI,BODI,2611,43,69,7,1,2731
TAMIL NADU,THENI,CHINNAMANNUR,2723,1,5,32,336,3097
TAMIL NADU,THENI,CUMBUM,1865,81,3,9,0,1958
TAMIL NADU,THENI,MYILADUMPARAI,1552,586,20,25,3,2186
TAMIL NADU,THENI,PERIYAKULAM,4743,76,31,59,655,5564
TAMIL NADU,THENI,THENI,1733,872,17,2,1,2625
TAMIL NADU,THENI,UTHAMAPALAYAM,2821,0,2,0,0,2823
TAMIL NADU,THIRUVALLUR,ELLAPURAM,427,81,9,24,0,541
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,1484,227,240,91,46,2088
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,719,120,5,2,130,976
TAMIL NADU,THIRUVALLUR,MINJUR,16,0,0,0,0,16
TAMIL NADU,THIRUVALLUR,PALLIPATTU,2590,12,5,17,1,2625
TAMIL NADU,THIRUVALLUR,POONAMALLEE,910,1,1,0,47,959
TAMIL NADU,THIRUVALLUR,POONDI,1262,72,28,6,18,1386
TAMIL NADU,THIRUVALLUR,PUZAL,58,0,0,0,0,58
TAMIL NADU,THIRUVALLUR,R.K.PEET,4464,4,2,32,2,4504
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,30,37,0,3,11,81
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,2743,224,33,23,543,3566
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,774,0,4,0,0,778
TAMIL NADU,THIRUVALLUR,TIRUTTANI,3208,331,20,41,58,3658
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,347,50,0,2,2,401
TAMIL NADU,THIRUVARUR,KOTTUR,30,8,3,0,0,41
TAMIL NADU,THIRUVARUR,MANNARGUDI,57,14,29,7,0,107
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,4,0,0,20,0,24
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,45,28,3,0,1,77
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,2,0,0,0,0,2
TAMIL NADU,THIRUVARUR,VALANGAIMAN,48,0,0,0,0,48
TAMIL NADU,TIRUCHIRAPPALLI,ANDANALLUR,806,22,1,0,8,837
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,400,21,10,1,3,435
TAMIL NADU,TIRUCHIRAPPALLI,MANAPPARAI,6213,278,53,83,31,6658
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,1784,63,99,12,22,1980
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,6635,259,27,164,27,7112
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,6983,216,134,71,300,7704
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,7124,128,116,89,43,7500
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,3058,203,49,47,17,3374
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,8865,90,21,156,38,9170
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,578,26,11,3,7,625
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,4929,209,40,47,40,5265
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,9951,125,535,284,31,10926
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,9533,46,125,35,34,9773
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,6091,24,83,93,3,6294
TAMIL NADU,TIRUNELVELI,ALANGULAM,7508,181,166,85,294,8234
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,260,5,9,7,21,302
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,1209,3,45,6,89,1352
TAMIL NADU,TIRUNELVELI,KADAYAM,2014,482,197,23,29,2745
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,4968,128,29,18,45,5188
TAMIL NADU,TIRUNELVELI,KALAKAD,2255,120,105,20,156,2656
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,7115,57,28,36,40,7276
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,7282,180,35,32,486,8015
TAMIL NADU,TIRUNELVELI,MANUR,4712,262,259,69,124,5426
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,7009,678,33,38,5,7763
TAMIL NADU,TIRUNELVELI,NANGUNERI,4706,396,181,47,73,5403
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,2370,49,83,40,197,2739
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,1927,62,11,8,75,2083
TAMIL NADU,TIRUNELVELI,RADHAPURAM,3808,527,25,24,26,4410
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,6854,157,9,39,101,7160
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,1029,352,11,9,248,1649
TAMIL NADU,TIRUNELVELI,TENKASI,1909,178,12,21,5,2125
TAMIL NADU,TIRUNELVELI,VALLIOOR,5514,412,69,5,28,6028
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,8085,51,53,39,170,8398
TAMIL NADU,TIRUVANNAMALAI,ANAKKAVUR,7811,9,20,17,9,7866
TAMIL NADU,TIRUVANNAMALAI,ARNI,6193,2,6,0,2,6203
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,12194,27,14,56,114,12405
TAMIL NADU,TIRUVANNAMALAI,CHETPET,9496,78,35,26,7,9642
TAMIL NADU,TIRUVANNAMALAI,CHEYYAR,5559,2111,40,9,6,7725
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,852,1,30,43,0,926
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,9884,377,160,15,7,10443
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,10509,310,39,64,106,11028
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,10693,102,30,19,2,10846
TAMIL NADU,TIRUVANNAMALAI,POLUR,12276,27,27,39,8,12377
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,8923,24,68,80,42,9137
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,11362,18,9,48,141,11578
TAMIL NADU,TIRUVANNAMALAI,THELLAR,11180,111,43,49,2,11385
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,10997,26,332,46,89,11490
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,11701,21,21,39,172,11954
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,9429,69,28,67,4,9597
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,7110,54,41,64,4,7273
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,7540,12,26,2,16,7596
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,2252,11,38,8,18,2327
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,1448,70,21,40,15,1594
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,6178,15,61,208,277,6739
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,3183,158,33,16,46,3436
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,4130,44,109,92,56,4431
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1901,59,42,4,59,2065
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,4051,465,41,1,68,4626
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,594,92,1,0,17,704
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,1041,119,5,8,44,1217
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,1244,24,16,1,19,1304
TAMIL NADU,TUTICORIN DISTRICT,UDANGUDI,2171,46,24,6,4,2251
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,885,34,45,65,37,1066
TAMIL NADU,VELLORE,ALANGAYAM,5268,239,7,39,18,5571
TAMIL NADU,VELLORE,ANAICUT,8674,33,13,2,6,8728
TAMIL NADU,VELLORE,ARAKONAM,2275,25,40,29,108,2477
TAMIL NADU,VELLORE,ARCOT,5096,48,8,15,76,5243
TAMIL NADU,VELLORE,GUDIYATHAM,7530,9,7,15,138,7699
TAMIL NADU,VELLORE,JOLARPET,8276,26,13,9,194,8518
TAMIL NADU,VELLORE,K.V.KUPPAM,7662,4,27,3,6,7702
TAMIL NADU,VELLORE,KANDHILI,8595,19,58,19,97,8788
TAMIL NADU,VELLORE,KANIYAMBADI,5361,8,5,1,0,5375
TAMIL NADU,VELLORE,KATPADI,4229,1,44,31,7,4312
TAMIL NADU,VELLORE,KAVERIPAKKAM,6103,322,51,93,114,6683
TAMIL NADU,VELLORE,MADHANUR,5198,82,46,7,1,5334
TAMIL NADU,VELLORE,NATRAMPALLI,4670,5,6,15,428,5124
TAMIL NADU,VELLORE,NEMILI,5611,92,12,87,125,5927
TAMIL NADU,VELLORE,PERNAMBUT,7097,407,17,35,1,7557
TAMIL NADU,VELLORE,SHOLINGUR,6612,124,14,39,21,6810
TAMIL NADU,VELLORE,THIMIRI,9682,262,104,34,386,10468
TAMIL NADU,VELLORE,THIRUPATTUR,7175,109,46,13,89,7432
TAMIL NADU,VELLORE,VELLORE,3801,15,7,0,1,3824
TAMIL NADU,VELLORE,WALAJAH,3987,2,13,33,171,4206
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,13482,387,223,81,73,14246
TAMIL NADU,VILLUPPURAM,GINGEE,11215,38,38,25,205,11521
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,9751,150,72,33,256,10262
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,1329,41,26,7,19,1422
TAMIL NADU,VILLUPPURAM,KANAI,5785,12,55,25,49,5926
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,506,12,8,1,0,527
TAMIL NADU,VILLUPPURAM,KOLIYANUR,1396,8,10,0,27,1441
TAMIL NADU,VILLUPPURAM,MARAKKANAM,8990,38,346,50,61,9485
TAMIL NADU,VILLUPPURAM,MAYILAM,7120,37,416,53,54,7680
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,12192,25,362,70,111,12760
TAMIL NADU,VILLUPPURAM,MUGAIYUR,7911,226,249,11,284,8681
TAMIL NADU,VILLUPPURAM,OLAKKUR,8113,20,472,42,98,8745
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,8405,50,62,12,162,8691
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,9242,194,261,25,32,9754
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,5974,13,658,14,186,6845
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,3284,84,25,22,147,3562
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,1192,8,13,9,15,1237
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,7053,30,200,42,213,7538
TAMIL NADU,VILLUPPURAM,ULUNDURPET,8472,329,103,77,97,9078
TAMIL NADU,VILLUPPURAM,VAANOOR,1997,152,82,11,26,2268
TAMIL NADU,VILLUPPURAM,VALLAM,10875,179,49,28,365,11496
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,3364,43,221,23,21,3672
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,1182,456,75,27,7,1747
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,2831,117,154,90,4,3196
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,954,147,57,105,15,1278
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,8861,60,15,19,11,8966
TAMIL NADU,VIRUDHUNAGAR,SATTUR,2355,96,15,57,126,2649
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,3391,348,99,23,145,4006
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,6963,19,24,18,1,7025
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,1911,408,65,52,7,2443
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,3616,125,27,24,447,4239
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,3271,143,90,30,409,3943
TAMIL NADU,VIRUDHUNAGAR,WATRAP,5531,89,22,31,1,5674
TRIPURA,DHALAI,SALEMA,4,0,1,0,0,5
TRIPURA,SOUTH TRIPURA,BAGAFA,0,0,0,6,2,8
TRIPURA,SOUTH TRIPURA,KILLA,3,0,0,3,2,8
TRIPURA,SOUTH TRIPURA,RAJNAGAR,78,0,1,108,3,190
TRIPURA,WEST TRIPURA,BISHALGARH,3,0,0,2,0,5
TRIPURA,WEST TRIPURA,JAMPUIJALA,10,1,0,6,0,17
TRIPURA,WEST TRIPURA,KHOWAI,0,0,0,3,1,4
TRIPURA,WEST TRIPURA,MOHANPUR,3,0,0,5,0,8
TRIPURA,WEST TRIPURA,TELIAMURA,0,0,0,3,0,3
TRIPURA,WEST TRIPURA,TULASHIKHAR,0,0,1,10,0,11
UTTAR PRADESH,AGRA,ACHNERA,82,491,43,17,0,633
UTTAR PRADESH,AGRA,BAMROLI AHIR,0,16,0,0,0,16
UTTAR PRADESH,AGRA,BICHPURI,0,72,5,48,2,127
UTTAR PRADESH,AGRA,ETMADPUR,1,76,0,0,0,77
UTTAR PRADESH,AGRA,FATEHABAD,66,1,1,1,1,70
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,2,0,0,0,0,2
UTTAR PRADESH,AGRA,JAGNER,696,99,6,0,0,801
UTTAR PRADESH,AGRA,SHAMSABAD,0,23,0,0,0,23
UTTAR PRADESH,ALIGARH,AKRABAD,1,7,0,0,0,8
UTTAR PRADESH,ALIGARH,ATRAULI,2,8,0,0,0,10
UTTAR PRADESH,ALIGARH,CHANDOUS,0,9,0,0,1,10
UTTAR PRADESH,ALIGARH,DHANIPUR,0,12,0,0,0,12
UTTAR PRADESH,ALIGARH,GONDA,0,8,0,0,4,12
UTTAR PRADESH,ALIGARH,LODHA,0,15,0,0,0,15
UTTAR PRADESH,ALLAHABAD,BAHRIA,4,0,0,0,0,4
UTTAR PRADESH,ALLAHABAD,DHANUPUR,0,3,0,0,0,3
