-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to source of finance . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.7.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to source of Finance for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.7.csv"
}
-----
State,District,Block,Government fund,Farmer's saving,Loan & Saving,Subsidy & Bank loan,Subsidy only,Others,Total
PUNJAB,AMRITSAR,KHANDOOR SAHIB,110,6241,32,0,0,11,6394
PUNJAB,AMRITSAR,MAJITHA,60,5778,47,0,1,0,5886
PUNJAB,AMRITSAR,NAUSHERA PANUWAN,1549,2549,71,0,0,13,4182
PUNJAB,AMRITSAR,PATTI,123,5304,40,1,0,16,5484
PUNJAB,AMRITSAR,RAYYA,32,6081,15,1,0,0,6129
PUNJAB,AMRITSAR,TARAN TARAN,673,7125,61,0,11,4,7874
PUNJAB,AMRITSAR,TARSIKKA,87,6239,25,0,0,1,6352
PUNJAB,AMRITSAR,VALTOHA,66,4526,35,0,3,43,4673
PUNJAB,AMRITSAR,VERKA,133,5213,39,1,13,35,5434
PUNJAB,BATHINDA,BATHINDA,1500,4110,272,95,7,6,5990
PUNJAB,BATHINDA,MAUR,34,2599,550,0,0,0,3183
PUNJAB,BATHINDA,NATHANA,136,2924,142,0,0,0,3202
PUNJAB,BATHINDA,PHUL,1230,8162,76,1,0,0,9469
PUNJAB,BATHINDA,RAMPURA,6,3745,200,0,0,0,3951
PUNJAB,BATHINDA,SANGAT,48,2453,299,20,0,0,2820
PUNJAB,BATHINDA,TALWANDI SABO,1,3455,104,0,0,36,3596
PUNJAB,FARIDKOT,BAGHAPURANA,54,18601,46,0,1,3,18705
PUNJAB,FARIDKOT,FARIDKOT,37,12780,288,0,0,0,13105
PUNJAB,FARIDKOT,GIDDERBAHA,3254,1418,2,0,0,0,4674
PUNJAB,FARIDKOT,KOTKAPURA,78,9739,30,0,0,3,9850
PUNJAB,FARIDKOT,LAMBI,5,1914,48,1,0,0,1968
PUNJAB,FARIDKOT,MALAUT,35,3311,25,0,0,0,3371
PUNJAB,FARIDKOT,MOGA I,12,14500,1,0,0,1,14514
PUNJAB,FARIDKOT,MOGA II,27,11801,14,0,0,0,11842
PUNJAB,FARIDKOT,MUKTSAR,16,7121,13,2,0,0,7152
PUNJAB,FARIDKOT,N.S. WALA,45,18066,15,0,0,1,18127
PUNJAB,FATEHGARH SAHIB,AMLOH,2,5372,0,0,0,0,5374
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,27,7691,34,1,0,0,7753
PUNJAB,FATEHGARH SAHIB,KHAMANO,937,2561,180,6,0,11,3695
PUNJAB,FATEHGARH SAHIB,SIRHIND,20,7896,6,0,0,1,7923
PUNJAB,FEROZEPUR,ABOHAR,65,2723,22,86,0,1,2897
PUNJAB,FEROZEPUR,FAZILKA,144,2909,4662,71,1,0,7787
PUNJAB,FEROZEPUR,FEROZEPUR,363,18383,116,0,0,1,18863
PUNJAB,FEROZEPUR,GHAL KHURD,2556,5454,259,3,2,2,8276
PUNJAB,FEROZEPUR,GURUHARSAI,73,12291,53,2,0,0,12419
PUNJAB,FEROZEPUR,JALALABAD,142,8611,149,21,0,0,8923
PUNJAB,FEROZEPUR,KHUIAN SERVER,17,2601,6,1,0,0,2625
PUNJAB,FEROZEPUR,KOT ISEH KHAN,429,14611,513,69,0,1,15623
PUNJAB,FEROZEPUR,ZIRA,12589,7316,485,0,0,0,20390
PUNJAB,GURDASPUR,BANNIAL,0,298,2,2,0,0,302
PUNJAB,GURDASPUR,BATALA,167,5510,394,0,3,0,6074
PUNJAB,GURDASPUR,DERA BABA NANAK,47,7120,40,0,0,0,7207
PUNJAB,GURDASPUR,DHAR KALAN,20,106,4,0,1,15,146
PUNJAB,GURDASPUR,DHARIWAL,72,6285,21,0,1,0,6379
PUNJAB,GURDASPUR,DINANAGAR,82,3335,141,7,1,0,3566
PUNJAB,GURDASPUR,FATEHGARH CHURIAN,57,5869,244,151,0,9,6330
PUNJAB,GURDASPUR,GURDASPUR,102,5689,26,2,2,0,5821
PUNJAB,GURDASPUR,KAHNUWAN,110,6114,128,0,0,0,6352
PUNJAB,GURDASPUR,KALANAUR,181,4692,65,3,3,8,4952
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,14,1252,29,9,3,0,1307
PUNJAB,GURDASPUR,PATHANKOT,37,1876,16,1,2,0,1932
PUNJAB,GURDASPUR,QADIAN,116,3870,38,0,3,1,4028
PUNJAB,GURDASPUR,SRI HARGOBIND PUR,84,5489,39,0,1,1,5614
PUNJAB,HOSHIARPUR,BALACHAUR,1458,1397,26,0,5,2,2888
PUNJAB,HOSHIARPUR,BHUNGA,1105,3321,36,9,1,0,4472
PUNJAB,HOSHIARPUR,DASUYA,1878,6038,218,17,2,1,8154
PUNJAB,HOSHIARPUR,GARHSHANKAR,2492,2691,72,4,2,0,5261
PUNJAB,HOSHIARPUR,HOSHIARPUR 1,143,8436,86,1,1,2,8669
PUNJAB,HOSHIARPUR,HOSHIARPUR-II,64,2984,82,0,0,22,3152
PUNJAB,HOSHIARPUR,MAHILPUR,345,3245,24,0,2,6,3622
PUNJAB,HOSHIARPUR,MUKERIAN,284,3474,105,1,3,24,3891
PUNJAB,HOSHIARPUR,SAROYA,585,983,31,5,0,0,1604
PUNJAB,HOSHIARPUR,TALWARA,99,306,3,0,0,0,408
PUNJAB,HOSHIARPUR,TANDA,293,8602,83,88,3,86,9155
PUNJAB,JALANDHAR,ADAMPUR,32,4721,0,0,0,1,4754
PUNJAB,JALANDHAR,AUR,9,5574,1,0,0,0,5584
PUNJAB,JALANDHAR,BANGA,199,7089,71,1,6,2,7368
PUNJAB,JALANDHAR,BHOGPUR,4635,2405,27,0,0,0,7067
PUNJAB,JALANDHAR,EAST JALANDHAR,636,5260,38,1,0,1,5936
PUNJAB,JALANDHAR,NAKODAR,106,10235,84,0,1,6,10432
PUNJAB,JALANDHAR,NAWAN SHAHAR,2451,5268,163,0,280,0,8162
PUNJAB,JALANDHAR,NURMAHAL,134,6344,35,0,0,4,6517
PUNJAB,JALANDHAR,PHILLAUR,385,6442,60,0,1,0,6888
PUNJAB,JALANDHAR,RURKAKALAN,29,4956,7,0,1,0,4993
PUNJAB,JALANDHAR,SHAHKOT,6449,6347,52,1,0,3,12852
PUNJAB,JALANDHAR,WEST JALANDHAR,75,8282,54,2,0,5,8418
PUNJAB,KAPURTHALA,KAPURTHALA,110,12445,63,2,2,1,12623
PUNJAB,KAPURTHALA,NADALA,56,10452,56,0,0,2,10566
PUNJAB,KAPURTHALA,PHAGWARA,65,6138,45,0,54,0,6302
PUNJAB,KAPURTHALA,SULTANPUR LODHI,67,10400,86,2,0,3,10558
PUNJAB,LUDHIANA,DEHLON,9545,230,19,1,0,1,9796
PUNJAB,LUDHIANA,DORAHA,8698,126,14,0,0,1,8839
PUNJAB,LUDHIANA,JAGRAON,9677,3163,37,0,0,1,12878
PUNJAB,LUDHIANA,KHANNA,6839,515,23,0,0,0,7377
PUNJAB,LUDHIANA,LUDHIANA,7278,664,159,0,313,3,8417
PUNJAB,LUDHIANA,MACHIWARA,5877,1525,13,2,0,1,7418
PUNJAB,LUDHIANA,MANGAT,10655,258,67,9,1,1,10991
PUNJAB,LUDHIANA,PAKHOWAL,9980,82,14,1,0,74,10151
PUNJAB,LUDHIANA,SAMRALA,4655,529,20,0,0,0,5204
PUNJAB,LUDHIANA,SIDHWAN BET,10316,371,25,0,0,5,10717
PUNJAB,LUDHIANA,SUDHAR,12364,769,12,1,0,0,13146
PUNJAB,MANSA,BHIKHI,403,7323,76,3,1,0,7806
PUNJAB,MANSA,BUDHLADA,100,9241,142,3,5,5,9496
PUNJAB,MANSA,JHUNIR,933,3609,142,1,2,1,4688
PUNJAB,MANSA,MANSA,167,6407,406,0,1,0,6981
PUNJAB,MANSA,SARDULGARH,13,4056,228,1,1,2,4301
PUNJAB,PATIALA,BHUNERHERI,2782,10228,17,0,6,0,13033
PUNJAB,PATIALA,DERA BASSI,142,4265,19,0,0,0,4426
PUNJAB,PATIALA,GHANOUR,6638,313,18,0,0,3,6972
PUNJAB,PATIALA,NABHA,7278,10517,56,0,1,71,17923
PUNJAB,PATIALA,PATIALA,2502,8809,64,0,8,401,11784
PUNJAB,PATIALA,RAJPURA,6685,390,36,0,0,1,7112
PUNJAB,PATIALA,SAMANA,179,14679,40,0,0,74,14972
PUNJAB,ROPAR,ANANDPUR SAHIB,36,859,50,45,0,1,991
PUNJAB,ROPAR,CHAMKOR SAHIB,331,5100,44,0,0,2,5477
PUNJAB,ROPAR,KHARAR,37,4429,19,0,0,0,4485
PUNJAB,ROPAR,MAJARI,175,2663,18,19,1,1,2877
PUNJAB,ROPAR,MORINDA,538,1682,5,1,1,26,2253
PUNJAB,ROPAR,NURPUR BEDI,18,1708,423,202,1,0,2352
PUNJAB,ROPAR,ROPAR,34,5063,277,67,0,0,5441
PUNJAB,SANGRUR,AHMEDGARH,108,11424,49,1,1,1,11584
PUNJAB,SANGRUR,BARNALA,11196,3641,178,4,7,5,15031
PUNJAB,SANGRUR,BHAWANIGARH,341,8537,269,0,1,1,9149
PUNJAB,SANGRUR,DHURI,1976,10517,105,1,3,6,12608
PUNJAB,SANGRUR,LEHRAGAGA,133,10296,69,0,2,10,10510
PUNJAB,SANGRUR,MALERKOTLA,158,11649,54,2,4,2,11869
PUNJAB,SANGRUR,MEHAL KALAN,998,6528,36,1,0,1,7564
PUNJAB,SANGRUR,SANGRUR,116,10258,80,1,1,10,10466
PUNJAB,SANGRUR,SEHNA,210,7539,135,0,1,0,7885
PUNJAB,SANGRUR,SUNAM,159,14511,69,1,1,3,14744
RAJASTHAN,AJMER,BEAWAR,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,KISHANGARHBAS,1174,3796,284,200,23,0,5477
RAJASTHAN,ALWAR,LAXMANGARH,1119,5172,61,0,1,0,6353
RAJASTHAN,ALWAR,RAMGARH,291,671,66,0,0,0,1028
RAJASTHAN,ALWAR,TIJARA,2522,2278,118,3,9,0,4930
RAJASTHAN,BANSWARA,BAGIDORA,3,5,0,4,0,0,12
RAJASTHAN,BANSWARA,GHATOL,0,1,0,0,0,0,1
RAJASTHAN,BARAN,ATRU,26,86,157,1,0,1,271
RAJASTHAN,BARAN,BARAN,26,637,247,0,0,1,911
RAJASTHAN,BARAN,CHHIPABARAD,8,10,8,0,0,0,26
RAJASTHAN,BARAN,MANGROL,503,8,14,0,0,0,525
RAJASTHAN,BARAN,SHABAD,1,315,0,0,0,0,316
RAJASTHAN,BHARATPUR,BAYANA,1398,1262,64,75,12,0,2811
RAJASTHAN,BHARATPUR,BEIR,671,2288,115,6,1,0,3081
RAJASTHAN,BHARATPUR,BHARATPUR,1911,2384,385,28,2,0,4710
RAJASTHAN,BHARATPUR,DEEG,1843,784,48,1,9,0,2685
RAJASTHAN,BHARATPUR,KAMAN,262,1814,188,12,2,0,2278
RAJASTHAN,BHARATPUR,KUMHER,582,1724,84,21,24,0,2435
RAJASTHAN,BHARATPUR,NADBAI,786,1767,228,0,0,0,2781
RAJASTHAN,BHARATPUR,NAGAR,193,1913,583,11,0,0,2700
RAJASTHAN,BHARATPUR,PAHARI,794,2030,189,199,23,0,3235
RAJASTHAN,BHARATPUR,RUPBAS,680,2079,70,2,0,0,2831
RAJASTHAN,BHILWARA,BANERA,3,2,0,0,0,0,5
RAJASTHAN,BHILWARA,BHILWARA,4,2,0,0,0,0,6
RAJASTHAN,BHILWARA,JAHAZPUR,0,1,0,0,0,0,1
RAJASTHAN,BHILWARA,MANDALGARH,0,3,0,0,0,0,3
RAJASTHAN,BIKANER,NOKHA,0,18,2,0,0,0,20
RAJASTHAN,BUNDI,BUNDI,60,15,12,0,5,0,92
RAJASTHAN,CHITTORGARH,BEDISARDI,0,17,0,0,0,0,17
RAJASTHAN,CHITTORGARH,BEGHRU,2,1,0,0,0,0,3
RAJASTHAN,CHITTORGARH,BHADESAR,13,15,25,0,0,0,53
RAJASTHAN,CHITTORGARH,CHHOTISADRI,3,11,0,0,0,0,14
RAJASTHAN,CHITTORGARH,CHITTORGARH,0,3,5,0,0,0,8
RAJASTHAN,CHITTORGARH,GANGRAR,0,5,3,0,0,0,8
RAJASTHAN,CHITTORGARH,NIMBAHERA,116,159,12,3,0,0,290
RAJASTHAN,CHITTORGARH,PRATAPGARH,10,14,2,0,0,0,26
RAJASTHAN,CHITTORGARH,RASHMI,4,0,0,0,0,0,4
RAJASTHAN,CHURU,CHURU,44,2,36,3,0,0,85
RAJASTHAN,CHURU,DUNGARGARH,1,1,0,0,0,0,2
RAJASTHAN,CHURU,RATANGARH,2,0,0,0,0,0,2
RAJASTHAN,CHURU,TARANAGAR,0,0,0,0,0,1,1
RAJASTHAN,DAUSA,LALSOT,123,797,1,0,0,0,921
RAJASTHAN,DAUSA,MAHUWA,501,1848,86,27,0,0,2462
RAJASTHAN,DHOLPUR,BARI,184,1570,76,421,9,0,2260
RAJASTHAN,DHOLPUR,BASERI,125,1032,91,4,0,0,1252
RAJASTHAN,DHOLPUR,DHOLPUR,34,295,149,1,1,0,480
RAJASTHAN,DHOLPUR,RAJAKHERA,19,83,0,0,0,0,102
RAJASTHAN,DUNGARPUR,DUNGARPUR,2,2,0,0,0,0,4
RAJASTHAN,DUNGARPUR,SAGWARA,1,6,6,0,0,0,13
RAJASTHAN,DUNGARPUR,SIMALWARA,0,2,1,0,0,0,3
RAJASTHAN,JAIPUR,DUDU,15,8,0,0,0,0,23
RAJASTHAN,JAISALMER,POKARAN,8,10,0,0,0,0,18
RAJASTHAN,JALORE,AHORE,9,4,5,1,0,0,19
RAJASTHAN,JALORE,JALORE,10,36,0,0,0,0,46
RAJASTHAN,JHALAWAR,KANPUR,6,48,13,0,0,0,67
RAJASTHAN,JHALAWAR,PIRAWA,0,2,0,0,0,0,2
RAJASTHAN,JODHPUR,BHOPALGARH,0,14,0,0,0,0,14
RAJASTHAN,JODHPUR,BILADA,14,6,0,0,0,0,20
RAJASTHAN,JODHPUR,JODHPUR,7,45,1,1,0,0,54
RAJASTHAN,JODHPUR,OSIAN,0,6,0,0,0,0,6
RAJASTHAN,JODHPUR,PHALODI,0,17,4,0,0,0,21
RAJASTHAN,JODHPUR,SHERGARH,7,118,24,0,0,0,149
RAJASTHAN,KOTA,DIGOD,7,305,389,0,1,0,702
RAJASTHAN,KOTA,LADPURA,219,329,73,0,32,0,653
RAJASTHAN,KOTA,PIPALDA,19,32,21,6,1,0,79
RAJASTHAN,KOTA,SANGOD,120,309,46,3,0,0,478
RAJASTHAN,NAGAUR,DEGANA,3,11,4,0,0,0,18
RAJASTHAN,NAGAUR,JAYAL,5,17,3,0,0,1,26
RAJASTHAN,NAGAUR,MERTA,6,86,69,0,2,0,163
RAJASTHAN,NAGAUR,NAGOUR,0,233,79,0,0,1,313
RAJASTHAN,NAGAUR,PARBATSAR,0,2,0,0,0,0,2
RAJASTHAN,PALI,BALI,0,2,0,0,0,0,2
RAJASTHAN,PALI,DESURI,0,1,1,0,0,0,2
RAJASTHAN,PALI,MARWAR-JUNCTION,17,96,3,0,0,1,117
RAJASTHAN,PALI,PALI,0,0,1,0,0,0,1
RAJASTHAN,PALI,SOJAT,6,7,0,0,0,0,13
RAJASTHAN,RAJSAMAND,NATHDWARA,0,1,0,0,0,0,1
RAJASTHAN,RAJSAMAND,RAJSAMAND,0,6,0,0,0,0,6
RAJASTHAN,SAWAI-MADHOPUR,GANGAPUR,41,71,5,1,0,0,118
RAJASTHAN,SAWAI-MADHOPUR,HINDON,598,898,20,0,1,140,1657
RAJASTHAN,SAWAI-MADHOPUR,KARAULI,3,0,0,0,0,0,3
RAJASTHAN,SAWAI-MADHOPUR,KHANDAR,1,16,5,0,0,0,22
RAJASTHAN,SAWAI-MADHOPUR,SPOTRA,32,1,0,0,0,0,33
RAJASTHAN,SAWAI-MADHOPUR,TODABHIM,325,219,1,0,1,0,546
RAJASTHAN,SIROHI,REVDAR,0,1,0,0,0,0,1
RAJASTHAN,TONK,UNIYARA,2,3,0,0,0,0,5
RAJASTHAN,UDAIPUR,GIRWA,1,9,1,0,0,0,11
RAJASTHAN,UDAIPUR,HAVLI,0,15,0,0,0,0,15
TAMIL NADU,COIMBATORE,ANNAIMALAI,3,0,0,0,0,0,3
TAMIL NADU,COIMBATORE,ANNUR,538,1,0,0,0,0,539
TAMIL NADU,COIMBATORE,KARRMADAI,0,4,16,0,0,27,47
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,19,0,0,0,0,0,19
TAMIL NADU,COIMBATORE,PONGALUR,7,0,0,0,0,0,7
TAMIL NADU,COIMBATORE,SARKARSAMAKULAM,2,0,0,0,0,2,4
TAMIL NADU,COIMBATORE,SULUR,0,0,0,0,0,7,7
TAMIL NADU,COIMBATORE,TIRUPUR,119,0,4,0,0,0,123
TAMIL NADU,COIMBATORE,UDUMALAIPETTAI,22,0,1,0,0,0,23
TAMIL NADU,CUDDALORE,ANNAGARAM,82,3900,366,14,3,0,4365
TAMIL NADU,CUDDALORE,BHUVANAGIRI,0,6,0,0,0,0,6
TAMIL NADU,CUDDALORE,KADALUR,1199,3022,53,1,7,8,4290
TAMIL NADU,CUDDALORE,KAMMAPURAM,1265,1022,177,0,0,0,2464
TAMIL NADU,CUDDALORE,KATTUMANNARKOIL,1,125,0,0,0,0,126
TAMIL NADU,CUDDALORE,KUMARATCHI,0,283,0,0,3,15,301
TAMIL NADU,CUDDALORE,KURINJIPADI,44,2350,69,20,27,0,2510
TAMIL NADU,CUDDALORE,MANGALORE,453,307,7,0,38,0,805
TAMIL NADU,CUDDALORE,NALLUR,1687,307,47,0,2,0,2043
TAMIL NADU,CUDDALORE,PANRUTI,93,2386,122,1,2,5,2609
TAMIL NADU,CUDDALORE,VIRUDHACHALAM,397,1583,88,3,10,2,2083
TAMIL NADU,DHARMAPURI,NALLAMPALLI,2,0,0,0,0,0,2
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTI,0,4,0,0,0,0,4
TAMIL NADU,DHARMAPURI,PENNAGARAM,70,0,1,0,0,0,71
TAMIL NADU,DINDIGUL,ATHOOR,26,12,0,0,0,0,38
TAMIL NADU,DINDIGUL,GUZILIAMPARAI,4,17,0,0,0,0,21
TAMIL NADU,DINDIGUL,NATHAM,2,0,0,0,0,0,2
TAMIL NADU,DINDIGUL,ODDANCHATRAM,0,12,0,0,0,0,12
TAMIL NADU,DINDIGUL,PALANI,8,0,0,0,0,0,8
TAMIL NADU,DINDIGUL,SHANARPATTI,5,0,0,0,0,0,5
TAMIL NADU,DINDIGUL,THOPPAMPATTI,18,20,0,0,0,0,38
TAMIL NADU,DINDIGUL,VEDASANDUR,101,117,0,0,0,0,218
TAMIL NADU,ERODE,DHARAPURAM,30,0,0,0,0,0,30
TAMIL NADU,ERODE,GOBI,16,0,0,0,0,0,16
TAMIL NADU,ERODE,NAMBIYUR,31,0,0,0,0,0,31
TAMIL NADU,ERODE,PERUNDURAI,31,0,0,0,0,0,31
TAMIL NADU,ERODE,THALAVADI,1,0,0,0,0,0,1
TAMIL NADU,ERODE,UTHUKUZLI,71,0,0,0,0,0,71
TAMIL NADU,KANCHIPURAM,CHITHAMUR,226,1,0,0,0,0,227
TAMIL NADU,KANCHIPURAM,KANCHIPURAM,50,11,0,0,0,0,61
TAMIL NADU,KANCHIPURAM,KATTANKOLATHUR,246,3,1,0,0,3,253
TAMIL NADU,KANCHIPURAM,LATHUR,274,1,9,0,0,10,294
TAMIL NADU,KANCHIPURAM,MADURANTHAGAM,1005,2,73,0,0,0,1080
TAMIL NADU,KANCHIPURAM,SRIPERUMBUDUR,173,22,0,0,0,6,201
TAMIL NADU,KANCHIPURAM,ST.THOMAS MOUNT,301,2,2,0,13,0,318
TAMIL NADU,KANCHIPURAM,THIRUKKALUKUNDRAM,1043,10,59,0,0,0,1112
TAMIL NADU,KANCHIPURAM,UTHIRAMERUR,194,1,0,2,0,0,197
TAMIL NADU,KANCHIPURAM,WALAJABAD,87,1,1,0,0,0,89
TAMIL NADU,KANNIYAKUMARI,AGASTEESWARAM,55,0,0,0,0,0,55
TAMIL NADU,KARUR,KADAVUR,1,0,0,0,0,0,1
TAMIL NADU,KARUR,KRISHNARAYAPURAM,43,4,0,0,0,0,47
TAMIL NADU,KARUR,THOGAMALAI,253,0,0,0,0,0,253
TAMIL NADU,MADURAI,MADURAI WEST,0,33,0,0,0,0,33
TAMIL NADU,MADURAI,VADIPATTI,16,0,0,0,0,0,16
TAMIL NADU,NAGAPATTINAM,KOLLLIDAM,110,381,42,1,6,67,607
TAMIL NADU,NAGAPATTINAM,KUTTALAM,55,0,0,0,0,0,55
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,17,0,0,0,0,0,17
TAMIL NADU,NAGAPATTINAM,SIRKALI,414,785,226,15,0,0,1440
TAMIL NADU,NAGAPATTINAM,VEDARANYAM,125,0,0,0,0,0,125
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,11,4,0,0,0,0,15
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,20,0,1,0,0,0,21
TAMIL NADU,PERAMBALUR,ALATHUR,258,0,0,0,0,1,259
TAMIL NADU,PERAMBALUR,ANDIMADAM,163,1,0,0,0,0,164
TAMIL NADU,PERAMBALUR,ARIYALUR,1,1,0,0,0,0,2
TAMIL NADU,PERAMBALUR,JAYANKONDAM,99,0,2,0,0,0,101
TAMIL NADU,PERAMBALUR,PERAMBALUR,0,0,0,0,0,2,2
TAMIL NADU,PERAMBALUR,SENTHURAI,1553,102,0,0,1,0,1656
TAMIL NADU,PERAMBALUR,T.PALUR,401,1,16,0,0,0,418
TAMIL NADU,PERAMBALUR,THIRUMANUR,21,1,1,0,0,0,23
TAMIL NADU,PERAMBALUR,VAPPANTHATTAI,173,0,0,0,0,0,173
TAMIL NADU,PERAMBALUR,VEPPORE,496,0,0,0,0,0,496
TAMIL NADU,PUDUKOTTAI,ANNAVASAL,2,2,0,0,0,0,4
TAMIL NADU,PUDUKOTTAI,ARANTHANGI,66,7,0,0,0,0,73
TAMIL NADU,PUDUKOTTAI,ARIMALAM,20,10,0,2,0,0,32
TAMIL NADU,PUDUKOTTAI,AVUDAIYARKOIL,0,0,0,1,0,0,1
TAMIL NADU,PUDUKOTTAI,KARAMBAKUDI,166,35,11,0,0,0,212
TAMIL NADU,PUDUKOTTAI,MANAMELKUDI,4,3,0,0,0,0,7
TAMIL NADU,PUDUKOTTAI,PUDUKKOTTAI,0,60,0,0,0,0,60
TAMIL NADU,PUDUKOTTAI,THIRUMAYAM,10,0,0,0,0,0,10
TAMIL NADU,PUDUKOTTAI,THIRUVARANKULAM,16,175,0,0,0,0,191
TAMIL NADU,PUDUKOTTAI,VIRALIMALAI,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,BOGALUR,4,15,2,0,0,5,26
TAMIL NADU,RAMNATHAPURAM,MUDUKULATHUR,8,50,0,0,0,0,58
TAMIL NADU,RAMNATHAPURAM,NAINARKOIL,1,76,2,0,1,0,80
TAMIL NADU,RAMNATHAPURAM,PARAMAKUDI,7,43,7,0,0,0,57
TAMIL NADU,RAMNATHAPURAM,R.S. MANGALAM,1,32,9,0,0,0,42
TAMIL NADU,RAMNATHAPURAM,RAMNAD,0,16,0,0,0,0,16
TAMIL NADU,SALEM,SANGAGRI,49,0,44,0,0,0,93
TAMIL NADU,SALEM,THARAMANGALAM,5,0,0,0,0,0,5
TAMIL NADU,SALEM,VEERAPANDI,49,0,0,0,0,0,49
TAMIL NADU,SIVAGANGA,ILAYANKUDI,17,0,0,0,0,0,17
TAMIL NADU,SIVAGANGA,MANAMADURAI,3,0,0,0,0,0,3
TAMIL NADU,SIVAGANGA,SINGAMPUNARI,10,0,0,0,0,0,10
TAMIL NADU,SIVAGANGA,THIRUPPATUR,7,1,0,0,0,0,8
TAMIL NADU,THANJAVUR,AMMAPETTAI,1504,333,140,3,0,1,1981
TAMIL NADU,THANJAVUR,BUDALUR,796,65,8,1,1,0,871
TAMIL NADU,THANJAVUR,KUMBAKONAM,204,106,37,24,0,0,371
TAMIL NADU,THANJAVUR,MADUKKUR,959,85,26,0,1,12,1083
TAMIL NADU,THANJAVUR,ORATHANAD,1346,208,89,16,0,0,1659
TAMIL NADU,THANJAVUR,PAPANASAM,2895,179,93,0,0,2,3169
TAMIL NADU,THANJAVUR,PATTUKOTTAI,575,10,26,0,0,0,611
TAMIL NADU,THANJAVUR,PERAVURANI,461,4,8,0,0,0,473
TAMIL NADU,THANJAVUR,SETHUBASATHIRAM,499,39,19,0,0,0,557
TAMIL NADU,THANJAVUR,THANJAVUR,538,180,63,3,1,0,785
TAMIL NADU,THANJAVUR,THIRUPPANANTHAL,2288,400,243,15,14,0,2960
TAMIL NADU,THANJAVUR,THIRUVAIYARU,1791,445,59,7,93,0,2395
TAMIL NADU,THANJAVUR,THIRUVIDAIMARUDUR,937,182,126,1,35,0,1281
TAMIL NADU,THANJAVUR,THIRUVONAM,335,14,3,0,0,0,352
TAMIL NADU,THANJAVUR,VALANGAIMAN,259,66,1,0,0,0,326
TAMIL NADU,THENI,ANDIPATTI,6,0,0,0,0,0,6
TAMIL NADU,THENI,BODI,117,0,1,0,13,0,131
TAMIL NADU,THENI,CHINNAMANUR,48,0,1,0,0,0,49
TAMIL NADU,THENI,CUMBUM,20,0,0,0,0,0,20
TAMIL NADU,THENI,PERIYAKULAM,185,0,1,1,2,0,189
TAMIL NADU,TIRUNELVELI,KADAYAM,0,0,0,0,0,0,0
TAMIL NADU,TIRUNELVELI,KALAKADU,2,0,0,0,0,0,2
TAMIL NADU,TIRUNELVELI,MANOOR,2,0,0,0,0,0,2
TAMIL NADU,TIRUNELVELI,PALAYAMCOTTAI,6,0,0,0,0,0,6
TAMIL NADU,TIRUNELVELI,RADHAPURAM,0,3,0,0,0,0,3
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,7,0,0,0,0,0,7
TAMIL NADU,TIRUNELVELI,TENKASI,6,0,0,0,0,0,6
TAMIL NADU,TIRUNELVELI,VALLIYOOR,6,0,0,0,0,0,6
TAMIL NADU,TIRUVALLUR,EEKKADU,332,1,13,2,3,64,415
TAMIL NADU,TIRUVALLUR,ELLAPURAM,174,0,0,0,8,50,232
TAMIL NADU,TIRUVALLUR,GUMMIDIPOONDI,392,0,0,0,75,91,558
TAMIL NADU,TIRUVALLUR,KADAMBATTUR,151,1,0,0,0,0,152
TAMIL NADU,TIRUVALLUR,KANAGAMMA CHATHIRAM,38,0,0,0,0,0,38
TAMIL NADU,TIRUVALLUR,MINJUR,1338,53,9,2,62,18,1482
TAMIL NADU,TIRUVALLUR,PALLIPATTU,80,11,0,0,0,0,91
TAMIL NADU,TIRUVALLUR,POONAMALLEE,34,0,0,0,0,0,34
TAMIL NADU,TIRUVALLUR,POONDI,557,2,0,1,2,0,562
TAMIL NADU,TIRUVALLUR,POONDI,46,0,0,0,0,0,46
TAMIL NADU,TIRUVALLUR,R.K. PETTAI,10,0,0,0,0,0,10
TAMIL NADU,TIRUVALLUR,SOZHAVARAM,977,0,3,1,0,24,1005
TAMIL NADU,TIRUVALLUR,THIRUVAALANGADU,504,14,0,1,0,0,519
TAMIL NADU,TIRUVALLUR,TIRUTTANI,1,0,0,0,0,0,1
TAMIL NADU,TIRUVALLUR,TIRUVELLORE,34,0,0,0,0,0,34
TAMIL NADU,TIRUVARUR,KORADACHERI,394,304,22,3,8,4,735
TAMIL NADU,TIRUVARUR,KOTTUR,708,61,22,1,8,2,802
TAMIL NADU,TIRUVARUR,KUDAVASAL,951,865,56,0,19,1,1892
