-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Dugwells. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Dugwells", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total,
TAMIL NADU,ERODE,NAMBIYUR,8500,7148,1634,604,414,9800,
TAMIL NADU,ERODE,PERUNTHURAI,9562,8194,1289,814,630,10927,
TAMIL NADU,ERODE,SATHYAMANGALAM,9821,9514,1551,886,987,12939,
TAMIL NADU,ERODE,THALAVADI,2540,2322,146,238,85,2791,
TAMIL NADU,ERODE,THUKKANAICKENPALAYAM,5965,5178,1004,497,312,6990,
TAMIL NADU,ERODE,UTHUKULI,7154,14970,759,695,861,17285,
TAMIL NADU,ERODE,VELLAKOIL,11663,6702,2940,1878,1772,13292,
TAMIL NADU,KANCHEEPURAM,ACHIRAPPAKKAM,5346,2658,3080,161,180,6079,
TAMIL NADU,KANCHEEPURAM,CHITHAMUR,5640,3146,2866,523,89,6624,
TAMIL NADU,KANCHEEPURAM,KANCHEEPURAM,3768,2880,1968,120,417,5385,
TAMIL NADU,KANCHEEPURAM,KATTANKULATHUR,2741,1001,2041,42,362,3446,
TAMIL NADU,KANCHEEPURAM,KUNDRATHUR,873,883,174,69,73,1200,
TAMIL NADU,KANCHEEPURAM,LATHORE,3112,804,2467,129,27,3428,
TAMIL NADU,KANCHEEPURAM,MADHURANTHAGAM,7127,2594,4956,264,180,7994,
TAMIL NADU,KANCHEEPURAM,SRIPERUMBUDUR,1002,921,361,57,25,1364,
TAMIL NADU,KANCHEEPURAM,TAMBARAM,742,134,583,103,55,875,
TAMIL NADU,KANCHEEPURAM,THIRUKAZHUKUNDRAM,3328,1213,2481,155,45,3895,
TAMIL NADU,KANCHEEPURAM,TIRUPORUR,2925,1137,2101,148,10,3396,
TAMIL NADU,KANCHEEPURAM,UTHIRAMERUR,7586,5414,3730,643,208,9994,
TAMIL NADU,KANCHEEPURAM,WALAJABAD,2688,2364,1104,45,31,3543,
TAMIL NADU,KANYAKUMARI,AGASTEESWARAM,582,8,8,570,8,593,
TAMIL NADU,KANYAKUMARI,KILLIYOOR,15,5,0,11,0,16,
TAMIL NADU,KANYAKUMARI,KURUNTHENCODE,345,0,0,346,0,346,
TAMIL NADU,KANYAKUMARI,MELPURAM,57,3,9,62,2,77,
TAMIL NADU,KANYAKUMARI,MUNCHIRAI,39,2,2,34,1,39,
TAMIL NADU,KANYAKUMARI,RAJAKKAMANGALAM,449,1,1,448,14,463,
TAMIL NADU,KANYAKUMARI,THIRUVATTAR,3,0,0,3,0,3,
TAMIL NADU,KANYAKUMARI,THOVALAI,220,112,1,131,0,243,
TAMIL NADU,KANYAKUMARI,THUCKALAY,9,4,0,9,0,13,
TAMIL NADU,KARUR,ARAVAKURICHI,10682,4499,4441,1979,7062,17981,
TAMIL NADU,KARUR,K.PARAMATHI,10739,4971,3952,1291,7997,18211,
TAMIL NADU,KARUR,KADAVUR,10988,7054,4234,749,4806,16843,
TAMIL NADU,KARUR,KARUR,5831,2805,963,1410,2345,7522,
TAMIL NADU,KARUR,KRISHNARAYAPURAM,7983,5069,3140,687,3022,11917,
TAMIL NADU,KARUR,KULITHALAI,2403,1482,461,339,1171,3453,
TAMIL NADU,KARUR,THANTHONI,7825,3639,3107,1070,5548,13363,
TAMIL NADU,KARUR,THOGAMALAI,8928,4004,2506,1720,6637,14866,
TAMIL NADU,MADURAI,ALANGANALLUR,4475,1456,1074,2555,72,5157,
TAMIL NADU,MADURAI,CHELLAMPATTI,8489,5935,3111,239,102,9387,
TAMIL NADU,MADURAI,KALLIKUDI,3364,1779,2191,187,439,4596,
TAMIL NADU,MADURAI,KALLUPATTI(T),3614,1074,2542,141,52,3809,
TAMIL NADU,MADURAI,KOTTAMPATTI,2832,708,1247,1123,27,3104,
TAMIL NADU,MADURAI,MADURAI EAST,1798,1202,416,263,8,1889,
TAMIL NADU,MADURAI,MADURAI WEST,1938,1393,364,204,1,1962,
TAMIL NADU,MADURAI,MELUR,3545,2036,1730,194,3,3962,
TAMIL NADU,MADURAI,SEDAPATTI,7021,2556,4181,528,599,7865,
TAMIL NADU,MADURAI,THIRUPPARANKUNDRAM,2931,1336,1261,373,1,2972,
TAMIL NADU,MADURAI,TIRUMANGALAM,6243,4801,1549,72,208,6630,
TAMIL NADU,MADURAI,USILAMPATTI,5783,5322,1237,143,58,6759,
TAMIL NADU,MADURAI,VADIPATTI,3241,747,1092,31885,105,33830,
TAMIL NADU,NAGAPATTINAM,SEMBANARKOIL,23,19,19,3,0,42,
TAMIL NADU,NAGAPATTINAM,THALAINAYAR,68,0,52,18,0,70,
TAMIL NADU,NAGAPATTINAM,VEDARNIYAM,852,56,159,630,55,899,
TAMIL NADU,NAMAKKAL,ELACHIPALAYAM,4713,3955,415,1136,214,5720,
TAMIL NADU,NAMAKKAL,ERUMAIPATTY,6262,4582,2085,808,4,7479,
TAMIL NADU,NAMAKKAL,KABILARMALAI,5266,4847,909,328,308,6392,
TAMIL NADU,NAMAKKAL,KOLLIHILLS,176,193,4,30,2,228,
TAMIL NADU,NAMAKKAL,MALLASAMUDRAM,5597,3380,1629,1113,99,6221,
TAMIL NADU,NAMAKKAL,MOHANUR,4495,3883,431,458,138,4910,
TAMIL NADU,NAMAKKAL,NAMAGIRIPET,6462,5313,2186,524,114,8137,
TAMIL NADU,NAMAKKAL,NAMAKKAL,3626,3100,588,258,45,3991,
TAMIL NADU,NAMAKKAL,PALLIPALAYAM,1967,1638,250,195,32,2114,
TAMIL NADU,NAMAKKAL,PARAMATHI,4238,3141,329,974,265,4709,
TAMIL NADU,NAMAKKAL,PUDUCHATTIRAM,4674,3410,1393,279,23,5105,
TAMIL NADU,NAMAKKAL,RASIPURAM,2980,2170,1298,535,474,4477,
TAMIL NADU,NAMAKKAL,SENDAMANGALAM,3967,3298,789,320,6,4413,
TAMIL NADU,NAMAKKAL,TIRUCHENGODE,6384,5457,488,1434,12,7391,
TAMIL NADU,NAMAKKAL,VENNANDHUR,3040,2426,981,510,126,4044,
TAMIL NADU,NILGIRIS,COONOOR,153,72,29,56,20,177,
TAMIL NADU,NILGIRIS,GUDALUR,438,263,0,294,211,768,
TAMIL NADU,NILGIRIS,KOTAGIRI,168,58,4,58,136,256,
TAMIL NADU,NILGIRIS,UDHAGAMANDALAM,588,191,325,151,47,714,
TAMIL NADU,PERAMBALUR,ALATHUR,7222,3409,4576,459,398,8843,
TAMIL NADU,PERAMBALUR,ANDIMADAM,1140,867,445,65,5,1382,
TAMIL NADU,PERAMBALUR,ARIYALUR,1438,990,568,121,7,1685,
TAMIL NADU,PERAMBALUR,JAYANKONDAM,781,445,393,100,45,984,
TAMIL NADU,PERAMBALUR,PERAMBALUR,9730,7381,6214,625,460,14680,
TAMIL NADU,PERAMBALUR,SENDURAI,634,469,230,16,1,716,
TAMIL NADU,PERAMBALUR,THIRUMANUR,1460,693,757,122,41,1612,
TAMIL NADU,PERAMBALUR,TPALUR,824,453,509,15,2,978,
TAMIL NADU,PERAMBALUR,VEPPANTHATTAI,14772,10398,6466,1026,1400,19289,
TAMIL NADU,PERAMBALUR,VEPPUR,4284,2863,1851,385,58,5157,
TAMIL NADU,PUDUKKOTTAI,ANNAVASAL,4223,4270,521,107,122,5020,
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,1473,569,1185,240,27,2021,
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,682,803,219,41,1,1063,
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,2474,1389,1840,46,6,3282,
TAMIL NADU,PUDUKKOTTAI,KARAMBAKUDI,2178,2852,602,15,4,3473,
TAMIL NADU,PUDUKKOTTAI,KUNNANDARKOIL,4747,3162,2116,337,142,5756,
TAMIL NADU,PUDUKKOTTAI,MANAMELKUDI,11,5,1,6,0,12,
TAMIL NADU,PUDUKKOTTAI,PONNAMARAVATHI,3869,3457,590,112,2,4162,
TAMIL NADU,PUDUKKOTTAI,PUDUKKOTTAI,2773,1693,1621,132,7,3452,
TAMIL NADU,PUDUKKOTTAI,THIRUMAYAM,1719,2340,556,26,35,2956,
TAMIL NADU,PUDUKKOTTAI,THIRUVARANKULAM,3178,2202,1231,234,11,3678,
TAMIL NADU,PUDUKKOTTAI,VIRALIMALAI,6314,5240,1987,80,28,7335,
TAMIL NADU,RAMANATHAPURAM,BOGALUR,104,6,111,4,0,121,
TAMIL NADU,RAMANATHAPURAM,KADALADI,589,30,516,83,0,630,
TAMIL NADU,RAMANATHAPURAM,KAMUDI,1293,368,826,20,143,1357,
TAMIL NADU,RAMANATHAPURAM,MANDAPAM,1803,3,0,1862,19,1885,
TAMIL NADU,RAMANATHAPURAM,MUDUKULATHUR,38,0,41,0,0,41,
TAMIL NADU,RAMANATHAPURAM,NAINARKOIL,103,0,109,1,0,109,
TAMIL NADU,RAMANATHAPURAM,PARAMAKKUDI,441,67,388,24,0,480,
TAMIL NADU,RAMANATHAPURAM,R.S.MANGALAM,75,6,68,2,0,77,
TAMIL NADU,RAMANATHAPURAM,RAMANATHAPURAM,521,24,198,345,9,575,
TAMIL NADU,RAMANATHAPURAM,TIRUPPULLANI,2386,1,163,2285,0,2449,
TAMIL NADU,RAMANATHAPURAM,TIRUVADANAI,31,0,26,17,0,44,
TAMIL NADU,SALEM,ATTUR,10383,8894,2067,637,589,12188,
TAMIL NADU,SALEM,AYODYAPATTANAM,6274,4829,1174,1044,45,7092,
TAMIL NADU,SALEM,EDAPPADI,4441,4130,1844,466,6,6447,
TAMIL NADU,SALEM,GANGAVALLI,8605,7945,2474,547,727,11693,
TAMIL NADU,SALEM,KADAYAMPATTI,6322,4995,1813,946,255,8008,
TAMIL NADU,SALEM,KOLATHUR,4733,2396,2671,259,380,5706,
TAMIL NADU,SALEM,KONGANAPURAM,2703,2087,1051,110,220,3468,
TAMIL NADU,SALEM,MAGUDANCHAVADI,3366,2893,211,381,31,3516,
TAMIL NADU,SALEM,MECHERI,2023,1592,432,145,27,2195,
TAMIL NADU,SALEM,NANGAVALLI,2000,1422,406,626,34,2488,
TAMIL NADU,SALEM,OMALUR,5156,4544,1421,539,144,6648,
TAMIL NADU,SALEM,PANAMARATHUPATTI,3772,2315,1669,326,42,4351,
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,7443,5001,1202,1801,139,8143,
TAMIL NADU,SALEM,SALEM,1956,1654,874,226,10,2764,
TAMIL NADU,SALEM,SANKARI,5962,4310,1583,560,215,6667,
TAMIL NADU,SALEM,THALAIVASAL,12770,10974,2911,304,83,14272,
TAMIL NADU,SALEM,THARAMANGALAM,1576,1330,205,154,26,1714,
TAMIL NADU,SALEM,VALAPPADY,6250,4930,1036,641,9,6616,
TAMIL NADU,SALEM,VEERAPANDI,3509,2285,1346,330,2,3963,
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,280,50,346,23,5,423,
TAMIL NADU,SIVAGANGA,ILAYANGUDI,576,443,133,17,2,596,
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,2184,949,1083,397,130,2559,
TAMIL NADU,SIVAGANGA,KALLAL,826,393,558,164,36,1151,
TAMIL NADU,SIVAGANGA,KANNANGUDI,106,8,94,7,0,108,
TAMIL NADU,SIVAGANGA,MANAMADURAI,1895,486,1359,280,57,2181,
TAMIL NADU,SIVAGANGA,S. PUDUR,1753,542,1432,211,10,2195,
TAMIL NADU,SIVAGANGA,SAKKOTTAI,315,64,183,105,8,361,
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,1854,540,1085,383,26,2035,
TAMIL NADU,SIVAGANGA,SIVAGANGA,3949,1367,2521,321,106,4315,
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,2100,1434,1187,264,15,2900,
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,2776,505,1603,685,182,2975,
TAMIL NADU,THANJAVUR,AMMAPETTAI,2,1,1,1,0,2,
TAMIL NADU,THANJAVUR,BUDHALUR,747,366,469,118,72,1026,
TAMIL NADU,THANJAVUR,KUMBAKONAM,17,14,2,1,0,17,
TAMIL NADU,THANJAVUR,MADHUKUR,23,4,13,6,4,26,
TAMIL NADU,THANJAVUR,ORATHANADU,1103,650,399,97,478,1625,
TAMIL NADU,THANJAVUR,PATTUKOTTAI,67,27,9,35,3,75,
TAMIL NADU,THANJAVUR,PERAVURANI,301,60,74,167,26,327,
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,377,113,108,182,5,409,
TAMIL NADU,THANJAVUR,THANJAVUR,1268,976,393,139,52,1559,
TAMIL NADU,THANJAVUR,THIRUPANANDAL,77,75,70,4,56,205,
TAMIL NADU,THANJAVUR,THIRUVAIYARU,22,13,15,3,4,35,
TAMIL NADU,THANJAVUR,THIRUVONAM,1570,889,516,200,484,2088,
TAMIL NADU,THENI,ANDIPATTI,6904,5815,5594,727,12,12147,
TAMIL NADU,THENI,BODI,4104,2900,321,1139,27,4387,
TAMIL NADU,THENI,CHINNAMANNUR,4507,3609,249,799,2,4659,
TAMIL NADU,THENI,CUMBUM,3424,386,36,3796,26,4244,
TAMIL NADU,THENI,MYILADUMPARAI,3293,3108,1011,836,112,5066,
TAMIL NADU,THENI,PERIYAKULAM,6595,4011,771,3083,62,7927,
TAMIL NADU,THENI,THENI,3882,2906,328,1050,109,4394,
TAMIL NADU,THENI,UTHAMAPALAYAM,3635,2350,234,1359,42,3986,
TAMIL NADU,THIRUVALLUR,ELLAPURAM,979,710,467,54,220,1451,
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,2217,1551,503,202,72,2328,
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,1484,1173,959,268,53,2453,
TAMIL NADU,THIRUVALLUR,MINJUR,24,23,1,0,0,24,
TAMIL NADU,THIRUVALLUR,PALLIPATTU,3190,2262,1237,225,106,3829,
TAMIL NADU,THIRUVALLUR,POONAMALLEE,1679,1402,1108,67,386,2962,
TAMIL NADU,THIRUVALLUR,POONDI,2039,1499,1072,145,182,2899,
TAMIL NADU,THIRUVALLUR,PUZAL,100,72,25,3,0,100,
TAMIL NADU,THIRUVALLUR,R.K.PEET,5005,3249,1223,439,296,5207,
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,95,69,16,17,2,104,
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,5204,3012,2329,921,311,6573,
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,1332,1136,793,26,127,2083,
TAMIL NADU,THIRUVALLUR,TIRUTTANI,4014,3577,808,187,83,4655,
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,921,537,449,41,324,1351,
TAMIL NADU,THIRUVARUR,KOTTUR,29,18,6,7,0,31,
TAMIL NADU,THIRUVARUR,MANNARGUDI,85,72,31,1,5,108,
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,27,22,7,0,3,31,
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,71,74,35,0,13,122,
TAMIL NADU,THIRUVARUR,THIRUTHURAIPOONDI,1,1,0,0,0,1,
TAMIL NADU,THIRUVARUR,VALANGAIMAN,87,48,46,0,0,94,
TAMIL NADU,TIRUCHIRAPPALLI,ANDANALLUR,411,84,305,53,0,441,
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,392,364,76,9,0,450,
TAMIL NADU,TIRUCHIRAPPALLI,MANAPPARAI,6415,4427,2153,478,85,7143,
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,2560,1163,1408,374,10,2955,
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,6217,4819,2709,687,654,8869,
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,6695,3833,2420,1601,566,8419,
TAMIL NADU,TIRUCHIRAPPALLI,MUSIRI,7283,3592,4136,504,372,8605,
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,3620,2518,1588,625,668,5400,
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,9823,6928,6736,449,1039,15151,
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,542,75,449,90,0,614,
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,6191,5785,3243,763,1458,11249,
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,10915,8452,5131,662,403,14647,
TAMIL NADU,TIRUCHIRAPPALLI,UPPILIAPURAM,11167,8352,5523,1153,1055,16084,
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,7529,4732,3051,708,580,9072,
TAMIL NADU,TIRUNELVELI,ALANGULAM,9750,6916,6176,846,710,14648,
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,251,119,111,37,44,311,
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,1465,614,905,395,299,2213,
TAMIL NADU,TIRUNELVELI,KADAYAM,2650,1091,1535,570,154,3351,
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,5330,1937,2030,1917,999,6883,
TAMIL NADU,TIRUNELVELI,KALAKAD,2136,1045,1082,312,222,2661,
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,6435,4952,2789,894,216,8850,
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,8845,4543,4460,538,431,9973,
TAMIL NADU,TIRUNELVELI,MANUR,5643,2596,2924,119,1682,7321,
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,10135,4499,4997,485,883,10863,
TAMIL NADU,TIRUNELVELI,NANGUNERI,4646,1138,2626,580,875,5219,
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,2710,1658,1425,401,213,3696,
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,2306,1432,1333,498,106,3369,
TAMIL NADU,TIRUNELVELI,RADHAPURAM,6066,1411,2209,1509,1954,7084,
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,7625,3147,4812,1097,314,9370,
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,2232,1376,698,724,225,3023,
TAMIL NADU,TIRUNELVELI,TENKASI,2037,857,774,842,158,2630,
TAMIL NADU,TIRUNELVELI,VALLIOOR,6744,1415,3172,1860,985,7432,
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,12238,7194,5634,2151,1455,16435,
TAMIL NADU,TIRUVANNAMALAI,ANAKKAVUR,7146,5845,3534,482,223,10084,
TAMIL NADU,TIRUVANNAMALAI,ARNI,5238,3040,2786,1116,449,7391,
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,10659,7690,5143,633,1491,14957,
TAMIL NADU,TIRUVANNAMALAI,CHETPET,8438,7264,4551,1685,1014,14515,
TAMIL NADU,TIRUVANNAMALAI,CHEYYAR,6481,4999,3333,442,333,9108,
TAMIL NADU,TIRUVANNAMALAI,JAMNAMARATHUR,983,1125,378,58,47,1608,
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,8948,10511,5548,1965,705,18729,
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,11514,8765,7471,489,1188,17913,
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,8415,5893,4195,229,389,10707,
TAMIL NADU,TIRUVANNAMALAI,POLUR,12644,10395,6052,3975,1281,21704,
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,9055,7816,3088,344,1234,12483,
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,13461,7620,8693,444,2625,19381,
TAMIL NADU,TIRUVANNAMALAI,THELLAR,9519,6850,3658,308,1222,12038,
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,10706,7704,5846,931,812,15292,
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,11347,9649,5913,480,1383,17425,
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,9016,5981,6875,314,818,13987,
TAMIL NADU,TIRUVANNAMALAI,VEMBAKKAM,7703,5805,3838,454,405,10502,
TAMIL NADU,TIRUVANNAMALAI,WEST ARNI,6325,3841,3720,1064,812,9437,
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,2547,1018,1484,294,472,3268,
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,1477,990,2134,394,44,3563,
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,7711,1012,6814,215,123,8165,
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,3536,846,2981,244,125,4196,
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,4833,659,4105,600,211,5574,
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1835,982,1316,27,122,2447,
TAMIL NADU,TUTICORIN DISTRICT,SATTANKULAM,5829,1366,2055,3198,427,7046,
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,841,516,230,251,38,1034,
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,1218,583,744,135,4,1466,
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,1095,328,415,497,156,1396,
TAMIL NADU,TUTICORIN DISTRICT,UDANGUDI,2791,160,533,2652,172,3518,
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,1006,268,760,73,9,1110,
TAMIL NADU,VELLORE,ALANGAYAM,3868,3126,1017,1031,142,5317,
TAMIL NADU,VELLORE,ANAICUT,4517,3295,2392,1075,358,7121,
TAMIL NADU,VELLORE,ARAKONAM,2257,1753,1321,100,144,3320,
TAMIL NADU,VELLORE,ARCOT,3849,2865,2423,441,295,6025,
TAMIL NADU,VELLORE,GUDIYATHAM,4933,3762,1687,1649,284,7382,
TAMIL NADU,VELLORE,JOLARPET,5142,4221,2609,1341,472,8643,
TAMIL NADU,VELLORE,K.V.KUPPAM,4464,3309,2174,1385,395,7263,
TAMIL NADU,VELLORE,KANDHILI,6160,4908,3708,1695,649,10960,
TAMIL NADU,VELLORE,KANIYAMBADI,2670,1925,1254,558,321,4058,
TAMIL NADU,VELLORE,KATPADI,2619,2102,1433,302,156,3992,
TAMIL NADU,VELLORE,KAVERIPAKKAM,4871,3536,2766,489,85,6876,
TAMIL NADU,VELLORE,MADHANUR,3891,2896,1400,1237,187,5721,
TAMIL NADU,VELLORE,NATRAMPALLI,3208,2586,737,869,18,4210,
TAMIL NADU,VELLORE,NEMILI,5539,4308,3456,301,298,8363,
TAMIL NADU,VELLORE,PERNAMBUT,5032,3489,1564,1984,441,7478,
TAMIL NADU,VELLORE,SHOLINGUR,4612,3576,2876,556,114,7122,
TAMIL NADU,VELLORE,THIMIRI,7573,5996,4716,769,571,12052,
TAMIL NADU,VELLORE,THIRUPATTUR,4999,4002,2168,1293,135,7599,
TAMIL NADU,VELLORE,VELLORE,1846,1245,816,308,270,2640,
TAMIL NADU,VELLORE,WALAJAH,3197,2288,1865,435,252,4840,
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,18111,10749,9170,235,195,20350,
TAMIL NADU,VILLUPPURAM,GINGEE,8833,5148,5317,186,60,10710,
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,10907,5878,8309,285,95,14567,
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,2400,1457,1183,2,2,2644,
TAMIL NADU,VILLUPPURAM,KANAI,6331,2994,4086,496,121,7698,
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,913,788,201,97,5,1090,
TAMIL NADU,VILLUPPURAM,KOLIYANUR,1764,1187,228,499,13,1927,
TAMIL NADU,VILLUPPURAM,MARAKKANAM,9004,5397,6225,634,281,12537,
TAMIL NADU,VILLUPPURAM,MAYILAM,7997,5051,3914,664,296,9925,
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,11176,7395,5538,314,178,13425,
TAMIL NADU,VILLUPPURAM,MUGAIYUR,6833,3339,4151,430,138,8058,
TAMIL NADU,VILLUPPURAM,OLAKKUR,8308,5669,2938,752,207,9566,
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,8873,4908,4872,558,16,10354,
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,11858,6616,6763,1343,271,14993,
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,4590,2681,3553,425,75,6734,
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,4309,2896,1715,367,156,5134,
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,1559,1196,518,169,126,2009,
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,6385,3533,4483,220,174,8410,
TAMIL NADU,VILLUPPURAM,ULUNDURPET,9955,9595,9492,2014,1188,22289,
TAMIL NADU,VILLUPPURAM,VAANOOR,2490,1145,1434,774,76,3429,
TAMIL NADU,VILLUPPURAM,VALLAM,8415,5789,6149,254,36,12227,
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,4921,2608,2119,479,65,5270,
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,1846,1548,226,185,12,1971,
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,3883,3743,1284,145,10,5182,
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,2572,1225,1319,100,54,2697,
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,12315,3604,10198,3165,114,17081,
TAMIL NADU,VIRUDHUNAGAR,SATTUR,3339,2478,1232,63,1,3775,
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,5020,2342,2722,14,2,5081,
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,9506,7153,2741,711,73,10678,
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,3586,2878,795,117,69,3859,
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,5299,1816,3600,59,2,5477,
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,4508,4200,577,114,9,4899,
TAMIL NADU,VIRUDHUNAGAR,WATRAP,9724,5385,2333,3215,661,11593,
TRIPURA,DHALAI,SALEMA,2,1,1,0,0,2,
TRIPURA,SOUTH TRIPURA,BAGAFA,90,46,64,0,13,122,
TRIPURA,SOUTH TRIPURA,KILLA,4,2,1,0,0,4,
TRIPURA,SOUTH TRIPURA,RAJNAGAR,87,88,83,0,0,171,
TRIPURA,WEST TRIPURA,BISHALGARH,36,43,42,0,0,85,
TRIPURA,WEST TRIPURA,JAMPUIJALA,46,28,22,10,15,75,
TRIPURA,WEST TRIPURA,KHOWAI,20,3,18,0,1,21,
TRIPURA,WEST TRIPURA,MOHANPUR,28,14,14,2,1,30,
TRIPURA,WEST TRIPURA,TELIAMURA,6,6,6,0,0,12,
TRIPURA,WEST TRIPURA,TULASHIKHAR,4,3,3,0,0,6,
UTTAR PRADESH,AGRA,ACHNERA,1343,607,1012,17,472,2108,
UTTAR PRADESH,AGRA,BAMROLI AHIR,27,9,20,0,0,29,
UTTAR PRADESH,AGRA,BICHPURI,139,52,124,14,0,190,
UTTAR PRADESH,AGRA,ETMADPUR,385,0,0,385,0,385,
UTTAR PRADESH,AGRA,FATEHABAD,122,110,125,912,5,1152,
UTTAR PRADESH,AGRA,FATEHPUR SIKRI,4,1,3,0,0,4,
UTTAR PRADESH,AGRA,JAGNER,765,235,593,96,115,1039,
UTTAR PRADESH,AGRA,SHAMSABAD,104,55,77,102,3,237,
UTTAR PRADESH,ALIGARH,AKRABAD,17,14,12,2,0,28,
UTTAR PRADESH,ALIGARH,ATRAULI,20,19,18,4,0,41,
UTTAR PRADESH,ALIGARH,CHANDOUS,24,16,14,1,1,32,
UTTAR PRADESH,ALIGARH,DHANIPUR,14,19,15,0,0,34,
