-----
{
 "description": "The table refers to Block wise Distribution of Surface Lift Schemes in use according to Utilization of Potential Created. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.15.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Lift Schemes in use according to Utilization of Potential Created", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.15.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. of constraints in utilisation,Constraints in utilisation - Inadequate power supply,Constraints in utilisation - Mechanical breakdown,Constraints in utilisation - Less water discharge,Constraints in utilisation - Storage siltation,Constraints in utilisation - Channel break down,Constraints in utilisation - Other reasons,Total,Total in use
MAHARASHTRA,LATUR,AUSA,0,0,0,312,0,0,0,312,312
MAHARASHTRA,LATUR,DEONI,114,0,0,85,0,27,0,112,226
MAHARASHTRA,LATUR,JALKOT,0,0,1,180,0,0,0,181,181
MAHARASHTRA,LATUR,LATUR,0,0,0,225,0,1,0,226,226
MAHARASHTRA,LATUR,NILANGA,7,18,0,1132,1,0,0,1151,1158
MAHARASHTRA,LATUR,RENAPUR,0,0,0,28,0,0,0,28,28
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,385,131,0,318,7,26,0,482,867
MAHARASHTRA,LATUR,UDGIR,285,0,0,131,0,1,0,132,417
MAHARASHTRA,NAGPUR,BHIWAPUR,1,1,0,28,0,2,2,33,34
MAHARASHTRA,NAGPUR,HINGNA,1,0,0,112,6,0,5,123,124
MAHARASHTRA,NAGPUR,KAMPTEE,0,0,0,1,0,2,0,3,3
MAHARASHTRA,NAGPUR,KUHI,3,4,0,2,1,5,0,12,15
MAHARASHTRA,NAGPUR,MOUDA,1,0,0,53,0,15,0,68,69
MAHARASHTRA,NAGPUR,NAGPUR RURAL,0,0,0,160,0,0,0,160,160
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,0,0,0,5,0,0,0,5,5
MAHARASHTRA,NAGPUR,NARKHED,0,0,0,2,0,0,0,2,2
MAHARASHTRA,NAGPUR,PARSEONI,0,0,0,3,0,4,0,7,7
MAHARASHTRA,NAGPUR,RAMTEK,1,0,0,2,0,13,0,15,16
MAHARASHTRA,NAGPUR,SAVNER,0,0,0,6,0,1,0,7,7
MAHARASHTRA,NAGPUR,UMRED,3,2,0,12,7,4,8,33,36
MAHARASHTRA,NANDED,ARDHAPUR,0,12,0,9,0,0,0,21,21
MAHARASHTRA,NANDED,BHOKAR,0,9,0,2,1,227,0,239,239
MAHARASHTRA,NANDED,BILOLI,0,86,0,29,9,20,0,144,144
MAHARASHTRA,NANDED,DEGLUR,3,0,2,198,31,2,10,243,246
MAHARASHTRA,NANDED,DHARMABAD,0,19,0,64,0,0,0,83,83
MAHARASHTRA,NANDED,HADGAON,188,11,0,0,0,112,0,123,311
MAHARASHTRA,NANDED,HIMAYATNAGAR,295,2,0,1,0,18,9,30,325
MAHARASHTRA,NANDED,KANDHAR,31,47,0,81,305,64,238,735,766
MAHARASHTRA,NANDED,KINWAT,3,336,2,485,195,34,63,1115,1118
MAHARASHTRA,NANDED,LOHA,87,4,0,213,1,25,0,243,330
MAHARASHTRA,NANDED,MAHOOR,0,154,0,104,0,4,7,269,269
MAHARASHTRA,NANDED,MUDKHED,0,179,0,0,0,0,0,179,179
MAHARASHTRA,NANDED,MUKHED,58,45,0,578,2,34,54,713,771
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),167,17,1,321,6,15,164,524,691
MAHARASHTRA,NANDED,NANDED,3,196,234,1114,294,3,0,1841,1844
MAHARASHTRA,NANDED,UMRI,135,1,0,260,3,16,21,301,436
MAHARASHTRA,NANDURBAR,AKKALKUWA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,AKRANI,0,0,0,1,0,0,0,1,1
MAHARASHTRA,NANDURBAR,NANDURBAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,NAWAPUR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,SHAHADE,0,0,0,109,0,0,0,109,109
MAHARASHTRA,NANDURBAR,TALODA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,BAGLAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,CHANDWAD,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,DINDORI,0,0,0,20,0,0,0,20,20
MAHARASHTRA,NASHIK,IGATPURI,0,0,1,181,0,0,0,182,182
MAHARASHTRA,NASHIK,KALWAN,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,MALEGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,NANDGAON,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,NASHIK,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,NIPHAD,0,1,1,1524,1,88,0,1615,1615
MAHARASHTRA,NASHIK,PEINT,0,0,0,0,21,0,0,21,21
MAHARASHTRA,NASHIK,SINNAR,0,0,0,49,0,0,0,49,49
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,0,0,0,0,0,0,0,0,0
MAHARASHTRA,NASHIK,YEOLA,0,0,0,0,0,0,0,0,0
MAHARASHTRA,OSMANABAD,BHOOM,0,5,4,278,5,110,7,409,409
MAHARASHTRA,OSMANABAD,KALAMB,0,40,0,309,0,0,0,349,349
MAHARASHTRA,OSMANABAD,LOHARA,0,66,0,39,151,247,0,503,503
MAHARASHTRA,OSMANABAD,OMARGA,0,253,40,116,56,111,0,576,576
MAHARASHTRA,OSMANABAD,OSMANABAD,0,0,0,169,0,104,8,281,281
MAHARASHTRA,OSMANABAD,PARANDA,112,0,0,283,0,97,0,380,492
MAHARASHTRA,OSMANABAD,TULJAPUR,14,77,0,172,96,68,0,413,427
MAHARASHTRA,PARBHANI,GANGAKHED,134,0,0,28,1,7,18,54,188
MAHARASHTRA,PARBHANI,JINTUR,0,16,0,249,53,2,580,900,900
MAHARASHTRA,PARBHANI,MANWAT,0,0,0,150,0,56,0,206,206
MAHARASHTRA,PARBHANI,PARBHANI,151,0,0,177,2,76,7,262,413
MAHARASHTRA,PARBHANI,SAILU,0,70,0,119,8,0,0,197,197
MAHARASHTRA,PUNE,AMBEGAON,0,0,0,0,0,1,0,1,1
MAHARASHTRA,PUNE,HAVELI,0,0,0,1,1,0,0,2,2
MAHARASHTRA,PUNE,INDAPUR,0,0,0,0,0,97,0,97,97
MAHARASHTRA,PUNE,JUNNAR,0,3,0,0,0,0,0,3,3
MAHARASHTRA,PUNE,MAWAL,0,0,0,0,0,0,0,0,0
MAHARASHTRA,RAIGHAR,KHALAPUR,143,0,0,0,0,0,0,0,143
MAHARASHTRA,RAIGHAR,MAHAD,0,0,0,1,27,2,3,33,33
MAHARASHTRA,RAIGHAR,MANGOAN,4,0,0,0,0,0,0,0,4
MAHARASHTRA,RAIGHAR,MHASLA,4,0,0,1,0,0,0,1,5
MAHARASHTRA,RAIGHAR,MURUD,27,0,0,0,0,0,0,0,27
MAHARASHTRA,RAIGHAR,PANVEL,19,0,0,38,1,0,0,39,58
MAHARASHTRA,RAIGHAR,PEN,0,0,0,0,40,0,0,40,40
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,0,0,0,79,585,1,0,665,665
MAHARASHTRA,RAIGHAR,SUDHAGAD,42,0,0,0,25,10,9,44,86
MAHARASHTRA,RAIGHAR,URAN,0,0,0,0,1,1,0,2,2
MAHARASHTRA,RATNAGIRI,CHIPLUN,0,0,1,0,1,6,50,58,58
MAHARASHTRA,RATNAGIRI,DAPOLI,4,1,0,0,6,3,0,10,14
MAHARASHTRA,RATNAGIRI,GUHAGAR,5,2,0,61,7,0,0,70,75
MAHARASHTRA,RATNAGIRI,KHED,17,0,0,0,0,0,0,0,17
MAHARASHTRA,RATNAGIRI,LANJA,2,0,1,4,0,1,7,13,15
MAHARASHTRA,RATNAGIRI,RAJAPUR,3,0,1,11,5,0,0,17,20
MAHARASHTRA,RATNAGIRI,RATNAGIRI,14,2,0,2,13,0,0,17,31
MAHARASHTRA,RATNAGIRI,SANGAMESHWAR,6,5,0,2,2,0,0,9,15
MAHARASHTRA,SANGLI,JAT,0,4,0,147,0,11,0,162,162
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,0,2,0,97,0,0,0,99,99
MAHARASHTRA,SANGLI,KHANAPUR,0,2,0,30,0,109,35,176,176
MAHARASHTRA,SANGLI,MIRAJ,157,1,0,24,53,62,2,142,299
MAHARASHTRA,SANGLI,PALUS,0,844,0,1123,584,8,1,2560,2560
MAHARASHTRA,SANGLI,SHIRALA,0,12,0,114,11,24,0,161,161
MAHARASHTRA,SANGLI,TASGAON,0,115,0,386,0,30,0,531,531
MAHARASHTRA,SANGLI,WALWA,337,873,0,311,4,1296,409,2893,3230
MAHARASHTRA,SATARA,JAOLI,0,0,0,79,1,0,0,80,80
MAHARASHTRA,SATARA,KARAD,0,3,0,319,413,0,1,736,736
MAHARASHTRA,SATARA,KOREGAON,0,0,0,78,0,0,0,78,78
MAHARASHTRA,SATARA,MAHABALESHWAR,0,0,0,4,0,0,0,4,4
MAHARASHTRA,SATARA,PATAN,95,0,1,2009,70,0,0,2080,2175
MAHARASHTRA,SATARA,PHALTAN,0,180,0,1096,164,0,0,1440,1440
MAHARASHTRA,SATARA,SATARA,0,20,1,1034,485,0,343,1883,1883
MAHARASHTRA,SATARA,WAI,0,0,0,57,6,0,0,63,63
MAHARASHTRA,SINDHUDURGA,DEVGAD,30,0,2,27,12,15,0,56,86
MAHARASHTRA,SINDHUDURGA,KANKAVLI,134,0,1,70,25,21,0,117,251
MAHARASHTRA,SINDHUDURGA,KUDAL,22,2,80,275,1316,5,0,1678,1700
MAHARASHTRA,SINDHUDURGA,MALWAN,19,10,16,33,7,1,60,127,146
MAHARASHTRA,SINDHUDURGA,SAWANTWADI,2,0,0,0,249,0,0,249,251
MAHARASHTRA,SINDHUDURGA,VAIBHAVWADI,11,0,0,0,0,0,0,0,11
MAHARASHTRA,SINDHUDURGA,VENGURLA,7,0,25,41,8,1,103,178,185
MAHARASHTRA,SOLAPUR,AKKALKOT,62,0,0,148,0,537,5,690,752
MAHARASHTRA,SOLAPUR,BARSHI,101,109,0,487,83,244,74,997,1098
MAHARASHTRA,SOLAPUR,KARMALA,0,0,0,128,0,231,178,537,537
MAHARASHTRA,SOLAPUR,MADHA,34,150,1,905,5,313,29,1403,1437
MAHARASHTRA,SOLAPUR,MALSHIRAS,125,8,11,278,29,974,0,1300,1425
MAHARASHTRA,SOLAPUR,MANGALVEDHA,568,0,0,1403,0,21,1,1425,1993
MAHARASHTRA,SOLAPUR,MOHOL,271,0,1,980,74,260,7,1322,1593
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,0,0,0,536,0,0,0,536,536
MAHARASHTRA,SOLAPUR,PANDHARPUR,3045,253,4,2939,51,1423,18,4688,7733
MAHARASHTRA,SOLAPUR,SANGOLA,74,0,0,0,0,0,0,0,74
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,180,364,2,435,86,2001,34,2922,3102
MAHARASHTRA,THANE,DHANU,17,0,0,0,2,0,0,2,19
MAHARASHTRA,THANE,JAWHAR,0,0,0,159,0,0,0,159,159
MAHARASHTRA,THANE,KALYAN,12,0,0,0,1,0,0,1,13
MAHARASHTRA,THANE,MURBAD,171,2,1,135,264,0,3,405,576
MAHARASHTRA,THANE,PALGHAR,33,1,0,0,10,3,45,59,92
MAHARASHTRA,THANE,SHAHAPUR,46,0,0,0,147,0,12,159,205
MAHARASHTRA,THANE,VIKRAMGAD,0,0,0,2,42,0,0,44,44
MAHARASHTRA,THANE,WADA,4,0,0,1,6,4,28,39,43
MAHARASHTRA,WARDHA,ARVI,0,2,0,8,0,7,0,17,17
MAHARASHTRA,WARDHA,ASHTI,0,0,0,2,6,3,0,11,11
MAHARASHTRA,WARDHA,DEOLI,0,5,0,0,3,2,0,10,10
MAHARASHTRA,WARDHA,HINGANGHAT,0,0,0,3,1,8,0,12,12
MAHARASHTRA,WARDHA,KARANJA,0,0,0,3,0,3,0,6,6
MAHARASHTRA,WARDHA,SAMUDRAPUR,0,4,6,80,3,6,2,101,101
MAHARASHTRA,WARDHA,SELOO,10,13,0,1,8,2,0,24,34
MAHARASHTRA,WARDHA,WARDHA,1,1,0,0,11,0,0,12,13
MAHARASHTRA,WASHIM,KARANJA,0,26,0,19,18,19,34,116,116
MAHARASHTRA,WASHIM,MALEGAON,0,108,4,107,21,35,0,275,275
MAHARASHTRA,WASHIM,MANGRULPIR,22,45,1,68,8,39,14,175,197
MAHARASHTRA,WASHIM,MANORA,0,23,0,279,63,0,0,365,365
MAHARASHTRA,WASHIM,RISOD,19,2,1,125,58,0,32,218,237
MAHARASHTRA,WASHIM,WASHIM,0,1,0,86,189,0,0,276,276
MAHARASHTRA,YAVATMAL,ARNI,0,305,0,248,1,0,0,554,554
MAHARASHTRA,YAVATMAL,BABULGAON,21,6,0,37,31,30,0,104,125
MAHARASHTRA,YAVATMAL,DARWHA,292,1,0,30,20,146,0,197,489
MAHARASHTRA,YAVATMAL,DIGRAS,294,2,0,38,12,93,9,154,448
MAHARASHTRA,YAVATMAL,GHATANJI,162,57,0,67,107,182,83,496,658
MAHARASHTRA,YAVATMAL,KALAMB,0,9,0,62,41,4,0,116,116
MAHARASHTRA,YAVATMAL,KELAPUR,17,74,0,297,2,23,0,396,413
MAHARASHTRA,YAVATMAL,MAHAGAON,1,108,0,13,66,0,0,187,188
MAHARASHTRA,YAVATMAL,MAREGAON,0,35,0,86,0,71,1,193,193
MAHARASHTRA,YAVATMAL,NER,0,14,0,53,3,0,0,70,70
MAHARASHTRA,YAVATMAL,PUSAD,0,70,0,430,231,0,0,731,731
MAHARASHTRA,YAVATMAL,RALEGAON,4,2,0,34,183,81,13,313,317
MAHARASHTRA,YAVATMAL,WANI,86,228,3,207,171,1,36,646,732
MAHARASHTRA,YAVATMAL,YAVATMAL,61,13,2,148,38,24,2,227,288
MAHARASHTRA,YAVATMAL,ZARI JAMANI,49,53,3,130,16,96,20,318,367
MANIPUR,IMPHAL EAST,IRILBUNG,0,2,0,0,0,0,0,2,2
MANIPUR,IMPHAL EAST,SAWOMBUNG,0,0,3,0,0,0,2,5,5
MANIPUR,IMPHAL WEST,HAORANG SABAL,0,0,0,0,0,0,2,2,2
MANIPUR,IMPHAL WEST,WANGOI,0,2,5,0,0,0,9,16,16
MANIPUR,THOUBAL,KAKCHING,0,0,1,0,0,1,3,5,5
MANIPUR,THOUBAL,THOUBAL,0,3,4,0,2,0,5,14,14
MEGHALAYA,EAST GARO HILLS,SAMANDA,1,0,0,0,0,0,0,0,1
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,2,0,0,0,0,0,0,0,2
MEGHALAYA,JAINTIA HILLS,LASKEIN,0,0,1,0,0,0,0,1,1
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,0,0,1,0,0,0,0,1,1
MEGHALAYA,WEST GARO HILLS,BETASING,0,0,0,1,0,0,2,3,3
MEGHALAYA,WEST GARO HILLS,DALU,0,0,0,0,0,0,0,0,0
MIZORAM,CHAMPHAI,KHAWZAWL,4,0,0,1,0,0,12,13,17
MIZORAM,KOLASIB,THINGDAWL,0,0,5,0,0,0,22,27,27
MIZORAM,MAMIT,REIEK,0,1,0,0,0,0,0,1,1
MIZORAM,SERCHHIP,EAST LUNGDAR,10,0,0,0,0,4,156,160,170
NAGALAND,DIMAPUR,DHANSIRI,0,0,0,0,0,1,0,1,1
NAGALAND,DIMAPUR,KUHUBOTO,0,0,0,7,3,0,0,10,10
NAGALAND,DIMAPUR,MEDZIPHEMA,0,0,0,3,0,0,0,3,3
NAGALAND,DIMAPUR,NIULAND,0,0,1,0,0,0,0,1,1
ORISSA,ANGUL,ANUGUL,74,4,5,74,16,0,5,104,178
ORISSA,ANGUL,ATHAMALLIK,1,1,1,8,8,3,7,28,29
ORISSA,ANGUL,BANRAPALA,8,0,0,27,4,0,0,31,39
ORISSA,ANGUL,CHHENDIPADA,5,1,1,7,3,0,4,16,21
ORISSA,ANGUL,KANIHA,1,2,22,7,2,0,18,51,52
ORISSA,ANGUL,KISHOR NAGAR,1,1,0,6,3,0,1,11,12
ORISSA,ANGUL,PALALAHADA,15,11,7,38,20,1,39,116,131
ORISSA,ANGUL,TALACHERA,0,7,0,4,0,0,7,18,18
ORISSA,BALASORE,BAHANAGA,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,BALASORE,0,0,0,0,0,0,2,2,2
ORISSA,BALASORE,BALIAPAL,3,0,0,0,1,0,24,25,28
ORISSA,BALASORE,BASTA,2,0,2,1,3,0,22,28,30
ORISSA,BALASORE,BHOGRAI,8,0,0,0,36,0,15,51,59
ORISSA,BALASORE,JALESWAR,0,2,2,0,5,1,1,11,11
ORISSA,BALASORE,KHAIRA,0,1,0,1,2,0,0,4,4
ORISSA,BALASORE,NILAGIRI,0,0,1,0,0,0,1,2,2
ORISSA,BALASORE,OUPADA,0,0,0,0,0,0,0,0,0
ORISSA,BALASORE,REMUNA,6,0,1,0,35,0,0,36,42
ORISSA,BALASORE,SIMULIA,0,0,0,0,4,0,1,5,5
ORISSA,BALASORE,SORO,0,1,0,0,14,1,1,17,17
ORISSA,BARGARH,AMBABHANA,6,13,1,5,3,2,0,24,30
ORISSA,BARGARH,ATABIRA,43,5,2,1,3,0,3,14,57
ORISSA,BARGARH,BARAPALI,2,16,0,2,0,2,0,20,22
ORISSA,BARGARH,BARGARH,44,25,1,55,17,0,4,102,146
ORISSA,BARGARH,BHATALI,13,25,3,101,24,0,3,156,169
ORISSA,BARGARH,BHEDEN,102,65,2,0,7,0,2,76,178
ORISSA,BARGARH,BIJEPUR,30,18,0,19,1,0,0,38,68
ORISSA,BARGARH,GAISILAT,4,6,0,22,1,0,0,29,33
ORISSA,BARGARH,JHARABANDH,19,3,0,2,6,0,2,13,32
ORISSA,BARGARH,PADMAPUR (RAJABUDASA,10,15,3,16,0,0,6,40,50
ORISSA,BARGARH,PAIKMAL,15,1,0,87,7,0,1,96,111
ORISSA,BARGARH,SOHELA,16,2,0,26,8,0,4,40,56
ORISSA,BHADRAK,BANTA,1,0,0,0,16,0,6,22,23
ORISSA,BHADRAK,BASUDEBPUR,32,0,0,0,0,0,2,2,34
ORISSA,BHADRAK,BHADRAK,24,0,6,0,10,0,4,20,44
ORISSA,BHADRAK,BHANDARI POKHARI,0,0,0,0,0,0,0,0,0
ORISSA,BHADRAK,CHANDABALI,20,0,1,18,22,2,238,281,301
ORISSA,BHADRAK,DHAMNAGAR,94,2,1,1,12,1,15,32,126
ORISSA,BHADRAK,TIHIDI,92,0,0,0,4,0,10,14,106
ORISSA,BOLANGIR,AGALPUR,5,4,1,0,0,0,14,19,24
ORISSA,BOLANGIR,BALANGIR,98,0,2,28,11,1,2,44,142
ORISSA,BOLANGIR,BANGOMUNDA,0,0,0,12,1,1,0,14,14
ORISSA,BOLANGIR,BELAPARA,22,3,0,0,14,1,47,65,87
ORISSA,BOLANGIR,DEOGAON,51,2,6,48,14,0,27,97,148
ORISSA,BOLANGIR,GUDVELA,46,5,2,23,10,0,0,40,86
ORISSA,BOLANGIR,KHAPRAKHOL,61,21,58,26,0,0,0,105,166
ORISSA,BOLANGIR,LOISINGHA,90,0,0,9,0,0,3,12,102
ORISSA,BOLANGIR,MURIBAHAL,0,0,0,3,0,0,0,3,3
ORISSA,BOLANGIR,PATNAGARH,17,24,25,40,4,0,0,93,110
ORISSA,BOLANGIR,PUINTALA,16,0,0,20,19,0,17,56,72
ORISSA,BOLANGIR,SAINTALA,44,2,5,41,27,0,19,94,138
ORISSA,BOLANGIR,TITILAGARH,11,20,0,7,0,1,5,33,44
ORISSA,BOLANGIR,TUREIKELA,4,0,0,0,0,0,1,1,5
ORISSA,BOUDH,BOUDH,3,0,0,0,0,0,41,41,44
ORISSA,BOUDH,HARABHANGA,0,2,3,1,0,0,0,6,6
ORISSA,BOUDH,KANTAMAL,20,4,3,8,0,15,0,30,50
ORISSA,CUTTACK,ATHAGARH,18,23,1,15,26,3,0,68,86
ORISSA,CUTTACK,BADAMBA,3,2,0,0,9,0,1,12,15
ORISSA,CUTTACK,BANKI,18,4,0,0,0,0,25,29,47
ORISSA,CUTTACK,BARANGA,2,0,0,2,6,1,45,54,56
ORISSA,CUTTACK,CUTTACKSADAR,73,0,0,12,7,0,58,77,150
ORISSA,CUTTACK,DAMPADA,0,29,6,9,39,0,0,83,83
ORISSA,CUTTACK,KANTAPADA,259,0,0,0,6,44,1,51,310
ORISSA,CUTTACK,MAHANGA,87,1,1,10,54,16,27,109,196
ORISSA,CUTTACK,NARASINGHPUR,8,6,0,4,2,0,1,13,21
ORISSA,CUTTACK,NIALI,709,1,20,11,1,1,165,199,908
ORISSA,CUTTACK,NISCHINTAKOILI,134,0,1,6,82,1,10,100,234
ORISSA,CUTTACK,SALIPUR,260,0,1,12,52,1,3,69,329
ORISSA,CUTTACK,TANGI CHOUDWAR,20,2,3,1,18,4,18,46,66
ORISSA,CUTTACK,TIGIRIA,10,0,0,3,2,0,0,5,15
ORISSA,DEOGARH,BARAKOTE,2,2,0,13,70,19,31,135,137
ORISSA,DEOGARH,RIAMAL,2,1,0,68,258,0,16,343,345
ORISSA,DEOGARH,TILEIBANI,0,0,0,56,4,0,6,66,66
ORISSA,DHENKANAL,BHUBAN,7,6,1,11,12,0,11,41,48
ORISSA,DHENKANAL,GANDIA,26,2,3,7,1,3,16,32,58
ORISSA,DHENKANAL,HINDOL,15,1,0,8,12,0,11,32,47
ORISSA,DHENKANAL,KAMAKHYANAGAR,7,2,0,5,5,0,2,14,21
ORISSA,DHENKANAL,KANKADAHAD,31,3,1,10,9,0,0,23,54
ORISSA,DHENKANAL,ODAPADA,4,0,9,4,4,0,13,30,34
ORISSA,DHENKANAL,PARJANG,0,10,0,1,0,0,6,17,17
ORISSA,DHENKANAL,SADAR,21,1,8,10,2,0,2,23,44
ORISSA,GAJAPATI,GUMMA,12,0,1,0,3,0,12,16,28
ORISSA,GAJAPATI,KASINAGAR,2,4,4,0,29,0,0,37,39
ORISSA,GAJAPATI,MOHANA,9,1,1,1,0,0,4,7,16
ORISSA,GAJAPATI,NUAGADA,0,0,0,0,0,0,0,0,0
ORISSA,GAJAPATI,PARALAKHEMUNDI,50,0,0,0,10,1,9,20,70
ORISSA,GAJAPATI,R.UDAYGIRI,1,1,0,0,0,0,0,1,2
ORISSA,GAJAPATI,RAYAGADA,2,0,1,0,0,0,1,2,4
ORISSA,GANJAM,ASKA,12,0,0,34,45,4,88,171,183
ORISSA,GANJAM,BELLAGUNTHA,9,0,0,1,2,0,7,10,19
ORISSA,GANJAM,BHANJANAGAR,12,4,3,0,0,0,23,30,42
ORISSA,GANJAM,BUGUDA,0,0,0,20,6,0,5,31,31
ORISSA,GANJAM,CHHATRAPUR,0,0,1,3,15,0,6,25,25
ORISSA,GANJAM,CHIKETI,23,0,4,6,6,2,0,18,41
ORISSA,GANJAM,DHARAKOTE,28,7,9,3,28,0,12,59,87
ORISSA,GANJAM,DIGAPAHANDI,16,6,0,19,121,0,205,351,367
ORISSA,GANJAM,GANJAM,3,5,0,20,1,0,4,30,33
ORISSA,GANJAM,HINJILICUT,11,0,0,0,4,0,1,5,16
ORISSA,GANJAM,JAGANNATHPRASAD,1,1,2,7,15,0,2,27,28
ORISSA,GANJAM,KABISURYANAGAR,0,1,1,0,24,0,30,56,56
ORISSA,GANJAM,KHALLIKOTE,0,0,0,0,6,0,6,12,12
ORISSA,GANJAM,KODALA,14,1,0,2,0,0,2,5,19
ORISSA,GANJAM,KUKUDAHANDI,1,1,0,0,0,0,0,1,2
ORISSA,GANJAM,PATRAPUR,2,0,1,1,4,0,11,17,19
ORISSA,GANJAM,POLASARA,4,9,0,16,5,0,3,33,37
ORISSA,GANJAM,PURUSOTTAMPUR,1,1,0,8,5,0,30,44,45
ORISSA,GANJAM,RANGEILUNDA,5,0,0,0,0,0,12,12,17
ORISSA,GANJAM,SANAKHEMUNDI,64,0,3,0,3,1,0,7,71
ORISSA,GANJAM,SHERAGAD,11,2,0,2,18,1,0,23,34
ORISSA,GANJAM,SORADA,39,0,0,0,3,0,28,31,70
ORISSA,JAGATSINGHPUR,BALIKUDA,5,0,0,0,4,0,1,5,10
ORISSA,JAGATSINGHPUR,BIRIDI,0,0,0,0,2,0,0,2,2
ORISSA,JAGATSINGHPUR,ERASAMA,0,0,0,1,1,0,9,11,11
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,0,1,0,1,0,0,0,2,2
ORISSA,JAGATSINGHPUR,KUJANG,3,0,2,0,0,0,5,7,10
ORISSA,JAGATSINGHPUR,NAUGAON,0,0,0,0,0,0,0,0,0
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,0,0,0,1,0,0,0,1,1
ORISSA,JAGATSINGHPUR,TIRTOL,1,0,0,0,3,0,1,4,5
ORISSA,JAJAPUR,BADACHANA,51,2,0,0,6,0,7,15,66
ORISSA,JAJAPUR,BARI,1,0,5,0,17,0,13,35,36
ORISSA,JAJAPUR,BINJHARPUR,3,1,0,0,25,0,2,28,31
ORISSA,JAJAPUR,DANAGADI,13,2,1,8,2,0,0,13,26
ORISSA,JAJAPUR,DASARATHPUR,152,0,0,3,0,0,0,3,155
ORISSA,JAJAPUR,DHARMASALA,185,2,2,29,6,0,70,109,294
ORISSA,JAJAPUR,JAJPUR,23,0,0,1,35,0,1,37,60
ORISSA,JAJAPUR,KOREI,0,0,0,0,0,0,1,1,1
ORISSA,JAJAPUR,RASULPUR,0,0,0,0,0,0,0,0,0
ORISSA,JAJAPUR,SUKINDA,3,5,3,2,0,0,2,12,15
ORISSA,JHARSUGUDA,JHARSUGUDA,9,0,1,0,7,2,12,22,31
ORISSA,JHARSUGUDA,KIRMIRA,1,0,0,53,57,0,18,128,129
ORISSA,JHARSUGUDA,KOLABIRA,0,2,0,38,7,0,7,54,54
ORISSA,JHARSUGUDA,LAIKERA,143,0,0,0,2,0,1,3,146
ORISSA,JHARSUGUDA,LAKHANPUR,11,0,0,11,19,0,100,130,141
ORISSA,KALAHANDI,BHAWANIPATANA,10,2,2,2,12,0,2,20,30
ORISSA,KALAHANDI,DHARMGAD,2,4,0,3,0,0,0,7,9
ORISSA,KALAHANDI,GOLAMUNDA,0,0,0,0,2,0,0,2,2
ORISSA,KALAHANDI,JAIPATNA,0,0,0,0,0,0,0,0,0
ORISSA,KALAHANDI,JUNAGAD,18,0,0,0,3,0,5,8,26
ORISSA,KALAHANDI,KALAMPUR,5,11,0,1,5,0,17,34,39
ORISSA,KALAHANDI,KARLAMUNDA,0,3,0,0,0,0,0,3,3
ORISSA,KALAHANDI,KESINGA,35,33,2,4,3,13,2,57,92
ORISSA,KALAHANDI,KOKASARA,7,0,0,0,0,0,0,0,7
ORISSA,KALAHANDI,LANJIGARH,10,1,1,2,1,0,3,8,18
ORISSA,KALAHANDI,MADANPUR RAMAPUR,0,2,5,4,26,0,0,37,37
ORISSA,KALAHANDI,NARLA,12,8,0,14,7,0,4,33,45
ORISSA,KANDHAMAL,BALIGUDA,0,0,0,0,1,0,0,1,1
ORISSA,KANDHAMAL,CHAKAPAD,1,0,0,1,0,0,0,1,2
ORISSA,KANDHAMAL,DARINGBADI,0,0,0,0,0,0,0,0,0
ORISSA,KANDHAMAL,FIRINGIA,1,7,2,3,4,0,15,31,32
ORISSA,KANDHAMAL,G.UDAYAGIRI,0,0,2,2,0,0,1,5,5
ORISSA,KANDHAMAL,KHAJURIPADA,0,0,0,0,0,0,2,2,2
ORISSA,KANDHAMAL,KOTAGARH,0,0,0,0,0,0,1,1,1
