-----
{
 "description": "The table refers to Block wise Distribution of Shallow Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.3.csv", 
 "title": "Download CSV for Blockwise Distribution of Shallow Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.3.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Marginal (0-1 ha),Small (1-2 ha),Medium (2-10 ha),Big ( > 10 ha),Total
ANDHRA PRADESH,KARIMNAGAR,YELLA REDDI PETA,1879,1305,358,10,3552
ANDHRA PRADESH,KHAMMAM,ASWAPURAM,10,70,9,0,89
ANDHRA PRADESH,KHAMMAM,ASWARAOPETA,15,41,72,7,135
ANDHRA PRADESH,KHAMMAM,BAYYARAM,0,15,7,0,22
ANDHRA PRADESH,KHAMMAM,BHADRACHALAM,5,7,15,0,27
ANDHRA PRADESH,KHAMMAM,BONAKAL,3,10,8,1,22
ANDHRA PRADESH,KHAMMAM,BURGAMPADU,7,14,14,2,37
ANDHRA PRADESH,KHAMMAM,CHANDRUGONDA,11,26,13,1,51
ANDHRA PRADESH,KHAMMAM,CHERLA,47,39,106,0,192
ANDHRA PRADESH,KHAMMAM,DAMMAPETA,121,396,205,18,740
ANDHRA PRADESH,KHAMMAM,ENKURU,60,127,62,0,249
ANDHRA PRADESH,KHAMMAM,JULURPAD,20,32,22,0,74
ANDHRA PRADESH,KHAMMAM,KALLURU,0,3,13,2,18
ANDHRA PRADESH,KHAMMAM,KAMEPALLE,5,48,31,0,84
ANDHRA PRADESH,KHAMMAM,KHAMMAM RURAL,29,10,9,0,48
ANDHRA PRADESH,KHAMMAM,KHAMMAM URBAN,14,42,9,0,65
ANDHRA PRADESH,KHAMMAM,KONIJERLA,2,2,2,0,6
ANDHRA PRADESH,KHAMMAM,KOTHAGUDEM,61,84,22,0,167
ANDHRA PRADESH,KHAMMAM,KUKUNOOR,4,17,29,1,51
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,337,341,241,6,925
ANDHRA PRADESH,KHAMMAM,MADHIRA,94,79,63,1,237
ANDHRA PRADESH,KHAMMAM,MANUGURU,40,111,1,0,152
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,51,89,52,1,193
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,0,2,33,5,40
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,16,17,16,0,49
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,49,112,67,0,228
ANDHRA PRADESH,KHAMMAM,PENUBALLI,58,201,119,7,385
ANDHRA PRADESH,KHAMMAM,PINAPAKA,105,489,272,3,869
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,98,187,50,3,338
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,0,1,7,1,9
ANDHRA PRADESH,KHAMMAM,THALLADA,0,6,24,2,32
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,211,188,134,3,536
ANDHRA PRADESH,KHAMMAM,VEMSOOR,42,302,486,4,834
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,34,17,18,0,69
ANDHRA PRADESH,KHAMMAM,WAZEED,45,35,61,1,142
ANDHRA PRADESH,KHAMMAM,WYRA,5,9,13,1,28
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,184,192,78,0,454
ANDHRA PRADESH,KRISHNA,A KONDURU,0,1,0,1,2
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,9,9,10,0,28
ANDHRA PRADESH,KRISHNA,AVANIGADDA,118,97,57,1,273
ANDHRA PRADESH,KRISHNA,BAPULAPADU,7,4,4,0,15
ANDHRA PRADESH,KRISHNA,CHALLAPALLI,163,171,126,0,460
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,29,43,111,3,186
ANDHRA PRADESH,KRISHNA,CHATRAI,10,45,113,7,175
ANDHRA PRADESH,KRISHNA,G KONDURU,130,167,81,1,379
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,27,42,70,1,140
ANDHRA PRADESH,KRISHNA,GANNAVARAM,19,18,60,2,99
ANDHRA PRADESH,KRISHNA,GHANTASALA,259,63,45,1,368
ANDHRA PRADESH,KRISHNA,GUDIVADA,41,41,59,3,144
ANDHRA PRADESH,KRISHNA,GUDLAVALLERU,17,11,8,1,37
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,200,139,90,4,433
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,9,33,12,0,54
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,85,134,108,1,328
ANDHRA PRADESH,KRISHNA,KANKIPADU,420,617,520,1,1558
ANDHRA PRADESH,KRISHNA,KODURU,61,17,9,0,87
ANDHRA PRADESH,KRISHNA,MOPIDEVI,482,195,90,0,767
ANDHRA PRADESH,KRISHNA,MOVVA,128,122,144,1,395
ANDHRA PRADESH,KRISHNA,MUSUNURU,10,17,44,1,72
ANDHRA PRADESH,KRISHNA,MYLAVARAM,16,19,14,0,49
ANDHRA PRADESH,KRISHNA,NANDIGAMA,17,85,153,12,267
ANDHRA PRADESH,KRISHNA,PAMARRU,120,80,97,1,298
ANDHRA PRADESH,KRISHNA,PAMIDIMUKKALA,404,400,270,1,1075
ANDHRA PRADESH,KRISHNA,PEDAPARUPUDI,212,180,182,1,575
ANDHRA PRADESH,KRISHNA,PENAMALURU,475,587,357,11,1430
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,44,60,58,2,164
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,1,14,71,1,87
ANDHRA PRADESH,KRISHNA,THOTLAVALLURU,751,761,601,52,2165
ANDHRA PRADESH,KRISHNA,TIRUVURU,18,53,39,3,113
ANDHRA PRADESH,KRISHNA,UNGUTURU,130,236,199,2,567
ANDHRA PRADESH,KRISHNA,VATSAVAI,1,9,1,0,11
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,39,45,22,0,106
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,358,135,117,4,614
ANDHRA PRADESH,KRISHNA,VISSANNAPET,48,30,92,10,180
ANDHRA PRADESH,KRISHNA,VUYYURU,429,528,376,6,1339
ANDHRA PRADESH,KURNOOL,ADONI,95,348,322,12,777
ANDHRA PRADESH,KURNOOL,ALLAGADDA,56,43,103,3,205
ANDHRA PRADESH,KURNOOL,ALUR,66,192,166,10,434
ANDHRA PRADESH,KURNOOL,ASPARI,6,10,265,13,294
ANDHRA PRADESH,KURNOOL,ATMAKUR,6,18,17,0,41
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,1092,48,85,15,1240
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,51,212,151,3,417
ANDHRA PRADESH,KURNOOL,BETHAMCHERLA,411,391,275,4,1081
ANDHRA PRADESH,KURNOOL,C.BELAGAL,0,0,5,3,8
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,0,0,1,0,1
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,20,35,32,1,88
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,60,135,318,2,515
ANDHRA PRADESH,KURNOOL,DHONE,41,128,218,8,395
ANDHRA PRADESH,KURNOOL,GADIVEMULA,46,113,338,11,508
ANDHRA PRADESH,KURNOOL,GONEGANDLA,73,135,87,5,300
ANDHRA PRADESH,KURNOOL,GOSPADU,12,37,34,3,86
ANDHRA PRADESH,KURNOOL,GUDUR,5,23,15,0,43
ANDHRA PRADESH,KURNOOL,HALAHARVI,11,13,11,8,43
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,19,64,163,10,256
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,25,53,35,2,115
ANDHRA PRADESH,KURNOOL,KALLUR,129,190,420,51,790
ANDHRA PRADESH,KURNOOL,KODUMUR,65,94,271,42,472
ANDHRA PRADESH,KURNOOL,KOILKUNTLA,5,20,71,8,104
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,66,138,198,23,425
ANDHRA PRADESH,KURNOOL,KOSIGI,65,0,0,0,65
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,7,21,22,0,50
ANDHRA PRADESH,KURNOOL,KOWTHALAM,22,106,240,3,371
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,40,45,253,25,363
ANDHRA PRADESH,KURNOOL,KURNOOL,55,81,125,32,293
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,5,19,31,7,62
ANDHRA PRADESH,KURNOOL,MAHANANDI,97,234,237,2,570
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,20,20,12,1,53
ANDHRA PRADESH,KURNOOL,MIDTHUR,7,27,135,44,213
ANDHRA PRADESH,KURNOOL,NANDAVARAM,8,22,46,1,77
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,8,28,72,16,124
ANDHRA PRADESH,KURNOOL,NANDYAL,30,74,70,3,177
ANDHRA PRADESH,KURNOOL,ORVAKAL,53,204,427,31,715
ANDHRA PRADESH,KURNOOL,OWK,24,108,233,21,386
ANDHRA PRADESH,KURNOOL,PAGIDYALA,2,4,6,0,12
ANDHRA PRADESH,KURNOOL,PAMULAPADU,0,5,6,0,11
ANDHRA PRADESH,KURNOOL,PANYAM,54,191,437,64,746
ANDHRA PRADESH,KURNOOL,PATTIKANDA,51,59,96,5,211
ANDHRA PRADESH,KURNOOL,PEAPALLY,272,83,351,5,711
ANDHRA PRADESH,KURNOOL,PEDDA KADUBUR,25,110,106,3,244
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,19,95,161,43,318
ANDHRA PRADESH,KURNOOL,SANJAMALA,18,78,264,53,413
ANDHRA PRADESH,KURNOOL,SIRVEL,63,91,145,5,304
ANDHRA PRADESH,KURNOOL,TUGGALI,21,83,49,2,155
ANDHRA PRADESH,KURNOOL,UYYALAWADA,0,8,53,13,74
ANDHRA PRADESH,KURNOOL,VELDURTHI,67,108,71,0,246
ANDHRA PRADESH,KURNOOL,VELGODU,0,0,10,1,11
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,32,99,129,27,287
ANDHRA PRADESH,MAHABOOBNAGAR,ACHAMPETA,238,203,159,286,886
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,223,549,651,37,1460
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,112,241,331,28,712
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,30,51,102,10,193
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,772,593,430,7,1802
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,167,79,26,0,272
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,11,68,117,7,203
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,539,1040,1345,117,3041
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,197,395,503,50,1145
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,236,484,668,46,1434
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,471,552,501,41,1565
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,257,643,376,45,1321
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,181,437,316,53,987
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,340,491,433,41,1305
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,139,276,348,6,769
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,165,296,240,18,719
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,319,407,463,21,1210
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,1352,1683,657,104,3796
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,83,146,144,7,380
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,490,522,389,5,1406
ANDHRA PRADESH,MAHABOOBNAGAR,GHATTU,115,481,300,22,918
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,260,807,815,37,1919
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,348,517,292,64,1221
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,54,143,118,7,322
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,433,841,1170,89,2533
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,421,644,1311,170,2546
ANDHRA PRADESH,MAHABOOBNAGAR,KESHAMPETA,663,864,705,30,2262
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,266,289,203,5,763
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,126,243,141,11,521
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,530,717,406,16,1669
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,6,20,29,0,55
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,1429,834,399,1,2663
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,133,353,232,15,733
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,553,735,874,68,2230
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,492,625,621,36,1774
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,694,667,587,22,1970
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,98,166,260,18,542
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,496,615,395,26,1532
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,362,334,224,6,926
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,193,596,476,61,1326
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,25,48,102,9,184
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,498,900,1664,196,3258
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,133,487,690,12,1322
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,871,433,111,21,1436
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,201,423,287,11,922
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,567,739,580,36,1922
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,317,278,117,4,716
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,32,55,59,1,147
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,29,221,270,21,541
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,130,439,408,9,986
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,484,490,725,107,1806
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,683,949,1182,164,2978
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,147,464,705,31,1347
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,244,429,506,19,1198
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,252,642,710,46,1650
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,24,97,207,10,338
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,244,591,594,34,1463
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,40,53,54,5,152
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,297,477,373,54,1201
ANDHRA PRADESH,MEDAK,ALLADURG,610,295,91,13,1009
ANDHRA PRADESH,MEDAK,ANDOLE,526,726,388,1,1641
ANDHRA PRADESH,MEDAK,CHEGUNTA,2387,925,323,2,3637
ANDHRA PRADESH,MEDAK,CHINNA KODUR,731,457,143,15,1346
ANDHRA PRADESH,MEDAK,DOULTABAD,2349,774,401,26,3550
ANDHRA PRADESH,MEDAK,DUBBAK,1644,2047,581,8,4280
ANDHRA PRADESH,MEDAK,GAJWEL,1445,857,420,7,2729
ANDHRA PRADESH,MEDAK,HATHNOORA,1449,609,350,4,2412
ANDHRA PRADESH,MEDAK,JAGDEVPUR,1032,889,419,15,2355
ANDHRA PRADESH,MEDAK,JHARASANGAM,24,121,141,1,287
ANDHRA PRADESH,MEDAK,JINNARAM,731,682,577,23,2013
ANDHRA PRADESH,MEDAK,KALHER,1008,782,193,7,1990
ANDHRA PRADESH,MEDAK,KANGTI,160,152,79,1,392
ANDHRA PRADESH,MEDAK,KOHIR,6,13,16,0,35
ANDHRA PRADESH,MEDAK,KONDAPAK,1965,1281,552,24,3822
ANDHRA PRADESH,MEDAK,KONDAPUR,357,365,333,5,1060
ANDHRA PRADESH,MEDAK,KOWDIPALLE,2290,881,196,8,3375
ANDHRA PRADESH,MEDAK,KULCHARAM,655,1091,370,6,2122
ANDHRA PRADESH,MEDAK,MANOOR,109,119,129,4,361
ANDHRA PRADESH,MEDAK,MEDAK,2103,1488,433,13,4037
ANDHRA PRADESH,MEDAK,MIRDODDI,2589,1453,426,5,4473
ANDHRA PRADESH,MEDAK,MULUG,1881,665,194,2,2742
ANDHRA PRADESH,MEDAK,MUNPALLE,130,142,153,17,442
ANDHRA PRADESH,MEDAK,NANGANUR,337,638,342,71,1388
ANDHRA PRADESH,MEDAK,NARAYANKHED,684,236,149,13,1082
ANDHRA PRADESH,MEDAK,NARSAPUR,1964,512,98,55,2629
ANDHRA PRADESH,MEDAK,NYALKAL,115,163,174,19,471
ANDHRA PRADESH,MEDAK,PAPANNAPET,996,520,56,0,1572
ANDHRA PRADESH,MEDAK,PATANCHERU,708,479,239,0,1426
ANDHRA PRADESH,MEDAK,PULKAL,448,736,621,26,1831
ANDHRA PRADESH,MEDAK,RAIKODE,53,55,58,9,175
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,292,253,133,1,679
ANDHRA PRADESH,MEDAK,RAMAYAMPET,2903,1319,358,7,4587
ANDHRA PRADESH,MEDAK,REGODE,164,187,111,9,471
ANDHRA PRADESH,MEDAK,SADASIVPET,570,377,346,12,1305
ANDHRA PRADESH,MEDAK,SANGAREDDY,918,684,133,1,1736
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),413,247,48,0,708
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),1360,724,221,4,2309
ANDHRA PRADESH,MEDAK,SHIVAMPET,1819,959,476,48,3302
ANDHRA PRADESH,MEDAK,SIDDIPET,1029,800,336,4,2169
ANDHRA PRADESH,MEDAK,TEKMAL,704,402,106,1,1213
ANDHRA PRADESH,MEDAK,TUPRAN,2442,662,239,6,3349
ANDHRA PRADESH,MEDAK,WARGAL,1823,709,332,2,2866
ANDHRA PRADESH,MEDAK,YELDURTHY,1327,744,198,12,2281
ANDHRA PRADESH,MEDAK,ZAHIRABAD,111,243,338,36,728
ANDHRA PRADESH,NALGONDA,ALAIR,137,116,296,36,585
ANDHRA PRADESH,NALGONDA,ANUMULA,257,183,40,1,481
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),257,241,174,3,675
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),168,554,613,9,1344
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,996,1115,893,174,3178
ANDHRA PRADESH,NALGONDA,BIBINAGAR,312,326,408,35,1081
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,630,185,115,12,942
ANDHRA PRADESH,NALGONDA,CHANDAM PET,233,245,266,25,769
ANDHRA PRADESH,NALGONDA,CHANDUR,0,0,1255,0,1255
ANDHRA PRADESH,NALGONDA,CHILKUR,0,3,9,0,12
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,214,251,278,13,756
ANDHRA PRADESH,NALGONDA,CHITYALA,357,445,1157,170,2129
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,205,123,53,0,381
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,170,359,640,12,1181
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,261,29,126,0,416
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,573,603,247,0,1423
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,8,5,56,0,69
ANDHRA PRADESH,NALGONDA,GUNDALA,554,577,477,23,1631
ANDHRA PRADESH,NALGONDA,GUNDLA PALLE,286,244,259,24,813
ANDHRA PRADESH,NALGONDA,GURRAMPODE,282,438,666,50,1436
ANDHRA PRADESH,NALGONDA,HUZURNAGAR,10,10,5,0,25
ANDHRA PRADESH,NALGONDA,JAJI REDDI GUDEM,425,519,562,100,1606
ANDHRA PRADESH,NALGONDA,KANGAL,981,633,427,13,2054
ANDHRA PRADESH,NALGONDA,KATTANGOOR,125,171,193,9,498
ANDHRA PRADESH,NALGONDA,KETHEPALLE,0,0,215,0,215
ANDHRA PRADESH,NALGONDA,KODAD,16,61,96,2,175
ANDHRA PRADESH,NALGONDA,M TURKAPALLE,758,541,388,23,1710
ANDHRA PRADESH,NALGONDA,MARRI GUDA,0,470,650,0,1120
ANDHRA PRADESH,NALGONDA,MATTAMPALLE,35,121,60,5,221
ANDHRA PRADESH,NALGONDA,MELLACHERVU,140,202,124,5,471
ANDHRA PRADESH,NALGONDA,MIRYALAGUDA,0,0,299,0,299
ANDHRA PRADESH,NALGONDA,MOTHEY,366,522,284,7,1179
ANDHRA PRADESH,NALGONDA,MOTHKUR,673,335,347,19,1374
ANDHRA PRADESH,NALGONDA,MUNAGALA,18,52,56,6,132
ANDHRA PRADESH,NALGONDA,MUNUGODE,419,511,387,21,1338
ANDHRA PRADESH,NALGONDA,NADIGUDEM,79,94,87,1,261
ANDHRA PRADESH,NALGONDA,NAKREKAL,103,175,52,0,330
ANDHRA PRADESH,NALGONDA,NALGONDA,0,0,2258,0,2258
ANDHRA PRADESH,NALGONDA,NAMPALLE,193,1270,200,3,1666
ANDHRA PRADESH,NALGONDA,NARAYANAPUR,0,0,1778,0,1778
ANDHRA PRADESH,NALGONDA,NARKETPALLE,142,339,465,24,970
ANDHRA PRADESH,NALGONDA,NERED CHERLA,0,0,3,0,3
ANDHRA PRADESH,NALGONDA,NIDAMANUR,89,57,386,28,560
ANDHRA PRADESH,NALGONDA,NUTHANKAL,73,109,195,19,396
ANDHRA PRADESH,NALGONDA,PEDDA ADISERLAPALLE,426,650,432,9,1517
ANDHRA PRADESH,NALGONDA,PEDDAVURA,211,202,217,6,636
ANDHRA PRADESH,NALGONDA,PENPAHAD,212,161,155,0,528
ANDHRA PRADESH,NALGONDA,POCHAMPALLE,150,424,672,33,1279
ANDHRA PRADESH,NALGONDA,RAJAPET,87,244,444,42,817
ANDHRA PRADESH,NALGONDA,RAMANNAPETA,235,356,407,19,1017
ANDHRA PRADESH,NALGONDA,SALIGOURARAM,0,69,107,0,176
ANDHRA PRADESH,NALGONDA,SURYAPET,78,152,86,1,317
ANDHRA PRADESH,NALGONDA,THIPPARTHI,374,209,105,10,698
ANDHRA PRADESH,NALGONDA,THIRUMALAGIRI,845,659,111,0,1615
ANDHRA PRADESH,NALGONDA,THRIPURARAM,83,159,195,47,484
ANDHRA PRADESH,NALGONDA,THUNGA THURTHI,414,379,169,4,966
ANDHRA PRADESH,NALGONDA,VALIGONDA,366,645,731,46,1788
ANDHRA PRADESH,NALGONDA,VEMULAPALLE,0,0,1153,0,1153
ANDHRA PRADESH,NALGONDA,YADAGIRIGUTTA,0,0,1269,0,1269
ANDHRA PRADESH,NELLORE,ALLUR,8,26,31,0,65
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,284,139,30,3,456
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,0,0,31,0,31
ANDHRA PRADESH,NELLORE,ATMAKUR,92,283,167,2,544
ANDHRA PRADESH,NELLORE,BALAYAPALLE,76,175,127,3,381
ANDHRA PRADESH,NELLORE,BOGOLE,27,68,46,0,141
ANDHRA PRADESH,NELLORE,BUTCHIREDDIPALEM,585,513,96,4,1198
ANDHRA PRADESH,NELLORE,CHEJERLA,133,126,208,8,475
ANDHRA PRADESH,NELLORE,CHILLAKUR,27,52,113,11,203
ANDHRA PRADESH,NELLORE,CHITTAMUR,353,580,387,7,1327
ANDHRA PRADESH,NELLORE,DAGADARTHI,7,87,243,16,353
ANDHRA PRADESH,NELLORE,DAKKILI,45,189,22,0,256
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,166,355,94,0,615
ANDHRA PRADESH,NELLORE,DUTTALUR,61,220,130,3,414
ANDHRA PRADESH,NELLORE,GUDUR,153,341,153,5,652
ANDHRA PRADESH,NELLORE,INDUKURPET,635,261,230,25,1151
ANDHRA PRADESH,NELLORE,JALADANKI,2,36,92,14,144
ANDHRA PRADESH,NELLORE,KALIGIRI,54,239,230,5,528
ANDHRA PRADESH,NELLORE,KALUVOYA,157,313,207,2,679
ANDHRA PRADESH,NELLORE,KAVALI,62,7,13,0,82
ANDHRA PRADESH,NELLORE,KODAVALUR,83,153,101,3,340
ANDHRA PRADESH,NELLORE,KONDAPURAM,27,51,26,0,104
ANDHRA PRADESH,NELLORE,KOTA,491,683,315,11,1500
ANDHRA PRADESH,NELLORE,KOVUR,717,478,229,16,1440
ANDHRA PRADESH,NELLORE,MANUBOLU,108,190,274,10,582
ANDHRA PRADESH,NELLORE,MARRIPADU,92,207,68,0,367
ANDHRA PRADESH,NELLORE,MUTHUKUR,1377,139,22,0,1538
ANDHRA PRADESH,NELLORE,NAIDUPETA,513,892,578,28,2011
ANDHRA PRADESH,NELLORE,NELLORE,330,363,304,1,998
ANDHRA PRADESH,NELLORE,OJILI,176,278,69,0,523
ANDHRA PRADESH,NELLORE,PELLAKUR,532,481,153,0,1166
ANDHRA PRADESH,NELLORE,PODLAKUR,558,1002,484,3,2047
ANDHRA PRADESH,NELLORE,RAPUR,156,109,36,0,301
ANDHRA PRADESH,NELLORE,SANGAM,208,515,284,2,1009
ANDHRA PRADESH,NELLORE,SULLURPETA,372,366,104,0,842
ANDHRA PRADESH,NELLORE,SYDAPURAM,276,339,137,2,754
ANDHRA PRADESH,NELLORE,TADA,119,127,47,0,293
ANDHRA PRADESH,NELLORE,THOTAPALLIGUDUR,328,280,149,0,757
ANDHRA PRADESH,NELLORE,VAKADU,304,564,425,1,1294
ANDHRA PRADESH,NELLORE,VARIKUNTAPADU,127,282,40,2,451
ANDHRA PRADESH,NELLORE,VENKATACHALAM,14,35,93,5,147
ANDHRA PRADESH,NELLORE,VENKATAGIRI,77,169,62,1,309
ANDHRA PRADESH,NELLORE,VIDAVALUR,333,346,136,6,821
ANDHRA PRADESH,NELLORE,VINJAMUR,5,328,339,1,673
ANDHRA PRADESH,NIZAMABAD,ARMUR,2820,2324,453,2,5599
ANDHRA PRADESH,NIZAMABAD,BALKONDA,1349,919,230,3,2501
ANDHRA PRADESH,NIZAMABAD,BANSWADA,260,334,94,0,688
ANDHRA PRADESH,NIZAMABAD,BHEEMGAL,1669,1361,474,5,3509
ANDHRA PRADESH,NIZAMABAD,BHIKNUR,2884,1471,307,11,4673
ANDHRA PRADESH,NIZAMABAD,BICHKUNDA,432,610,452,14,1508
ANDHRA PRADESH,NIZAMABAD,BIRKOOR,642,993,475,1,2111
ANDHRA PRADESH,NIZAMABAD,BODHAN,1166,2107,1453,22,4748
ANDHRA PRADESH,NIZAMABAD,DHAR PALLE,1595,1227,143,5,2970
ANDHRA PRADESH,NIZAMABAD,DICH PALLE,2320,2208,606,26,5160
ANDHRA PRADESH,NIZAMABAD,DOMAKONDA,1498,1643,372,0,3513
ANDHRA PRADESH,NIZAMABAD,GANDHARI,1061,936,323,4,2324
ANDHRA PRADESH,NIZAMABAD,JAKRANPALLE,1682,1196,443,2,3323
ANDHRA PRADESH,NIZAMABAD,JUKKAL,54,110,150,3,317
ANDHRA PRADESH,NIZAMABAD,KAMAREDDY,1237,1314,408,3,2962
ANDHRA PRADESH,NIZAMABAD,KAMMAR PALLE,283,841,441,12,1577
ANDHRA PRADESH,NIZAMABAD,KOTGIRI,570,1036,516,14,2136
