-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes by type. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.5.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes by type", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.5.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Tanks,Storage,Permanent Diversion,Temporary Diversion,Water Conversation,Total
TAMIL NADU,SALEM,KOLATHUR,0,0,2,0,0,2
TAMIL NADU,SALEM,MAGUDANCHAVADI,19,11,0,0,0,30
TAMIL NADU,SALEM,MECHERI,9,3,3,0,0,15
TAMIL NADU,SALEM,NANGAVALLI,2,0,1,0,0,3
TAMIL NADU,SALEM,OMALUR,19,0,0,0,0,19
TAMIL NADU,SALEM,PANAMARATHUPATTI,3,0,4,0,0,7
TAMIL NADU,SALEM,PEDDANAICKENPALAYAM,7,0,0,0,0,7
TAMIL NADU,SALEM,SALEM,13,0,10,0,0,23
TAMIL NADU,SALEM,SANKARI,15,12,10,0,0,37
TAMIL NADU,SALEM,THALAIVASAL,25,1,1,0,0,27
TAMIL NADU,SALEM,THARAMANGALAM,17,0,0,0,0,17
TAMIL NADU,SALEM,VALAPPADY,13,18,13,0,0,44
TAMIL NADU,SALEM,VEERAPANDI,7,0,9,0,0,16
TAMIL NADU,SALEM,YERCAUD,5,0,0,0,0,5
TAMIL NADU,SIVAGANGA,DEVAKOTTAI,32,324,0,0,0,356
TAMIL NADU,SIVAGANGA,ILAYANGUDI,145,45,6,0,0,196
TAMIL NADU,SIVAGANGA,KALAYARKOVIL,166,159,26,7,0,358
TAMIL NADU,SIVAGANGA,KALLAL,124,388,21,0,0,533
TAMIL NADU,SIVAGANGA,KANNANGUDI,43,183,0,0,0,226
TAMIL NADU,SIVAGANGA,MANAMADURAI,114,69,8,0,0,191
TAMIL NADU,SIVAGANGA,S. PUDUR,135,190,2,0,0,327
TAMIL NADU,SIVAGANGA,SAKKOTTAI,83,270,14,0,0,367
TAMIL NADU,SIVAGANGA,SINGAMPUNERI,332,231,0,0,0,563
TAMIL NADU,SIVAGANGA,SIVAGANGA,295,90,1,0,0,386
TAMIL NADU,SIVAGANGA,THIRUPPATTUR,226,336,46,1,0,609
TAMIL NADU,SIVAGANGA,THIRUPPAVANAM,98,73,2,0,0,173
TAMIL NADU,THANJAVUR,BUDHALUR,3,0,18,0,0,21
TAMIL NADU,THANJAVUR,MADHUKUR,1,0,37,0,0,38
TAMIL NADU,THANJAVUR,ORATHANADU,1,0,0,0,0,1
TAMIL NADU,THANJAVUR,PATTUKOTTAI,22,2,23,0,0,47
TAMIL NADU,THANJAVUR,PERAVURANI,19,23,17,1,0,60
TAMIL NADU,THANJAVUR,SEDHUBAVACHATTIRAM,24,18,36,0,1,79
TAMIL NADU,THANJAVUR,THANJAVUR,0,0,5,0,0,5
TAMIL NADU,THANJAVUR,THIRUVAIYARU,3,0,45,0,0,48
TAMIL NADU,THANJAVUR,THIRUVONAM,1,1,8,0,0,10
TAMIL NADU,THENI,ANDIPATTI,0,19,1,0,0,20
TAMIL NADU,THENI,BODI,0,0,73,0,0,73
TAMIL NADU,THENI,CHINNAMANNUR,0,1,25,0,0,26
TAMIL NADU,THENI,CUMBUM,3,6,18,0,0,27
TAMIL NADU,THENI,MYILADUMPARAI,6,0,0,0,0,6
TAMIL NADU,THENI,PERIYAKULAM,84,0,0,0,0,84
TAMIL NADU,THENI,THENI,21,3,4,0,0,28
TAMIL NADU,THENI,UTHAMAPALAYAM,0,2,33,0,0,35
TAMIL NADU,THIRUVALLUR,ELLAPURAM,33,7,1,0,2,43
TAMIL NADU,THIRUVALLUR,GUMMIDIPOONDI,17,1,0,0,0,18
TAMIL NADU,THIRUVALLUR,KADAMBATHUR,639,16,0,0,4,659
TAMIL NADU,THIRUVALLUR,MINJUR,3,0,0,0,0,3
TAMIL NADU,THIRUVALLUR,POONAMALLEE,1103,0,1,0,0,1104
TAMIL NADU,THIRUVALLUR,POONDI,52,13,1,0,0,66
TAMIL NADU,THIRUVALLUR,PUZAL,157,18,0,0,0,175
TAMIL NADU,THIRUVALLUR,R.K.PEET,25,1,2,2,0,30
TAMIL NADU,THIRUVALLUR,SHOLAVARAM,78,0,0,0,0,78
TAMIL NADU,THIRUVALLUR,THIRUVALANGADU,0,1,0,1,0,2
TAMIL NADU,THIRUVALLUR,THIRUVALLUR,8,12,0,0,0,20
TAMIL NADU,THIRUVALLUR,VILLIVAKKAM,24,0,0,0,0,24
TAMIL NADU,THIRUVARUR,KORADACHERRY,0,0,5,0,0,5
TAMIL NADU,THIRUVARUR,KOTTUR,0,0,5,0,0,5
TAMIL NADU,THIRUVARUR,KUDAVASAL,0,0,2,0,0,2
TAMIL NADU,THIRUVARUR,MANNARGUDI,0,0,1,0,0,1
TAMIL NADU,THIRUVARUR,MUTHUPETTAI,0,0,2,0,0,2
TAMIL NADU,THIRUVARUR,NANNILAM,0,0,1,0,0,1
TAMIL NADU,THIRUVARUR,NEEDAMANGALAM,0,0,1,0,0,1
TAMIL NADU,THIRUVARUR,THIRUVARUR,0,0,1,0,0,1
TAMIL NADU,THIRUVARUR,VALANGAIMAN,0,0,1,0,0,1
TAMIL NADU,TIRUCHIRAPPALLI,LALGUDI,30,0,0,0,0,30
TAMIL NADU,TIRUCHIRAPPALLI,MANIKANDAM,6,71,6,0,0,83
TAMIL NADU,TIRUCHIRAPPALLI,MANNACHANALLUR,60,0,42,0,0,102
TAMIL NADU,TIRUCHIRAPPALLI,MARUNGAPURI,66,93,0,0,0,159
TAMIL NADU,TIRUCHIRAPPALLI,PULLAMBADI,94,15,54,7,0,170
TAMIL NADU,TIRUCHIRAPPALLI,THATHAYANGARPETTAI,2,1,5,7,0,15
TAMIL NADU,TIRUCHIRAPPALLI,THIRUVERUMBUR,13,15,6,0,0,34
TAMIL NADU,TIRUCHIRAPPALLI,THOTTIYAM,15,57,11,0,0,83
TAMIL NADU,TIRUCHIRAPPALLI,THURAIYUR,299,1,0,0,0,300
TAMIL NADU,TIRUCHIRAPPALLI,VAIYAMPATTY,45,0,0,0,0,45
TAMIL NADU,TIRUNELVELI,ALANGULAM,3,60,0,0,0,63
TAMIL NADU,TIRUNELVELI,AMBASAMUDRAM,6,79,22,11,0,118
TAMIL NADU,TIRUNELVELI,CHERANMAHADEVI,12,115,5,0,0,132
TAMIL NADU,TIRUNELVELI,KADAYAM,19,76,50,2,0,147
TAMIL NADU,TIRUNELVELI,KADAYANALLUR,1,88,18,0,0,107
TAMIL NADU,TIRUNELVELI,KALAKAD,43,73,23,2,0,141
TAMIL NADU,TIRUNELVELI,KEELAPAVOOR,2,66,5,0,0,73
TAMIL NADU,TIRUNELVELI,KURUVIKULAM,2,78,0,0,0,80
TAMIL NADU,TIRUNELVELI,MANUR,11,77,14,0,0,102
TAMIL NADU,TIRUNELVELI,MELANEELITHANALLUR,6,52,0,0,0,58
TAMIL NADU,TIRUNELVELI,NANGUNERI,14,138,0,0,10,162
TAMIL NADU,TIRUNELVELI,PALAYAMKOTTAI,15,147,18,5,5,190
TAMIL NADU,TIRUNELVELI,PAPPAKUDI,5,55,18,0,0,78
TAMIL NADU,TIRUNELVELI,RADHAPURAM,0,97,0,0,0,97
TAMIL NADU,TIRUNELVELI,SANKARANKOVIL,0,74,1,0,0,75
TAMIL NADU,TIRUNELVELI,SHENCOTTAI,1,193,64,7,0,265
TAMIL NADU,TIRUNELVELI,TENKASI,4,156,52,2,0,214
TAMIL NADU,TIRUNELVELI,VALLIOOR,4,131,9,0,0,144
TAMIL NADU,TIRUNELVELI,VASUDEVANALLUR,11,186,13,1,0,211
TAMIL NADU,TIRUVANNAMALAI,ARNI,4,0,0,0,0,4
TAMIL NADU,TIRUVANNAMALAI,CHENGAM,39,34,6,1,6,86
TAMIL NADU,TIRUVANNAMALAI,CHETPET,86,0,0,0,0,86
TAMIL NADU,TIRUVANNAMALAI,KALASAPAKKAM,85,0,0,0,0,85
TAMIL NADU,TIRUVANNAMALAI,KILPENNATHUR,606,0,2,0,5,613
TAMIL NADU,TIRUVANNAMALAI,PERNAMALLUR,211,0,0,0,0,211
TAMIL NADU,TIRUVANNAMALAI,POLUR,80,0,0,0,0,80
TAMIL NADU,TIRUVANNAMALAI,PUDUPALAYAM,26,0,0,0,10,36
TAMIL NADU,TIRUVANNAMALAI,THANDARAMPET,53,0,1,0,3,57
TAMIL NADU,TIRUVANNAMALAI,THELLAR,132,0,0,0,0,132
TAMIL NADU,TIRUVANNAMALAI,THURINJAPURAM,96,1,4,0,0,101
TAMIL NADU,TIRUVANNAMALAI,TIRUVANNAMALAI,952,0,97,0,474,1523
TAMIL NADU,TIRUVANNAMALAI,VANDAVASI,118,0,1,0,0,119
TAMIL NADU,TUTICORIN DISTRICT,ALWARTHIRUNAGARI,12,30,2,0,0,44
TAMIL NADU,TUTICORIN DISTRICT,KARUNGULAM,2,57,0,0,0,59
TAMIL NADU,TUTICORIN DISTRICT,KAYATHAR,4,94,1,0,1,100
TAMIL NADU,TUTICORIN DISTRICT,KOVILPATTI,7,30,2,0,0,39
TAMIL NADU,TUTICORIN DISTRICT,OTTAPIDARAM,0,28,0,0,0,28
TAMIL NADU,TUTICORIN DISTRICT,PUDUR,1,4,1149,0,7,1161
TAMIL NADU,TUTICORIN DISTRICT,SRIVAIKUNTAM,8,32,6,1,0,47
TAMIL NADU,TUTICORIN DISTRICT,THOOTHUKKUDI,10,27,1,0,0,38
TAMIL NADU,TUTICORIN DISTRICT,TIRUCHENDUR,2,16,1,0,1,20
TAMIL NADU,TUTICORIN DISTRICT,VILATHIKULAM,1,22,27,0,0,50
TAMIL NADU,VELLORE,ARAKONAM,50,0,0,0,0,50
TAMIL NADU,VELLORE,ARCOT,251,1,13,0,0,265
TAMIL NADU,VELLORE,JOLARPET,2,0,0,0,0,2
TAMIL NADU,VELLORE,KAVERIPAKKAM,124,50,2,0,0,176
TAMIL NADU,VELLORE,NEMILI,106,0,1,0,0,107
TAMIL NADU,VELLORE,SHOLINGUR,36,0,0,0,0,36
TAMIL NADU,VELLORE,THIMIRI,488,2,6,58,0,554
TAMIL NADU,VELLORE,THIRUPATTUR,3,0,0,0,0,3
TAMIL NADU,VELLORE,WALAJAH,81,0,22,0,0,103
TAMIL NADU,VILLUPPURAM,CHINNA SALEM,15,8,3,6,1,33
TAMIL NADU,VILLUPPURAM,GINGEE,150,7,0,0,0,157
TAMIL NADU,VILLUPPURAM,KALLAKURICHI,63,13,5,8,2,91
TAMIL NADU,VILLUPPURAM,KALRAYAN KILLS,0,28,8,7,7,50
TAMIL NADU,VILLUPPURAM,KANAI,31,5,1,1,1,39
TAMIL NADU,VILLUPPURAM,KANDAMANGALAM,7,0,0,4,0,11
TAMIL NADU,VILLUPPURAM,KOLIYANUR,19,1,2,5,2,29
TAMIL NADU,VILLUPPURAM,MARAKKANAM,81,22,5,11,1,120
TAMIL NADU,VILLUPPURAM,MAYILAM,39,8,1,8,0,56
TAMIL NADU,VILLUPPURAM,MELMALAIYANUR,77,36,0,1,0,114
TAMIL NADU,VILLUPPURAM,MUGAIYUR,29,36,2,2,4,73
TAMIL NADU,VILLUPPURAM,OLAKKUR,44,3,8,6,4,65
TAMIL NADU,VILLUPPURAM,RISHIVANTHAYAM,48,7,5,1,2,63
TAMIL NADU,VILLUPPURAM,SANKARAPURAM,15,12,2,6,0,35
TAMIL NADU,VILLUPPURAM,THIRUKKOYILUR,172,46,1,0,1,220
TAMIL NADU,VILLUPPURAM,THIRUNAVALUR,9,20,0,0,0,29
TAMIL NADU,VILLUPPURAM,THIRUVENNAINALLUR,13,3,6,0,0,22
TAMIL NADU,VILLUPPURAM,THIYAGADHURGAM,29,16,6,1,0,52
TAMIL NADU,VILLUPPURAM,VAANOOR,10,18,1,3,0,32
TAMIL NADU,VILLUPPURAM,VALLAM,101,5,1,2,2,111
TAMIL NADU,VILLUPPURAM,VIKKIRAVANDI,16,1,6,15,0,38
TAMIL NADU,VIRUDHUNAGAR,ARUPPUKOTTAI,20,9,1,0,0,30
TAMIL NADU,VIRUDHUNAGAR,KARIAPATTI,9,28,1,0,0,38
TAMIL NADU,VIRUDHUNAGAR,NARIKUDI,44,218,1,0,0,263
TAMIL NADU,VIRUDHUNAGAR,RAJAPALAYAM,10,48,4,0,0,62
TAMIL NADU,VIRUDHUNAGAR,SIVAKASI,5,2,0,0,0,7
TAMIL NADU,VIRUDHUNAGAR,SRIVILLIPUTUR,14,44,1,0,0,59
TAMIL NADU,VIRUDHUNAGAR,TIRUCHULI,83,46,0,0,3,132
TAMIL NADU,VIRUDHUNAGAR,VEMBAKKOTTAI,2,0,0,0,0,2
TAMIL NADU,VIRUDHUNAGAR,VIRUDHUNAGAR,2,15,1,0,0,18
TAMIL NADU,VIRUDHUNAGAR,WATRAP,21,23,0,0,0,44
TRIPURA,DHALAI,AMBASSA,1,1,0,0,0,2
TRIPURA,DHALAI,MANU,0,0,1,3,0,4
TRIPURA,DHALAI,SALEMA,1,4,0,2,0,7
TRIPURA,NORTH TRIPURA,DASDA,2,8,3,7,2,22
TRIPURA,NORTH TRIPURA,GOURNAGAR,0,0,8,0,0,8
TRIPURA,NORTH TRIPURA,KADAMTALA,6,0,2,8,5,21
TRIPURA,NORTH TRIPURA,KUMARGHAT,0,0,1,0,0,1
TRIPURA,NORTH TRIPURA,PANISAGAR,0,15,27,48,1,91
TRIPURA,NORTH TRIPURA,PECHARTHAL,0,0,0,0,1,1
TRIPURA,SOUTH TRIPURA,AMAR PUR,0,2,8,3,0,13
TRIPURA,SOUTH TRIPURA,BAGAFA,20,15,2,2,9,48
TRIPURA,SOUTH TRIPURA,HRISHYAMUKH,4,5,1,4,0,14
TRIPURA,SOUTH TRIPURA,KAKRABAN,2,0,2,1,0,5
TRIPURA,SOUTH TRIPURA,KARBOOK,3,0,5,1,0,9
TRIPURA,SOUTH TRIPURA,KILLA,35,1,25,1,0,62
TRIPURA,SOUTH TRIPURA,MATABARI,22,6,13,2,0,43
TRIPURA,SOUTH TRIPURA,RAJNAGAR,8,1,18,0,6,33
TRIPURA,SOUTH TRIPURA,RUPAICHARI,1,0,0,47,35,83
TRIPURA,SOUTH TRIPURA,SATCHAND,11,0,8,33,127,179
TRIPURA,WEST TRIPURA,BISHALGARH,30,9,7,12,1,59
TRIPURA,WEST TRIPURA,BOXANAGAR,2,0,0,0,0,2
TRIPURA,WEST TRIPURA,DUKLI,15,2,11,0,0,28
TRIPURA,WEST TRIPURA,HAZAMARA,3,3,9,1,0,16
TRIPURA,WEST TRIPURA,JAMPUIJALA,0,1,3,5,0,9
TRIPURA,WEST TRIPURA,JIRANIA,3,2,2,4,2,13
TRIPURA,WEST TRIPURA,KATHALIA,3,1,8,0,0,12
TRIPURA,WEST TRIPURA,KHOWAI,5,0,3,5,2,15
TRIPURA,WEST TRIPURA,MANDAI,0,4,2,2,2,10
TRIPURA,WEST TRIPURA,MELAGHAR,17,2,12,0,0,31
TRIPURA,WEST TRIPURA,MOHANPUR,14,6,23,3,0,46
TRIPURA,WEST TRIPURA,PADMABILL,0,0,0,2,3,5
TRIPURA,WEST TRIPURA,TULASHIKHAR,13,1,16,14,0,44
UTTAR PRADESH,ALIGARH,ATRAULI,0,0,9,0,0,9
UTTAR PRADESH,ALIGARH,CHANDOUS,0,0,5,0,0,5
UTTAR PRADESH,ALIGARH,IGLAS,0,0,11,0,0,11
UTTAR PRADESH,ALIGARH,JAWA,0,0,10,0,0,10
UTTAR PRADESH,ALIGARH,LODHA,0,0,4,0,0,4
UTTAR PRADESH,ALLAHABAD,JASRA,70,159,28,0,0,257
UTTAR PRADESH,ALLAHABAD,KORAON,1,25,21,0,0,47
UTTAR PRADESH,ALLAHABAD,SHANKARGARH,34,43,98,14,0,189
UTTAR PRADESH,BAGHPAT,BAGHPAT,2,0,0,0,0,2
UTTAR PRADESH,BAHARAICH,CHITTAURA,1,2,0,0,0,3
UTTAR PRADESH,BANDA,BABERU,0,12,16,0,0,28
UTTAR PRADESH,BANDA,BADOKHAR KHURD,0,9,3,0,2,14
UTTAR PRADESH,BANDA,JASPURA,4,11,1,0,0,16
UTTAR PRADESH,BANDA,MAHUA,25,0,35,0,0,60
UTTAR PRADESH,BANDA,NARAINI,25,20,50,0,10,105
UTTAR PRADESH,BANDA,TINDWARI,1,12,0,0,2,15
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,1,0,0,0,0,1
UTTAR PRADESH,BAREILLY,BHUTA,39,8,95,166,0,308
UTTAR PRADESH,BAREILLY,FARIDPUR,0,0,81,0,0,81
UTTAR PRADESH,BAREILLY,KYARA,5,3,4,0,0,12
UTTAR PRADESH,BAREILLY,SHERGARH,0,0,4,0,9,13
UTTAR PRADESH,BASTI,VIKRAMJOT,0,5,0,0,0,5
UTTAR PRADESH,BULAND SAHAR,ARNIRYA,0,0,1,0,0,1
UTTAR PRADESH,BULAND SAHAR,LAKHAWATI,0,0,13,0,0,13
UTTAR PRADESH,CHANDAULI,BARAHNI,19,52,0,1,0,72
UTTAR PRADESH,CHANDAULI,CHAHANIA,1,39,0,0,0,40
UTTAR PRADESH,CHITRAKOOT,KARVI,62,11,0,9,0,82
UTTAR PRADESH,CHITRAKOOT,MANIKPUR,0,4,0,1,0,5
UTTAR PRADESH,CHITRAKOOT,MAU,6,44,27,29,0,106
UTTAR PRADESH,CHITRAKOOT,PAHADI,15,0,0,43,0,58
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,1,0,132,49,39,221
UTTAR PRADESH,DEORIA,BAITALPUR,5,0,1,0,0,6
UTTAR PRADESH,DEORIA,BHATANI,3,0,0,0,0,3
UTTAR PRADESH,DEORIA,BHATPAR RANI,1,0,0,0,0,1
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,0,0,31,0,0,31
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,3,0,37,0,0,40
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,0,0,28,35,0,63
UTTAR PRADESH,GORAKHPUR,GOLA,0,0,1,0,0,1
UTTAR PRADESH,HAMIRPUR,MAUDAHA,10,65,23,0,0,98
UTTAR PRADESH,HAMIRPUR,MUSKARA,11,0,15,0,0,26
UTTAR PRADESH,HAMIRPUR,RATH,0,0,177,0,0,177
UTTAR PRADESH,HAMIRPUR,SARILA,0,3,0,0,0,3
UTTAR PRADESH,HAMIRPUR,SUMREPUR,3,14,40,14,2,73
UTTAR PRADESH,JALAUN,DAKOR,0,31,1,0,0,32
UTTAR PRADESH,JALAUN,ETKONCH,0,2,0,0,0,2
UTTAR PRADESH,JALAUN,KADAURA,2,228,230,7,0,467
UTTAR PRADESH,JALAUN,MADHO GANJ,0,0,7,0,0,7
UTTAR PRADESH,JALAUN,MAHEBA,2,22,0,4,0,28
UTTAR PRADESH,JALAUN,NADIGAON,11,53,0,0,0,64
UTTAR PRADESH,JALAUN,RAMPURA,0,2,0,0,0,2
UTTAR PRADESH,JAUNPUR,M.SHAHAR,3,0,0,0,0,3
UTTAR PRADESH,JAUNPUR,MADRIYAHU,0,0,0,1,0,1
UTTAR PRADESH,JAUNPUR,RAMPUR,0,0,2,0,0,2
UTTAR PRADESH,JHANSI,BABINA,11,3,0,0,0,14
UTTAR PRADESH,JHANSI,BAMAUR,28,83,0,0,0,111
UTTAR PRADESH,JHANSI,BANGRA,0,1,0,0,0,1
UTTAR PRADESH,JHANSI,GURSARAI,25,116,0,40,55,236
UTTAR PRADESH,JHANSI,MAURANIPUR,233,149,74,1,0,457
UTTAR PRADESH,KANNAUJ,SAURIKH,1,2,13,0,0,16
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,26,0,0,0,0,26
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,0,1,0,0,0,1
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,0,4,0,0,0,4
UTTAR PRADESH,KAUSHAMBI,NEWADA,0,2,0,0,0,2
UTTAR PRADESH,LALITPUR,BIRDHA,44,29,53,0,0,126
UTTAR PRADESH,LALITPUR,JAKHAURA,49,24,0,12,14,99
UTTAR PRADESH,LALITPUR,MANDAWARA,96,105,21,1,0,223
UTTAR PRADESH,LALITPUR,MEHRONI,0,1,0,0,0,1
UTTAR PRADESH,LALITPUR,TALBEHAT,72,15,0,0,0,87
UTTAR PRADESH,LUCKNOW,CHINHAT,0,1,0,0,0,1
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,42,28,8,21,1,100
UTTAR PRADESH,MAHOBA,JAITPUR,0,14,0,0,0,14
UTTAR PRADESH,MAHOBA,KABARAI,1,0,1,15,0,17
UTTAR PRADESH,MAHOBA,PANWADI,23,2,0,0,3,28
UTTAR PRADESH,MEERUT,KHARKHODA,1,0,0,0,0,1
UTTAR PRADESH,MIRZAPUR,CHHANBEY,1,7,21,0,0,29
UTTAR PRADESH,MIRZAPUR,CITY,4,5,0,0,0,9
UTTAR PRADESH,MIRZAPUR,HALIYA,2,41,2,19,2,66
UTTAR PRADESH,MIRZAPUR,LALGANJ,5,42,0,0,1,48
UTTAR PRADESH,MIRZAPUR,RAJGARH,1,4,7,0,0,12
UTTAR PRADESH,MORADABAD,THAKURDWARA,0,0,13,0,0,13
UTTAR PRADESH,MUZZAFARNAGAR,MORNA,0,0,1,0,0,1
UTTAR PRADESH,MUZZAFARNAGAR,UN,0,0,14,0,0,14
UTTAR PRADESH,RAMPUR,SAID NAGAR,0,0,0,4,0,4
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,0,0,1,0,0,1
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,1,0,5,12,0,18
UTTAR PRADESH,SANT KABIR NAGAR,SAANTHA,1,8,0,0,0,9
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,1,0,0,1,0,2
UTTAR PRADESH,SHRAWASTI,JAMUNHA,0,0,3,10,0,13
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,1,0,0,0,0,1
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,1,7,7,0,0,15
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,12,6,0,8,0,26
UTTAR PRADESH,SONBHADRA,CHATRA,70,16,609,1,0,696
UTTAR PRADESH,SONBHADRA,CHOPAN,82,107,43,7,1,240
UTTAR PRADESH,SONBHADRA,LALGANJ,25,57,12,0,9,103
UTTAR PRADESH,SONBHADRA,NAGAOA,1,88,15,4,0,108
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,39,77,232,2,0,350
UTTAR PRADESH,VARANASI,AARAJILAINS,2,0,0,0,0,2
UTTAR PRADESH,VARANASI,BADAGOAN,20,6,0,0,0,26
UTTAR PRADESH,VARANASI,CHOLA PUR,2,0,1,0,0,3
UTTAR PRADESH,VARANASI,SAVAPURI,2,0,0,0,0,2
UTTARANCHAL,ALMORA,BHAISIACHHANA,101,3,7,100,0,211
UTTARANCHAL,ALMORA,BHIKIASAIN,205,1,0,57,0,263
UTTARANCHAL,ALMORA,CHAUKHUTIYA,65,19,31,186,0,301
UTTARANCHAL,ALMORA,DHAULADEVI,298,22,15,82,7,424
UTTARANCHAL,ALMORA,DWARAHAT,32,1,9,181,0,223
UTTARANCHAL,ALMORA,HAWALBAG,258,3,9,86,2,358
UTTARANCHAL,ALMORA,LAMGARA,205,3,13,121,0,342
UTTARANCHAL,ALMORA,SALT,131,0,3,176,0,310
UTTARANCHAL,ALMORA,SYALDEY,137,0,0,135,0,272
UTTARANCHAL,ALMORA,TAKULA,69,6,133,67,0,275
UTTARANCHAL,ALMORA,TARIKHET,285,5,11,66,0,367
UTTARANCHAL,BAGESHWAR,BAGESHWAR,142,32,152,333,2,661
UTTARANCHAL,BAGESHWAR,GARUR,50,3,3,292,2,350
UTTARANCHAL,BAGESHWAR,KAPKOT,129,8,7,396,7,547
UTTARANCHAL,CHAMOLI,DASHOLI,8,0,8,55,0,71
UTTARANCHAL,CHAMOLI,DEWAL,7,0,1,45,0,53
UTTARANCHAL,CHAMOLI,GAIRSEN,103,5,2,167,0,277
UTTARANCHAL,CHAMOLI,GHAT,33,0,0,110,0,143
UTTARANCHAL,CHAMOLI,JOSHIMATH,181,0,4,58,0,243
UTTARANCHAL,CHAMOLI,KARNAPRAYAG,90,0,2,145,0,237
UTTARANCHAL,CHAMOLI,NARAINBAGAR,104,6,1,57,0,168
UTTARANCHAL,CHAMOLI,POKHARI,113,1,2,124,1,241
UTTARANCHAL,CHAMOLI,THARALI,78,0,0,110,0,188
UTTARANCHAL,CHAMPAWAT,BARAKOT,41,2,2,57,0,102
UTTARANCHAL,CHAMPAWAT,CHAMPAWAT,44,11,17,121,6,199
UTTARANCHAL,CHAMPAWAT,LOHAGHAT,91,0,5,143,8,247
UTTARANCHAL,CHAMPAWAT,PATI,27,1,1,246,4,279
UTTARANCHAL,DEHRA DUN,CHAKRATA,18,10,93,187,16,324
UTTARANCHAL,DEHRA DUN,DOIWALA,3,13,65,32,0,113
UTTARANCHAL,DEHRA DUN,KALSI,54,19,43,166,0,282
UTTARANCHAL,DEHRA DUN,RAIPUR,8,2,14,20,1,45
UTTARANCHAL,DEHRA DUN,SEHASPUR,0,0,12,35,1,48
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,3,0,29,23,0,55
UTTARANCHAL,HARIDWAR,BHADRABAD,8,0,9,2,0,19
UTTARANCHAL,NAINITAL,BETALGHAT,340,9,76,78,3,506
UTTARANCHAL,NAINITAL,BHIMTAL,112,6,68,54,2,242
UTTARANCHAL,NAINITAL,DHARI,527,1,10,9,0,547
UTTARANCHAL,NAINITAL,HALDWANI,13,42,395,22,2,474
UTTARANCHAL,NAINITAL,KOTABAGH,22,1,93,18,0,134
UTTARANCHAL,NAINITAL,OKHALKANDA,534,11,60,72,0,677
UTTARANCHAL,NAINITAL,RAMGARH,313,12,30,59,1,415
UTTARANCHAL,NAINITAL,RAMNAGAR,1,1,85,79,0,166
UTTARANCHAL,PAURI,BIRONKHAL,20,29,24,175,3,251
UTTARANCHAL,PAURI,DUGADDA,11,7,79,140,1,238
UTTARANCHAL,PAURI,DWARIKHAL(DHANGU),103,9,33,61,0,206
UTTARANCHAL,PAURI,EKESWAR,6,9,20,61,3,99
UTTARANCHAL,PAURI,JAIHARIKHAL,37,22,12,128,14,213
UTTARANCHAL,PAURI,KALJIKHAL,142,6,60,51,1,260
UTTARANCHAL,PAURI,KHIRSU,33,0,5,67,0,105
UTTARANCHAL,PAURI,KOT,54,3,4,20,2,83
UTTARANCHAL,PAURI,NAINIDANDA,2,0,0,131,0,133
UTTARANCHAL,PAURI,PABO,64,6,20,98,11,199
UTTARANCHAL,PAURI,PAURI,27,3,23,77,3,133
UTTARANCHAL,PAURI,POKHRA,7,7,36,42,0,92
UTTARANCHAL,PAURI,RIKHANIKHAL,10,9,38,94,0,151
UTTARANCHAL,PAURI,THALISAIN,102,5,0,137,0,244
UTTARANCHAL,PAURI,YAMKESWAR,45,36,49,71,3,204
UTTARANCHAL,PITHORAGARH,BERINAAG,107,5,9,317,1,439
UTTARANCHAL,PITHORAGARH,BIN,163,10,20,214,6,413
UTTARANCHAL,PITHORAGARH,DHARCHULA,21,1,9,104,49,184
UTTARANCHAL,PITHORAGARH,DIDIHAT,100,42,48,267,12,469
UTTARANCHAL,PITHORAGARH,GANGOLIHAT,177,78,118,209,0,582
UTTARANCHAL,PITHORAGARH,KANALICHINA,165,5,66,242,1,479
UTTARANCHAL,PITHORAGARH,MUNAKOT,190,0,18,303,0,511
UTTARANCHAL,PITHORAGARH,MUNSIYARI,32,0,15,290,2,339
