-----
{
 "description": "The table refers to block wise surface lift schemes in the command of major/minor projects and average pumping hours. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.11_1.csv", 
 "title": "Download CSV for Blockwise surface lift Schemes in the command of major/medium projects and Average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.11_1.csv"
}
-----
-----
{
 "description": "The table refers to block wise surface lift schemes in the command of major/minor projects and average pumping hours. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "srfclftblck5.11_1.csv", 
 "title": "Download CSV for Blockwise surface lift Schemes in the command of major/medium projects and Average pumping hours for 2nd census of minor irrigation schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/srfclftblck5.11_1.csv"
}
-----
State,District,Block,Location of Schemes - On the Maj/Med,Location of schemes - Outside command,Total,Avg pumping hours (0-4),Avg pumping hours (4-8),Avg pumping hours (8-12),Avg pumping hours (12-16),Avg pumping hours (16-20),Avg pumping hours (20-24),Total
TRIPURA,SOUTH,RAJNAGAR,0,93,93,76,5,11,1,0,0,93
TRIPURA,SOUTH,RAPAICHARI,0,5,5,0,0,4,1,0,0,5
TRIPURA,SOUTH,SATCHAND,0,13,13,0,1,3,7,2,0,13
TRIPURA,WEST,BISHALGARH,0,28,28,2,20,6,0,0,0,28
TRIPURA,WEST,DUKLI,0,15,15,1,11,1,2,0,0,15
TRIPURA,WEST,JAMPAIJALA,0,4,4,1,3,0,0,0,0,4
TRIPURA,WEST,JIRANIA,0,8,8,0,1,7,0,0,0,8
TRIPURA,WEST,KHOWAI,0,3,3,0,3,0,0,0,0,3
TRIPURA,WEST,MANDAI,0,2,2,0,0,2,0,0,0,2
TRIPURA,WEST,MELAGHAR,0,58,58,13,26,19,0,0,0,58
TRIPURA,WEST,MOHANPUR,0,30,30,5,25,0,0,0,0,30
TRIPURA,WEST,TELIAMURA,0,21,21,0,21,0,0,0,0,21
TRIPURA,WEST,TULASIKHAR,0,4,4,0,4,0,0,0,0,4
UTTAR PRADESH,AGRA,BICHPURI,0,34,34,3,31,0,0,0,0,34
UTTAR PRADESH,AGRA,FATEHABAD,8,4,12,0,12,0,0,0,0,12
UTTAR PRADESH,ALLAHABAD,CHAKA,0,2,2,0,2,0,0,0,0,2
UTTAR PRADESH,ALLAHABAD,HANDIA,1,1,2,0,1,1,0,0,0,2
UTTAR PRADESH,ALLAHABAD,KORAON,77,229,306,279,26,0,0,0,1,306
UTTAR PRADESH,ALLAHABAD,KOSHAMBHI,0,13,13,0,5,7,1,0,0,13
UTTAR PRADESH,ALLAHABAD,MANJHANPUR,2,0,2,0,2,0,0,0,0,2
UTTAR PRADESH,ALLAHABAD,MEJA,63,32,95,7,88,0,0,0,0,95
UTTAR PRADESH,ALLAHABAD,NEWADA,1,0,1,0,1,0,0,0,0,1
UTTAR PRADESH,ALLAHABAD,PRATAPPUR,1,0,1,1,0,0,0,0,0,1
UTTAR PRADESH,ALMORA,BAGESHWAR,0,19,19,0,7,10,0,2,0,19
UTTAR PRADESH,ALMORA,BHAISIACHHANA,0,3,3,0,1,0,1,1,0,3
UTTAR PRADESH,ALMORA,BHIKIASAIN,0,9,9,0,5,4,0,0,0,9
UTTAR PRADESH,ALMORA,CHAUKHUTIA,0,12,12,0,4,6,1,0,1,12
UTTAR PRADESH,ALMORA,DHAULADEVI,0,1,1,0,0,1,0,0,0,1
UTTAR PRADESH,ALMORA,DWARAHAT,0,5,5,0,0,0,0,1,4,5
UTTAR PRADESH,ALMORA,GARUR,0,25,25,0,3,20,0,2,0,25
UTTAR PRADESH,ALMORA,HAWALBAG,0,14,14,0,7,7,0,0,0,14
UTTAR PRADESH,ALMORA,KAPKOT,0,4,4,0,1,3,0,0,0,4
UTTAR PRADESH,ALMORA,SALT,0,2,2,0,2,0,0,0,0,2
UTTAR PRADESH,ALMORA,SYALDE,0,2,2,0,2,0,0,0,0,2
UTTAR PRADESH,ALMORA,TAKULA,0,3,3,0,2,0,1,0,0,3
UTTAR PRADESH,AZAMGARH,AHIROLA,0,10,10,0,1,9,0,0,0,10
UTTAR PRADESH,AZAMGARH,AZAMATGARH,0,1,1,0,0,1,0,0,0,1
UTTAR PRADESH,AZAMGARH,JAHANA JANJ,2,29,31,12,1,18,0,0,0,31
UTTAR PRADESH,AZAMGARH,PAWAI,0,4,4,4,0,0,0,0,0,4
UTTAR PRADESH,BALLIA,CHILKHAR,1,0,1,0,0,0,0,0,1,1
UTTAR PRADESH,BALLIA,GARWARH,61,21,82,8,18,10,7,1,38,82
UTTAR PRADESH,BALLIA,HANUMANGANJ,17,2,19,1,0,4,0,1,13,19
UTTAR PRADESH,BALLIA,NAWANAGAR,2,52,54,6,0,26,9,13,0,54
UTTAR PRADESH,BALLIA,SEAR,29,15,44,3,0,26,6,9,0,44
UTTAR PRADESH,BALLIA,SOHAON,4,4,8,0,0,7,0,1,0,8
UTTAR PRADESH,BANDA,BABERU,3,13,16,0,15,1,0,0,0,16
UTTAR PRADESH,BANDA,BISANDA,0,3,3,0,3,0,0,0,0,3
UTTAR PRADESH,BANDA,JASPURA,0,6,6,1,5,0,0,0,0,6
UTTAR PRADESH,BANDA,KAMASIN,0,5,5,0,3,2,0,0,0,5
UTTAR PRADESH,BANDA,MAHUVA,19,23,42,22,3,17,0,0,0,42
UTTAR PRADESH,BANDA,MANIKPUR,16,58,74,18,48,8,0,0,0,74
UTTAR PRADESH,BANDA,MAU,0,65,65,8,57,0,0,0,0,65
UTTAR PRADESH,BANDA,NARAINI,7,155,162,51,7,4,68,31,1,162
UTTAR PRADESH,BANDA,PAHADI,0,38,38,6,31,1,0,0,0,38
UTTAR PRADESH,BANDA,RAM NAGAR,71,15,86,9,77,0,0,0,0,86
UTTAR PRADESH,BANDA,TINDWARI,4,3,7,4,3,0,0,0,0,7
UTTAR PRADESH,BIJNOR,MEERPUR HEVMAL,0,1,1,0,1,0,0,0,0,1
UTTAR PRADESH,DEHRADUN,CHAKRATA,58,185,243,189,0,4,0,0,50,243
UTTAR PRADESH,DEHRADUN,DOIWALA,0,3,3,1,0,0,0,0,2,3
UTTAR PRADESH,DEHRADUN,KALSI,0,1,1,0,0,1,0,0,0,1
UTTAR PRADESH,DEHRADUN,RAIPUR,7,14,21,13,8,0,0,0,0,21
UTTAR PRADESH,DEHRADUN,SAHASPUR,1,16,17,2,15,0,0,0,0,17
UTTAR PRADESH,DEHRADUN,VIKAS NAGAR,0,1,1,0,1,0,0,0,0,1
UTTAR PRADESH,DEORIA,SALEMPUR,3,0,3,0,3,0,0,0,0,3
UTTAR PRADESH,ETAWAH,AJEETMAL,0,18,18,1,17,0,0,0,0,18
UTTAR PRADESH,FARUKHABAD,SAURIKH,0,17,17,0,0,17,0,0,0,17
UTTAR PRADESH,FATEHPUR,AMAULI,0,22,22,1,21,0,0,0,0,22
UTTAR PRADESH,GONDA,BALRAMPUR,0,2,2,0,0,1,1,0,0,2
UTTAR PRADESH,GONDA,GAISARI,6,56,62,7,52,0,0,0,3,62
UTTAR PRADESH,GONDA,HARRIYA SATGHARWA,10,52,62,28,34,0,0,0,0,62
UTTAR PRADESH,GONDA,PACHPARWA,66,164,230,195,34,1,0,0,0,230
UTTAR PRADESH,HAMIRPUR,MAUDAHA,0,7,7,0,7,0,0,0,0,7
UTTAR PRADESH,JALAUN,DAKOR,30,65,95,36,51,8,0,0,0,95
UTTAR PRADESH,JALAUN,JALAUN,0,2,2,0,2,0,0,0,0,2
UTTAR PRADESH,JALAUN,KADAURA,90,108,198,5,103,90,0,0,0,198
UTTAR PRADESH,JALAUN,KUTHAUND,17,25,42,5,33,4,0,0,0,42
UTTAR PRADESH,JAUNPUR,DHARMA PUR,0,16,16,12,4,0,0,0,0,16
UTTAR PRADESH,JAUNPUR,DOBHI,0,1,1,0,1,0,0,0,0,1
UTTAR PRADESH,JAUNPUR,KERAKAT,1,1,2,0,2,0,0,0,0,2
UTTAR PRADESH,JAUNPUR,RAMPUR,1,6,7,1,5,1,0,0,0,7
UTTAR PRADESH,JHANSI,BADAGAON,0,34,34,34,0,0,0,0,0,34
UTTAR PRADESH,JHANSI,CHIRGAON,92,33,125,10,22,93,0,0,0,125
UTTAR PRADESH,KANPUR DEHAT,PATARA,0,5,5,0,0,0,1,4,0,5
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,109,59,168,48,116,4,0,0,0,168
UTTAR PRADESH,KUSHI NAGAR,PADRAUNA,0,1,1,0,1,0,0,0,0,1
UTTAR PRADESH,LALITPUR,BAR,0,1,1,0,0,1,0,0,0,1
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,0,1,1,0,1,0,0,0,0,1
UTTAR PRADESH,MAHRAJGANJ,MITHAURA,10,0,10,0,0,4,6,0,0,10
UTTAR PRADESH,MAHRAJGANJ,PANIYARA,0,2,2,0,2,0,0,0,0,2
UTTAR PRADESH,MIRZAPUR,CHHANBEY,1,0,1,1,0,0,0,0,0,1
UTTAR PRADESH,MIRZAPUR,CITY,2,0,2,0,0,2,0,0,0,2
UTTAR PRADESH,MIRZAPUR,HALIYA,4,184,188,46,141,1,0,0,0,188
UTTAR PRADESH,MIRZAPUR,JAMALPUR,50,65,115,73,42,0,0,0,0,115
UTTAR PRADESH,MIRZAPUR,LALGANJ,26,11,37,37,0,0,0,0,0,37
UTTAR PRADESH,MIRZAPUR,PAHARI,4,34,38,22,9,6,1,0,0,38
UTTAR PRADESH,NAINITAL,BAITALGHAT,15,0,15,11,4,0,0,0,0,15
UTTAR PRADESH,NAINITAL,BHIMTAL,4,1,5,5,0,0,0,0,0,5
UTTAR PRADESH,NAINITAL,RAMGARH,0,5,5,5,0,0,0,0,0,5
UTTAR PRADESH,PAURI GARHWAL,BIROKHAL,0,2,2,0,2,0,0,0,0,2
UTTAR PRADESH,PAURI GARHWAL,DOGADDA,0,10,10,2,8,0,0,0,0,10
UTTAR PRADESH,PAURI GARHWAL,DWARIKHAL,0,4,4,2,2,0,0,0,0,4
UTTAR PRADESH,PAURI GARHWAL,EKESHWER,0,3,3,0,3,0,0,0,0,3
UTTAR PRADESH,PAURI GARHWAL,KALJIKHAL,1,7,8,1,7,0,0,0,0,8
UTTAR PRADESH,PAURI GARHWAL,KHIRSU,0,5,5,0,2,3,0,0,0,5
UTTAR PRADESH,PAURI GARHWAL,KOT,0,2,2,1,1,0,0,0,0,2
UTTAR PRADESH,PAURI GARHWAL,PABO,5,3,8,1,7,0,0,0,0,8
UTTAR PRADESH,PAURI GARHWAL,PAURI,0,6,6,1,5,0,0,0,0,6
UTTAR PRADESH,PAURI GARHWAL,POKHRA,0,4,4,0,4,0,0,0,0,4
UTTAR PRADESH,PAURI GARHWAL,RIKHNIKHAL,0,6,6,0,6,0,0,0,0,6
UTTAR PRADESH,PAURI GARHWAL,THALISAIN,0,2,2,0,2,0,0,0,0,2
UTTAR PRADESH,PAURI GARHWAL,YAMKESWER,0,2,2,1,1,0,0,0,0,2
UTTAR PRADESH,PAURI GARHWAL,ZAHRIKHAL,0,5,5,1,4,0,0,0,0,5
UTTAR PRADESH,RAEBARELY,UCHAHAR,0,1,1,1,0,0,0,0,0,1
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,34,6,40,7,29,3,1,0,0,40
UTTAR PRADESH,TEHRI GARHWAL,CHAMBA,0,8,8,8,0,0,0,0,0,8
UTTAR PRADESH,TEHRI GARHWAL,JAKHOLI,0,15,15,3,12,0,0,0,0,15
UTTAR PRADESH,TEHRI GARHWAL,JAUNPUR,0,2,2,0,1,1,0,0,0,2
UTTAR PRADESH,TEHRI GARHWAL,KIRTI NAGAR,5,4,9,2,2,0,5,0,0,9
UTTAR PRADESH,TEHRI GARHWAL,NARENDRA NAGAR,0,1,1,0,1,0,0,0,0,1
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,0,2,2,0,1,0,1,0,0,2
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,0,14,14,3,10,1,0,0,0,14
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,5,37,42,8,19,11,3,1,0,42
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,0,3,3,0,0,0,1,2,0,3
UTTAR PRADESH,UTTARKASHI,BHATWARI,1,2,3,2,1,0,0,0,0,3
UTTAR PRADESH,UTTARKASHI,CHINYALISAOR,0,6,6,2,0,0,0,4,0,6
UTTAR PRADESH,UTTARKASHI,DUNDA,0,4,4,1,3,0,0,0,0,4
UTTAR PRADESH,UTTARKASHI,NAUGAON,0,8,8,3,5,0,0,0,0,8
UTTAR PRADESH,UTTARKASHI,PURAULA,0,8,8,5,0,3,0,0,0,8
UTTAR PRADESH,VARANASI,BARAHNI,14,0,14,0,0,3,0,3,8,14
UTTAR PRADESH,VARANASI,CHAKIYA,1,0,1,0,0,0,0,1,0,1
UTTAR PRADESH,VARANASI,CHANDOULI,2,0,2,0,1,0,0,0,1,2
UTTAR PRADESH,VARANASI,DHANAPUR,0,3,3,0,3,0,0,0,0,3
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,0,7,7,0,7,0,0,0,0,7
UTTAR PRADESH,VARANASI,SAKELDIHA,42,13,55,18,29,7,0,0,1,55
WEST BENGAL,BANKURA,BANKURA  - I,4,12,16,7,5,3,1,0,0,16
WEST BENGAL,BANKURA,BANKURA - II,39,85,124,57,30,37,0,0,0,124
WEST BENGAL,BANKURA,BARJORA,33,373,406,156,131,110,6,3,0,406
WEST BENGAL,BANKURA,BISHNUPUR,30,35,65,30,20,11,4,0,0,65
WEST BENGAL,BANKURA,CHHATNA,0,36,36,9,2,25,0,0,0,36
WEST BENGAL,BANKURA,GANGAJALGHATI,26,613,639,228,74,325,9,3,0,639
WEST BENGAL,BANKURA,INDAS,83,665,748,299,307,142,0,0,0,748
WEST BENGAL,BANKURA,INDPUR,5,11,16,0,7,5,4,0,0,16
WEST BENGAL,BANKURA,JOYPUR,1,8,9,1,2,4,0,2,0,9
WEST BENGAL,BANKURA,KHATRA - I,5,25,30,2,6,22,0,0,0,30
WEST BENGAL,BANKURA,KHATRA - II,8,45,53,21,5,23,2,2,0,53
WEST BENGAL,BANKURA,KOTALPUR,41,16,57,5,2,46,4,0,0,57
WEST BENGAL,BANKURA,MEJHIA,0,99,99,43,4,52,0,0,0,99
WEST BENGAL,BANKURA,ONDA,100,193,293,54,98,122,13,6,0,293
WEST BENGAL,BANKURA,PATRASAYER,0,10,10,0,5,5,0,0,0,10
WEST BENGAL,BANKURA,RAIPUR - I,16,30,46,13,9,22,2,0,0,46
WEST BENGAL,BANKURA,RAIPUR - II,36,30,66,16,36,13,1,0,0,66
WEST BENGAL,BANKURA,RANIBANDH,3,2,5,1,2,2,0,0,0,5
WEST BENGAL,BANKURA,SALTORA,4,49,53,42,8,3,0,0,0,53
WEST BENGAL,BANKURA,SIMLAPAL,13,7,20,0,9,8,2,1,0,20
WEST BENGAL,BANKURA,SONAMUKHI,8,12,20,6,10,2,1,1,0,20
WEST BENGAL,BANKURA,TALDANGRA,73,134,207,83,54,70,0,0,0,207
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,1117,214,1331,347,250,734,0,0,0,1331
WEST BENGAL,BIRBHUM,DUBRAJPUR,323,1460,1783,813,308,660,2,0,0,1783
WEST BENGAL,BIRBHUM,ILLAMBAZAR,94,65,159,48,19,91,1,0,0,159
WEST BENGAL,BIRBHUM,KHAYRASOLE,338,681,1019,527,184,303,2,3,0,1019
WEST BENGAL,BIRBHUM,LABPUR,1030,241,1271,468,621,173,7,2,0,1271
WEST BENGAL,BIRBHUM,MAYURESWAR-I,1803,9,1812,372,1399,39,2,0,0,1812
WEST BENGAL,BIRBHUM,MAYURESWAR-II,674,462,1136,437,260,433,5,1,0,1136
WEST BENGAL,BIRBHUM,MD.BAZAR,285,897,1182,684,427,60,11,0,0,1182
WEST BENGAL,BIRBHUM,MURARAI II,1,3,4,0,0,3,1,0,0,4
WEST BENGAL,BIRBHUM,MURARAI-I,17,660,677,588,80,6,3,0,0,677
WEST BENGAL,BIRBHUM,NALHATI-I,4,19,23,0,8,10,5,0,0,23
WEST BENGAL,BIRBHUM,NALHATI-II,211,38,249,35,127,64,14,9,0,249
WEST BENGAL,BIRBHUM,NANUR,861,182,1043,534,396,109,4,0,0,1043
WEST BENGAL,BIRBHUM,RAJNAGAR,694,257,951,581,162,208,0,0,0,951
WEST BENGAL,BIRBHUM,RAMPURHAT-I,459,453,912,537,285,89,1,0,0,912
WEST BENGAL,BIRBHUM,RAMPURHAT-II,453,313,766,612,148,3,3,0,0,766
WEST BENGAL,BIRBHUM,SAINTHIA,1169,302,1471,420,759,279,13,0,0,1471
WEST BENGAL,BIRBHUM,SURI-I,139,758,897,157,208,478,54,0,0,897
WEST BENGAL,BIRBHUM,SURI-II,557,103,660,301,258,101,0,0,0,660
WEST BENGAL,BURDWAN,ANDAL,30,5,35,34,1,0,0,0,0,35
WEST BENGAL,BURDWAN,AUSGRAM - II,0,10,10,2,1,1,3,3,0,10
WEST BENGAL,BURDWAN,BARABONI,1,5,6,0,5,1,0,0,0,6
WEST BENGAL,BURDWAN,BHATAR,1157,145,1302,612,367,310,7,6,0,1302
WEST BENGAL,BURDWAN,BURDWAN - I,191,297,488,329,142,11,5,1,0,488
WEST BENGAL,BURDWAN,BURDWAN - II,45,1,46,3,25,13,5,0,0,46
WEST BENGAL,BURDWAN,DURGAPUR-FARIDPUR,3,0,3,0,2,1,0,0,0,3
WEST BENGAL,BURDWAN,GALSI - I,92,42,134,2,100,16,16,0,0,134
WEST BENGAL,BURDWAN,JAMALPUR,20,479,499,42,264,184,9,0,0,499
WEST BENGAL,BURDWAN,JAMURIA,2,0,2,0,2,0,0,0,0,2
WEST BENGAL,BURDWAN,KALNA - I,0,43,43,0,8,19,16,0,0,43
WEST BENGAL,BURDWAN,KALNA - II,39,238,277,106,150,15,5,1,0,277
WEST BENGAL,BURDWAN,KANKSA,26,313,339,31,201,90,9,8,0,339
WEST BENGAL,BURDWAN,KATWA - I,21,547,568,89,368,73,32,6,0,568
WEST BENGAL,BURDWAN,KATWA - II,1,18,19,0,0,9,1,9,0,19
WEST BENGAL,BURDWAN,KETUGRAM - I,138,542,680,164,312,144,54,6,0,680
WEST BENGAL,BURDWAN,KETUGRAM - II,0,360,360,0,193,108,44,15,0,360
WEST BENGAL,BURDWAN,KHANDAGHOSH,285,96,381,68,217,44,45,7,0,381
WEST BENGAL,BURDWAN,MEMARI - I,368,187,555,266,208,75,6,0,0,555
WEST BENGAL,BURDWAN,MEMARI - II,149,402,551,140,380,23,8,0,0,551
WEST BENGAL,BURDWAN,MONGALKOTE,39,4,43,33,8,0,0,2,0,43
WEST BENGAL,BURDWAN,MONTESWAR,25,70,95,4,26,47,11,7,0,95
WEST BENGAL,BURDWAN,PANDAVASWAR,0,13,13,0,7,4,1,1,0,13
WEST BENGAL,BURDWAN,PURBASTHALI - I,1,83,84,13,16,22,12,21,0,84
WEST BENGAL,BURDWAN,PURBASTHALI - II,5,19,24,0,2,11,7,4,0,24
WEST BENGAL,BURDWAN,RAINA - I,0,17,17,2,8,4,3,0,0,17
WEST BENGAL,BURDWAN,RAINA - II,2,8,10,2,3,5,0,0,0,10
WEST BENGAL,BURDWAN,RANIGANJ,0,2,2,0,2,0,0,0,0,2
WEST BENGAL,BURDWAN,SALANPUR,3,7,10,0,10,0,0,0,0,10
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - I,1,150,151,0,12,127,0,12,0,151
WEST BENGAL,COOCHBEHAR,COOCHBEHAR - II,0,211,211,69,28,100,0,14,0,211
WEST BENGAL,COOCHBEHAR,DINHATA - I,0,235,235,60,47,117,0,11,0,235
WEST BENGAL,COOCHBEHAR,DINHATA - II,3,153,156,0,19,115,3,19,0,156
WEST BENGAL,COOCHBEHAR,HALDIBARI,0,61,61,0,0,61,0,0,0,61
WEST BENGAL,COOCHBEHAR,MATHABHANGA - I,3,621,624,90,191,343,0,0,0,624
WEST BENGAL,COOCHBEHAR,MATHABHANGA - II,1,257,258,11,147,98,2,0,0,258
WEST BENGAL,COOCHBEHAR,MEKLIGANJ,1,239,240,101,11,128,0,0,0,240
WEST BENGAL,COOCHBEHAR,SITAI,10,160,170,0,41,123,0,6,0,170
WEST BENGAL,COOCHBEHAR,SITALKUCHI,0,213,213,2,105,103,3,0,0,213
WEST BENGAL,COOCHBEHAR,TUFANGANJ - I,0,68,68,0,2,59,0,7,0,68
WEST BENGAL,COOCHBEHAR,TUFANGANJ - II,2,48,50,2,0,42,0,6,0,50
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,1,619,620,358,182,48,25,7,0,620
WEST BENGAL,DAKSHIN DINAJPUR,BANSHIHARI,46,30,76,8,35,14,12,7,0,76
WEST BENGAL,DAKSHIN DINAJPUR,GANGARAMPUR,0,104,104,0,27,39,35,3,0,104
WEST BENGAL,DAKSHIN DINAJPUR,HILI,0,30,30,2,26,2,0,0,0,30
WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,6,61,67,8,5,1,51,2,0,67
WEST BENGAL,DAKSHIN DINAJPUR,KUSHMANDI,9,23,32,2,5,13,12,0,0,32
WEST BENGAL,DAKSHIN DINAJPUR,TAPAN,2,802,804,198,381,192,14,19,0,804
WEST BENGAL,DARJEELING,JOREBUNGLOW SUKHIAPE,0,1,1,0,1,0,0,0,0,1
WEST BENGAL,DARJEELING,KHONBANI,0,6,6,0,3,3,0,0,0,6
WEST BENGAL,DARJEELING,KURSEONG,0,1,1,0,1,0,0,0,0,1
WEST BENGAL,DARJEELING,MATIGARA,2,11,13,0,13,0,0,0,0,13
WEST BENGAL,DARJEELING,NAXAL BARI,2,30,32,0,1,30,0,1,0,32
WEST BENGAL,DARJEELING,PHANSIDEOA,1,9,10,0,0,10,0,0,0,10
WEST BENGAL,HOOGLY,ARAMBAGH,25,35,60,9,28,18,5,0,0,60
WEST BENGAL,HOOGLY,BALAGARH,0,103,103,1,13,32,40,17,0,103
WEST BENGAL,HOOGLY,CHANDITALA - I,0,34,34,1,15,9,7,2,0,34
WEST BENGAL,HOOGLY,CHANDITALA - II,0,14,14,3,11,0,0,0,0,14
WEST BENGAL,HOOGLY,CHINSURAH-MOGRA,0,18,18,0,0,12,5,1,0,18
WEST BENGAL,HOOGLY,DHANIAKHALI,277,1190,1467,483,725,215,34,10,0,1467
WEST BENGAL,HOOGLY,GOGHAT - I,0,13,13,0,0,11,2,0,0,13
WEST BENGAL,HOOGLY,GOGHAT - II,0,4,4,0,1,2,1,0,0,4
WEST BENGAL,HOOGLY,HARIPAL,125,618,743,381,235,82,35,10,0,743
WEST BENGAL,HOOGLY,JANGIPARA,0,15,15,0,5,3,7,0,0,15
WEST BENGAL,HOOGLY,KHANAKUL - I,36,786,822,179,441,154,48,0,0,822
WEST BENGAL,HOOGLY,KHANAKUL - II,0,112,112,19,28,65,0,0,0,112
WEST BENGAL,HOOGLY,PANDUA,0,146,146,0,87,41,15,3,0,146
WEST BENGAL,HOOGLY,POLBA-DADPUR,0,29,29,1,4,20,4,0,0,29
WEST BENGAL,HOOGLY,PURSURAH,0,25,25,0,0,6,19,0,0,25
WEST BENGAL,HOOGLY,SERAMPUR UTTARPARA,0,81,81,0,80,1,0,0,0,81
WEST BENGAL,HOOGLY,SINGUR,0,24,24,9,10,2,1,2,0,24
WEST BENGAL,HOOGLY,TARAKESWAR,102,567,669,118,322,153,66,10,0,669
WEST BENGAL,HOWRAH,AMTA - I,0,14,14,7,4,3,0,0,0,14
WEST BENGAL,HOWRAH,AMTA - II,315,927,1242,103,675,246,197,21,0,1242
WEST BENGAL,HOWRAH,BAGNAN - I,6,751,757,2,163,409,176,7,0,757
WEST BENGAL,HOWRAH,BAGNAN - II,25,676,701,55,478,147,13,8,0,701
WEST BENGAL,HOWRAH,DOMJUR,172,749,921,12,615,278,16,0,0,921
WEST BENGAL,HOWRAH,JAGATBALLAVPUR,1,1368,1369,88,574,616,78,13,0,1369
WEST BENGAL,HOWRAH,PANCHLA,0,5,5,0,4,1,0,0,0,5
WEST BENGAL,HOWRAH,SHYAMPUR - I,78,923,1001,70,495,360,70,6,0,1001
WEST BENGAL,HOWRAH,SHYAMPUR - II,0,334,334,0,327,7,0,0,0,334
WEST BENGAL,HOWRAH,UDAYNARAYANPUR,8,2109,2117,1462,618,36,1,0,0,2117
WEST BENGAL,HOWRAH,ULUBERIA - I,3,199,202,103,87,9,3,0,0,202
WEST BENGAL,HOWRAH,ULUBERIA - II,1,0,1,0,1,0,0,0,0,1
WEST BENGAL,JALPAIGURI,ALIPURDUAR - I,3,58,61,23,31,7,0,0,0,61
WEST BENGAL,JALPAIGURI,ALIPURDUAR - II,5,66,71,3,53,13,2,0,0,71
WEST BENGAL,JALPAIGURI,DHUPGURI,12,30,42,8,22,12,0,0,0,42
WEST BENGAL,JALPAIGURI,FALAKATA,0,15,15,3,5,7,0,0,0,15
WEST BENGAL,JALPAIGURI,KALCHINI,0,4,4,0,2,0,0,2,0,4
WEST BENGAL,JALPAIGURI,KUMARGRAM,1,7,8,0,5,2,1,0,0,8
WEST BENGAL,JALPAIGURI,MADARIHAT,0,6,6,1,3,1,0,1,0,6
WEST BENGAL,JALPAIGURI,MAL,0,78,78,12,23,33,7,3,0,78
WEST BENGAL,JALPAIGURI,MATIALI,0,70,70,18,2,22,24,4,0,70
WEST BENGAL,JALPAIGURI,MAYNAGURI,2,212,214,47,117,50,0,0,0,214
WEST BENGAL,JALPAIGURI,NAGRAKATA,0,31,31,0,8,3,20,0,0,31
WEST BENGAL,JALPAIGURI,RAJGANJ,5,5,10,0,3,5,2,0,0,10
WEST BENGAL,JALPAIGURI,SADAR,1,20,21,1,10,10,0,0,0,21
WEST BENGAL,MALDA,BAMANGOLA,0,93,93,0,50,39,2,2,0,93
WEST BENGAL,MALDA,CHANCHAL -I,0,22,22,0,0,7,10,5,0,22
WEST BENGAL,MALDA,CHANCHAL II,1,22,23,0,9,8,5,1,0,23
WEST BENGAL,MALDA,ENGLISHBAZAR,1,44,45,11,18,9,7,0,0,45
WEST BENGAL,MALDA,GAZOL,8,828,836,272,405,106,37,16,0,836
WEST BENGAL,MALDA,HABIBPUR,8,450,458,135,201,68,29,25,0,458
WEST BENGAL,MALDA,HARISH CHANDRAPUR-II,0,32,32,0,2,30,0,0,0,32
WEST BENGAL,MALDA,HARISHCHANDRAPUR I,0,10,10,0,0,10,0,0,0,10
WEST BENGAL,MALDA,KALIACHAK - I,0,1,1,0,0,1,0,0,0,1
WEST BENGAL,MALDA,KALIACHAK II,0,11,11,0,4,6,1,0,0,11
WEST BENGAL,MALDA,KALIACHAK III,0,4,4,0,0,4,0,0,0,4
WEST BENGAL,MALDA,MANIK CHAK,0,20,20,0,5,7,8,0,0,20
WEST BENGAL,MALDA,OLD MALDA,9,122,131,25,65,35,4,2,0,131
WEST BENGAL,MALDA,RATUA-I,0,40,40,9,6,10,15,0,0,40
WEST BENGAL,MALDA,RATUA-II,0,63,63,0,8,22,33,0,0,63
WEST BENGAL,MIDNAPORE,BHAGWANPUR - I,4,181,185,103,51,30,1,0,0,185
WEST BENGAL,MIDNAPORE,BHAGWANPUR - II,1,187,188,111,11,57,6,3,0,188
WEST BENGAL,MIDNAPORE,BINPUR - I,0,49,49,8,20,8,1,12,0,49
WEST BENGAL,MIDNAPORE,BINPUR - II,0,54,54,26,6,10,1,11,0,54
WEST BENGAL,MIDNAPORE,CHANDRAKONA - I,0,19,19,0,3,15,1,0,0,19
WEST BENGAL,MIDNAPORE,CHANDRAKORA - II,0,513,513,295,147,62,5,4,0,513
