-----
{
 "description": "The table refers to Block wise Dugwells according to Water Distribution System. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.8.csv", 
 "title": "Download CSV for Blockwise Dugwells according to Water Distribution System", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.8.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total,,,,,,,,
UTTAR PRADESH,BAREILLY,AALAMPUR JAFARABAD,0,0,15,0,0,15,,,,,,,,
UTTAR PRADESH,BAREILLY,BHADPURA,0,0,3,0,0,3,,,,,,,,
UTTAR PRADESH,BAREILLY,BHOJIPURA,0,0,5,0,0,5,,,,,,,,
UTTAR PRADESH,BAREILLY,BITHIRI CHAINPUR,0,0,1,0,0,1,,,,,,,,
UTTAR PRADESH,BAREILLY,NAWABGANJ,0,0,65,0,0,65,,,,,,,,
UTTAR PRADESH,BASTI,GAUR,0,0,5,0,0,5,,,,,,,,
UTTAR PRADESH,BASTI,PARASH RAMPUR,0,0,20,0,0,20,,,,,,,,
UTTAR PRADESH,BASTI,RAM NAGAR,0,0,6,0,0,6,,,,,,,,
UTTAR PRADESH,BASTI,VIKRAMJOT,0,1,12,0,0,13,,,,,,,,
UTTAR PRADESH,CHANDAULI,BARAHNI,0,0,7,0,1,8,,,,,,,,
UTTAR PRADESH,CHANDAULI,CHAHANIA,29,0,100,0,5,134,,,,,,,,
UTTAR PRADESH,CHANDAULI,CHAKIYA,1,0,122,0,2,125,,,,,,,,
UTTAR PRADESH,CHANDAULI,DHANAPUR,0,0,103,0,0,103,,,,,,,,
UTTAR PRADESH,CHANDAULI,NIYMATA BAD,0,2,41,0,0,43,,,,,,,,
UTTAR PRADESH,CHANDAULI,SAKELDIHA,0,0,17,0,1,18,,,,,,,,
UTTAR PRADESH,CHITRAKOOT,KARVI,29,23,929,4,2,987,,,,,,,,
UTTAR PRADESH,CHITRAKOOT,MAU,1,0,591,0,1,593,,,,,,,,
UTTAR PRADESH,CHITRAKOOT,PAHADI,32,40,249,0,0,321,,,,,,,,
UTTAR PRADESH,CHITRAKOOT,RAM NAGAR,19,9,1718,0,23,1769,,,,,,,,
UTTAR PRADESH,DEORIA,BAITALPUR,0,0,27,0,0,27,,,,,,,,
UTTAR PRADESH,FAIZABAD,AMANI GANJ,10,0,55,0,0,65,,,,,,,,
UTTAR PRADESH,FAIZABAD,MASONDHA,0,0,6,0,0,6,,,,,,,,
UTTAR PRADESH,FAIZABAD,RUDAULI,17,21,204,2,2,246,,,,,,,,
UTTAR PRADESH,FAIZABAD,SOHAWAL,34,0,24,0,0,58,,,,,,,,
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,0,0,29,0,0,29,,,,,,,,
UTTAR PRADESH,FATEHPUR,AMAULI,0,0,13,0,0,13,,,,,,,,
UTTAR PRADESH,FATEHPUR,BAHUWA,0,38,262,0,0,300,,,,,,,,
UTTAR PRADESH,FATEHPUR,BHITAURA,0,2,203,0,0,205,,,,,,,,
UTTAR PRADESH,FATEHPUR,DEVMAI,0,6,0,0,0,6,,,,,,,,
UTTAR PRADESH,FATEHPUR,DHATA,0,0,13,0,0,13,,,,,,,,
UTTAR PRADESH,FATEHPUR,HASWA,0,206,5,12,0,223,,,,,,,,
UTTAR PRADESH,FATEHPUR,MALWAN,0,0,4,0,0,4,,,,,,,,
UTTAR PRADESH,FATEHPUR,TELYANI,0,0,7,0,0,7,,,,,,,,
UTTAR PRADESH,FIROZABAD,FIROZABAD,0,0,18,0,0,18,,,,,,,,
UTTAR PRADESH,FIROZABAD,KHAIRGARH,0,0,13,0,0,13,,,,,,,,
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,0,0,22,2,0,24,,,,,,,,
UTTAR PRADESH,FIROZABAD,MADANPUR,0,0,6,0,0,6,,,,,,,,
UTTAR PRADESH,GHAZIPUR,BHADORA,0,0,0,0,12,12,,,,,,,,
UTTAR PRADESH,GHAZIPUR,KASIMABAD,0,0,0,0,31,31,,,,,,,,
UTTAR PRADESH,GHAZIPUR,MARADAH,0,0,1,0,34,35,,,,,,,,
UTTAR PRADESH,GONDA,PARASPUR,0,0,14,0,0,14,,,,,,,,
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,0,0,24,0,0,24,,,,,,,,
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,0,0,2,0,0,2,,,,,,,,
UTTAR PRADESH,GORAKHPUR,GOLA,0,0,22,0,0,22,,,,,,,,
UTTAR PRADESH,GORAKHPUR,SAHJANWA,0,0,26,0,0,26,,,,,,,,
UTTAR PRADESH,GORAKHPUR,URUWA,0,0,11,0,0,11,,,,,,,,
UTTAR PRADESH,HAMIRPUR,GOHAND,70,2,1407,0,32,1511,,,,,,,,
UTTAR PRADESH,HAMIRPUR,KURARA,0,0,1,0,0,1,,,,,,,,
UTTAR PRADESH,HAMIRPUR,MAUDAHA,0,0,153,2,31,186,,,,,,,,
UTTAR PRADESH,HAMIRPUR,MUSKARA,10,1,623,0,1,635,,,,,,,,
UTTAR PRADESH,HAMIRPUR,RATH,4,0,264,0,0,268,,,,,,,,
UTTAR PRADESH,HAMIRPUR,SARILA,21,1,116,0,10,148,,,,,,,,
UTTAR PRADESH,HAMIRPUR,SUMREPUR,0,3,128,0,0,131,,,,,,,,
UTTAR PRADESH,HARDOI,BAVAN,0,0,14,0,0,14,,,,,,,,
UTTAR PRADESH,HARDOI,BHARKHANI,0,0,23,0,0,23,,,,,,,,
UTTAR PRADESH,HARDOI,MAHDHOGANJ,0,17,8,0,0,25,,,,,,,,
UTTAR PRADESH,HARDOI,SANDI,0,0,143,8,2,153,,,,,,,,
UTTAR PRADESH,HARDOI,SHAHABAD,0,0,13,0,0,13,,,,,,,,
UTTAR PRADESH,HARDOI,SURSA,0,0,144,0,0,144,,,,,,,,
UTTAR PRADESH,HARDOI,TODARPUR,0,0,1,0,0,1,,,,,,,,
UTTAR PRADESH,JALAUN,DAKOR,33,3,424,1,14,475,,,,,,,,
UTTAR PRADESH,JALAUN,ETKONCH,50,2,262,0,388,702,,,,,,,,
UTTAR PRADESH,JALAUN,JALAUN,0,0,42,0,0,42,,,,,,,,
UTTAR PRADESH,JALAUN,KADAURA,0,3,54,0,1,58,,,,,,,,
UTTAR PRADESH,JALAUN,KUTHAUND,0,0,3,0,0,3,,,,,,,,
UTTAR PRADESH,JALAUN,MADHO GANJ,0,2,178,0,0,180,,,,,,,,
UTTAR PRADESH,JALAUN,MAHEBA,11,15,632,1,20,679,,,,,,,,
UTTAR PRADESH,JALAUN,NADIGAON,1,3,651,0,4,659,,,,,,,,
UTTAR PRADESH,JALAUN,RAMPURA,0,0,35,0,0,35,,,,,,,,
UTTAR PRADESH,JAUNPUR,BADLA PUR,51,7,249,1,11,319,,,,,,,,
UTTAR PRADESH,JAUNPUR,DHARMA PUR,95,1,235,0,170,501,,,,,,,,
UTTAR PRADESH,JAUNPUR,JALAL PUR,0,0,229,0,2,231,,,,,,,,
UTTAR PRADESH,JAUNPUR,KARNJAKALA,1,0,29,0,0,30,,,,,,,,
UTTAR PRADESH,JAUNPUR,MADRIYAHU,50,1,74,0,0,125,,,,,,,,
UTTAR PRADESH,JAUNPUR,MAHARAJ GANJ,0,0,26,1,0,27,,,,,,,,
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,14,6,23,0,0,43,,,,,,,,
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,185,2,189,0,108,484,,,,,,,,
UTTAR PRADESH,JAUNPUR,RAM NAGAR,1,3,22,1,5,32,,,,,,,,
UTTAR PRADESH,JAUNPUR,RAMPUR,0,0,6,0,0,6,,,,,,,,
UTTAR PRADESH,JAUNPUR,SHAH GANJ,0,0,52,0,0,52,,,,,,,,
UTTAR PRADESH,JAUNPUR,SIKRARA,0,0,46,0,0,46,,,,,,,,
UTTAR PRADESH,JAUNPUR,SUITHA KALA,0,0,6,0,0,6,,,,,,,,
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,0,0,76,0,0,76,,,,,,,,
UTTAR PRADESH,JHANSI,BABINA,33,26,5468,2,911,6440,,,,,,,,
UTTAR PRADESH,JHANSI,BADAGAON,87,26,4889,1,5,5008,,,,,,,,
UTTAR PRADESH,JHANSI,BAMAUR,12,44,953,9,51,1069,,,,,,,,
UTTAR PRADESH,JHANSI,BANGRA,230,66,4840,0,0,5136,,,,,,,,
UTTAR PRADESH,JHANSI,CHIRGAON,0,1,866,0,0,867,,,,,,,,
UTTAR PRADESH,JHANSI,GURSARAI,192,4,2502,4,0,2702,,,,,,,,
UTTAR PRADESH,JHANSI,MAURANIPUR,198,228,2897,88,350,3761,,,,,,,,
UTTAR PRADESH,JHANSI,MOTH,13,3,505,0,0,521,,,,,,,,
UTTAR PRADESH,KANNAUJ,KANNAUJ,0,0,56,0,0,56,,,,,,,,
UTTAR PRADESH,KANNAUJ,TALGRAM,0,0,1,0,0,1,,,,,,,,
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,0,0,1,0,0,1,,,,,,,,
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,0,1,94,1,0,96,,,,,,,,
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,0,1,40,0,0,41,,,,,,,,
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,0,2,36,0,0,38,,,,,,,,
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,0,0,1,0,0,1,,,,,,,,
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,0,0,10,0,0,10,,,,,,,,
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,0,0,8,0,0,8,,,,,,,,
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,0,0,13,0,0,13,,,,,,,,
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,1,0,133,0,0,134,,,,,,,,
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,0,0,3,2,0,5,,,,,,,,
UTTAR PRADESH,KAUSHAMBI,SIRATHU,0,0,10,0,0,10,,,,,,,,
UTTAR PRADESH,KHERI,BEHJAM,0,0,53,0,1,54,,,,,,,,
UTTAR PRADESH,KHERI,LAKHIMPUR,0,0,28,0,0,28,,,,,,,,
UTTAR PRADESH,KHERI,MITAULI,0,0,21,0,0,21,,,,,,,,
UTTAR PRADESH,KHERI,PALIA,0,0,65,0,0,65,,,,,,,,
UTTAR PRADESH,LALITPUR,BAR,27,1,4133,0,2,4163,,,,,,,,
UTTAR PRADESH,LALITPUR,BIRDHA,169,41,2257,33,571,3071,,,,,,,,
UTTAR PRADESH,LALITPUR,JAKHAURA,22,361,7220,0,0,7603,,,,,,,,
UTTAR PRADESH,LALITPUR,MANDAWARA,0,0,2516,0,25,2541,,,,,,,,
UTTAR PRADESH,LALITPUR,MEHRONI,25,1,3151,0,1,3178,,,,,,,,
UTTAR PRADESH,LALITPUR,TALBEHAT,0,0,4817,0,0,4817,,,,,,,,
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,0,0,2,0,17,19,,,,,,,,
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,0,0,7,0,1,8,,,,,,,,
UTTAR PRADESH,LUCKNOW,MALIHABAD,0,0,10,0,0,10,,,,,,,,
UTTAR PRADESH,LUCKNOW,MALL,0,0,1,0,1,2,,,,,,,,
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,0,0,13,0,0,13,,,,,,,,
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,0,19,6,0,0,25,,,,,,,,
UTTAR PRADESH,MAHARAJ GANJ,DHANI,0,2,15,0,0,17,,,,,,,,
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,0,0,2,0,0,2,,,,,,,,
UTTAR PRADESH,MAHARAJ GANJ,SISWA,0,0,3,0,0,3,,,,,,,,
UTTAR PRADESH,MAHOBA,CHARKHARI,35,21,1532,0,150,1738,,,,,,,,
UTTAR PRADESH,MAHOBA,JAITPUR,12,34,5319,0,13,5378,,,,,,,,
UTTAR PRADESH,MAHOBA,KABARAI,9,13,3360,0,518,3900,,,,,,,,
UTTAR PRADESH,MAHOBA,PANWADI,36,74,3986,1,71,4168,,,,,,,,
UTTAR PRADESH,MAINPURI,KARHAL,0,0,2,0,0,2,,,,,,,,
UTTAR PRADESH,MAINPURI,SULTANGANJ,0,0,0,0,2,2,,,,,,,,
UTTAR PRADESH,MATHURA,CHHATA,0,0,326,0,0,326,,,,,,,,
UTTAR PRADESH,MATHURA,GOVERDHAN,0,0,96,0,0,96,,,,,,,,
UTTAR PRADESH,MAU,DOHARIGHAT,2,0,18,0,0,20,,,,,,,,
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,2,0,93,0,0,95,,,,,,,,
UTTAR PRADESH,MAU,RATANPURA,0,0,15,0,0,15,,,,,,,,
UTTAR PRADESH,MEERUT,GEHTA,0,0,13,0,1,14,,,,,,,,
UTTAR PRADESH,MEERUT,RAJPURA,0,0,7,0,0,7,,,,,,,,
UTTAR PRADESH,MEERUT,SARURPUR KHURD,0,0,0,0,1,1,,,,,,,,
UTTAR PRADESH,MIRZAPUR,CHHANBEY,2,4,479,0,3,488,,,,,,,,
UTTAR PRADESH,MIRZAPUR,CITY,1,19,527,14,4,565,,,,,,,,
UTTAR PRADESH,MIRZAPUR,HALIYA,2,9,2095,0,0,2106,,,,,,,,
UTTAR PRADESH,MIRZAPUR,JAMALPUR,11,4,397,0,10,422,,,,,,,,
UTTAR PRADESH,MIRZAPUR,KONE,3,9,1388,0,1,1401,,,,,,,,
UTTAR PRADESH,MIRZAPUR,LALGANJ,119,41,5955,49,2,6166,,,,,,,,
UTTAR PRADESH,MIRZAPUR,MAJHWAN,0,0,1186,0,0,1186,,,,,,,,
UTTAR PRADESH,MIRZAPUR,MARIHAN,179,41,417,48,99,784,,,,,,,,
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,1,4,397,1,7,410,,,,,,,,
UTTAR PRADESH,MIRZAPUR,PAHARI,51,1,1052,46,47,1197,,,,,,,,
UTTAR PRADESH,MIRZAPUR,RAJGARH,37,24,1917,0,117,2095,,,,,,,,
UTTAR PRADESH,MIRZAPUR,SIKHAR,0,2,83,0,0,85,,,,,,,,
UTTAR PRADESH,MUZZAFARNAGAR,BAGHARA,0,0,0,0,1,1,,,,,,,,
UTTAR PRADESH,MUZZAFARNAGAR,BUDHANA,0,0,0,0,46,46,,,,,,,,
UTTAR PRADESH,MUZZAFARNAGAR,JANSATH,0,0,41,0,1,42,,,,,,,,
UTTAR PRADESH,MUZZAFARNAGAR,KHATOLI,0,0,136,0,1,137,,,,,,,,
UTTAR PRADESH,MUZZAFARNAGAR,SHAHPUR,0,0,0,0,4,4,,,,,,,,
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,0,0,13,0,0,13,,,,,,,,
UTTAR PRADESH,PRATAPGARH,BIHAR,0,0,19,0,0,19,,,,,,,,
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,0,1,0,0,0,1,,,,,,,,
UTTAR PRADESH,PRATAPGARH,KUNDA,0,0,54,0,0,54,,,,,,,,
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,0,0,10,0,0,10,,,,,,,,
UTTAR PRADESH,PRATAPGARH,SADAR,17,0,0,0,0,17,,,,,,,,
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,2,14,1,0,4,21,,,,,,,,
UTTAR PRADESH,PRATAPGARH,SANGIPUR,0,0,33,0,0,33,,,,,,,,
UTTAR PRADESH,RAEBARELI,DEENSHAH GOURA,0,0,463,0,0,463,,,,,,,,
UTTAR PRADESH,RAEBARELI,JAGAT PUR,0,1,385,0,0,386,,,,,,,,
UTTAR PRADESH,RAEBARELI,MAHARAJ GANJ,1,0,220,0,1233,1454,,,,,,,,
UTTAR PRADESH,RAEBARELI,SINGHPUR,4,2,1055,0,90,1151,,,,,,,,
UTTAR PRADESH,RAEBARELI,TILOI,6,21,1745,0,3,1775,,,,,,,,
UTTAR PRADESH,SANT KABIR NAGAR,BAGHAULEE,0,0,15,0,0,15,,,,,,,,
UTTAR PRADESH,SANT KABIR NAGAR,HAISAR BAZAR,0,2,85,0,0,87,,,,,,,,
UTTAR PRADESH,SANT KABIR NAGAR,KHALILABAD,3,0,110,0,0,113,,,,,,,,
UTTAR PRADESH,SANT KABIR NAGAR,NATHNAGAR,0,0,66,0,0,66,,,,,,,,
UTTAR PRADESH,SANT KABIR NAGAR,SAANTHA,0,0,21,1,0,22,,,,,,,,
UTTAR PRADESH,SANT KABIR NAGAR,SEMARIYAWAN,0,1,16,0,0,17,,,,,,,,
UTTAR PRADESH,SANT RAVI DAS NAGAR,AURAI,0,0,7,0,0,7,,,,,,,,
UTTAR PRADESH,SANT RAVI DAS NAGAR,BHADOHI,0,0,30,0,0,30,,,,,,,,
UTTAR PRADESH,SANT RAVI DAS NAGAR,DEEH,0,0,10,0,0,10,,,,,,,,
UTTAR PRADESH,SANT RAVI DAS NAGAR,SURIYAWA,0,0,18,0,0,18,,,,,,,,
UTTAR PRADESH,SHRAWASTI,GILAULA,1,24,12,0,10,47,,,,,,,,
UTTAR PRADESH,SHRAWASTI,SIRSHIYA,0,0,1,0,0,1,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,0,0,11,3,0,14,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,0,0,47,0,0,47,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,1,0,20,1,0,22,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,0,0,208,3,0,211,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,0,19,15,0,0,34,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,0,0,39,0,0,39,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,0,0,58,0,0,58,,,,,,,,
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,0,0,3,0,0,3,,,,,,,,
UTTAR PRADESH,SONBHADRA,BABHANI,5,8,613,82,51,759,,,,,,,,
UTTAR PRADESH,SONBHADRA,CHATRA,25,5,593,11,6,640,,,,,,,,
UTTAR PRADESH,SONBHADRA,CHOPAN,37,14,404,2,112,569,,,,,,,,
UTTAR PRADESH,SONBHADRA,DUDDHI,85,17,2533,12,0,2647,,,,,,,,
UTTAR PRADESH,SONBHADRA,LALGANJ,276,62,1246,8,17,1609,,,,,,,,
UTTAR PRADESH,SONBHADRA,MEYOURPUR,0,22,12,0,0,34,,,,,,,,
UTTAR PRADESH,SONBHADRA,NAGAOA,65,0,416,2,0,483,,,,,,,,
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,38,31,2304,0,4,2377,,,,,,,,
UTTAR PRADESH,SULTANPUR,BHADAIYAN,142,0,0,0,0,142,,,,,,,,
UTTAR PRADESH,SULTANPUR,BHETUA,0,0,23,0,0,23,,,,,,,,
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,138,0,9,0,11,158,,,,,,,,
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,148,0,118,0,264,530,,,,,,,,
UTTAR PRADESH,UNNAO,BANGARMAU,0,0,76,0,0,76,,,,,,,,
UTTAR PRADESH,UNNAO,BICHHIYA,0,0,15,0,0,15,,,,,,,,
UTTAR PRADESH,UNNAO,GANJ MORADABAD,0,0,6,0,0,6,,,,,,,,
UTTAR PRADESH,UNNAO,NAWABGANJ,0,0,39,0,0,39,,,,,,,,
UTTAR PRADESH,UNNAO,SAFIPUR,0,0,92,0,0,92,,,,,,,,
UTTAR PRADESH,VARANASI,AARAJILAINS,0,0,75,0,0,75,,,,,,,,
UTTAR PRADESH,VARANASI,BADAGOAN,1,0,102,1,0,104,,,,,,,,
UTTAR PRADESH,VARANASI,CHIRAI GOAN,2,0,9,0,0,11,,,,,,,,
UTTAR PRADESH,VARANASI,CHOLA PUR,0,0,8,0,1,9,,,,,,,,
UTTAR PRADESH,VARANASI,HARAHUAA,1,0,20,0,1,22,,,,,,,,
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,1,0,121,1,0,123,,,,,,,,
UTTAR PRADESH,VARANASI,PINDRA,0,0,6,0,0,6,,,,,,,,
UTTAR PRADESH,VARANASI,SAVAPURI,1,0,78,1,1,81,,,,,,,,
UTTARANCHAL,DEHRA DUN,RAIPUR,0,0,8,0,0,8,,,,,,,,
UTTARANCHAL,DEHRA DUN,VIKASH NAGAR,0,0,11,0,0,11,,,,,,,,
UTTARANCHAL,HARIDWAR,BHADRABAD,0,3,149,0,0,152,,,,,,,,
UTTARANCHAL,HARIDWAR,BHAGWAN PUR,0,0,7,0,0,7,,,,,,,,
UTTARANCHAL,HARIDWAR,LAXUR,0,0,3,0,0,3,,,,,,,,
UTTARANCHAL,HARIDWAR,NARSAN,1,12,37,0,0,50,,,,,,,,
UTTARANCHAL,HARIDWAR,ROORKEE,0,0,30,0,0,30,,,,,,,,
UTTARANCHAL,NAINITAL,HALDWANI,0,0,1,0,0,1,,,,,,,,
UTTARANCHAL,PAURI,DWARIKHAL(DHANGU),0,0,1,0,0,1,,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR,BAZPUR,0,0,58,0,0,58,,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR,GADARPUR,5,21,191,1,0,218,,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR,JASPUR,0,0,22,0,0,22,,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR,KASHIPUR,0,0,18,0,0,18,,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR,RUDRAPUR,0,0,147,0,0,147,,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR,SITARGANJ,1,1,109,0,0,111,,,,,,,,
WEST BENGAL,BANKURA,BANKURA-I,6,3,416,4,11,440,,,,,,,,
WEST BENGAL,BANKURA,BANKURA-II,9,5,391,5,12,422,,,,,,,,
WEST BENGAL,BANKURA,BISHNUPUR,13,2,557,3,0,575,,,,,,,,
WEST BENGAL,BANKURA,BORJORA,36,1,158,0,11,206,,,,,,,,
WEST BENGAL,BANKURA,CHHATNA,22,21,297,5,74,419,,,,,,,,
WEST BENGAL,BANKURA,GANGAJAL GHATI,25,2,445,0,0,472,,,,,,,,
WEST BENGAL,BANKURA,HIRBUNDH,3,0,330,7,1,341,,,,,,,,
WEST BENGAL,BANKURA,INDPUR,6,2,141,2,9,160,,,,,,,,
WEST BENGAL,BANKURA,JOYPUR,1,13,345,13,2,374,,,,,,,,
WEST BENGAL,BANKURA,KATUL PUR,4,0,107,3,0,114,,,,,,,,
WEST BENGAL,BANKURA,KHATRA-I,0,1,58,5,36,100,,,,,,,,
WEST BENGAL,BANKURA,MEJIA,4,0,221,6,22,253,,,,,,,,
WEST BENGAL,BANKURA,ONDA,26,0,105,2,2,135,,,,,,,,
WEST BENGAL,BANKURA,PATRASAYER,1,0,43,0,0,44,,,,,,,,
WEST BENGAL,BANKURA,RAIPUR,7,1,145,0,26,179,,,,,,,,
WEST BENGAL,BANKURA,RANIBUNDH,19,0,513,0,8,540,,,,,,,,
WEST BENGAL,BANKURA,SALTORA,16,1,168,1,32,218,,,,,,,,
WEST BENGAL,BANKURA,SARENGA,3,0,19,0,0,22,,,,,,,,
WEST BENGAL,BANKURA,SIMLAPAL,5,1,88,0,2,96,,,,,,,,
WEST BENGAL,BANKURA,SONAMUKHI,1,0,17,0,0,18,,,,,,,,
WEST BENGAL,BANKURA,TALDANGRA,10,1,85,0,2,98,,,,,,,,
WEST BENGAL,BIRBHUM,BOLPUR SRINEKATAN,0,0,15,0,0,15,,,,,,,,
WEST BENGAL,BIRBHUM,DUBRAJ PUR,0,0,63,0,3,66,,,,,,,,
WEST BENGAL,BIRBHUM,KHOYRASOLE,0,0,109,0,0,109,,,,,,,,
WEST BENGAL,BIRBHUM,LABPUR,0,0,36,0,0,36,,,,,,,,
WEST BENGAL,BIRBHUM,MAYURESWAR-1,0,0,2,0,0,2,,,,,,,,
WEST BENGAL,BIRBHUM,MD.BAZAR,0,0,36,1,1,38,,,,,,,,
WEST BENGAL,BIRBHUM,MURARAI-2,0,0,1,0,0,1,,,,,,,,
WEST BENGAL,BIRBHUM,NALHATI-1,0,1,48,0,0,49,,,,,,,,
WEST BENGAL,BIRBHUM,RAJ NAGAR,0,0,176,0,2,178,,,,,,,,
WEST BENGAL,BIRBHUM,RAMPURHAT-I,0,0,5,0,0,5,,,,,,,,
WEST BENGAL,BIRBHUM,RAMPURHAT-II,0,0,1,0,0,1,,,,,,,,
WEST BENGAL,BIRBHUM,SAINTHIA,0,0,1,0,0,1,,,,,,,,
WEST BENGAL,BIRBHUM,SURI-I,0,0,30,0,7,37,,,,,,,,
WEST BENGAL,BIRBHUM,SURI-II,0,0,1,0,0,1,,,,,,,,
WEST BENGAL,BURDWAN,ANDAL,0,0,1,0,0,1,,,,,,,,
WEST BENGAL,BURDWAN,AUSGRAM-I,0,0,20,1,10,31,,,,,,,,
WEST BENGAL,BURDWAN,AUSGRAM-II,0,0,12,0,0,12,,,,,,,,
WEST BENGAL,BURDWAN,BARABONI,0,0,6,0,2,8,,,,,,,,
WEST BENGAL,BURDWAN,JAMURIA,0,0,22,0,0,22,,,,,,,,
WEST BENGAL,BURDWAN,KANKSHA,0,0,7,0,0,7,,,,,,,,
WEST BENGAL,BURDWAN,KATWA-I,0,0,2,0,0,2,,,,,,,,
WEST BENGAL,BURDWAN,KATWA-II,0,0,3,0,0,3,,,,,,,,
WEST BENGAL,BURDWAN,PANDAVESWAR,0,0,1,0,0,1,,,,,,,,
WEST BENGAL,BURDWAN,SALANPUR,0,0,0,0,1,1,,,,,,,,
WEST BENGAL,COOCHBEHAR,HALDIBARI,1,0,522,0,6,529,,,,,,,,
WEST BENGAL,COOCHBEHAR,MATHABHANGA-I,1,1,2114,0,1,2117,,,,,,,,
WEST BENGAL,COOCHBEHAR,MATHABHANGA-II,0,0,11,0,0,11,,,,,,,,
WEST BENGAL,COOCHBEHAR,MEKHLIGANJ,3,60,3574,0,10,3647,,,,,,,,
WEST BENGAL,COOCHBEHAR,SITALKUCHI,0,0,7,0,0,7,,,,,,,,
WEST BENGAL,COOCHBEHAR,TUFANGANJ-II,5,11,442,0,0,458,,,,,,,,
WEST BENGAL,DAKSHIN DINAJPUR,BALURGHAT,0,0,10,0,0,10,,,,,,,,
WEST BENGAL,DAKSHIN DINAJPUR,HILI,0,0,115,0,0,115,,,,,,,,
WEST BENGAL,DARJEELING,KHARIBARI,0,1,51,0,6,58,,,,,,,,
WEST BENGAL,DARJEELING,MATIGARA,0,7,58,0,0,65,,,,,,,,
WEST BENGAL,DARJEELING,NAXALBARI,0,1,62,4,2,69,,,,,,,,
WEST BENGAL,DARJEELING,PHANSIDEWA,3,4,51,1,2,61,,,,,,,,
WEST BENGAL,HOOGHLY,ARAMBAGH,0,0,3,1,0,4,,,,,,,,
WEST BENGAL,HOOGHLY,GOGHAT-II,0,0,17,0,0,17,,,,,,,,
WEST BENGAL,JALPAIGURI,ALIPURDUAR-1,0,25,352,0,0,377,,,,,,,,
WEST BENGAL,JALPAIGURI,ALIPURDUAR-2,1,23,306,2,0,332,,,,,,,,
WEST BENGAL,JALPAIGURI,DHUPGURI,1,9,420,1,53,484,,,,,,,,
WEST BENGAL,JALPAIGURI,FALAKATA,11,125,913,0,14,1063,,,,,,,,
WEST BENGAL,JALPAIGURI,JALPAIGURI SADAR,0,9,117,0,3,129,,,,,,,,
WEST BENGAL,JALPAIGURI,KALCHINI,7,5,48,0,0,60,,,,,,,,
