-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to horse power of lifting device . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.10.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to Horse Power of Lifting Device for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.10.csv"
}
-----
State,District,Block,Horse Power (0-2),Horse Power (2 - 4),Horse Power (4 - 6),Horse Power (6 -8),Horse Power (8 - 10),Horse Power (Above 10),Unspecified,Total
UTTAR PRADESH,KUSHI NAGAR,MOTI CHAK,157,0,104,2113,23,5,0,2402
UTTAR PRADESH,KUSHI NAGAR,NEBUAA NAORANGIYA,0,2,40,1315,4,11,0,1372
UTTAR PRADESH,KUSHI NAGAR,PADRAUNA,3,0,114,2514,37,1,0,2669
UTTAR PRADESH,KUSHI NAGAR,RAMKOLA,1,1,58,970,32,7,0,1069
UTTAR PRADESH,KUSHI NAGAR,SEVARI,0,1,45,734,0,0,0,780
UTTAR PRADESH,KUSHI NAGAR,SHUKARAULI,7,9,415,2933,83,11,0,3458
UTTAR PRADESH,KUSHI NAGAR,TAMAKUHI,0,1,10,1552,6,5,0,1574
UTTAR PRADESH,LALITPUR,BAR,0,0,0,256,0,1,29,286
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,2,4,182,3755,32,1,0,3976
UTTAR PRADESH,LUCKNOW,CHINHAT,3,3,98,1399,16,3,0,1522
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,8,4,44,5953,93,6,0,6108
UTTAR PRADESH,LUCKNOW,KAKORI,3,0,110,1380,20,2,0,1515
UTTAR PRADESH,LUCKNOW,MALIHABAD,0,0,10,1509,7,0,0,1526
UTTAR PRADESH,LUCKNOW,MALL,1,0,11,1606,223,3,0,1844
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,31,5,483,1428,1037,8,0,2992
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,1,2,326,2588,28,1,0,2946
UTTAR PRADESH,MAHOBA,KABARAI,0,0,1,144,8,0,0,153
UTTAR PRADESH,MAHOBA,PANWADI,0,0,19,0,0,1,0,20
UTTAR PRADESH,MAHRAJGANJ,BRIDGEMANGANJ,1,42,163,3218,26,8,0,3458
UTTAR PRADESH,MAHRAJGANJ,DHANI,1,5,62,847,2,0,0,917
UTTAR PRADESH,MAHRAJGANJ,GHUGHULI,2,1,195,2315,52,5,0,2570
UTTAR PRADESH,MAHRAJGANJ,LAKSHMIPUR,17,8,121,2938,12,99,0,3195
UTTAR PRADESH,MAHRAJGANJ,MAHRAJGANJ SADAR,6,15,115,2776,21,4,0,2937
UTTAR PRADESH,MAHRAJGANJ,MITHAURA,8,3,58,2480,33,1,0,2583
UTTAR PRADESH,MAHRAJGANJ,NAUTANAWA,2,3,122,1756,7,16,0,1906
UTTAR PRADESH,MAHRAJGANJ,NICHLAUL,0,1,81,1663,171,6,0,1922
UTTAR PRADESH,MAHRAJGANJ,PANIYARA,3,3,118,3012,48,4,0,3188
UTTAR PRADESH,MAHRAJGANJ,PARTAWAL,21,21,250,2287,4,7,0,2590
UTTAR PRADESH,MAHRAJGANJ,PHARENDA,9,6,144,2705,50,4,0,2918
UTTAR PRADESH,MAHRAJGANJ,SISWA,22,0,117,2089,12,0,0,2240
UTTAR PRADESH,MAINPURI,BARNAHAL,0,0,318,890,384,1,0,1593
UTTAR PRADESH,MAINPURI,BEWAR,1,1,153,2977,317,7,0,3456
UTTAR PRADESH,MAINPURI,GHIROR,0,1,109,1267,527,3,0,1907
UTTAR PRADESH,MAINPURI,JAGIR,0,0,53,1507,266,1,0,1827
UTTAR PRADESH,MAINPURI,KARHAL,1,0,37,881,910,98,1,1928
UTTAR PRADESH,MAINPURI,KISHANI,0,0,3,1180,625,3,0,1811
UTTAR PRADESH,MAINPURI,KURAWALI,0,1,149,1221,559,4,0,1934
UTTAR PRADESH,MAINPURI,MAINPURI,0,0,107,2828,149,0,0,3084
UTTAR PRADESH,MAINPURI,SULTANGANJ,0,0,229,1795,461,0,0,2485
UTTAR PRADESH,MATHURA,BALDEV,0,1,379,2076,1249,42,0,3747
UTTAR PRADESH,MATHURA,CHHATA,0,0,213,2516,524,443,0,3696
UTTAR PRADESH,MATHURA,CHOMUHA,1,1,250,2589,405,3,0,3249
UTTAR PRADESH,MATHURA,FAREH,0,0,22,2352,72,16,0,2462
UTTAR PRADESH,MATHURA,GOVERDHAN,1,0,33,2294,90,1,0,2419
UTTAR PRADESH,MATHURA,MAAT,0,1,246,1353,171,1,0,1772
UTTAR PRADESH,MATHURA,MATHURA,7,22,25,2978,54,0,0,3086
UTTAR PRADESH,MATHURA,NAND GAWON,0,2,20,1608,630,347,0,2607
UTTAR PRADESH,MATHURA,NOHJHIL,2,2,249,3420,1802,179,0,5654
UTTAR PRADESH,MATHURA,RAYA,1,8,503,2471,612,17,0,3612
UTTAR PRADESH,MATHURA,SADABAB,2,0,143,2017,1273,94,0,3529
UTTAR PRADESH,MATHURA,SAHPAU,5,2,107,1796,916,16,0,2842
UTTAR PRADESH,MAU,BADRAW,1,101,162,345,7,2,0,618
UTTAR PRADESH,MAU,DOHARIGHAT,1,2,17,93,2,0,0,115
UTTAR PRADESH,MAU,FATEEHPUR MANDAVA,31,23,115,1486,12,1,0,1668
UTTAR PRADESH,MAU,GHOSI,0,47,85,268,1,0,0,401
UTTAR PRADESH,MAU,KOPAGANJ,8,222,507,549,18,15,0,1319
UTTAR PRADESH,MAU,MUHAMMDABAD,0,208,919,402,26,5,0,1560
UTTAR PRADESH,MAU,PARDHA,7,101,895,481,11,18,0,1513
UTTAR PRADESH,MAU,RANIPUR,13,480,1092,1294,17,1,0,2897
UTTAR PRADESH,MAU,RATANPURA,1,9,161,421,2,15,0,609
UTTAR PRADESH,MEERUT,BAGHPAT,11,4,1154,1172,713,105,1,3160
UTTAR PRADESH,MEERUT,BARAUT,3,9,1567,1354,539,71,0,3543
UTTAR PRADESH,MEERUT,BINAULI,2,1,118,958,1729,197,1,3006
UTTAR PRADESH,MEERUT,CHAPROULI,7,10,1226,928,342,274,10,2797
UTTAR PRADESH,MEERUT,DAURALA,2,16,1446,1213,137,83,0,2897
UTTAR PRADESH,MEERUT,HASTINAPUR,5,1,211,2646,399,23,4,3289
UTTAR PRADESH,MEERUT,JANI KHURD,1,6,390,1462,173,64,1,2097
UTTAR PRADESH,MEERUT,KHARKHODA,3,5,1424,1254,56,19,2,2763
UTTAR PRADESH,MEERUT,KHEKRA,3,2,437,1456,141,1,1,2041
UTTAR PRADESH,MEERUT,MACHHRA,6,2,951,2251,209,36,5,3460
UTTAR PRADESH,MEERUT,MAWANA,9,15,862,3940,111,15,10,4962
UTTAR PRADESH,MEERUT,MEERUT,16,52,567,548,16,14,2,1215
UTTAR PRADESH,MEERUT,PARIKSHITGARH,5,0,671,3180,557,65,16,4494
UTTAR PRADESH,MEERUT,PILANA,2,4,380,1655,520,12,1,2574
UTTAR PRADESH,MEERUT,RAJPURA,16,9,1181,906,120,33,1,2266
UTTAR PRADESH,MEERUT,ROHTA,8,17,1091,1227,313,97,4,2757
UTTAR PRADESH,MEERUT,SARDHANA,9,8,992,2464,176,63,3,3715
UTTAR PRADESH,MEERUT,SARURPUR KHURD,3,55,262,1571,161,58,0,2110
UTTAR PRADESH,MIRZAPUR,CHHANBEY,0,4,118,717,117,1,17,974
UTTAR PRADESH,MIRZAPUR,CITY,0,0,27,131,61,1,0,220
UTTAR PRADESH,MIRZAPUR,JAMALPUR,1,0,5,343,138,0,0,487
UTTAR PRADESH,MIRZAPUR,KONE,0,0,0,3,0,0,0,3
UTTAR PRADESH,MIRZAPUR,LALGANJ,0,0,0,15,0,1,0,16
UTTAR PRADESH,MIRZAPUR,MAJHWAN,0,0,0,1,1,0,0,2
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,0,0,97,96,30,1,0,224
UTTAR PRADESH,MIRZAPUR,PAHARI,0,1,5,159,15,4,0,184
UTTAR PRADESH,MIRZAPUR,SIKHAR,0,0,5,18,24,0,0,47
UTTAR PRADESH,MORADABAD,AMROHA,33,3,1111,2568,193,53,9,3970
UTTAR PRADESH,MORADABAD,ASMOLI,8,0,77,1580,235,10,3,1913
UTTAR PRADESH,MORADABAD,BANIYA KHERA,0,2,427,837,1490,15,3,2774
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,18,2,800,3445,19,30,56,4370
UTTAR PRADESH,MORADABAD,BHJOI,15,0,90,1314,1175,9,0,2603
UTTAR PRADESH,MORADABAD,BILARI,6,10,597,2189,1125,10,1,3938
UTTAR PRADESH,MORADABAD,CHHAJLET,122,2,196,2078,105,37,11,2551
UTTAR PRADESH,MORADABAD,DHANORA,58,85,1283,3958,16,66,62,5528
UTTAR PRADESH,MORADABAD,DILARI,21,16,462,5014,129,3,4,5649
UTTAR PRADESH,MORADABAD,GAJROLA,31,1,491,1819,2,3,0,2347
UTTAR PRADESH,MORADABAD,GANGESHWARI,2,17,104,2231,11,15,8,2388
UTTAR PRADESH,MORADABAD,HASANPUR,39,16,90,3168,1048,30,5,4396
UTTAR PRADESH,MORADABAD,JOYA,44,16,161,3530,1017,33,7,4808
UTTAR PRADESH,MORADABAD,KUNDARKEE,17,1,164,2690,470,20,3,3365
UTTAR PRADESH,MORADABAD,MORADABAD,0,0,0,162,18,0,1,181
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,2,17,104,2231,11,15,8,2388
UTTAR PRADESH,MORADABAD,PAWANSA,4,4,425,3371,1278,47,13,5142
UTTAR PRADESH,MORADABAD,SAMBHAL,46,22,1085,3307,1002,39,11,5512
UTTAR PRADESH,MORADABAD,THAKURDWARA,23,5,577,3872,410,14,5,4906
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,1,0,514,2905,797,204,6,4427
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,0,0,206,1578,1267,140,1,3192
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,3,1,222,3882,1238,268,1,5615
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,6,0,577,2667,960,263,2,4475
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,7,2,2535,2132,88,94,0,4858
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,0,8,1624,1983,554,57,0,4226
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,0,0,366,4963,206,40,0,5575
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,5,1,245,984,669,155,1,2060
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,0,3,400,2655,1531,181,1,4771
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,0,0,30,3415,350,5,0,3800
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,6,5,694,2568,503,84,3,3863
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,3,3,1035,1509,702,218,0,3470
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,3,0,743,2979,980,1049,0,5754
UTTAR PRADESH,MUZAFFER NAGAR,UN,6,5,1704,3500,1342,9,3,6569
UTTAR PRADESH,NAINITAL,RAMNAGAR,2,1,160,22,1,0,0,186
UTTAR PRADESH,PILIBHIT,AMREYA,1,0,277,1889,844,16,0,3027
UTTAR PRADESH,PILIBHIT,BERKHEDA,3,0,13,1086,559,9,0,1670
UTTAR PRADESH,PILIBHIT,BILSANDA,16,1,291,3028,228,22,0,3586
UTTAR PRADESH,PILIBHIT,BISALPUR,1,0,9,1071,1009,6,0,2096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,5,0,111,1279,395,4,0,1794
UTTAR PRADESH,PILIBHIT,MARORI,29,0,218,2445,1958,22,3,4675
UTTAR PRADESH,PILIBHIT,PURANPUR,21,40,618,4484,4577,188,3,9931
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,6,45,265,1420,340,6,0,2082
UTTAR PRADESH,PRATAPGARH,BABAGANJ,0,0,0,59,2481,0,0,2540
UTTAR PRADESH,PRATAPGARH,BIHAR,10,0,83,300,2111,5,0,2509
UTTAR PRADESH,PRATAPGARH,GAURA,7,3,67,1377,868,11,0,2333
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,5,1,2,47,1380,5,0,1440
UTTAR PRADESH,PRATAPGARH,KUNDA,1,1,0,2,1230,1,0,1235
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,2,0,69,764,1396,9,0,2240
UTTAR PRADESH,PRATAPGARH,MANDHATA,7,4,331,1013,1701,10,0,3066
UTTAR PRADESH,PRATAPGARH,MANGRAURA,2,1,176,2366,458,4,0,3007
UTTAR PRADESH,PRATAPGARH,PATTI,17,63,283,3225,416,22,0,4026
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,2,0,162,888,1928,4,0,2984
UTTAR PRADESH,PRATAPGARH,SADAR,0,1,208,1309,487,4,0,2009
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,1,14,609,1392,664,5,0,2685
UTTAR PRADESH,PRATAPGARH,SANGIPUR,16,0,114,1702,1049,4,0,2885
UTTAR PRADESH,PRATAPGARH,SHIVGARH,1,0,210,1459,1473,23,0,3166
UTTAR PRADESH,RAEBARELY,AMANWA,1,0,190,981,30,10,0,1212
UTTAR PRADESH,RAEBARELY,BACHRAVAN,198,1,90,1259,750,12,0,2310
UTTAR PRADESH,RAEBARELY,BAHADUR PUR,2,0,160,739,107,1,0,1009
UTTAR PRADESH,RAEBARELY,CHHATOH,2,1,82,1518,269,4,0,1876
UTTAR PRADESH,RAEBARELY,DALMAU,30,4,214,2412,318,8,0,2986
UTTAR PRADESH,RAEBARELY,DEEH,25,3,70,1433,355,27,0,1913
UTTAR PRADESH,RAEBARELY,HARCHANDPUR,6,2,464,1495,326,4,0,2297
UTTAR PRADESH,RAEBARELY,JAGAT PUR,10,0,298,2569,184,12,0,3073
UTTAR PRADESH,RAEBARELY,KHEERO,43,0,59,515,517,7,0,1141
UTTAR PRADESH,RAEBARELY,LAL GANJ,24,16,180,1143,694,3,0,2060
UTTAR PRADESH,RAEBARELY,MAHARAJ GANJ,119,1,154,941,178,1,0,1394
UTTAR PRADESH,RAEBARELY,RAHI,25,59,422,3140,284,33,0,3963
UTTAR PRADESH,RAEBARELY,SALON,4,2,316,1891,631,0,0,2844
UTTAR PRADESH,RAEBARELY,SARANI,10,12,535,984,425,21,0,1987
UTTAR PRADESH,RAEBARELY,SATAON,129,18,717,2197,388,11,0,3460
UTTAR PRADESH,RAEBARELY,SHIV GARH,22,0,41,1276,268,1,0,1608
UTTAR PRADESH,RAEBARELY,SINGHPUR,3,1,54,897,904,5,0,1864
UTTAR PRADESH,RAEBARELY,TILOI,2,1,12,471,158,2,0,646
UTTAR PRADESH,RAEBARELY,UCHAHAR,18,15,190,1236,606,4,0,2069
UTTAR PRADESH,RAMPUR,BILASPUR,23,0,2057,7025,398,3,2,9508
UTTAR PRADESH,RAMPUR,CHAMRAON,12,0,730,3263,251,1,1,4258
UTTAR PRADESH,RAMPUR,MILAK,13,0,1792,5906,388,3,1,8103
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),11,0,912,4054,215,1,1,5194
UTTAR PRADESH,RAMPUR,SHAHABAD,13,0,1817,6016,388,3,1,8238
UTTAR PRADESH,RAMPUR,SUAR,24,0,2216,7858,409,3,2,10512
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,11,3,850,2969,525,629,0,4987
UTTAR PRADESH,SAHARANPUR,DEOBAND,4,6,279,2182,141,123,0,2735
UTTAR PRADESH,SAHARANPUR,GANGOH,18,0,2954,1708,287,102,0,5069
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,93,5,66,1852,700,189,0,2905
UTTAR PRADESH,SAHARANPUR,NAGAL,7,0,2207,3751,427,549,0,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,104,2,3625,2888,838,274,0,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,48,12,527,2618,617,874,0,4696
UTTAR PRADESH,SAHARANPUR,PUVARKA,49,3,77,4872,333,272,0,5606
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,56,42,845,2823,275,460,0,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,16,1,58,2530,302,191,0,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,32,8,923,5106,817,258,0,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,3,1,398,552,74,4,5,1037
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,9,6,891,585,169,1,0,1661
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,14,0,124,555,276,3,1,973
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,79,3,1062,319,128,3,3,1597
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,19,26,935,739,270,3,9,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,5,6,817,8080,1148,18,0,10074
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,34,21,115,2175,2203,22,5,4575
UTTAR PRADESH,SHAHJAHANPUR,DADROL,4,3,141,3125,3085,27,1,6386
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,1,1,14,2246,1822,16,2,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,4,1,14,2866,4483,9,0,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,4,2,5,2475,1931,26,1,4444
UTTAR PRADESH,SHAHJAHANPUR,KANTH,2,0,11,2222,1602,4,0,3841
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,9,8,33,1205,1686,26,0,2967
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,62,26,587,3875,3662,73,1,8286
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,9,3,9,1720,2296,26,0,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,1,4,132,3334,1960,8,0,5439
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,17,7,598,3482,1055,8,1,5168
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,60,16,119,2507,893,2,0,3597
UTTAR PRADESH,SHAHJAHANPUR,TILHER,13,4,102,3046,1293,18,0,4476
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,3,1,41,904,2,21,0,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,28,0,45,1523,111,2,0,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,88,66,1094,882,205,158,0,2493
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,39,0,5,844,0,2,0,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,7,0,5,1793,8,4,0,1817
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,10,0,46,1640,10,1,0,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,22,0,112,1392,71,5,0,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,71,7,120,1256,78,17,0,1549
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,14,5,31,2094,11,56,0,2211
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,33,0,122,1486,246,4,0,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,10,21,103,1505,33,2,0,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,10,5,61,797,38,7,0,918
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,29,5,28,209,2,15,0,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,298,50,390,2076,11,143,0,2968
UTTAR PRADESH,SITAPUR,AILIYA,24,16,43,2556,106,14,10,2769
UTTAR PRADESH,SITAPUR,BEHTA,2,0,15,2074,217,4,0,2312
UTTAR PRADESH,SITAPUR,BESWAN,4,6,69,3089,265,5,2,3440
UTTAR PRADESH,SITAPUR,GODLAMAO,14,2,49,1430,1135,15,2,2647
UTTAR PRADESH,SITAPUR,HARGAON,24,0,103,2237,662,9,5,3040
UTTAR PRADESH,SITAPUR,KASMANDA,2,11,220,1829,772,9,1,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,22,9,120,2128,393,23,0,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,4,95,66,2082,505,4,0,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,2,1,264,1514,1199,15,0,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,10,1,30,3515,46,11,3,3616
UTTAR PRADESH,SITAPUR,MAHOLI,12,5,291,1535,349,14,0,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,57,5,236,2449,1078,23,0,3848
UTTAR PRADESH,SITAPUR,PAHLA,1,1,24,2948,26,3,0,3003
UTTAR PRADESH,SITAPUR,PERSENDI,2,3,460,2056,88,8,1,2618
UTTAR PRADESH,SITAPUR,PISWAN,15,117,315,4111,601,23,0,5182
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,3,0,1,1949,21,4,0,1978
UTTAR PRADESH,SITAPUR,REUSA,0,108,119,1600,1121,11,2,2961
UTTAR PRADESH,SITAPUR,SAKEREN,2,26,68,2964,107,6,2,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,74,8,83,3563,202,20,19,3969
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,0,3,70,1118,48,1,0,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,5,48,408,2097,432,6,0,2996
UTTAR PRADESH,SULTANPUR,AMETHI,1,9,220,1513,71,1,0,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,0,0,6,20,37,0,0,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,1,3,373,1310,148,5,0,1840
UTTAR PRADESH,SULTANPUR,BHADAR,1,3,246,1103,376,4,0,1733
UTTAR PRADESH,SULTANPUR,BHETUA,0,0,118,1236,35,1,0,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,0,1,99,1306,256,0,0,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,0,6,388,979,94,0,0,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,2,1,96,856,80,6,0,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,0,0,94,1139,124,1,0,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,3,2,331,658,379,4,0,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,0,2,53,345,38,2,0,440
UTTAR PRADESH,SULTANPUR,JAMON,0,7,200,791,79,1,0,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,9,22,592,1340,166,11,0,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,0,176,416,1162,180,5,0,1939
UTTAR PRADESH,SULTANPUR,KURWAR,1,2,102,1825,208,7,0,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,1,3,281,1660,155,2,0,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,1,2,210,783,401,3,0,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,1,84,360,866,10,1,0,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,3,3,349,772,49,13,0,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,0,0,35,475,43,66,0,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,0,0,56,479,917,8,0,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,2,13,985,1048,8,34,6,2096
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,2,1,356,1407,4,24,7,1801
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,8,97,1308,1694,223,281,11,3622
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,7,3,1770,1034,25,45,6,2890
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,4,8,444,4911,108,69,0,5544
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,2,3,2585,179,22,30,15,2836
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,7,3,369,3087,129,55,1,3651
UTTAR PRADESH,UNNAO,ASOHA,28,1,43,1286,649,13,0,2020
UTTAR PRADESH,UNNAO,AURAS,50,1,65,1076,808,8,0,2008
UTTAR PRADESH,UNNAO,BANGARMAU,1,0,35,1784,949,34,0,2803
UTTAR PRADESH,UNNAO,BICHHIYA,0,0,15,1736,345,10,0,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,1,8,98,2523,621,3,0,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,165,18,209,3059,1199,10,0,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,307,1,25,1680,1417,8,0,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,2,0,356,2299,960,4,0,3621
UTTAR PRADESH,UNNAO,HILAULI,6,0,187,1992,484,8,0,2677
UTTAR PRADESH,UNNAO,MIANGANJ,224,5,73,1866,1245,21,0,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,0,0,270,2897,326,2,0,3495
UTTAR PRADESH,UNNAO,PURWA,1,4,89,1935,450,1,0,2480
UTTAR PRADESH,UNNAO,SAFIPUR,0,9,17,1344,818,2,0,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,134,13,99,2098,1448,8,0,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,0,2,54,2220,1085,1,0,3362
UTTAR PRADESH,UNNAO,SUMERPUR,18,1,280,1801,304,8,0,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,6,1,448,1002,128,7,0,1592
UTTAR PRADESH,VARANASI,BADAGOAN,2,3,749,855,114,8,4,1735
UTTAR PRADESH,VARANASI,BARAHNI,1,1,241,261,56,3,0,563
UTTAR PRADESH,VARANASI,CHAHANIA,1,2,772,292,46,4,1,1118
UTTAR PRADESH,VARANASI,CHAKIYA,0,3,45,418,27,11,0,504
UTTAR PRADESH,VARANASI,CHANDOULI,0,7,237,515,121,2,0,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,8,1,459,906,93,1,2,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,140,1,696,821,72,3,2,1735
UTTAR PRADESH,VARANASI,DHANAPUR,22,30,711,399,32,1,1,1196
UTTAR PRADESH,VARANASI,HARAHUAA,3,3,644,807,180,2,3,1642
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,2,2,336,362,65,5,3,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,0,0,17,78,11,6,0,112
UTTAR PRADESH,VARANASI,PINDRA,35,2,1293,1378,68,5,6,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,0,0,39,472,69,22,6,608
UTTAR PRADESH,VARANASI,SAKELDIHA,1,5,290,419,120,2,0,837
UTTAR PRADESH,VARANASI,SAVAPURI,7,0,450,462,90,1,1,1011
WEST BENGAL,BANKURA,BANKURA  - I,0,0,3,0,0,0,0,3
WEST BENGAL,BANKURA,BANKURA - II,22,0,479,1,0,0,2,504
WEST BENGAL,BANKURA,BARJORA,31,3,1435,1,24,0,22,1516
WEST BENGAL,BANKURA,BISHNUPUR,5,10,2596,1,1,0,24,2637
WEST BENGAL,BANKURA,CHHATNA,0,0,18,0,0,0,4,22
WEST BENGAL,BANKURA,INDAS,2,30,3215,3,20,0,28,3298
WEST BENGAL,BANKURA,INDPUR,0,0,0,0,0,0,11,11
WEST BENGAL,BANKURA,JOYPUR,0,1,1395,0,1,0,59,1456
WEST BENGAL,BANKURA,KHATRA - I,0,0,1,0,0,0,1,2
WEST BENGAL,BANKURA,KOTALPUR,2,0,2802,0,11,0,23,2838
