-----
{
 "description": "The table refers to Block wise Distribution of Dugwells by Status. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dgwldistr1.6.csv", 
 "title": "Download CSV for Blockwise Distribution of Dugwells by Status", 
 "url": "http://data.gov.in/sites/default/files/dgwldistr1.6.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,In use,Not in use - Temporarily,Not in use - Salinity,Not in use - Dried up,Not in use - Destroyed,Not in use - Others,Total - Not in use,Grand total ( Use  + Not in use)
BIHAR,MUZAFFARPUR,MINAPUR,1,0,12,0,0,0,12,13
BIHAR,MUZAFFARPUR,MORAUL,0,0,0,22,0,0,22,22
BIHAR,MUZAFFARPUR,MUSHAHARI,0,0,0,0,4,0,4,4
BIHAR,NALANDA,ASTHAWAN,1173,34,24,83,60,3,204,1377
BIHAR,NALANDA,BEN,853,30,15,16,11,3,75,928
BIHAR,NALANDA,BIHARSHARIF,1978,86,56,42,24,4,212,2190
BIHAR,NALANDA,BIND,285,82,3,46,1,0,132,417
BIHAR,NALANDA,CHANDI,991,29,18,31,24,1,103,1094
BIHAR,NALANDA,EKANGARSARAI,396,2,1,80,68,4,155,551
BIHAR,NALANDA,GIRIYAK,587,15,53,42,4,4,118,705
BIHAR,NALANDA,HARNAUT,1009,11,38,17,195,14,275,1284
BIHAR,NALANDA,HILSA,1454,27,0,79,34,4,144,1598
BIHAR,NALANDA,ISLAMPUR,502,11,0,7,12,1,31,533
BIHAR,NALANDA,KARAIPARSURAI,476,55,3,5,26,0,89,565
BIHAR,NALANDA,KATRISARAI,166,20,82,0,2,0,104,270
BIHAR,NALANDA,NAGARNAUSA,618,1,2,1,3,0,7,625
BIHAR,NALANDA,NOORSARAI,2405,129,15,160,36,0,340,2745
BIHAR,NALANDA,PARWALPUR,708,23,8,15,0,0,46,754
BIHAR,NALANDA,RAHUI,1485,57,12,227,8,0,304,1789
BIHAR,NALANDA,RAJGIR,555,8,62,24,76,0,170,725
BIHAR,NALANDA,SARMERA,345,10,4,1,24,0,39,384
BIHAR,NALANDA,SILAO,1464,63,22,5,6,78,174,1638
BIHAR,NALANDA,THARTHARI,532,25,0,0,1,0,26,558
BIHAR,NAWADA,AKBARPUR,164,92,169,58,1,0,320,484
BIHAR,NAWADA,GOVINDPUR,353,46,7,47,10,14,124,477
BIHAR,NAWADA,HASUA,458,21,2,5,2,0,30,488
BIHAR,NAWADA,KASHICHAK,63,91,9,31,1,0,132,195
BIHAR,NAWADA,KAWAKOLE,270,92,376,71,1,0,540,810
BIHAR,NAWADA,MESKAUR,282,6,2,11,4,0,23,305
BIHAR,NAWADA,NARDIGUNJ,101,45,123,10,1,0,179,280
BIHAR,NAWADA,NARHAT,33,26,43,59,4,0,132,165
BIHAR,NAWADA,NAWADA,113,34,148,56,2,0,240,353
BIHAR,NAWADA,PAKRIBRAWAN,15,0,0,0,0,0,0,15
BIHAR,NAWADA,RAJAULI,181,60,63,44,15,1,183,364
BIHAR,NAWADA,ROH,23,40,59,21,11,0,131,154
BIHAR,NAWADA,SIRDALA,406,14,278,24,4,0,320,726
BIHAR,NAWADA,WARISALIGUNJ,308,82,237,14,6,0,339,647
BIHAR,PATNA,ATHAMALGOLA,6,0,0,0,0,0,0,6
BIHAR,PATNA,BAKHTIARPUR,1,8,11,44,12,0,75,76
BIHAR,PATNA,BARH,188,0,17,11,0,2,30,218
BIHAR,PATNA,BELCHCHI,14,1,0,0,0,0,1,15
BIHAR,PATNA,BIHTA,212,28,27,26,0,0,81,293
BIHAR,PATNA,DANIYAWAN,169,30,2,12,7,0,51,220
BIHAR,PATNA,DHANARUA,368,52,37,12,1,1,103,471
BIHAR,PATNA,DULHIN BAZAR,109,0,0,0,0,0,0,109
BIHAR,PATNA,FATUHA,93,42,0,1,0,0,43,136
BIHAR,PATNA,GHOSWARI,37,0,0,0,30,0,30,67
BIHAR,PATNA,KHUSRUPUR,105,12,0,0,0,0,12,117
BIHAR,PATNA,MANER,8,0,0,0,0,8,8,16
BIHAR,PATNA,MASAURHI,656,112,13,51,3,13,192,848
BIHAR,PATNA,MOKAMA,33,0,0,0,0,0,0,33
BIHAR,PATNA,NAUBATPUR,281,119,3,12,26,0,160,441
BIHAR,PATNA,PALIGANJ,52,11,0,189,12,0,212,264
BIHAR,PATNA,PANDARAK,124,2,2,1,10,3,18,142
BIHAR,PATNA,PATNA SADAR,206,0,1,0,2,0,3,209
BIHAR,PATNA,PHULWARI,159,71,1,27,34,0,133,292
BIHAR,PATNA,PUNPUN,217,5,3,348,41,0,397,614
BIHAR,PATNA,SAMPATCHAK,248,15,2,11,4,1,33,281
BIHAR,PATNA,VIKRAM,89,1,0,2,11,0,14,103
BIHAR,ROHTAS(SASARAM),AKHORIGOLA,1,0,0,0,0,0,0,1
BIHAR,ROHTAS(SASARAM),BIKRAMGANJ,187,16,0,0,12,0,28,215
BIHAR,ROHTAS(SASARAM),CHENARI,859,235,13,28,14,2,292,1151
BIHAR,ROHTAS(SASARAM),DAWATH,122,0,0,32,4,2,38,160
BIHAR,ROHTAS(SASARAM),DEHRI,53,0,0,58,3,0,61,114
BIHAR,ROHTAS(SASARAM),DINARA,9,36,3,14,0,12,65,74
BIHAR,ROHTAS(SASARAM),KARAKAT,218,140,3,12,17,7,179,397
BIHAR,ROHTAS(SASARAM),KARGAHAR,194,3,10,63,71,0,147,341
BIHAR,ROHTAS(SASARAM),KOCHAS,233,105,17,76,18,0,216,449
BIHAR,ROHTAS(SASARAM),NASRIGANJ,63,4,0,3,1,22,30,93
BIHAR,ROHTAS(SASARAM),NAUHATTA,830,0,0,0,0,0,0,830
BIHAR,ROHTAS(SASARAM),NOKHA,0,0,0,0,2,0,2,2
BIHAR,ROHTAS(SASARAM),RAJPUR,60,11,0,1,0,0,12,72
BIHAR,ROHTAS(SASARAM),ROHTAS,411,39,28,37,50,0,154,565
BIHAR,ROHTAS(SASARAM),SANJHAULI,64,9,0,0,29,0,38,102
BIHAR,ROHTAS(SASARAM),SASARAM,698,70,30,22,34,51,207,905
BIHAR,ROHTAS(SASARAM),SHEOSAGAR,636,111,2,16,17,14,160,796
BIHAR,ROHTAS(SASARAM),SURAJPURA,68,74,1,47,68,25,215,283
BIHAR,ROHTAS(SASARAM),TILOUTTHU,74,10,0,5,0,0,15,89
BIHAR,SARAN,AMNAUR,40,395,3,0,31,679,1108,1148
BIHAR,SARAN,BANIYAPUR,54,38,0,455,588,47,1128,1182
BIHAR,SARAN,DARIYAPUR,83,108,150,236,4,953,1451,1534
BIHAR,SARAN,DIGHWARA,61,37,0,8,6,6,57,118
BIHAR,SARAN,EKMA,18,11,234,0,0,624,869,887
BIHAR,SARAN,GARKHA,129,181,42,0,3,36,262,391
BIHAR,SARAN,ISHUAPUR,87,523,8,6,579,0,1116,1203
BIHAR,SARAN,JALAPUR,183,340,74,5,6,275,700,883
BIHAR,SARAN,LAHLADPUR,54,329,8,17,13,4,371,425
BIHAR,SARAN,MAKER,3,93,0,0,64,0,157,160
BIHAR,SARAN,MANJHI,0,0,0,0,7,13,20,20
BIHAR,SARAN,MARAURAH,122,332,26,444,175,176,1153,1275
BIHAR,SARAN,MASHRAKH,3,63,96,0,83,34,276,279
BIHAR,SARAN,NAGRA,23,113,2,2,4,0,121,144
BIHAR,SARAN,PANAPUR,82,0,0,0,20,0,20,102
BIHAR,SARAN,REVILGANJ,21,3,0,1,19,88,111,132
BIHAR,SARAN,SADAR,321,1,36,0,157,6,200,521
BIHAR,SARAN,SONPUR,0,0,0,0,0,341,341,341
BIHAR,SARAN,TRAIYA,191,250,764,19,6,6,1045,1236
BIHAR,SHEKHPURA,ARIYARI,159,10,3,17,2,1,33,192
BIHAR,SHEKHPURA,BARBIGHA,50,0,0,0,0,0,0,50
BIHAR,SHEKHPURA,CHEWARA,160,0,0,0,0,0,0,160
BIHAR,SHEKHPURA,GHAT KUSUMBHA,3,3,1,9,0,0,13,16
BIHAR,SHEKHPURA,SHEKHOPURA SARAI,117,15,0,0,0,0,15,132
BIHAR,SHEKHPURA,SHEKHPURA,62,3,0,4,0,0,7,69
BIHAR,SIWAN,ANDER,12,526,16,73,125,0,740,752
BIHAR,SIWAN,BARHARIA,62,429,56,25,134,15,659,721
BIHAR,SIWAN,BASANTPUR,2,101,21,0,314,13,449,451
BIHAR,SIWAN,BHAGWANPUR-HAT,115,1040,0,16,25,342,1423,1538
BIHAR,SIWAN,DARAULI,5,452,7,243,213,177,1092,1097
BIHAR,SIWAN,DARAUNDHA,5,405,29,68,4,0,506,511
BIHAR,SIWAN,GOREAKOTHI,39,779,179,2,162,134,1256,1295
BIHAR,SIWAN,GUTHANI,255,22,0,0,13,656,691,946
BIHAR,SIWAN,HASANPURA,0,54,151,43,90,41,379,379
BIHAR,SIWAN,HUSSAINGANJ,0,11,67,158,102,182,520,520
BIHAR,SIWAN,JIRADEI,2,365,61,261,80,1,768,770
BIHAR,SIWAN,LAKRI NABIGANJ,55,463,10,1,40,0,514,569
BIHAR,SIWAN,MAHARAJGANJ,68,171,186,0,10,570,937,1005
BIHAR,SIWAN,MAIRWA,7,159,87,108,39,39,432,439
BIHAR,SIWAN,NAUTAN,56,252,1,91,82,8,434,490
BIHAR,SIWAN,PACHRUKHI,35,55,1,0,0,228,284,319
BIHAR,SIWAN,RAGHUNATHPUR,52,26,225,274,48,5,578,630
BIHAR,SIWAN,SISWAN,1,617,35,84,86,12,834,835
BIHAR,SIWAN,SIWAN,112,172,131,271,52,267,893,1005
BIHAR,VAISHALI,BIDUPUR,755,6,0,0,0,0,6,761
BIHAR,VAISHALI,CHEHRAKALA,1,0,0,0,0,0,0,1
BIHAR,VAISHALI,GORAUL,1,0,0,0,0,0,0,1
BIHAR,VAISHALI,HAJIPUR,97,0,0,0,0,0,0,97
BIHAR,VAISHALI,LALGANJ,16,0,0,0,0,0,0,16
BIHAR,VAISHALI,MAHNAR,36,0,0,0,0,0,0,36
BIHAR,VAISHALI,PATEDHI BELSAR,1,0,0,0,0,0,0,1
BIHAR,VAISHALI,PATEPUR,0,77,0,26,0,0,103,103
BIHAR,VAISHALI,SAHDEI BUZURG,0,7,0,0,0,0,7,7
CHHATTISGARH,BASTER,JAGDALPUR,1278,4,0,3,0,291,298,1576
CHHATTISGARH,BASTER,KESHKAL,1018,18,1,0,0,27,46,1064
CHHATTISGARH,BASTER,KONDAGAON,841,49,1,3,0,26,79,920
CHHATTISGARH,BASTER,NARAYANPUR,92,73,3,10,9,216,311,403
CHHATTISGARH,BILASPUR,BELHA,425,1,0,0,0,0,1,426
CHHATTISGARH,BILASPUR,BILASPUR,1774,9,0,7,1,9,26,1800
CHHATTISGARH,BILASPUR,KOTA,354,4,0,3,2,0,9,363
CHHATTISGARH,BILASPUR,LORMI,2159,37,10,5,8,167,227,2386
CHHATTISGARH,BILASPUR,MASTURI,304,1,0,0,0,0,1,305
CHHATTISGARH,BILASPUR,MUNGELI,1897,20,1,10,1,54,86,1983
CHHATTISGARH,BILASPUR,PENDRA-ROAD,1677,19,0,0,0,0,19,1696
CHHATTISGARH,BILASPUR,TAKHATPUR,1292,14,6,1,1,5,27,1319
CHHATTISGARH,DANTEWADA,BEEJAPUR,147,0,0,0,0,3,3,150
CHHATTISGARH,DANTEWADA,BHOPALPATNAM,344,2,3,2,0,1,8,352
CHHATTISGARH,DANTEWADA,DANTEVADA,3,0,0,0,0,52,52,55
CHHATTISGARH,DANTEWADA,KONTA,35,4,0,0,0,77,81,116
CHHATTISGARH,DHAMTARI,DHAMTARI,487,24,2,22,12,254,314,801
CHHATTISGARH,DHAMTARI,KURUD,2330,53,27,21,3,160,264,2594
CHHATTISGARH,DHAMTARI,NAGARI,1861,238,21,30,15,259,563,2424
CHHATTISGARH,DURG,BALOD,883,339,57,238,12,524,1170,2053
CHHATTISGARH,DURG,BEMETARA,16,1,0,0,0,0,1,17
CHHATTISGARH,DURG,BERLA,467,176,2,103,20,239,540,1007
CHHATTISGARH,DURG,DHMADHA,477,50,0,35,1,93,179,656
CHHATTISGARH,DURG,DONDILOHAR,31,0,1,11,0,135,147,178
CHHATTISGARH,DURG,DURG,732,62,2,29,15,156,264,996
CHHATTISGARH,DURG,GUNDERDEHI,500,115,5,113,40,235,508,1008
CHHATTISGARH,DURG,GURUR,612,68,63,12,2,207,352,964
CHHATTISGARH,DURG,NAVAGARH,69,7,0,13,0,55,75,144
CHHATTISGARH,DURG,PATAN,495,42,1,0,1,13,57,552
CHHATTISGARH,DURG,SAJA,509,233,6,70,12,211,532,1041
CHHATTISGARH,JANJGIR-CHAMPA,CHAMPA,2260,17,3,0,1,27,48,2308
CHHATTISGARH,JANJGIR-CHAMPA,DABHARA,741,101,3,2,2,84,192,933
CHHATTISGARH,JANJGIR-CHAMPA,JAIJAIPUR,2455,9,0,0,0,21,30,2485
CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR,1738,75,12,1,6,191,285,2023
CHHATTISGARH,JANJGIR-CHAMPA,MALKHARODA,2808,37,0,16,0,0,53,2861
CHHATTISGARH,JANJGIR-CHAMPA,NAVAGARH,498,0,0,0,0,0,0,498
CHHATTISGARH,JANJGIR-CHAMPA,PAMGARH,1870,15,6,13,14,53,101,1971
CHHATTISGARH,JANJGIR-CHAMPA,SAKTI,166,3,0,0,0,0,3,169
CHHATTISGARH,JASHPUR,BAGICHA,5607,21,0,1,1,2,25,5632
CHHATTISGARH,JASHPUR,JASHPUR,7111,2,2,6,7,3,20,7131
CHHATTISGARH,JASHPUR,KUNKURI,8721,15,3,0,0,14,32,8753
CHHATTISGARH,JASHPUR,PATHALGAON,4678,163,7,2,4,4,180,4858
CHHATTISGARH,KANKER,ANTAGAR,292,54,1,2,19,385,461,753
CHHATTISGARH,KANKER,BHANUPRATAPPUR,802,604,10,14,21,362,1011,1813
CHHATTISGARH,KANKER,CHARAMA,457,13,1,8,1,1825,1848,2305
CHHATTISGARH,KANKER,KANKER,537,24,2,7,1,75,109,646
CHHATTISGARH,KANKER,NARHARPUR,1454,59,7,20,3,398,487,1941
CHHATTISGARH,KANKER,PAKHANJUR,38,0,0,0,0,0,0,38
CHHATTISGARH,KORBA,KARTALA,2497,14,5,0,0,0,19,2516
CHHATTISGARH,KORBA,KATGHORA,2284,6,0,1,1,1,9,2293
CHHATTISGARH,KORBA,KORBA,734,13,0,0,0,0,13,747
CHHATTISGARH,KORBA,PALI,1376,46,10,0,1,1,58,1434
CHHATTISGARH,KORIA,BAIKUNTHPUR,10587,14,2,1,1,1,19,10606
CHHATTISGARH,KORIA,BHARATPUR,42,0,0,0,0,0,0,42
CHHATTISGARH,KORIA,MANENDRAGARH,4810,108,2,1,26,0,137,4947
CHHATTISGARH,KORIA,SONHAT,2821,109,1,0,0,0,110,2931
CHHATTISGARH,KVARDHA,KVARDHA,378,80,13,36,12,430,571,949
CHHATTISGARH,KVARDHA,PANDARIYA,406,5,0,0,0,315,320,726
CHHATTISGARH,MAHASAMUND,BASNA,436,136,1,4,0,89,230,666
CHHATTISGARH,MAHASAMUND,MAHASAMUND,2767,534,14,58,28,464,1098,3865
CHHATTISGARH,MAHASAMUND,SARIYPALI,446,142,0,3,2,116,263,709
CHHATTISGARH,RAIGARH,DHARAMJAIGARH,3979,4,0,0,0,1,5,3984
CHHATTISGARH,RAIGARH,GHARGODA,1851,25,4,3,1,20,53,1904
CHHATTISGARH,RAIGARH,KHARSIYA,225,11,0,2,4,67,84,309
CHHATTISGARH,RAIGARH,LAILUNGA,4128,163,2,5,3,71,244,4372
CHHATTISGARH,RAIGARH,RAIGARH,1045,115,0,84,12,21,232,1277
CHHATTISGARH,RAIGARH,SARANGARH,4159,318,6,296,15,329,964,5123
CHHATTISGARH,RAIPUR,ABHANPUR,468,97,6,19,10,121,253,721
CHHATTISGARH,RAIPUR,ARANG,1158,94,24,2,7,33,160,1318
CHHATTISGARH,RAIPUR,BHATAPARA,72,19,1,24,1,10,55,127
CHHATTISGARH,RAIPUR,BILAIGARH,483,535,2,11,3,101,652,1135
CHHATTISGARH,RAIPUR,BLOUDABAJAR,1966,224,4,2,6,52,288,2254
CHHATTISGARH,RAIPUR,DEVBHOG,1144,208,2,2,0,162,374,1518
CHHATTISGARH,RAIPUR,GARIYABAND,2055,733,10,56,27,555,1381,3436
CHHATTISGARH,RAIPUR,KASDOL,1840,155,2,35,4,205,401,2241
CHHATTISGARH,RAIPUR,PALARI,121,4,2,1,3,51,61,182
CHHATTISGARH,RAIPUR,RAIPUR,275,76,0,37,5,26,144,419
CHHATTISGARH,RAIPUR,RAJIM,827,9,1,1,0,31,42,869
CHHATTISGARH,RAIPUR,SIMGA,163,1,0,0,0,52,53,216
CHHATTISGARH,RAIPUR,TILDA,997,200,31,15,8,165,419,1416
CHHATTISGARH,RAJNANDGAON,AMBAGARH CHOUKI,222,1,1,0,0,2,4,226
CHHATTISGARH,RAJNANDGAON,CHHUIKHADAN,705,35,9,3,0,23,70,775
CHHATTISGARH,RAJNANDGAON,DONGAR GAON,449,76,8,22,5,69,180,629
CHHATTISGARH,RAJNANDGAON,DONGAR GARH,493,24,1,2,1,8,36,529
CHHATTISGARH,RAJNANDGAON,KHAIRAGARH,610,290,18,6,4,192,510,1120
CHHATTISGARH,RAJNANDGAON,MANPUR,501,131,3,1,11,55,201,702
CHHATTISGARH,RAJNANDGAON,MOHLA,598,593,89,26,23,173,904,1502
CHHATTISGARH,RAJNANDGAON,RAJNANDGAON,1390,184,11,52,9,329,585,1975
CHHATTISGARH,SURGUJA,AMBIKAPUR,6961,48,0,0,0,3,51,7012
CHHATTISGARH,SURGUJA,LUNDRA,1542,33,0,0,0,0,33,1575
CHHATTISGARH,SURGUJA,PAL,4917,11,0,0,0,4,15,4932
CHHATTISGARH,SURGUJA,PRATAPPUR,3556,7,4,0,0,0,11,3567
CHHATTISGARH,SURGUJA,RAJPUR,2157,0,0,0,51,0,51,2208
CHHATTISGARH,SURGUJA,SAMRI,3312,5,1,0,0,0,6,3318
CHHATTISGARH,SURGUJA,SITAPUR,5498,55,2,2,1,10,70,5568
CHHATTISGARH,SURGUJA,SURAJPUR,25645,44,2,1,1,0,48,25693
CHHATTISGARH,SURGUJA,WADRAFNAGAR,1931,1,0,0,1,0,2,1933
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,AMBOLI,96,0,0,0,0,0,0,96
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DADRA,8,0,0,0,0,0,0,8
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DAPADA,55,0,0,0,0,0,0,55
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,DUDHANI,4,0,0,0,0,0,0,4
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KHANVEL,35,0,0,0,0,0,0,35
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,KILAVANI,64,0,0,0,0,0,0,64
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,MANDONI,18,0,0,0,0,0,0,18
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,NAROLI,130,0,0,0,0,0,0,130
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,RANDHA,63,0,0,0,0,0,0,63
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-I,62,0,0,0,0,0,0,62
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,SILVASSA-II,37,0,0,0,0,0,0,37
GOA,NORTH GOA,BARDEZ,953,13,2,0,3,1,19,972
GOA,NORTH GOA,BICHOLIM,502,7,0,0,0,0,7,509
GOA,NORTH GOA,PERNEM,340,5,0,0,0,0,5,345
GOA,NORTH GOA,PONDA,645,4,0,0,0,0,4,649
GOA,NORTH GOA,SATTARI,344,26,0,1,2,0,29,373
GOA,NORTH GOA,TISWADI,895,5,0,0,0,0,5,900
GOA,SOUTH GOA,CANACONA,528,0,0,0,0,0,0,528
GOA,SOUTH GOA,MORMUGAO,106,0,3,0,0,0,3,109
GOA,SOUTH GOA,QUEPEM,176,2,0,0,0,0,2,178
GOA,SOUTH GOA,SALCETE,136,1,0,1,0,0,2,138
GOA,SOUTH GOA,SANGUEM,408,4,1,1,0,1,7,415
GUJARAT,AHMEDABAD,BARWALA,328,11,138,0,0,0,149,477
GUJARAT,AHMEDABAD,BAVLA,530,567,74,445,18,0,1104,1634
GUJARAT,AHMEDABAD,DASKROI,77,320,55,2552,22,0,2949,3026
GUJARAT,AHMEDABAD,DETROJ-RAMPURA,0,3,2,359,11,0,375,375
GUJARAT,AHMEDABAD,DHANDHUKA,422,38,110,0,0,0,148,570
GUJARAT,AHMEDABAD,DHOLKA,217,42,101,399,2,0,544,761
GUJARAT,AHMEDABAD,MANDAL,6,67,0,251,9,0,327,333
GUJARAT,AHMEDABAD,RANPUR,400,72,709,351,0,0,1132,1532
GUJARAT,AHMEDABAD,SANAND,94,103,93,1705,5,46,1952,2046
GUJARAT,AHMEDABAD,VIRAMGAM,332,172,547,1529,2,78,2328,2660
GUJARAT,AMRELI,AMRELI,4629,2768,1,3,0,52,2824,7453
GUJARAT,AMRELI,BABRA,3134,8485,96,3,0,52,8636,11770
GUJARAT,AMRELI,BAGASARA,331,2750,1,2,0,52,2805,3136
GUJARAT,AMRELI,DHARI,3584,3805,2,3,0,81,3891,7475
GUJARAT,AMRELI,JAFRABAD,584,2819,1,3,0,52,2875,3459
GUJARAT,AMRELI,KHAMBHA,0,5287,0,0,0,0,5287,5287
GUJARAT,AMRELI,KUNKAVAV VADIA,2553,2741,1,3,0,52,2797,5350
GUJARAT,AMRELI,LATHI,7025,2118,26,0,0,0,2144,9169
GUJARAT,AMRELI,LILIA,444,2566,18,3,0,15,2602,3046
GUJARAT,AMRELI,RAJULA,3548,2741,1,3,0,52,2797,6345
GUJARAT,AMRELI,SAVARKUNDLA,5586,12526,78,7,0,172,12783,18369
GUJARAT,ANAND,ANAND,230,0,0,84,183,106,373,603
GUJARAT,ANAND,ANKLAV,127,0,21,5,4,11,41,168
GUJARAT,ANAND,BORSAD,7,0,0,0,0,9,9,16
GUJARAT,ANAND,PETLAD,318,0,0,0,0,0,0,318
GUJARAT,ANAND,SOJITRA,194,0,0,0,0,0,0,194
GUJARAT,ANAND,TARAPUR,208,0,8,0,8,0,16,224
GUJARAT,ANAND,UMRETH,474,1,0,0,0,3,4,478
GUJARAT,BANASKANTHA,AMIRGADH,2698,87,18,21,4,4,134,2832
GUJARAT,BANASKANTHA,BHABHAR,393,12,29,38,0,1,80,473
GUJARAT,BANASKANTHA,DANTA,5188,72,17,178,20,32,319,5507
GUJARAT,BANASKANTHA,DANTIWADA,1561,1100,0,62,1,0,1163,2724
GUJARAT,BANASKANTHA,DEESA,8570,61,17,14,3,4,99,8669
GUJARAT,BANASKANTHA,DEODAR,91,1,0,11,0,0,12,103
GUJARAT,BANASKANTHA,DHANERA,7532,342,3,33,0,45,423,7955
GUJARAT,BANASKANTHA,KANKAREJ,601,185,13,760,4,22,984,1585
GUJARAT,BANASKANTHA,PALANPUR,5001,345,38,1725,24,37,2169,7170
GUJARAT,BANASKANTHA,THARAD,5592,103,289,738,3,41,1174,6766
GUJARAT,BANASKANTHA,VADAGAM,5299,176,59,828,75,317,1455,6754
GUJARAT,BANASKANTHA,WAV,294,67,3,20,0,19,109,403
GUJARAT,BHARUCH,AMOD,846,9,53,202,3,0,267,1113
GUJARAT,BHARUCH,ANKLESVAR,39,0,1,1,0,0,2,41
GUJARAT,BHARUCH,BHARUCH,801,12,13,23,1,94,143,944
GUJARAT,BHARUCH,HANSOT,123,29,16,1,0,0,46,169
GUJARAT,BHARUCH,JAMBUSAR,200,0,0,0,0,0,0,200
GUJARAT,BHARUCH,JHAGADIA,681,33,27,72,6,127,265,946
GUJARAT,BHARUCH,VAGRA,68,1,6,0,1,5,13,81
GUJARAT,BHARUCH,VALIA,1215,59,2,87,70,36,254,1469
GUJARAT,BHAVNAGAR,BHAVNAGAR,6871,182,9,1,1,0,193,7064
GUJARAT,BHAVNAGAR,BOTAD,5911,2,110,1,0,20,133,6044
GUJARAT,BHAVNAGAR,GADHADA,9761,207,407,3,2,0,619,10380
GUJARAT,BHAVNAGAR,GARIADHAR,5036,265,32,355,0,20,672,5708
GUJARAT,BHAVNAGAR,GHOGHA,7214,0,0,0,0,42,42,7256
GUJARAT,BHAVNAGAR,MAHUVA,14157,11346,0,0,0,0,11346,25503
GUJARAT,BHAVNAGAR,PALITANA,11123,1097,2,0,1,0,1100,12223
GUJARAT,BHAVNAGAR,SIHOR,10412,1092,11,40,0,2,1145,11557
GUJARAT,BHAVNAGAR,TALAJA,22638,0,0,0,0,0,0,22638
GUJARAT,BHAVNAGAR,UMRALA,6581,5,0,9,0,2,16,6597
GUJARAT,BHAVNAGAR,VALLABHIPUR,3065,0,0,0,0,0,0,3065
GUJARAT,DAHOD,DEVGADH BARIA,6064,4,3,11,0,2,20,6084
GUJARAT,DAHOD,DHANPUR,2359,5,0,1,0,0,6,2365
GUJARAT,DAHOD,DOHAD,1426,1251,4,4,4,255,1518,2944
GUJARAT,DAHOD,FATEPURA,4863,9,2,5,1,0,17,4880
GUJARAT,DAHOD,GARBADA,993,841,8,1,0,237,1087,2080
GUJARAT,DAHOD,JHALOD,7645,29,0,4,0,0,33,7678
GUJARAT,DAHOD,LIMKHEDA,7958,13,5,13,0,0,31,7989
GUJARAT,DANG,DANG,1240,150,7,52,76,10,295,1535
GUJARAT,GANDHINAGAR,DEHGAM,0,0,3,0,0,0,3,3
GUJARAT,GANDHINAGAR,GANDHINAGAR,0,0,0,32,0,0,32,32
GUJARAT,JAMNAGAR,BHANVAD,9582,0,0,0,0,0,0,9582
GUJARAT,JAMNAGAR,DHROL,2986,1,0,5,0,0,6,2992
GUJARAT,JAMNAGAR,JAMJODHPUR,7701,6,0,24,0,0,30,7731
GUJARAT,JAMNAGAR,JAMNAGAR,11748,10,0,0,0,0,10,11758
GUJARAT,JAMNAGAR,JODIYA,1061,6,27,5,0,0,38,1099
GUJARAT,JAMNAGAR,KALAVAD,14386,16,0,13,0,0,29,14415
GUJARAT,JAMNAGAR,KALYANPUR,12478,68,46,8,0,0,122,12600
GUJARAT,JAMNAGAR,KHAMBHALIA,12381,23,22,11,0,0,56,12437
GUJARAT,JAMNAGAR,LALPUR,8875,39,0,0,0,0,39,8914
GUJARAT,JAMNAGAR,OKHA MANDAL,1743,0,0,0,0,0,0,1743
GUJARAT,JUNAGADH,BHESANA,3009,4,1,0,0,0,5,3014
GUJARAT,JUNAGADH,JUNAGADH,8094,4,2,1,0,0,7,8101
GUJARAT,JUNAGADH,KESHOD,11006,23,7,3,0,0,33,11039
GUJARAT,JUNAGADH,KODINAR,10129,20,20,1,2,22,65,10194
GUJARAT,JUNAGADH,MALIA,12162,0,1,0,0,0,1,12163
GUJARAT,JUNAGADH,MANAVADAR,12988,19,0,1,0,0,20,13008
GUJARAT,JUNAGADH,MANGROL,13816,36,5,2,0,9,52,13868
GUJARAT,JUNAGADH,MENDARDA,5861,23,4,82,0,1,110,5971
GUJARAT,JUNAGADH,PATAN-VERAVAL,10492,18,28,1,0,0,47,10539
GUJARAT,JUNAGADH,SUTRAPADA,5254,2,19,0,0,0,21,5275
GUJARAT,JUNAGADH,TALALA,7747,83,11,1,0,0,95,7842
GUJARAT,JUNAGADH,UNA,15606,6,5,0,0,0,11,15617
GUJARAT,JUNAGADH,VATHALI,7891,17,1,13,0,1,32,7923
GUJARAT,JUNAGADH,VISAVADAR,9549,9,0,0,0,0,9,9558
GUJARAT,KACHCHH,ABDASA,1094,280,103,149,12,71,615,1709
GUJARAT,KACHCHH,ANJAR,2049,524,219,228,295,14,1280,3329
GUJARAT,KACHCHH,BHACHAU,1946,45,211,370,31,27,684,2630
