-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Surface Flow Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.9.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Surface Flow Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.9.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others
MADHYA PRADESH,JHABUA,JOBAT,81,3,75,3,0
MADHYA PRADESH,JHABUA,KATTHIWADA,513,18,496,0,0
MADHYA PRADESH,JHABUA,MEGHNAGAR,1316,79,1265,1,0
MADHYA PRADESH,JHABUA,PETLAWAD,1754,812,960,0,0
MADHYA PRADESH,JHABUA,RAMA,2016,0,2016,0,0
MADHYA PRADESH,JHABUA,SONDWA,313,222,265,0,0
MADHYA PRADESH,JHABUA,THANDLA,1565,28,1538,0,0
MADHYA PRADESH,JHABUA,UDAIGARH,642,0,642,0,0
MADHYA PRADESH,KATNI,BADWARA,1380,1087,760,0,0
MADHYA PRADESH,KATNI,BAHORIBAND,5161,1783,4178,20,0
MADHYA PRADESH,KATNI,DHIMAR KHERA,943,117,908,0,0
MADHYA PRADESH,KATNI,KATNI,725,552,730,1,0
MADHYA PRADESH,KATNI,RITHI,2364,265,2235,0,0
MADHYA PRADESH,KATNI,VIJAYRAGHAVGARH,335,95,250,0,0
MADHYA PRADESH,KHANDWA,BURHANPUR,88,9,7,79,0
MADHYA PRADESH,KHANDWA,CHHEGAON MAKHAN,3,3,3,0,0
MADHYA PRADESH,KHANDWA,HARSOOD,68,4,65,0,0
MADHYA PRADESH,KHANDWA,KHALWA,256,7,251,0,0
MADHYA PRADESH,KHANDWA,KHANDWA,72,37,35,0,0
MADHYA PRADESH,KHANDWA,PANDHANA,244,58,187,0,0
MADHYA PRADESH,KHANDWA,PUNASA,8,3,5,0,0
MADHYA PRADESH,KHARGONE,BARWAHA,805,645,170,0,0
MADHYA PRADESH,KHARGONE,BHAGWANPURA,667,366,310,0,0
MADHYA PRADESH,KHARGONE,BHIKANGAON,129,94,43,0,0
MADHYA PRADESH,KHARGONE,GOGAWA,93,63,34,0,0
MADHYA PRADESH,KHARGONE,KHARGONE,142,85,80,0,0
MADHYA PRADESH,KHARGONE,MAHESHWAR,167,118,73,0,0
MADHYA PRADESH,KHARGONE,SEGOAN,2791,1429,1363,0,0
MADHYA PRADESH,KHARGONE,ZIRNYA,33,19,14,0,0
MADHYA PRADESH,MANDLA,BICHHIA,60,25,34,0,0
MADHYA PRADESH,MANDLA,BIJADANDI,730,0,730,0,0
MADHYA PRADESH,MANDLA,GHUGHRI,22,0,22,0,0
MADHYA PRADESH,MANDLA,MANDLA,3081,0,3081,0,0
MADHYA PRADESH,MANDLA,MOHGAON,127,64,72,0,0
MADHYA PRADESH,MANDLA,NAINPUR,40,0,40,0,0
MADHYA PRADESH,MANDLA,NARAYANGANJ,708,0,708,0,0
MADHYA PRADESH,MANDLA,NIVAS,1952,40,1912,0,0
MADHYA PRADESH,MANDSAUR,GAROTH,256,0,256,0,0
MADHYA PRADESH,MANDSAUR,MALHARGAR,36,37,36,0,0
MADHYA PRADESH,MANDSAUR,MANDSAUR,3,0,3,0,0
MADHYA PRADESH,MANDSAUR,SITAMAU,27,0,27,0,0
MADHYA PRADESH,MORENA,MORENA,393,64,390,0,0
MADHYA PRADESH,NARSINGHPUR,CHAVARPATHA,719,1,729,0,0
MADHYA PRADESH,NARSINGHPUR,GOTEGAON,2386,0,2397,0,0
MADHYA PRADESH,NARSINGHPUR,KARELI,262,0,262,0,0
MADHYA PRADESH,NARSINGHPUR,NARSINGHPUR,458,5,444,11,0
MADHYA PRADESH,NARSINGHPUR,SAIKHEDA,48,0,48,0,0
MADHYA PRADESH,NEEMUCH,JAWAD,146,0,146,0,0
MADHYA PRADESH,NEEMUCH,MANASA,457,0,506,0,0
MADHYA PRADESH,NEEMUCH,NEEMUCH,15,0,15,0,0
MADHYA PRADESH,PANNA,AJAYGARH,456,3,456,0,0
MADHYA PRADESH,PANNA,GUNOUR,2683,0,2683,0,0
MADHYA PRADESH,PANNA,PANNA,4838,895,4844,4,0
MADHYA PRADESH,PANNA,PAWAI,14014,1,14014,0,0
MADHYA PRADESH,PANNA,SHAHNAGAR,861,0,870,0,0
MADHYA PRADESH,RAISEN,ABDULLA GANJ,40,0,40,0,0
MADHYA PRADESH,RAISEN,SANCHI,266,0,266,0,0
MADHYA PRADESH,RAISEN,UDAYPURA,4,0,4,0,0
MADHYA PRADESH,RAJGARH,BIAORA,1140,0,1140,0,0
MADHYA PRADESH,RAJGARH,NARSINGARH,1026,0,1028,0,0
MADHYA PRADESH,RAJGARH,RAJGARH,528,20,496,12,12
MADHYA PRADESH,RAJGARH,ZEERAPUR],439,0,440,0,0
MADHYA PRADESH,RATLAM,ALOT,54,0,49,0,5
MADHYA PRADESH,RATLAM,BAJNA,1996,8,120,0,1873
MADHYA PRADESH,RATLAM,JAORA,79,4,64,0,11
MADHYA PRADESH,RATLAM,PIPLODA,10526,106,8053,9,7840
MADHYA PRADESH,RATLAM,RATLAM,899,676,251,0,10
MADHYA PRADESH,RATLAM,SAILANA,3229,499,908,0,2061
MADHYA PRADESH,REWA,GANGEO,1027,456,585,2,15
MADHYA PRADESH,REWA,HANUMANA,181,24,157,0,0
MADHYA PRADESH,REWA,MAUGANJ,2853,1241,1611,0,0
MADHYA PRADESH,REWA,NAIGARHI,425,218,207,0,0
MADHYA PRADESH,REWA,RAIPUR KARCULIYAN,275,161,156,56,0
MADHYA PRADESH,REWA,REWA,22,22,22,0,0
MADHYA PRADESH,REWA,SIRMOUR,87,23,84,0,0
MADHYA PRADESH,REWA,TEONTHER,103,108,108,0,0
MADHYA PRADESH,SAGAR,BANDA,68,0,69,0,0
MADHYA PRADESH,SAGAR,BINA,233,0,233,0,0
MADHYA PRADESH,SAGAR,DEORI,256,0,256,0,0
MADHYA PRADESH,SAGAR,KESLI,27,0,27,0,0
MADHYA PRADESH,SAGAR,KHURAI,318,0,320,0,0
MADHYA PRADESH,SAGAR,MALTHONE,239,0,241,0,0
MADHYA PRADESH,SAGAR,RAHATGARH,238,0,238,0,0
MADHYA PRADESH,SAGAR,REHLI,36,0,36,0,0
MADHYA PRADESH,SAGAR,SAGAR,309,0,309,0,0
MADHYA PRADESH,SAGAR,SHAHGARH,795,196,777,10,0
MADHYA PRADESH,SATNA,AMARPATAN,1831,74,1767,0,0
MADHYA PRADESH,SATNA,MAIHAR,888,0,882,8,0
MADHYA PRADESH,SATNA,MAJHAGAWAN,434,0,434,0,0
MADHYA PRADESH,SATNA,NAGOD,715,0,715,0,0
MADHYA PRADESH,SATNA,RAMNAGER,275,0,275,0,0
MADHYA PRADESH,SATNA,RAMPUR BAGHELAN,25,0,25,0,0
MADHYA PRADESH,SATNA,UCHEHARA,50,0,50,0,0
MADHYA PRADESH,SEHORE,ASHTA,663,0,659,4,0
MADHYA PRADESH,SEHORE,BUDHNI,1124,0,1124,0,0
MADHYA PRADESH,SEHORE,ICHAWAR,81,0,81,0,0
MADHYA PRADESH,SEHORE,NASRULLAGANJ,231,0,231,0,0
MADHYA PRADESH,SEHORE,SEHORE,4,0,4,0,0
MADHYA PRADESH,SEONI,BARGHAT,6265,6353,2176,0,0
MADHYA PRADESH,SEONI,CHHAPARA,1434,54,1384,0,0
MADHYA PRADESH,SEONI,DHANORA,273,4,271,0,0
MADHYA PRADESH,SEONI,GHANSOR,454,0,454,0,0
MADHYA PRADESH,SEONI,KURAI,3846,3936,402,0,5
MADHYA PRADESH,SEONI,LAKHNADON,294,1,293,0,0
MADHYA PRADESH,SEONI,SEONI,202,171,31,0,0
MADHYA PRADESH,SHAHDOL,ANUPPUR,555,0,563,0,0
MADHYA PRADESH,SHAHDOL,BEOHARI,9357,0,9357,0,0
MADHYA PRADESH,SHAHDOL,BURHAR,7515,5451,7509,0,0
MADHYA PRADESH,SHAHDOL,GOHPARU,263,0,263,0,0
MADHYA PRADESH,SHAHDOL,JAISINGHNAGAR,3921,0,3921,0,0
MADHYA PRADESH,SHAHDOL,JAITHARI,5812,23,5788,0,0
MADHYA PRADESH,SHAHDOL,KOTMA,94,0,95,0,0
MADHYA PRADESH,SHAHDOL,PUSHPARAJGARH,518,226,517,0,2
MADHYA PRADESH,SHAHDOL,SOHAGPUR,10467,2360,8628,0,0
MADHYA PRADESH,SHAJAPUR,AGAR,116,0,116,0,0
MADHYA PRADESH,SHAJAPUR,BAROD,36,0,36,0,0
MADHYA PRADESH,SHAJAPUR,KALAPIPAL,168,0,168,0,0
MADHYA PRADESH,SHAJAPUR,M.BARODIYA,318,153,166,0,0
MADHYA PRADESH,SHAJAPUR,SHAJAPUR,240,0,240,0,0
MADHYA PRADESH,SHAJAPUR,SHUJALPUR,73,0,73,0,0
MADHYA PRADESH,SHAJAPUR,SUSNER,146,0,146,0,0
MADHYA PRADESH,SHEOPUR,KARHAL,12,0,13,0,0
MADHYA PRADESH,SHEOPUR,SHEOPUR,128,0,128,0,0
MADHYA PRADESH,SHEOPUR,VIJAYPUR,659,0,659,0,0
MADHYA PRADESH,SHIVPURI,BADARWAS,2819,0,2944,37,0
MADHYA PRADESH,SHIVPURI,KARERA,1215,0,1220,0,0
MADHYA PRADESH,SHIVPURI,KHANIYADHANA,1360,0,1360,0,0
MADHYA PRADESH,SHIVPURI,KOLARAS,515,0,515,0,0
MADHYA PRADESH,SHIVPURI,NARWAR,742,0,742,0,0
MADHYA PRADESH,SHIVPURI,PICHHORE,1146,0,1152,0,0
MADHYA PRADESH,SHIVPURI,POHARI,1860,93,1878,0,0
MADHYA PRADESH,SHIVPURI,SHIVPURI,1204,0,1204,0,0
MADHYA PRADESH,SIDHI,CHITRANGI,804,0,804,0,804
MADHYA PRADESH,SIDHI,DEOSAR,1275,0,1275,0,1275
MADHYA PRADESH,SIDHI,KUSMI,403,0,403,0,403
MADHYA PRADESH,SIDHI,MAJHOULI,2727,280,2416,0,2696
MADHYA PRADESH,SIDHI,RAMPUR NAKIN,244,0,244,0,244
MADHYA PRADESH,SIDHI,SIDHI,1703,0,1703,0,1703
MADHYA PRADESH,SIDHI,SIHAWAL,223,0,223,0,223
MADHYA PRADESH,SIDHI,WAIDHAN,1628,150,1758,0,1628
MADHYA PRADESH,TIKAMGARH,BALDEOGARH,1726,74,1692,0,0
MADHYA PRADESH,TIKAMGARH,JATARA,1846,233,1822,0,0
MADHYA PRADESH,TIKAMGARH,NIWARI,1902,950,952,0,0
MADHYA PRADESH,TIKAMGARH,PALERA,1067,0,1070,0,0
MADHYA PRADESH,TIKAMGARH,PRITHVIPUR,123,24,111,0,0
MADHYA PRADESH,TIKAMGARH,TIKAMGARH,3701,0,3693,20,0
MADHYA PRADESH,UJJAIN,BARNAGAR,83,0,83,0,0
MADHYA PRADESH,UJJAIN,GHATTIA,81,0,81,0,0
MADHYA PRADESH,UJJAIN,KHACHROD,487,0,489,0,0
MADHYA PRADESH,UJJAIN,MEHIDPUR,196,0,196,0,0
MADHYA PRADESH,UJJAIN,TARANA,47,0,47,0,0
MADHYA PRADESH,UJJAIN,UJJAIN,144,0,144,0,0
MADHYA PRADESH,UMARIA,KARKELI,124,14,110,0,0
MADHYA PRADESH,UMARIA,MANPUR,459,0,459,0,0
MADHYA PRADESH,UMARIA,PALI,28,21,22,0,0
MADHYA PRADESH,VIDISHA,BASODA,1660,0,1664,0,0
MADHYA PRADESH,VIDISHA,GYARASPUR,341,0,341,0,0
MADHYA PRADESH,VIDISHA,KURWAI,77,0,77,0,0
MADHYA PRADESH,VIDISHA,LATERI,1254,0,1302,0,0
MADHYA PRADESH,VIDISHA,NATERAN,24232,0,26572,0,0
MADHYA PRADESH,VIDISHA,SIRONJ,61,0,61,0,0
MADHYA PRADESH,VIDISHA,VIDISHA,404,0,404,0,0
MAHARASHTRA,AHMEDNAGAR,KARJAT,359,217,211,0,0
MAHARASHTRA,AHMEDNAGAR,NAGAR,397,237,172,0,0
MAHARASHTRA,AHMEDNAGAR,NEVASA,3192,1058,1132,934,120
MAHARASHTRA,AHMEDNAGAR,PARNER,1551,1037,1265,2,154
MAHARASHTRA,AHMEDNAGAR,PATHARDI,266,266,24,235,0
MAHARASHTRA,AHMEDNAGAR,SANGAMNER,6,6,0,0,0
MAHARASHTRA,AHMEDNAGAR,SHRIRAMPUR,870,169,104,629,11
MAHARASHTRA,AKOLA,AKOLA,4170,1414,2861,4,5
MAHARASHTRA,AKOLA,AKOT,28,29,3,0,0
MAHARASHTRA,AKOLA,BALAPUR,6,6,0,0,0
MAHARASHTRA,AKOLA,MURTIJAPUR,4081,3014,1916,5,2
MAHARASHTRA,AKOLA,PATUR,7087,323,6709,8,54
MAHARASHTRA,AMRAVATI,ANJANGAON SURJI,281,135,147,0,0
MAHARASHTRA,AMRAVATI,CHIKHALDARA,156,68,88,0,0
MAHARASHTRA,AMRAVATI,DHAMANGAON RAILWAY,1,1,0,0,0
MAHARASHTRA,AMRAVATI,DHARNI,3529,1116,2429,16,0
MAHARASHTRA,AMRAVATI,MORSHI,150,106,88,3,11
MAHARASHTRA,AMRAVATI,NANDGAON KHANDESHWAR,835,371,489,1,27
MAHARASHTRA,AMRAVATI,WARUD,1,0,0,1,0
MAHARASHTRA,AURANGABAD,AURANGABAD,4903,0,4903,0,0
MAHARASHTRA,AURANGABAD,FULAMBRI,3593,0,3593,0,0
MAHARASHTRA,AURANGABAD,GANAGAPUR,1969,0,1969,0,0
MAHARASHTRA,AURANGABAD,KANNAD,7462,0,7462,0,0
MAHARASHTRA,AURANGABAD,KHULDABAD,1716,0,1716,0,0
MAHARASHTRA,AURANGABAD,PAITHAN,7281,2205,5289,753,13
MAHARASHTRA,AURANGABAD,SILLOD,3199,0,3199,0,0
MAHARASHTRA,AURANGABAD,SOEGAON,3679,0,3679,0,0
MAHARASHTRA,AURANGABAD,VAIJAPUR,5010,0,5010,0,0
MAHARASHTRA,BEED,AMBEJOGAI,10,5,4,0,10
MAHARASHTRA,BEED,PARLI,1018,187,630,273,1079
MAHARASHTRA,BEED,PATODA,49,71,26,15,115
MAHARASHTRA,BEED,WADWANI,320,268,59,0,327
MAHARASHTRA,BHANDARA,BHANDARA,14689,11335,1476,0,2991
MAHARASHTRA,BHANDARA,LAKHANDUR,7398,6427,812,0,1442
MAHARASHTRA,BHANDARA,LAKHANI,9457,8346,376,0,931
MAHARASHTRA,BHANDARA,MOHADI,2425,2406,74,5,3
MAHARASHTRA,BHANDARA,PAVANI,5130,4577,199,0,539
MAHARASHTRA,BHANDARA,SAKOLI,12788,10199,2304,20,2298
MAHARASHTRA,BHANDARA,TUMSAR,5909,5203,82,3,703
MAHARASHTRA,BULDANA,BULDANA,239,194,52,0,1
MAHARASHTRA,BULDANA,CHIKHLI,1037,525,526,28,16
MAHARASHTRA,BULDANA,DEULGAON RAJA,250,135,71,42,3
MAHARASHTRA,BULDANA,JALGAON JAMOD,397,131,260,0,6
MAHARASHTRA,BULDANA,LONAR,290,15,269,6,0
MAHARASHTRA,BULDANA,MEHKAR,69,38,31,0,0
MAHARASHTRA,BULDANA,MOTALA,960,574,376,39,1
MAHARASHTRA,CHANDRAPUR,BALLARPUR,536,520,2,15,0
MAHARASHTRA,CHANDRAPUR,BHADRAVATI,2494,2297,316,249,0
MAHARASHTRA,CHANDRAPUR,BRAMHAPURI,4844,4844,0,0,0
MAHARASHTRA,CHANDRAPUR,CHANDRAPUR,1496,1437,129,1,95
MAHARASHTRA,CHANDRAPUR,CHIMUR,9276,9172,341,16,0
MAHARASHTRA,CHANDRAPUR,GONDPIPRI,2524,2373,42,150,0
MAHARASHTRA,CHANDRAPUR,KORPANA,1901,1902,608,163,0
MAHARASHTRA,CHANDRAPUR,MUL,2455,2455,0,0,0
MAHARASHTRA,CHANDRAPUR,NAGBHIR,12094,12400,467,0,0
MAHARASHTRA,CHANDRAPUR,POMBHURNA,2530,2304,17,558,0
MAHARASHTRA,CHANDRAPUR,RAJURA,3665,2183,1484,506,0
MAHARASHTRA,CHANDRAPUR,SAWALI,13155,13155,1,0,0
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,9691,9685,158,0,0
MAHARASHTRA,CHANDRAPUR,WARORA,3018,2178,1399,2,0
MAHARASHTRA,DHULE,DHULE,330,302,401,0,0
MAHARASHTRA,DHULE,SAKRI,187,156,33,1,1
MAHARASHTRA,DHULE,SHIRPUR,104,100,50,0,1
MAHARASHTRA,DHULE,SINDKHEDA,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,AHERI,1321,1417,2,0,0
MAHARASHTRA,GADCHIROLI,ARMORI,6625,6625,0,0,0
MAHARASHTRA,GADCHIROLI,CHAMORSHI,3809,3809,0,0,0
MAHARASHTRA,GADCHIROLI,DHANORA,3412,3412,0,0,0
MAHARASHTRA,GADCHIROLI,ETTAPALLI,2458,2460,0,0,0
MAHARASHTRA,GADCHIROLI,GADCHIROLI,6568,6568,0,0,0
MAHARASHTRA,GADCHIROLI,KORCHI,415,415,0,0,0
MAHARASHTRA,GADCHIROLI,KURKHEDA,5388,5389,0,0,0
MAHARASHTRA,GADCHIROLI,MULCHERA,1392,1392,0,0,0
MAHARASHTRA,GADCHIROLI,SIRONCHA,965,965,0,0,0
MAHARASHTRA,GONDIYA,A / MORGAON,10509,10391,350,0,127
MAHARASHTRA,GONDIYA,AMGAON,4506,4481,120,3,3
MAHARASHTRA,GONDIYA,DEVRI,5492,5461,61,2,61
MAHARASHTRA,GONDIYA,GONDIYA,9314,8938,212,0,672
MAHARASHTRA,GONDIYA,GOREGAON,4805,3956,0,0,859
MAHARASHTRA,GONDIYA,SADAK ARJUNI,10985,9697,10,0,1305
MAHARASHTRA,GONDIYA,SALEKASA,4553,4517,153,0,76
MAHARASHTRA,GONDIYA,TIRODA,4552,4550,0,0,6
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),166,167,115,0,55
MAHARASHTRA,HINGOLI,BASMATH,1495,895,1264,485,285
MAHARASHTRA,HINGOLI,HINGOLI,170,170,170,0,41
MAHARASHTRA,HINGOLI,KALAMNURI,299,0,299,0,0
MAHARASHTRA,HINGOLI,SENGAON,1829,50,2126,50,298
MAHARASHTRA,JALGAON,PAROLA,183,89,98,0,0
MAHARASHTRA,JALGAON,RAVER,305,297,32,5,0
MAHARASHTRA,JALGAON,YAWAL,11,6,3,3,0
MAHARASHTRA,JALNA,AMBAD,3922,0,3923,0,0
MAHARASHTRA,JALNA,GHANSAWANGI,5904,0,5904,0,0
MAHARASHTRA,KOLHAPUR,AJRA,6,3,1,3,0
MAHARASHTRA,KOLHAPUR,BHUDARGAD,1,0,0,1,0
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,21,1,15,4,67
MAHARASHTRA,KOLHAPUR,KARVIR,12,4,4,5,0
MAHARASHTRA,KOLHAPUR,RADHANAGARI,172,74,4,22,83
MAHARASHTRA,KOLHAPUR,SHAHUWADI,13,13,0,0,0
MAHARASHTRA,LATUR,AHMADPUR,669,433,291,303,0
MAHARASHTRA,LATUR,AUSA,645,216,335,93,8
MAHARASHTRA,LATUR,DEONI,17,7,5,5,0
MAHARASHTRA,LATUR,JALKOT,14,0,0,14,0
MAHARASHTRA,LATUR,LATUR,167,38,114,15,0
MAHARASHTRA,LATUR,NILANGA,64,14,16,33,0
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,530,89,286,159,0
MAHARASHTRA,LATUR,UDGIR,134,79,50,10,0
MAHARASHTRA,NAGPUR,BHIWAPUR,4031,2923,2508,172,0
MAHARASHTRA,NAGPUR,HINGNA,1139,994,648,20,4
MAHARASHTRA,NAGPUR,KALAMESHWAR,500,354,277,0,0
MAHARASHTRA,NAGPUR,KUHI,983,546,463,16,0
MAHARASHTRA,NAGPUR,MOUDA,13,13,5,0,0
MAHARASHTRA,NAGPUR,NAGPUR RURAL,172,142,85,7,0
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,93,91,46,0,0
MAHARASHTRA,NAGPUR,PARSEONI,4350,1731,1094,973,850
MAHARASHTRA,NAGPUR,RAMTEK,115,115,15,0,0
MAHARASHTRA,NAGPUR,SAVNER,596,276,237,140,56
MAHARASHTRA,NAGPUR,UMRED,4429,2060,2793,53,0
MAHARASHTRA,NANDED,ARDHAPUR,37,7,20,16,0
MAHARASHTRA,NANDED,BHOKAR,115,55,34,25,15
MAHARASHTRA,NANDED,BILOLI,143,141,141,0,1
MAHARASHTRA,NANDED,DEGLUR,578,252,251,0,82
MAHARASHTRA,NANDED,DHARMABAD,51,35,22,12,0
MAHARASHTRA,NANDED,HADGAON,6012,793,2127,2187,905
MAHARASHTRA,NANDED,HIMAYATNAGAR,804,284,560,419,0
MAHARASHTRA,NANDED,KANDHAR,1377,1065,1382,480,11
MAHARASHTRA,NANDED,KINWAT,1786,1257,1212,60,165
MAHARASHTRA,NANDED,LOHA,3164,2919,1559,1155,0
MAHARASHTRA,NANDED,MAHOOR,223,277,245,0,0
MAHARASHTRA,NANDED,MUDKHED,362,0,73,289,0
MAHARASHTRA,NANDED,MUKHED,3223,71,3206,0,2
MAHARASHTRA,NANDED,NANDED,36,16,18,2,0
MAHARASHTRA,NANDED,UMRI,553,192,330,101,38
MAHARASHTRA,NANDURBAR,AKKALKUWA,1,0,0,0,1
MAHARASHTRA,NANDURBAR,AKRANI,133,26,105,0,2
MAHARASHTRA,NANDURBAR,NANDURBAR,553,4,642,0,1
MAHARASHTRA,NANDURBAR,NAWAPUR,1740,124,505,0,1118
MAHARASHTRA,NANDURBAR,SHAHADE,2,1,0,0,1
MAHARASHTRA,NANDURBAR,TALODA,1,0,0,0,1
MAHARASHTRA,NASHIK,BAGLAN,214,208,189,0,0
MAHARASHTRA,NASHIK,CHANDWAD,0,0,0,0,0
MAHARASHTRA,NASHIK,DINDORI,187,59,48,20,71
MAHARASHTRA,NASHIK,IGATPURI,1,0,0,0,1
MAHARASHTRA,NASHIK,KALWAN,1,0,0,0,1
MAHARASHTRA,NASHIK,MALEGAON,1,0,0,0,1
MAHARASHTRA,NASHIK,NANDGAON,1008,1007,0,0,1
MAHARASHTRA,NASHIK,NASHIK,0,0,0,0,0
MAHARASHTRA,NASHIK,NIPHAD,5982,3476,2434,205,9
MAHARASHTRA,NASHIK,PEINT,228,225,75,0,0
MAHARASHTRA,NASHIK,SINNAR,111,96,11,4,0
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,6,5,0,0,2
MAHARASHTRA,NASHIK,YEOLA,1,0,0,0,1
MAHARASHTRA,OSMANABAD,BHOOM,802,377,671,40,29
MAHARASHTRA,OSMANABAD,KALAMB,480,366,247,174,57
MAHARASHTRA,OSMANABAD,LOHARA,57,35,22,0,0
MAHARASHTRA,OSMANABAD,OMARGA,169,1,148,20,5
MAHARASHTRA,OSMANABAD,OSMANABAD,119,46,70,4,0
MAHARASHTRA,OSMANABAD,PARANDA,1115,359,804,0,109
MAHARASHTRA,PARBHANI,GANGAKHED,1068,170,747,151,0
MAHARASHTRA,PARBHANI,JINTUR,933,112,877,35,200
MAHARASHTRA,PARBHANI,PARBHANI,404,0,323,0,81
MAHARASHTRA,PUNE,AMBEGAON,146,146,146,0,0
MAHARASHTRA,PUNE,BARAMATI,12109,1144,7199,4231,686
MAHARASHTRA,PUNE,BHOR,737,227,221,304,0
MAHARASHTRA,PUNE,HAVELI,388,85,239,94,5
MAHARASHTRA,PUNE,INDAPUR,5709,2268,2436,1724,29
MAHARASHTRA,PUNE,JUNNAR,5,1,4,1,1
MAHARASHTRA,PUNE,KHED,706,418,371,181,0
MAHARASHTRA,PUNE,MAWAL,2537,1831,1473,141,17
MAHARASHTRA,PUNE,PURANDHAR,29,27,27,2,0
MAHARASHTRA,PUNE,SHIRUR,21,15,15,6,0
MAHARASHTRA,RAIGHAR,ALIBAG,194,0,194,0,0
MAHARASHTRA,RAIGHAR,KARJAT,2118,0,2118,0,0
MAHARASHTRA,RAIGHAR,KHALAPUR,347,0,347,0,0
MAHARASHTRA,RAIGHAR,MAHAD,935,0,932,3,0
MAHARASHTRA,RAIGHAR,MANGOAN,2387,0,2387,0,0
MAHARASHTRA,RAIGHAR,MHASLA,358,0,358,0,0
MAHARASHTRA,RAIGHAR,MURUD,245,0,128,117,0
MAHARASHTRA,RAIGHAR,PANVEL,193,0,193,0,0
MAHARASHTRA,RAIGHAR,PEN,66,0,66,0,0
MAHARASHTRA,RAIGHAR,ROHA,987,0,987,0,0
MAHARASHTRA,RAIGHAR,SUDHAGAD,708,103,605,0,0
MAHARASHTRA,RAIGHAR,TALA,124,0,124,0,0
MAHARASHTRA,RATNAGIRI,CHIPLUN,74,15,60,0,15
MAHARASHTRA,RATNAGIRI,DAPOLI,980,692,27,462,2
MAHARASHTRA,RATNAGIRI,KHED,918,617,206,95,0
MAHARASHTRA,RATNAGIRI,LANJA,424,43,325,70,0
MAHARASHTRA,RATNAGIRI,MANDANGAD,5,0,1,4,0
MAHARASHTRA,RATNAGIRI,RAJAPUR,365,1,339,25,0
MAHARASHTRA,RATNAGIRI,RATNAGIRI,206,2,139,65,0
MAHARASHTRA,SANGLI,ATPADI,439,372,299,2,2
MAHARASHTRA,SANGLI,JAT,1021,395,335,257,70
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,267,138,217,2,40
MAHARASHTRA,SANGLI,KHANAPUR,3264,1947,1471,135,312
MAHARASHTRA,SANGLI,MIRAJ,4,3,1,0,0
MAHARASHTRA,SANGLI,PALUS,1753,1607,181,235,0
MAHARASHTRA,SANGLI,SHIRALA,117,110,41,0,0
MAHARASHTRA,SANGLI,TASGAON,32,29,3,0,0
MAHARASHTRA,SANGLI,WALWA,349,194,158,134,0
MAHARASHTRA,SATARA,JAOLI,1579,921,482,235,0
MAHARASHTRA,SATARA,KARAD,1580,1354,1102,219,0
MAHARASHTRA,SATARA,KOREGAON,31,27,27,0,4
MAHARASHTRA,SATARA,MAHABALESHWAR,3,0,3,0,0
MAHARASHTRA,SATARA,MAN,802,692,639,0,0
MAHARASHTRA,SATARA,PATAN,190,165,165,22,0
MAHARASHTRA,SATARA,PHALTAN,6547,1507,1012,4940,0
MAHARASHTRA,SATARA,SATARA,904,599,560,305,0
MAHARASHTRA,SATARA,WAI,3102,155,155,2927,0
MAHARASHTRA,SINDHUDURGA,DEVGAD,705,650,417,0,91
MAHARASHTRA,SINDHUDURGA,KANKAVLI,934,947,485,5,0
MAHARASHTRA,SINDHUDURGA,KUDAL,1680,1124,474,232,20
MAHARASHTRA,SINDHUDURGA,MALWAN,810,711,251,13,46
MAHARASHTRA,SINDHUDURGA,SAWANTWADI,1041,541,543,11,0
MAHARASHTRA,SINDHUDURGA,VAIBHAVWADI,231,0,251,52,0
MAHARASHTRA,SINDHUDURGA,VENGURLA,327,90,200,65,25
MAHARASHTRA,SOLAPUR,AKKALKOT,274,61,114,92,40
MAHARASHTRA,SOLAPUR,BARSHI,1564,450,960,187,257
MAHARASHTRA,SOLAPUR,KARMALA,998,571,671,0,0
MAHARASHTRA,SOLAPUR,MADHA,28,8,11,5,5
MAHARASHTRA,SOLAPUR,MALSHIRAS,0,0,0,0,0
MAHARASHTRA,SOLAPUR,MANGALVEDHA,359,300,343,0,0
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,30,15,25,8,0
MAHARASHTRA,SOLAPUR,PANDHARPUR,186,100,56,19,19
MAHARASHTRA,SOLAPUR,SANGOLA,757,618,373,20,0
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,258,73,168,0,59
MAHARASHTRA,THANE,AMBERNATH,133,37,133,0,0
