-----
{
 "description": "The table refers to block wise distribution of shallow tubewells according to major/medium projects and  average pumping hours . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Blockshtbwl2.11.csv", 
 "title": "Download CSV for Block wise Distribution of Shallow Tubewells according to major/medium projects and  Average Pumping Hours for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Blockshtbwl2.11.csv"
}
-----
State,District,Block,On the Maj/Med,Outside Command,Total,Avg pumping hours (0-4),Avg pumping hours (4 - 8),Avg pumping hours (8-12),Avg pumping hours (12 -16),Avg pumping hours (16 - 20),Avg pumping hours (20 - 24),Total
UTTAR PRADESH,MEERUT,BINAULI,992,2014,3006,20,2546,440,0,0,0,3006
UTTAR PRADESH,MEERUT,CHAPROULI,625,2172,2797,59,2701,27,10,0,0,2797
UTTAR PRADESH,MEERUT,DAURALA,348,2549,2897,80,926,1823,65,3,0,2897
UTTAR PRADESH,MEERUT,HASTINAPUR,635,2654,3289,48,2292,949,0,0,0,3289
UTTAR PRADESH,MEERUT,JANI KHURD,449,1648,2097,53,1500,529,13,2,0,2097
UTTAR PRADESH,MEERUT,KHARKHODA,25,2738,2763,16,2732,15,0,0,0,2763
UTTAR PRADESH,MEERUT,KHEKRA,3,2038,2041,3,1286,710,42,0,0,2041
UTTAR PRADESH,MEERUT,MACHHRA,609,2851,3460,822,2283,355,0,0,0,3460
UTTAR PRADESH,MEERUT,MAWANA,1879,3083,4962,282,2124,1854,551,147,4,4962
UTTAR PRADESH,MEERUT,MEERUT,1029,186,1215,21,424,769,0,1,0,1215
UTTAR PRADESH,MEERUT,PARIKSHITGARH,288,4206,4494,2609,1351,529,1,1,3,4494
UTTAR PRADESH,MEERUT,PILANA,664,1910,2574,41,1416,1078,39,0,0,2574
UTTAR PRADESH,MEERUT,RAJPURA,25,2241,2266,67,655,417,656,459,12,2266
UTTAR PRADESH,MEERUT,ROHTA,1859,898,2757,86,2187,484,0,0,0,2757
UTTAR PRADESH,MEERUT,SARDHANA,864,2851,3715,79,2913,722,1,0,0,3715
UTTAR PRADESH,MEERUT,SARURPUR KHURD,685,1425,2110,44,1215,504,285,62,0,2110
UTTAR PRADESH,MIRZAPUR,CHHANBEY,350,624,974,327,309,250,24,1,63,974
UTTAR PRADESH,MIRZAPUR,CITY,143,77,220,5,108,72,14,19,2,220
UTTAR PRADESH,MIRZAPUR,JAMALPUR,235,252,487,89,349,48,0,0,1,487
UTTAR PRADESH,MIRZAPUR,KONE,0,3,3,0,2,1,0,0,0,3
UTTAR PRADESH,MIRZAPUR,LALGANJ,1,15,16,16,0,0,0,0,0,16
UTTAR PRADESH,MIRZAPUR,MAJHWAN,1,1,2,1,1,0,0,0,0,2
UTTAR PRADESH,MIRZAPUR,NARAYANPUR,110,114,224,91,132,1,0,0,0,224
UTTAR PRADESH,MIRZAPUR,PAHARI,20,164,184,24,121,22,3,14,0,184
UTTAR PRADESH,MIRZAPUR,SIKHAR,0,47,47,2,33,12,0,0,0,47
UTTAR PRADESH,MORADABAD,AMROHA,8,3962,3970,832,2922,84,8,51,73,3970
UTTAR PRADESH,MORADABAD,ASMOLI,301,1612,1913,176,474,1038,219,6,0,1913
UTTAR PRADESH,MORADABAD,BANIYA KHERA,1048,1726,2774,465,1233,1000,33,34,9,2774
UTTAR PRADESH,MORADABAD,BHAGATPUR TANDA,148,4222,4370,109,205,4050,0,1,5,4370
UTTAR PRADESH,MORADABAD,BHJOI,114,2489,2603,21,1597,985,0,0,0,2603
UTTAR PRADESH,MORADABAD,BILARI,666,3272,3938,52,3191,694,0,0,1,3938
UTTAR PRADESH,MORADABAD,CHHAJLET,350,2201,2551,259,2075,211,1,4,1,2551
UTTAR PRADESH,MORADABAD,DHANORA,29,5499,5528,2517,2943,58,2,2,6,5528
UTTAR PRADESH,MORADABAD,DILARI,37,5612,5649,76,4161,1377,34,1,0,5649
UTTAR PRADESH,MORADABAD,GAJROLA,44,2303,2347,817,1395,135,0,0,0,2347
UTTAR PRADESH,MORADABAD,GANGESHWARI,1319,1069,2388,1911,428,48,0,0,1,2388
UTTAR PRADESH,MORADABAD,HASANPUR,1271,3125,4396,222,3226,906,37,5,0,4396
UTTAR PRADESH,MORADABAD,JOYA,1281,3527,4808,225,3222,1136,219,6,0,4808
UTTAR PRADESH,MORADABAD,KUNDARKEE,262,3103,3365,978,1667,696,22,0,2,3365
UTTAR PRADESH,MORADABAD,MORADABAD,18,163,181,18,131,32,0,0,0,181
UTTAR PRADESH,MORADABAD,MUNDAPANDEY,1319,1069,2388,1911,428,48,0,0,1,2388
UTTAR PRADESH,MORADABAD,PAWANSA,1027,4115,5142,1060,2265,1436,320,50,11,5142
UTTAR PRADESH,MORADABAD,SAMBHAL,1111,4401,5512,601,4789,121,0,0,1,5512
UTTAR PRADESH,MORADABAD,THAKURDWARA,98,4808,4906,125,3410,1081,274,12,4,4906
UTTAR PRADESH,MUZAFFER NAGAR,BAGHARA,553,3874,4427,28,4261,138,0,0,0,4427
UTTAR PRADESH,MUZAFFER NAGAR,BUDHANA,53,3139,3192,287,2653,247,5,0,0,3192
UTTAR PRADESH,MUZAFFER NAGAR,CHARTHAWAL,555,5060,5615,0,4928,681,5,1,0,5615
UTTAR PRADESH,MUZAFFER NAGAR,JANSATH,876,3599,4475,1355,2105,904,93,18,0,4475
UTTAR PRADESH,MUZAFFER NAGAR,KAIRANA,645,4213,4858,21,4814,23,0,0,0,4858
UTTAR PRADESH,MUZAFFER NAGAR,KANDHLA,1746,2480,4226,85,3594,546,1,0,0,4226
UTTAR PRADESH,MUZAFFER NAGAR,KHATOLI,3077,2498,5575,671,3533,1348,19,3,1,5575
UTTAR PRADESH,MUZAFFER NAGAR,MORNA,1347,713,2060,186,1065,503,147,20,139,2060
UTTAR PRADESH,MUZAFFER NAGAR,MUZAFFER NAGAR SADAR,3201,1570,4771,87,1625,2830,219,8,2,4771
UTTAR PRADESH,MUZAFFER NAGAR,PURKAZI,2,3798,3800,33,3224,543,0,0,0,3800
UTTAR PRADESH,MUZAFFER NAGAR,SHAHPUR,6,3857,3863,1454,1943,220,245,0,1,3863
UTTAR PRADESH,MUZAFFER NAGAR,SHAMLI,1558,1912,3470,201,2736,486,46,1,0,3470
UTTAR PRADESH,MUZAFFER NAGAR,THANA BHAVAN,1854,3900,5754,1009,3129,1422,181,12,1,5754
UTTAR PRADESH,MUZAFFER NAGAR,UN,481,6088,6569,309,4653,1552,46,8,1,6569
UTTAR PRADESH,NAINITAL,RAMNAGAR,165,21,186,9,171,6,0,0,0,186
UTTAR PRADESH,PILIBHIT,AMREYA,68,2959,3027,762,1629,617,11,3,5,3027
UTTAR PRADESH,PILIBHIT,BERKHEDA,34,1636,1670,104,1211,342,13,0,0,1670
UTTAR PRADESH,PILIBHIT,BILSANDA,44,3542,3586,41,3403,21,121,0,0,3586
UTTAR PRADESH,PILIBHIT,BISALPUR,15,2081,2096,10,1755,312,9,10,0,2096
UTTAR PRADESH,PILIBHIT,LALORIKHEDA,59,1735,1794,86,1300,358,29,20,1,1794
UTTAR PRADESH,PILIBHIT,MARORI,1929,2746,4675,75,2615,1979,6,0,0,4675
UTTAR PRADESH,PILIBHIT,PURANPUR,3813,6118,9931,763,3553,4067,1010,380,158,9931
UTTAR PRADESH,PRATAPGARH,AASPUR DEVSARA,78,2004,2082,373,1415,277,17,0,0,2082
UTTAR PRADESH,PRATAPGARH,BABAGANJ,2514,26,2540,0,2540,0,0,0,0,2540
UTTAR PRADESH,PRATAPGARH,BIHAR,2451,58,2509,458,1677,67,0,307,0,2509
UTTAR PRADESH,PRATAPGARH,GAURA,2292,41,2333,76,1088,1061,103,4,1,2333
UTTAR PRADESH,PRATAPGARH,KALAKANKAR,1423,17,1440,1,1423,16,0,0,0,1440
UTTAR PRADESH,PRATAPGARH,KUNDA,1235,0,1235,117,1117,1,0,0,0,1235
UTTAR PRADESH,PRATAPGARH,LAXMANPUR,346,1894,2240,39,1936,189,73,3,0,2240
UTTAR PRADESH,PRATAPGARH,MANDHATA,779,2287,3066,366,2551,148,1,0,0,3066
UTTAR PRADESH,PRATAPGARH,MANGRAURA,297,2710,3007,909,1836,253,9,0,0,3007
UTTAR PRADESH,PRATAPGARH,PATTI,3,4023,4026,1154,1858,1001,13,0,0,4026
UTTAR PRADESH,PRATAPGARH,RAMPUR-SANGRAMGARH.,374,2610,2984,552,1586,740,82,24,0,2984
UTTAR PRADESH,PRATAPGARH,SADAR,433,1576,2009,227,1581,193,8,0,0,2009
UTTAR PRADESH,PRATAPGARH,SANDWA CHANDRIKA,753,1932,2685,54,1739,726,87,79,0,2685
UTTAR PRADESH,PRATAPGARH,SANGIPUR,15,2870,2885,122,2236,521,5,1,0,2885
UTTAR PRADESH,PRATAPGARH,SHIVGARH,3114,52,3166,1230,1834,102,0,0,0,3166
UTTAR PRADESH,RAEBARELY,AMANWA,647,565,1212,217,697,97,201,0,0,1212
UTTAR PRADESH,RAEBARELY,BACHRAVAN,872,1438,2310,156,1426,633,93,2,0,2310
UTTAR PRADESH,RAEBARELY,BAHADUR PUR,6,1003,1009,11,849,149,0,0,0,1009
UTTAR PRADESH,RAEBARELY,CHHATOH,671,1205,1876,224,1614,38,0,0,0,1876
UTTAR PRADESH,RAEBARELY,DALMAU,722,2264,2986,928,1506,534,14,2,2,2986
UTTAR PRADESH,RAEBARELY,DEEH,609,1304,1913,23,889,928,68,3,2,1913
UTTAR PRADESH,RAEBARELY,HARCHANDPUR,1279,1018,2297,37,1644,616,0,0,0,2297
UTTAR PRADESH,RAEBARELY,JAGAT PUR,810,2263,3073,1666,1112,294,0,1,0,3073
UTTAR PRADESH,RAEBARELY,KHEERO,572,569,1141,61,1016,64,0,0,0,1141
UTTAR PRADESH,RAEBARELY,LAL GANJ,447,1613,2060,410,1189,452,9,0,0,2060
UTTAR PRADESH,RAEBARELY,MAHARAJ GANJ,302,1092,1394,59,846,458,31,0,0,1394
UTTAR PRADESH,RAEBARELY,RAHI,804,3159,3963,216,2742,896,106,3,0,3963
UTTAR PRADESH,RAEBARELY,SALON,364,2480,2844,315,1985,544,0,0,0,2844
UTTAR PRADESH,RAEBARELY,SARANI,809,1178,1987,37,665,972,313,0,0,1987
UTTAR PRADESH,RAEBARELY,SATAON,1419,2041,3460,296,2014,1143,6,1,0,3460
UTTAR PRADESH,RAEBARELY,SHIV GARH,1387,221,1608,469,1017,110,12,0,0,1608
UTTAR PRADESH,RAEBARELY,SINGHPUR,884,980,1864,911,824,103,26,0,0,1864
UTTAR PRADESH,RAEBARELY,TILOI,547,99,646,25,323,228,44,24,2,646
UTTAR PRADESH,RAEBARELY,UCHAHAR,893,1176,2069,341,1328,399,1,0,0,2069
UTTAR PRADESH,RAMPUR,BILASPUR,27,9481,9508,762,7511,1203,32,0,0,9508
UTTAR PRADESH,RAMPUR,CHAMRAON,0,4258,4258,22,3771,459,6,0,0,4258
UTTAR PRADESH,RAMPUR,MILAK,27,8076,8103,752,6229,1091,31,0,0,8103
UTTAR PRADESH,RAMPUR,SADAR (RAMPUR),27,5167,5194,313,4137,731,13,0,0,5194
UTTAR PRADESH,RAMPUR,SHAHABAD,27,8211,8238,752,6363,1091,32,0,0,8238
UTTAR PRADESH,RAMPUR,SUAR,27,10485,10512,767,8405,1308,32,0,0,10512
UTTAR PRADESH,SAHARANPUR,BALYA KHERI,82,4905,4987,137,3693,1018,138,1,0,4987
UTTAR PRADESH,SAHARANPUR,DEOBAND,815,1920,2735,321,2186,210,15,3,0,2735
UTTAR PRADESH,SAHARANPUR,GANGOH,150,4919,5069,9,4408,565,87,0,0,5069
UTTAR PRADESH,SAHARANPUR,MUZAFFARABAD,1239,1666,2905,1700,958,243,3,1,0,2905
UTTAR PRADESH,SAHARANPUR,NAGAL,347,6594,6941,382,6377,182,0,0,0,6941
UTTAR PRADESH,SAHARANPUR,NAKUR,1364,6367,7731,740,4638,2244,104,4,1,7731
UTTAR PRADESH,SAHARANPUR,NANAUTA,306,4390,4696,1498,2162,944,87,3,2,4696
UTTAR PRADESH,SAHARANPUR,PUVARKA,116,5490,5606,2972,2178,441,13,2,0,5606
UTTAR PRADESH,SAHARANPUR,RAMPUR MANIHARAN,2290,2211,4501,167,3428,892,7,6,1,4501
UTTAR PRADESH,SAHARANPUR,SADAULI QADEEM,252,2846,3098,2282,708,67,28,11,2,3098
UTTAR PRADESH,SAHARANPUR,SARSAWAN,768,6376,7144,2270,3215,1221,413,23,2,7144
UTTAR PRADESH,SANT RAVIDAS NAGAR,AURAI,412,625,1037,55,510,466,6,0,0,1037
UTTAR PRADESH,SANT RAVIDAS NAGAR,BHADOHI,459,1202,1661,145,1235,269,12,0,0,1661
UTTAR PRADESH,SANT RAVIDAS NAGAR,DEEGH,228,745,973,21,61,739,148,4,0,973
UTTAR PRADESH,SANT RAVIDAS NAGAR,GYANPUR,544,1053,1597,366,1110,66,52,3,0,1597
UTTAR PRADESH,SANT RAVIDAS NAGAR,SURIYAWA,135,1866,2001,328,1568,89,15,0,1,2001
UTTAR PRADESH,SHAHJAHANPUR,BANDA,915,9159,10074,893,5985,3131,60,4,1,10074
UTTAR PRADESH,SHAHJAHANPUR,BHAAWAL KHERA,2293,2282,4575,721,1775,1482,306,278,13,4575
UTTAR PRADESH,SHAHJAHANPUR,DADROL,445,5941,6386,558,4183,1597,44,4,0,6386
UTTAR PRADESH,SHAHJAHANPUR,JAITIPUR,187,3915,4102,318,3680,104,0,0,0,4102
UTTAR PRADESH,SHAHJAHANPUR,JALALABAD,103,7274,7377,133,4792,2444,1,7,0,7377
UTTAR PRADESH,SHAHJAHANPUR,KALAN,170,4274,4444,1928,2481,25,3,1,6,4444
UTTAR PRADESH,SHAHJAHANPUR,KANTH,40,3801,3841,44,1979,1809,9,0,0,3841
UTTAR PRADESH,SHAHJAHANPUR,KHUDAGANJ KATRA,55,2912,2967,1174,1646,144,1,1,1,2967
UTTAR PRADESH,SHAHJAHANPUR,KHUTAR,433,7853,8286,635,3242,3811,499,86,13,8286
UTTAR PRADESH,SHAHJAHANPUR,MIRZAPUR,1156,2907,4063,2607,1253,203,0,0,0,4063
UTTAR PRADESH,SHAHJAHANPUR,NIGOHI,127,5312,5439,1510,3896,30,1,2,0,5439
UTTAR PRADESH,SHAHJAHANPUR,POWAYAN,562,4606,5168,233,3292,1532,101,7,3,5168
UTTAR PRADESH,SHAHJAHANPUR,SINDHAULI,988,2609,3597,317,2501,710,66,3,0,3597
UTTAR PRADESH,SHAHJAHANPUR,TILHER,360,4116,4476,1942,2253,265,2,5,9,4476
UTTAR PRADESH,SIDDHARTH NAGAR,BADHANI,0,972,972,73,753,82,3,0,61,972
UTTAR PRADESH,SIDDHARTH NAGAR,BANSI,0,1709,1709,42,1628,39,0,0,0,1709
UTTAR PRADESH,SIDDHARTH NAGAR,BHANAWAPUR,0,2493,2493,183,2269,18,4,1,18,2493
UTTAR PRADESH,SIDDHARTH NAGAR,BIRDPUR,0,890,890,511,378,1,0,0,0,890
UTTAR PRADESH,SIDDHARTH NAGAR,DUMARIYA GANJ,0,1817,1817,3,1798,16,0,0,0,1817
UTTAR PRADESH,SIDDHARTH NAGAR,ITWA,0,1707,1707,0,1473,234,0,0,0,1707
UTTAR PRADESH,SIDDHARTH NAGAR,JOGIYA,0,1602,1602,10,800,785,7,0,0,1602
UTTAR PRADESH,SIDDHARTH NAGAR,KHESRAHA,0,1549,1549,42,895,353,259,0,0,1549
UTTAR PRADESH,SIDDHARTH NAGAR,KHUNION,0,2211,2211,15,2191,5,0,0,0,2211
UTTAR PRADESH,SIDDHARTH NAGAR,MITHWAL,0,1891,1891,588,913,375,14,1,0,1891
UTTAR PRADESH,SIDDHARTH NAGAR,NAUGHAR,0,1674,1674,435,1095,141,3,0,0,1674
UTTAR PRADESH,SIDDHARTH NAGAR,SAANTHA,0,918,918,192,726,0,0,0,0,918
UTTAR PRADESH,SIDDHARTH NAGAR,SHOHRATH GARH,0,288,288,37,241,8,0,1,1,288
UTTAR PRADESH,SIDDHARTH NAGAR,USKA BAZAR,0,2968,2968,402,2283,271,1,1,10,2968
UTTAR PRADESH,SITAPUR,AILIYA,37,2732,2769,179,1461,958,155,14,2,2769
UTTAR PRADESH,SITAPUR,BEHTA,172,2140,2312,1424,882,5,0,0,1,2312
UTTAR PRADESH,SITAPUR,BESWAN,248,3192,3440,495,1114,1258,467,93,13,3440
UTTAR PRADESH,SITAPUR,GODLAMAO,107,2540,2647,286,2272,89,0,0,0,2647
UTTAR PRADESH,SITAPUR,HARGAON,296,2744,3040,466,2474,98,1,0,1,3040
UTTAR PRADESH,SITAPUR,KASMANDA,588,2256,2844,490,1886,398,42,20,8,2844
UTTAR PRADESH,SITAPUR,KHAIRABAD,404,2291,2695,1775,557,272,80,6,5,2695
UTTAR PRADESH,SITAPUR,LAHERPUR,131,2625,2756,808,825,1028,91,4,0,2756
UTTAR PRADESH,SITAPUR,MACHREHTA,614,2381,2995,188,1705,591,319,95,97,2995
UTTAR PRADESH,SITAPUR,MAHMOODABAD,99,3517,3616,399,3134,81,0,0,2,3616
UTTAR PRADESH,SITAPUR,MAHOLI,245,1961,2206,236,1739,85,36,108,2,2206
UTTAR PRADESH,SITAPUR,MISHRIKH,849,2999,3848,1282,1162,945,210,222,27,3848
UTTAR PRADESH,SITAPUR,PAHLA,211,2792,3003,200,871,1327,422,174,9,3003
UTTAR PRADESH,SITAPUR,PERSENDI,86,2532,2618,111,1038,786,462,218,3,2618
UTTAR PRADESH,SITAPUR,PISWAN,840,4342,5182,2538,2075,550,10,7,2,5182
UTTAR PRADESH,SITAPUR,RAMPUR MATHURA,13,1965,1978,71,1199,165,537,2,4,1978
UTTAR PRADESH,SITAPUR,REUSA,189,2772,2961,1102,1303,410,88,47,11,2961
UTTAR PRADESH,SITAPUR,SAKEREN,81,3094,3175,1472,1610,83,2,6,2,3175
UTTAR PRADESH,SITAPUR,SIDHAOLI,1121,2848,3969,2194,1399,359,4,3,10,3969
UTTAR PRADESH,SONBHADRA,RABERTSGANJ,754,486,1240,358,692,161,29,0,0,1240
UTTAR PRADESH,SULTANPUR,AKHANDNAGAR,0,2996,2996,1629,1089,211,60,7,0,2996
UTTAR PRADESH,SULTANPUR,AMETHI,0,1815,1815,549,526,739,1,0,0,1815
UTTAR PRADESH,SULTANPUR,BALDERAI,0,63,63,26,37,0,0,0,0,63
UTTAR PRADESH,SULTANPUR,BHADAIYAN,0,1840,1840,879,834,122,5,0,0,1840
UTTAR PRADESH,SULTANPUR,BHADAR,0,1733,1733,1019,588,121,5,0,0,1733
UTTAR PRADESH,SULTANPUR,BHETUA,0,1390,1390,266,1030,94,0,0,0,1390
UTTAR PRADESH,SULTANPUR,DHANPATGANJ,0,1662,1662,11,363,1282,5,0,1,1662
UTTAR PRADESH,SULTANPUR,DOSTPUR,0,1467,1467,45,519,901,0,2,0,1467
UTTAR PRADESH,SULTANPUR,DUBEYPUR,0,1041,1041,91,689,221,35,5,0,1041
UTTAR PRADESH,SULTANPUR,GAURIGANJ,0,1358,1358,333,835,148,42,0,0,1358
UTTAR PRADESH,SULTANPUR,JAGDISHPUR,0,1377,1377,1377,0,0,0,0,0,1377
UTTAR PRADESH,SULTANPUR,JAISINGHPUR,0,440,440,66,16,28,234,66,30,440
UTTAR PRADESH,SULTANPUR,JAMON,0,1078,1078,704,366,8,0,0,0,1078
UTTAR PRADESH,SULTANPUR,KADIPUR,0,2140,2140,266,1508,363,3,0,0,2140
UTTAR PRADESH,SULTANPUR,KUREBHAR,0,1939,1939,1421,390,127,1,0,0,1939
UTTAR PRADESH,SULTANPUR,KURWAR,0,2145,2145,616,1305,182,24,18,0,2145
UTTAR PRADESH,SULTANPUR,LAMBHUA,0,2102,2102,281,1326,495,0,0,0,2102
UTTAR PRADESH,SULTANPUR,MUSAFIRKHANA,0,1400,1400,1077,275,48,0,0,0,1400
UTTAR PRADESH,SULTANPUR,PRATAPPUR KAMAINCHA,0,1322,1322,1318,2,0,0,0,2,1322
UTTAR PRADESH,SULTANPUR,SANGRAMPUR,0,1189,1189,1125,58,4,0,0,2,1189
UTTAR PRADESH,SULTANPUR,SHAHGARH,0,619,619,147,292,179,0,0,1,619
UTTAR PRADESH,SULTANPUR,SHUKUL_BAZAR,0,1460,1460,751,649,58,2,0,0,1460
UTTAR PRADESH,UDHAMSINGH NAGAR,BAAJPUR,234,1862,2096,378,1673,43,1,0,1,2096
UTTAR PRADESH,UDHAMSINGH NAGAR,GADARPUR,796,1005,1801,97,645,808,231,20,0,1801
UTTAR PRADESH,UDHAMSINGH NAGAR,JASPUR,611,3011,3622,246,952,1690,625,107,2,3622
UTTAR PRADESH,UDHAMSINGH NAGAR,KASHIPUR,54,2836,2890,72,2766,51,0,1,0,2890
UTTAR PRADESH,UDHAMSINGH NAGAR,KHATIMA,318,5226,5544,565,4498,478,2,0,1,5544
UTTAR PRADESH,UDHAMSINGH NAGAR,RUDRAPUR,81,2755,2836,570,1981,223,17,45,0,2836
UTTAR PRADESH,UDHAMSINGH NAGAR,SITARGANJ,641,3010,3651,75,3008,493,52,22,1,3651
UTTAR PRADESH,UNNAO,ASOHA,1315,705,2020,1183,616,215,6,0,0,2020
UTTAR PRADESH,UNNAO,AURAS,1168,840,2008,381,1405,222,0,0,0,2008
UTTAR PRADESH,UNNAO,BANGARMAU,677,2126,2803,211,2051,484,53,4,0,2803
UTTAR PRADESH,UNNAO,BICHHIYA,936,1170,2106,506,1394,58,98,50,0,2106
UTTAR PRADESH,UNNAO,BIGHAPUR,26,3228,3254,151,876,1773,388,42,24,3254
UTTAR PRADESH,UNNAO,FATEHPUR CHAURASI,974,3686,4660,2253,1621,724,62,0,0,4660
UTTAR PRADESH,UNNAO,GANJ MORADABAD,449,2989,3438,103,1222,1876,234,3,0,3438
UTTAR PRADESH,UNNAO,HASAN GANJ,1173,2448,3621,686,2858,66,11,0,0,3621
UTTAR PRADESH,UNNAO,HILAULI,368,2309,2677,1335,1211,129,2,0,0,2677
UTTAR PRADESH,UNNAO,MIANGANJ,836,2598,3434,253,2677,375,129,0,0,3434
UTTAR PRADESH,UNNAO,NAWABGANJ,374,3121,3495,233,1545,1276,410,31,0,3495
UTTAR PRADESH,UNNAO,PURWA,912,1568,2480,709,1687,84,0,0,0,2480
UTTAR PRADESH,UNNAO,SAFIPUR,999,1191,2190,54,904,1198,32,2,0,2190
UTTAR PRADESH,UNNAO,SIKANDARPUR KARAN,600,3200,3800,945,2361,459,34,1,0,3800
UTTAR PRADESH,UNNAO,SIKANDARPUR SARAUSI,1112,2250,3362,112,2314,918,18,0,0,3362
UTTAR PRADESH,UNNAO,SUMERPUR,308,2104,2412,904,1201,198,106,3,0,2412
UTTAR PRADESH,VARANASI,AARAJILAINS,383,1209,1592,19,798,740,27,0,8,1592
UTTAR PRADESH,VARANASI,BADAGOAN,350,1385,1735,899,640,195,1,0,0,1735
UTTAR PRADESH,VARANASI,BARAHNI,275,288,563,24,448,84,7,0,0,563
UTTAR PRADESH,VARANASI,CHAHANIA,451,667,1118,150,740,182,42,4,0,1118
UTTAR PRADESH,VARANASI,CHAKIYA,380,124,504,102,346,55,0,1,0,504
UTTAR PRADESH,VARANASI,CHANDOULI,489,393,882,110,476,147,112,36,1,882
UTTAR PRADESH,VARANASI,CHIRAI GOAN,570,900,1470,10,681,694,55,30,0,1470
UTTAR PRADESH,VARANASI,CHOLA PUR,427,1308,1735,245,1046,373,0,69,2,1735
UTTAR PRADESH,VARANASI,DHANAPUR,414,782,1196,185,772,231,7,0,1,1196
UTTAR PRADESH,VARANASI,HARAHUAA,230,1412,1642,119,1243,199,75,6,0,1642
UTTAR PRADESH,VARANASI,KASHI VIDYAPEETH,149,626,775,20,378,339,38,0,0,775
UTTAR PRADESH,VARANASI,NIYMATA BAD,59,53,112,44,40,14,2,1,11,112
UTTAR PRADESH,VARANASI,PINDRA,876,1911,2787,149,1470,769,398,1,0,2787
UTTAR PRADESH,VARANASI,SAHABGANJ,326,282,608,257,191,151,9,0,0,608
UTTAR PRADESH,VARANASI,SAKELDIHA,645,192,837,193,503,107,25,6,3,837
UTTAR PRADESH,VARANASI,SAVAPURI,550,461,1011,77,697,228,8,1,0,1011
WEST BENGAL,BANKURA,BANKURA  - I,0,3,3,0,3,0,0,0,0,3
WEST BENGAL,BANKURA,BANKURA - II,206,298,504,381,121,2,0,0,0,504
WEST BENGAL,BANKURA,BARJORA,768,748,1516,406,797,230,62,21,0,1516
WEST BENGAL,BANKURA,BISHNUPUR,391,2246,2637,1156,1229,199,33,20,0,2637
WEST BENGAL,BANKURA,CHHATNA,0,22,22,20,2,0,0,0,0,22
WEST BENGAL,BANKURA,INDAS,925,2373,3298,512,2339,343,46,58,0,3298
WEST BENGAL,BANKURA,INDPUR,11,0,11,6,1,4,0,0,0,11
WEST BENGAL,BANKURA,JOYPUR,187,1269,1456,437,866,138,9,6,0,1456
WEST BENGAL,BANKURA,KHATRA - I,0,2,2,0,1,1,0,0,0,2
WEST BENGAL,BANKURA,KOTALPUR,1158,1680,2838,605,1746,311,127,49,0,2838
WEST BENGAL,BANKURA,MEJHIA,1,154,155,65,79,11,0,0,0,155
WEST BENGAL,BANKURA,ONDA,553,1931,2484,904,849,620,105,6,0,2484
WEST BENGAL,BANKURA,PATRASAYER,663,2075,2738,1040,973,534,162,29,0,2738
WEST BENGAL,BANKURA,RAIPUR - I,99,134,233,87,118,26,1,1,0,233
WEST BENGAL,BANKURA,RAIPUR - II,506,278,784,245,492,45,2,0,0,784
WEST BENGAL,BANKURA,SIMLAPAL,319,60,379,152,198,26,2,1,0,379
WEST BENGAL,BANKURA,SONAMUKHI,770,1676,2446,894,934,372,205,41,0,2446
WEST BENGAL,BANKURA,TALDANGRA,302,343,645,201,371,51,12,10,0,645
WEST BENGAL,BIRBHUM,BOLPUR-SRINIKETAN,930,297,1227,101,737,322,28,39,0,1227
WEST BENGAL,BIRBHUM,DUBRAJPUR,176,589,765,410,244,82,19,10,0,765
WEST BENGAL,BIRBHUM,ILLAMBAZAR,427,1627,2054,77,656,1041,194,86,0,2054
WEST BENGAL,BIRBHUM,KHAYRASOLE,145,431,576,270,260,34,11,1,0,576
WEST BENGAL,BIRBHUM,LABPUR,1094,777,1871,377,1142,294,41,17,0,1871
WEST BENGAL,BIRBHUM,MAYURESWAR-I,950,32,982,53,699,229,1,0,0,982
WEST BENGAL,BIRBHUM,MAYURESWAR-II,140,1365,1505,274,715,385,118,13,0,1505
WEST BENGAL,BIRBHUM,MD.BAZAR,81,156,237,194,43,0,0,0,0,237
WEST BENGAL,BIRBHUM,MURARAI II,214,580,794,55,665,73,1,0,0,794
WEST BENGAL,BIRBHUM,MURARAI-I,1,542,543,170,212,161,0,0,0,543
WEST BENGAL,BIRBHUM,NALHATI-I,167,885,1052,80,539,361,60,12,0,1052
WEST BENGAL,BIRBHUM,NALHATI-II,856,630,1486,119,587,377,238,165,0,1486
WEST BENGAL,BIRBHUM,NANUR,1891,674,2565,153,1421,787,94,110,0,2565
WEST BENGAL,BIRBHUM,RAJNAGAR,2,1,3,2,1,0,0,0,0,3
WEST BENGAL,BIRBHUM,RAMPURHAT-I,159,315,474,230,177,66,1,0,0,474
WEST BENGAL,BIRBHUM,RAMPURHAT-II,299,559,858,411,296,87,24,40,0,858
WEST BENGAL,BIRBHUM,SAINTHIA,1148,842,1990,194,1083,513,73,127,0,1990
WEST BENGAL,BIRBHUM,SURI-I,49,64,113,50,21,24,1,17,0,113
WEST BENGAL,BIRBHUM,SURI-II,257,137,394,55,251,75,13,0,0,394
WEST BENGAL,BURDWAN,ANDAL,0,34,34,2,7,25,0,0,0,34
