-----
{
 "description": "The table refers to Block wise Construction of Shallow Tubewells over the years. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.1.csv", 
 "title": "Download CSV for Blockwise Construction of Shallow Tubewells over the years", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.1.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Upto 1993-94,During 1994-95,During 1995-96,During 1996-97,During 1997-98,During 1998-99,During 1999-00,During 2000-01,Total
UTTAR PRADESH,ETAWAH,BADPURA,0,0,0,0,0,0,0,5288,5288
UTTAR PRADESH,ETAWAH,BASREHAR,0,0,0,0,0,0,0,5309,5309
UTTAR PRADESH,ETAWAH,BHARTHANA,0,0,0,0,0,0,0,5279,5279
UTTAR PRADESH,ETAWAH,CHAKARNAGAR,0,0,0,0,0,0,0,129,129
UTTAR PRADESH,ETAWAH,JASWANT NAGAR,0,0,0,14,0,0,0,5239,5253
UTTAR PRADESH,ETAWAH,MAHEWA,0,0,0,0,0,0,0,5233,5233
UTTAR PRADESH,ETAWAH,SAIPHAI,0,0,0,0,0,0,0,1042,1042
UTTAR PRADESH,ETAWAH,TAKHA,0,0,0,0,0,0,0,2684,2684
UTTAR PRADESH,FAIZABAD,AMANI GANJ,2284,515,524,317,243,171,125,121,4300
UTTAR PRADESH,FAIZABAD,BIKAPUR,4322,794,753,468,313,276,169,190,7285
UTTAR PRADESH,FAIZABAD,HASTINPUR,2522,487,506,368,365,306,188,205,4947
UTTAR PRADESH,FAIZABAD,MASONDHA,3358,507,442,377,231,149,126,154,5344
UTTAR PRADESH,FAIZABAD,MAWAI,1850,332,416,269,219,179,131,198,3594
UTTAR PRADESH,FAIZABAD,MAYA,3079,588,401,359,341,240,166,219,5393
UTTAR PRADESH,FAIZABAD,MILKI PUR,3553,407,438,423,169,178,124,129,5421
UTTAR PRADESH,FAIZABAD,PURA,3928,842,747,552,377,404,141,192,7183
UTTAR PRADESH,FAIZABAD,RUDAULI,4010,793,800,561,475,386,266,319,7610
UTTAR PRADESH,FAIZABAD,SOHAWAL,2633,330,341,267,241,150,113,127,4202
UTTAR PRADESH,FAIZABAD,TARUN,4573,928,716,703,443,386,243,287,8279
UTTAR PRADESH,FARRUKHABAD,BARHPUR,1089,115,132,134,85,94,40,102,1791
UTTAR PRADESH,FARRUKHABAD,KAMALGANJ-I,2192,497,297,314,339,365,317,530,4851
UTTAR PRADESH,FARRUKHABAD,KAYAMGANJ,1508,458,556,578,590,459,282,226,4657
UTTAR PRADESH,FARRUKHABAD,MOHAMDABAD,1531,224,187,202,289,238,173,284,3128
UTTAR PRADESH,FARRUKHABAD,NAWABGANJ-I,1042,310,362,459,423,342,222,268,3428
UTTAR PRADESH,FARRUKHABAD,RAJEPUR-I,288,136,176,208,391,503,344,455,2501
UTTAR PRADESH,FARRUKHABAD,SHAMSHABAD,1201,565,511,826,697,699,483,559,5541
UTTAR PRADESH,FATEHPUR,AIRAYA,650,209,194,92,66,26,51,50,1338
UTTAR PRADESH,FATEHPUR,AMAULI,975,243,177,118,68,46,47,40,1714
UTTAR PRADESH,FATEHPUR,ASODHAR,515,168,125,98,111,91,63,88,1259
UTTAR PRADESH,FATEHPUR,BAHUWA,1479,320,264,128,82,58,41,148,2520
UTTAR PRADESH,FATEHPUR,BHITAURA,2137,686,748,472,311,191,157,300,5002
UTTAR PRADESH,FATEHPUR,DEVMAI,1074,277,214,209,136,43,179,148,2280
UTTAR PRADESH,FATEHPUR,DHATA,1341,371,219,99,56,32,24,51,2193
UTTAR PRADESH,FATEHPUR,HASWA,1634,567,405,344,304,238,188,163,3843
UTTAR PRADESH,FATEHPUR,HATHGAON,916,584,657,484,372,300,173,130,3616
UTTAR PRADESH,FATEHPUR,KHAJUHA,1177,268,196,155,120,50,45,63,2074
UTTAR PRADESH,FATEHPUR,MALWAN,1509,563,442,442,278,256,117,397,4004
UTTAR PRADESH,FATEHPUR,TELYANI,1191,566,467,355,239,242,160,172,3392
UTTAR PRADESH,FATEHPUR,VIJAYIPUR,1147,332,119,82,57,82,54,68,1941
UTTAR PRADESH,FIROZABAD,EKA,2497,680,561,404,328,334,329,411,5544
UTTAR PRADESH,FIROZABAD,FIROZABAD,1301,243,80,78,35,28,15,64,1844
UTTAR PRADESH,FIROZABAD,JASRANA,1075,360,306,292,293,155,128,175,2784
UTTAR PRADESH,FIROZABAD,KHAIRGARH,1641,276,312,204,180,294,261,338,3506
UTTAR PRADESH,FIROZABAD,KOTLA NARKHI,2256,673,352,241,137,63,63,45,3830
UTTAR PRADESH,FIROZABAD,MADANPUR,2091,563,517,420,269,161,147,175,4343
UTTAR PRADESH,FIROZABAD,ORAON,1512,298,254,183,133,92,108,150,2730
UTTAR PRADESH,FIROZABAD,SHIKOHABAD,1467,305,226,126,98,66,49,83,2420
UTTAR PRADESH,FIROZABAD,TUNDLA,1918,413,354,189,96,147,92,62,3271
UTTAR PRADESH,GAUTAM BUDHA NAGAR,BISRAKH,2329,537,357,193,132,90,44,273,3955
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DADRI,3167,491,345,291,271,143,158,231,5097
UTTAR PRADESH,GAUTAM BUDHA NAGAR,DANKAOR,3258,1812,964,702,606,485,303,213,8343
UTTAR PRADESH,GAUTAM BUDHA NAGAR,JEWAR,2584,1045,652,586,535,298,239,205,6144
UTTAR PRADESH,GHAZIABAD,BHOJPUR,2028,782,497,398,296,199,157,141,4498
UTTAR PRADESH,GHAZIABAD,DHAULANA,2629,333,230,154,103,119,59,68,3695
UTTAR PRADESH,GHAZIABAD,GARH MUKTESWAR,3637,1170,897,826,486,441,234,142,7833
UTTAR PRADESH,GHAZIABAD,HAPUR,4561,407,226,140,75,85,70,135,5699
UTTAR PRADESH,GHAZIABAD,LAUNI,766,142,155,113,134,99,77,58,1544
UTTAR PRADESH,GHAZIABAD,MURADNAGAR,2407,371,235,138,151,105,85,132,3624
UTTAR PRADESH,GHAZIABAD,RAJPUR,1331,142,182,190,202,107,45,79,2278
UTTAR PRADESH,GHAZIABAD,SIMBHAWALI,3005,736,519,504,376,375,327,229,6071
UTTAR PRADESH,GHAZIPUR,BARACHAWAR,1655,437,398,264,156,123,157,72,3262
UTTAR PRADESH,GHAZIPUR,BHADORA,826,163,102,69,54,25,27,21,1287
UTTAR PRADESH,GHAZIPUR,BHANWARKOL,1513,517,349,282,304,178,73,100,3316
UTTAR PRADESH,GHAZIPUR,DEVKALI,2848,597,405,200,200,172,158,165,4745
UTTAR PRADESH,GHAZIPUR,JAMANIYA,3638,941,777,600,455,284,183,121,6999
UTTAR PRADESH,GHAZIPUR,KARNDA,1921,374,306,210,147,150,101,115,3324
UTTAR PRADESH,GHAZIPUR,KASIMABAD,2737,416,427,284,197,153,94,93,4401
UTTAR PRADESH,GHAZIPUR,MANIHARI,4556,820,638,448,361,248,213,181,7465
UTTAR PRADESH,GHAZIPUR,MARADAH,4442,584,570,298,135,142,107,224,6502
UTTAR PRADESH,GHAZIPUR,MOHMMADABAD,3329,736,602,370,157,104,50,67,5415
UTTAR PRADESH,GHAZIPUR,REVTIPUR,775,305,193,81,45,52,31,16,1498
UTTAR PRADESH,GHAZIPUR,SADAR,1689,108,87,63,69,67,36,62,2181
UTTAR PRADESH,GHAZIPUR,SADAT,3205,626,477,284,221,157,117,115,5202
UTTAR PRADESH,GHAZIPUR,SAIDPUR,2079,518,344,137,83,100,37,56,3354
UTTAR PRADESH,GHAZIPUR,VIRNO,1627,225,193,186,110,59,40,62,2502
UTTAR PRADESH,GHAZIPUR,ZAKHANIA,3548,756,561,384,235,159,104,109,5856
UTTAR PRADESH,GONDA,BELSAR,1209,284,230,165,462,339,335,409,3433
UTTAR PRADESH,GONDA,BHABHANJOT,2720,1005,695,936,889,704,475,389,7813
UTTAR PRADESH,GONDA,CHHAPIA,1159,634,307,2004,1413,1597,1019,1125,9258
UTTAR PRADESH,GONDA,COLONELGANJ,265,541,571,402,462,394,238,166,3039
UTTAR PRADESH,GONDA,HALDAR MAU,623,414,484,417,362,332,240,184,3056
UTTAR PRADESH,GONDA,ITIYATHOK,2696,414,828,514,1536,877,958,982,8805
UTTAR PRADESH,GONDA,JHANJHRI,822,1629,869,677,788,659,580,195,6219
UTTAR PRADESH,GONDA,KATRA BAZAR,557,544,391,240,323,346,276,250,2927
UTTAR PRADESH,GONDA,MANKAPUR,3506,831,512,726,653,386,604,372,7590
UTTAR PRADESH,GONDA,MUJEHNA,1226,1017,891,708,688,954,663,189,6336
UTTAR PRADESH,GONDA,NAWABGANJ,2581,182,223,260,931,443,457,355,5432
UTTAR PRADESH,GONDA,PANDRIKRIPAL,627,700,609,734,742,641,805,94,4952
UTTAR PRADESH,GONDA,PARASPUR,701,298,237,2412,1274,774,525,176,6397
UTTAR PRADESH,GONDA,RUPIHDEEH,3891,743,642,561,1169,742,776,675,9199
UTTAR PRADESH,GONDA,TARABGANJ,519,497,292,339,306,197,220,93,2463
UTTAR PRADESH,GONDA,WAZIRGANJ,853,681,659,1170,989,582,356,596,5886
UTTAR PRADESH,GORAKHPUR,BANSGAON,1610,540,408,272,188,165,121,103,3407
UTTAR PRADESH,GORAKHPUR,BARAHALGANJ,1596,535,552,383,268,138,75,102,3649
UTTAR PRADESH,GORAKHPUR,BELGHAT,2532,672,632,553,326,208,123,117,5163
UTTAR PRADESH,GORAKHPUR,BHATHAT,2179,813,785,634,515,431,250,266,5873
UTTAR PRADESH,GORAKHPUR,BRAHMPUR,2033,583,398,320,297,184,176,177,4168
UTTAR PRADESH,GORAKHPUR,CAMPIARGANJ,3779,803,797,675,491,433,328,387,7693
UTTAR PRADESH,GORAKHPUR,CHARGANWA,1759,525,440,456,364,238,136,122,4040
UTTAR PRADESH,GORAKHPUR,GAGHA,605,289,259,138,175,76,76,150,1768
UTTAR PRADESH,GORAKHPUR,GOLA,1753,317,298,218,150,108,80,95,3019
UTTAR PRADESH,GORAKHPUR,JANGAL KAURIA,2361,670,479,486,322,253,161,142,4874
UTTAR PRADESH,GORAKHPUR,KAURIRAM,1684,480,341,266,165,60,29,45,3070
UTTAR PRADESH,GORAKHPUR,KHAJANI,2913,585,473,413,244,205,155,164,5152
UTTAR PRADESH,GORAKHPUR,KHORABAR,1413,308,244,221,130,106,93,116,2631
UTTAR PRADESH,GORAKHPUR,PALI,1472,451,409,316,296,224,122,89,3379
UTTAR PRADESH,GORAKHPUR,PIPRAICH,2295,466,398,309,246,244,213,187,4358
UTTAR PRADESH,GORAKHPUR,PIPRAULI,1183,438,424,283,199,92,53,47,2719
UTTAR PRADESH,GORAKHPUR,SAHJANWA,1807,445,405,345,263,199,106,150,3720
UTTAR PRADESH,GORAKHPUR,SARDARNAGAR,1754,348,310,238,157,144,115,161,3227
UTTAR PRADESH,GORAKHPUR,URUWA,2385,774,541,379,265,162,113,79,4698
UTTAR PRADESH,HAMIRPUR,GOHAND,213,155,77,75,58,39,13,29,659
UTTAR PRADESH,HAMIRPUR,KURARA,122,49,66,62,46,44,23,30,442
UTTAR PRADESH,HAMIRPUR,MAUDAHA,486,336,270,349,271,164,71,50,1997
UTTAR PRADESH,HAMIRPUR,MUSKARA,543,185,140,120,99,105,78,45,1315
UTTAR PRADESH,HAMIRPUR,RATH,827,389,422,345,337,260,77,81,2738
UTTAR PRADESH,HAMIRPUR,SARILA,360,281,187,174,153,99,87,43,1384
UTTAR PRADESH,HAMIRPUR,SUMREPUR,589,289,379,187,199,135,91,85,1954
UTTAR PRADESH,HARDOI,AHIROURI,3329,243,285,41,70,285,160,177,4590
UTTAR PRADESH,HARDOI,BAVAN,1002,196,261,294,425,360,345,753,3636
UTTAR PRADESH,HARDOI,BEHANDAR,123,189,402,418,276,563,458,419,2848
UTTAR PRADESH,HARDOI,BHARAWAN,1134,73,88,133,110,84,40,58,1720
UTTAR PRADESH,HARDOI,BHARKHANI,4666,7,71,118,13,116,3,48,5042
UTTAR PRADESH,HARDOI,BILGRAM,1995,388,86,134,33,0,0,146,2782
UTTAR PRADESH,HARDOI,HARIYAWAN,534,514,467,307,243,50,40,61,2216
UTTAR PRADESH,HARDOI,HARPALPUR,3876,280,206,36,0,103,0,11,4512
UTTAR PRADESH,HARDOI,KACHOUNA,2013,248,259,307,260,512,232,325,4156
UTTAR PRADESH,HARDOI,KOTHAWAN,2412,257,252,221,75,95,62,169,3543
UTTAR PRADESH,HARDOI,MAHDHOGANJ,2347,268,210,219,33,76,48,27,3228
UTTAR PRADESH,HARDOI,MALLAWAN,859,168,404,297,325,162,184,170,2569
UTTAR PRADESH,HARDOI,PIHANI,1810,200,211,312,67,55,47,61,2763
UTTAR PRADESH,HARDOI,SANDI,2764,327,301,55,60,49,29,136,3721
UTTAR PRADESH,HARDOI,SANDILA,1031,74,170,236,123,171,169,148,2122
UTTAR PRADESH,HARDOI,SHAHABAD,2403,661,535,460,441,431,383,444,5758
UTTAR PRADESH,HARDOI,SURSA,3055,258,209,180,32,151,103,162,4150
UTTAR PRADESH,HARDOI,TANDIYAWA,425,338,424,409,331,41,25,13,2006
UTTAR PRADESH,HARDOI,TODARPUR,680,454,527,508,824,344,248,230,3815
UTTAR PRADESH,HATHRAS,HASAYAN,1729,890,765,548,346,256,167,155,4856
UTTAR PRADESH,HATHRAS,HATHRAS,2639,561,608,320,438,201,139,182,5088
UTTAR PRADESH,HATHRAS,MURSAN,2246,1209,706,370,297,96,83,57,5064
UTTAR PRADESH,HATHRAS,SADABAD,3288,290,154,199,187,81,82,144,4425
UTTAR PRADESH,HATHRAS,SAHPAU,495,170,280,358,442,677,142,101,2665
UTTAR PRADESH,HATHRAS,SASNI,3277,195,173,92,67,66,60,102,4032
UTTAR PRADESH,HATHRAS,SIKANDRARAO,1648,567,553,455,453,306,199,173,4354
UTTAR PRADESH,JALAUN,DAKOR,375,86,114,153,64,46,29,38,905
UTTAR PRADESH,JALAUN,ETKONCH,550,244,232,188,164,109,60,78,1625
UTTAR PRADESH,JALAUN,JALAUN,509,261,279,211,158,142,110,147,1817
UTTAR PRADESH,JALAUN,KADAURA,79,21,41,97,49,45,18,31,381
UTTAR PRADESH,JALAUN,KUTHAUND,322,96,168,122,79,42,30,29,888
UTTAR PRADESH,JALAUN,MADHO GANJ,527,139,162,172,236,278,202,237,1953
UTTAR PRADESH,JALAUN,MAHEBA,75,45,72,68,34,57,51,53,455
UTTAR PRADESH,JALAUN,NADIGAON,46,69,104,72,43,61,44,33,472
UTTAR PRADESH,JALAUN,RAMPURA,455,125,103,88,101,67,67,68,1074
UTTAR PRADESH,JAUNPUR,BADLA PUR,3702,435,448,250,157,96,71,85,5244
UTTAR PRADESH,JAUNPUR,BAKSHA,3575,371,226,137,18,123,9,133,4592
UTTAR PRADESH,JAUNPUR,BARSOTHI,1600,442,317,188,145,94,40,41,2867
UTTAR PRADESH,JAUNPUR,DHARMA PUR,2123,175,151,105,72,64,48,32,2770
UTTAR PRADESH,JAUNPUR,DOBHI,2297,186,155,72,46,30,43,54,2883
UTTAR PRADESH,JAUNPUR,JALAL PUR,1410,117,211,11,93,0,0,23,1865
UTTAR PRADESH,JAUNPUR,KARNJAKALA,3016,686,283,237,103,100,102,43,4570
UTTAR PRADESH,JAUNPUR,KERAKAT,1975,318,250,156,96,79,58,67,2999
UTTAR PRADESH,JAUNPUR,KHUTHAN,2765,517,685,263,164,126,82,98,4700
UTTAR PRADESH,JAUNPUR,M.SHAHAR,2354,401,341,200,176,74,69,167,3782
UTTAR PRADESH,JAUNPUR,MADRIYAHU,2310,482,283,213,126,82,57,28,3581
UTTAR PRADESH,JAUNPUR,MAHARAJ GANJ,3820,383,244,207,98,106,14,22,4894
UTTAR PRADESH,JAUNPUR,MUFTI GANJ,1792,225,195,174,46,12,9,11,2464
UTTAR PRADESH,JAUNPUR,MUGLA BADSHAH PUR,1205,232,230,250,135,84,57,45,2238
UTTAR PRADESH,JAUNPUR,RAM NAGAR,1268,220,176,115,96,71,48,37,2031
UTTAR PRADESH,JAUNPUR,RAMPUR,1693,276,155,84,64,46,28,33,2379
UTTAR PRADESH,JAUNPUR,SHAH GANJ,4035,526,550,361,198,154,67,66,5957
UTTAR PRADESH,JAUNPUR,SIKRARA,2314,474,510,314,180,88,59,77,4016
UTTAR PRADESH,JAUNPUR,SIRKONI,1742,402,368,259,157,77,42,23,3070
UTTAR PRADESH,JAUNPUR,SUITHA KALA,3273,683,187,152,59,53,87,87,4581
UTTAR PRADESH,JAUNPUR,SUJAN GANJ,2378,464,446,417,293,157,90,154,4399
UTTAR PRADESH,JHANSI,BABINA,641,0,1,0,1,2,2,1,648
UTTAR PRADESH,JHANSI,BADAGAON,204,69,113,63,45,38,50,31,613
UTTAR PRADESH,JHANSI,BAMAUR,11,15,10,30,24,23,10,12,135
UTTAR PRADESH,JHANSI,BANGRA,30,21,27,13,25,36,14,24,190
UTTAR PRADESH,JHANSI,CHIRGAON,1858,573,294,151,64,54,37,23,3054
UTTAR PRADESH,JHANSI,GURSARAI,288,149,152,114,78,82,55,47,965
UTTAR PRADESH,JHANSI,MAURANIPUR,386,348,281,171,108,79,62,27,1462
UTTAR PRADESH,JHANSI,MOTH,1446,325,214,94,60,47,37,68,2291
UTTAR PRADESH,JYOTIBA PHULENAGAR,AMROHA,3003,1870,1404,1339,1110,894,433,217,10270
UTTAR PRADESH,JYOTIBA PHULENAGAR,DHANORA,3811,2367,1730,1627,1298,1048,499,255,12635
UTTAR PRADESH,JYOTIBA PHULENAGAR,GAJROLA,3605,2174,1539,1458,1169,947,445,225,11562
UTTAR PRADESH,JYOTIBA PHULENAGAR,GANGESHWARI,4141,2581,1966,1832,1422,1120,550,291,13903
UTTAR PRADESH,JYOTIBA PHULENAGAR,HASANPUR,3480,2203,1651,1582,1269,1018,489,243,11935
UTTAR PRADESH,JYOTIBA PHULENAGAR,JOYA,2834,1714,1276,1198,1007,804,372,174,9379
UTTAR PRADESH,KANNAUJ,CHHIBRAMAU,2611,472,234,125,118,95,96,134,3885
UTTAR PRADESH,KANNAUJ,HASERAN,457,98,35,62,92,56,47,82,929
UTTAR PRADESH,KANNAUJ,JALABAD,1785,174,148,131,244,209,111,123,2925
UTTAR PRADESH,KANNAUJ,KANNAUJ,1163,410,256,205,276,137,192,360,2999
UTTAR PRADESH,KANNAUJ,SAURIKH,1581,384,495,437,248,147,110,158,3560
UTTAR PRADESH,KANNAUJ,TALGRAM,3664,669,672,408,367,220,182,269,6451
UTTAR PRADESH,KANNAUJ,UMARDA,2143,798,575,509,625,381,422,611,6064
UTTAR PRADESH,KANPUR DEHAT,AKBARPUR,1598,391,260,198,183,109,100,147,2986
UTTAR PRADESH,KANPUR DEHAT,AMRAUDHA,87,22,17,19,12,12,9,27,205
UTTAR PRADESH,KANPUR DEHAT,DERAPUR,1188,316,243,194,189,230,153,168,2681
UTTAR PRADESH,KANPUR DEHAT,JHINJHAK,1596,412,401,335,181,210,78,101,3314
UTTAR PRADESH,KANPUR DEHAT,MAITHA,1871,668,494,337,276,191,94,93,4024
UTTAR PRADESH,KANPUR DEHAT,MALASA,696,146,95,50,45,37,34,50,1153
UTTAR PRADESH,KANPUR DEHAT,RAJPUR,387,49,67,41,46,48,33,40,711
UTTAR PRADESH,KANPUR DEHAT,RASOOLABAD,3125,889,636,725,516,337,200,347,6775
UTTAR PRADESH,KANPUR DEHAT,SANDALPUR,724,235,206,139,121,78,89,47,1639
UTTAR PRADESH,KANPUR DEHAT,SARVENKHERA,1307,489,376,234,139,87,79,91,2802
UTTAR PRADESH,KANPUR NAGAR,BILHAUR,2902,454,289,240,130,140,103,171,4429
UTTAR PRADESH,KANPUR NAGAR,BITARGAON,2012,442,368,212,210,158,123,157,3682
UTTAR PRADESH,KANPUR NAGAR,CHAMBEPUR,1573,320,191,126,87,103,56,82,2538
UTTAR PRADESH,KANPUR NAGAR,GHATAMPUR,176,57,58,39,38,43,39,36,486
UTTAR PRADESH,KANPUR NAGAR,KAKWAN,515,140,169,154,134,116,74,45,1347
UTTAR PRADESH,KANPUR NAGAR,KALYANPUR,1280,296,273,317,266,114,116,113,2775
UTTAR PRADESH,KANPUR NAGAR,PATARA,1102,171,153,216,219,194,160,202,2417
UTTAR PRADESH,KANPUR NAGAR,SARSAUL,1687,241,156,60,75,48,23,57,2347
UTTAR PRADESH,KANPUR NAGAR,SHIVRAJPUR,2232,481,406,301,293,164,115,101,4093
UTTAR PRADESH,KANPUR NAGAR,VIDHUNU,1409,560,559,420,261,148,95,129,3581
UTTAR PRADESH,KAUSHAMBI,CHAYAL,1073,194,138,114,69,67,66,67,1788
UTTAR PRADESH,KAUSHAMBI,KARA,1185,331,155,104,137,37,41,57,2047
UTTAR PRADESH,KAUSHAMBI,KOSHAMBHI,869,243,200,149,103,115,80,62,1821
UTTAR PRADESH,KAUSHAMBI,MANJHANPUR,1704,464,370,255,151,93,76,76,3189
UTTAR PRADESH,KAUSHAMBI,MURATGANJ,431,47,42,37,31,12,7,3,610
UTTAR PRADESH,KAUSHAMBI,NEWADA,798,223,120,98,71,51,35,30,1426
UTTAR PRADESH,KAUSHAMBI,SARSAWAN,1025,418,314,213,163,134,92,43,2402
UTTAR PRADESH,KAUSHAMBI,SIRATHU,412,152,120,67,84,48,41,37,961
UTTAR PRADESH,KHERI,BANKEYGANJ,4512,1120,721,542,358,260,151,472,8136
UTTAR PRADESH,KHERI,BEHJAM,2617,651,792,569,475,401,243,136,5884
UTTAR PRADESH,KHERI,BIJUA,2539,628,780,539,609,300,296,332,6023
UTTAR PRADESH,KHERI,DHAUREHRA,497,394,321,266,199,257,91,49,2074
UTTAR PRADESH,KHERI,ISANAGAR,576,413,368,386,288,217,201,120,2569
UTTAR PRADESH,KHERI,KHUMBHIGOLA,3718,1785,1296,1005,838,512,380,211,9745
UTTAR PRADESH,KHERI,LAKHIMPUR,4540,1250,1170,839,610,450,245,293,9397
UTTAR PRADESH,KHERI,MITAULI,2315,1005,1135,858,794,609,447,378,7541
UTTAR PRADESH,KHERI,MOHAMMADI,3236,1453,1091,844,708,621,450,304,8707
UTTAR PRADESH,KHERI,NAKAHA,2561,1077,1126,1066,604,607,346,451,7838
UTTAR PRADESH,KHERI,NIGHASAN,1603,1118,944,691,577,425,200,149,5707
UTTAR PRADESH,KHERI,PALIA,3116,777,751,493,378,192,106,115,5928
UTTAR PRADESH,KHERI,PASGAWAN,2817,975,599,541,461,364,222,203,6182
UTTAR PRADESH,KHERI,PHOOLBEHAR,3687,1642,1340,1333,1256,850,515,351,10974
UTTAR PRADESH,KHERI,RAMIA BEHAR,986,264,625,454,180,257,135,140,3041
UTTAR PRADESH,KUSHINAGAR,BISHUN PUR,817,421,432,315,291,154,101,178,2709
UTTAR PRADESH,KUSHINAGAR,DUDAHI,194,206,348,420,432,416,183,74,2273
UTTAR PRADESH,KUSHINAGAR,FAZIL NAGAR,945,471,429,382,355,292,255,122,3251
UTTAR PRADESH,KUSHINAGAR,HATA,1671,454,301,247,131,139,104,69,3116
UTTAR PRADESH,KUSHINAGAR,KAPTAN GANJ,1876,694,525,472,343,302,225,143,4580
UTTAR PRADESH,KUSHINAGAR,KASAYA,1114,425,375,293,220,102,70,38,2637
UTTAR PRADESH,KUSHINAGAR,KHADDA,839,206,323,194,169,161,71,111,2074
UTTAR PRADESH,KUSHINAGAR,MOTI CHAK,1627,439,473,404,305,193,159,163,3763
UTTAR PRADESH,KUSHINAGAR,NEBUAA NAORANGIYA,1112,377,432,426,264,198,125,112,3046
UTTAR PRADESH,KUSHINAGAR,PADRAUNA,1518,506,568,528,399,304,141,228,4192
UTTAR PRADESH,KUSHINAGAR,RAMKOLA,546,497,461,422,334,305,199,152,2916
UTTAR PRADESH,KUSHINAGAR,SEVARI,481,228,224,160,131,103,99,79,1505
UTTAR PRADESH,KUSHINAGAR,SHUKARAULI,1873,511,434,297,194,136,113,125,3683
UTTAR PRADESH,KUSHINAGAR,TAMAKUHI,507,318,351,489,578,394,173,152,2962
UTTAR PRADESH,LALITPUR,BAR,126,102,19,17,9,12,1,0,286
UTTAR PRADESH,LALITPUR,BIRDHA,176,12,8,6,2,0,0,0,204
UTTAR PRADESH,LALITPUR,JAKHAURA,97,7,15,3,1,0,0,0,123
UTTAR PRADESH,LALITPUR,MEHRONI,296,12,8,6,2,0,0,0,324
UTTAR PRADESH,LUCKNOW,BAKSHI KA TALAB,1747,653,587,337,241,237,213,767,4782
UTTAR PRADESH,LUCKNOW,CHINHAT,1139,176,155,107,101,76,65,430,2249
UTTAR PRADESH,LUCKNOW,GOSAIGANJ,1991,681,749,503,326,292,229,459,5230
UTTAR PRADESH,LUCKNOW,KAKORI,1850,185,230,105,84,83,62,102,2701
UTTAR PRADESH,LUCKNOW,MALIHABAD,1113,236,248,160,157,148,87,285,2434
UTTAR PRADESH,LUCKNOW,MALL,1272,394,369,461,191,143,96,190,3116
UTTAR PRADESH,LUCKNOW,MOHANLALGANJ,2617,1010,1109,663,328,213,160,297,6397
UTTAR PRADESH,LUCKNOW,SAROJNINAGAR,2651,558,537,375,253,186,154,343,5057
UTTAR PRADESH,MAHARAJ GANJ,BRIDGEMANGANJ,1662,625,717,684,480,389,196,136,4889
UTTAR PRADESH,MAHARAJ GANJ,DHANI,640,233,180,203,182,142,76,51,1707
UTTAR PRADESH,MAHARAJ GANJ,GHUGHULI,2122,613,549,450,322,227,133,142,4558
UTTAR PRADESH,MAHARAJ GANJ,LAKSHMIPUR,2203,997,919,1055,697,482,243,167,6763
UTTAR PRADESH,MAHARAJ GANJ,MAHRAJGANJ SADAR,2550,554,396,405,283,228,198,97,4711
UTTAR PRADESH,MAHARAJ GANJ,MITHAURA,1960,580,625,425,305,251,179,238,4563
UTTAR PRADESH,MAHARAJ GANJ,NAUTANAWA,1616,962,686,568,480,329,239,147,5027
UTTAR PRADESH,MAHARAJ GANJ,NICHLAUL,2279,966,1100,1269,656,426,256,174,7126
UTTAR PRADESH,MAHARAJ GANJ,PANIYARA,2316,832,894,839,828,685,705,417,7516
UTTAR PRADESH,MAHARAJ GANJ,PARTAWAL,2217,607,451,361,362,218,191,154,4561
UTTAR PRADESH,MAHARAJ GANJ,PHARENDA,3269,783,637,616,355,275,201,197,6333
UTTAR PRADESH,MAHARAJ GANJ,SISWA,1537,684,607,507,423,404,285,172,4619
UTTAR PRADESH,MAHOBA,CHARKHARI,75,30,66,27,26,28,10,18,280
UTTAR PRADESH,MAHOBA,KABARAI,10,1,0,6,2,2,3,5,29
UTTAR PRADESH,MAHOBA,PANWADI,53,20,28,68,98,54,58,65,444
UTTAR PRADESH,MAINPURI,BARNAHAL,2007,504,403,251,154,109,139,233,3800
UTTAR PRADESH,MAINPURI,BEWAR,4511,1037,973,622,563,543,412,839,9500
UTTAR PRADESH,MAINPURI,GHIROR,1514,1075,833,746,691,592,256,220,5927
UTTAR PRADESH,MAINPURI,JAGIR,1120,1104,958,616,295,253,162,225,4733
UTTAR PRADESH,MAINPURI,KARHAL,2085,798,1011,618,300,217,204,826,6059
UTTAR PRADESH,MAINPURI,KISHANI,1626,599,513,425,315,153,79,327,4037
UTTAR PRADESH,MAINPURI,KURAWALI,2771,946,939,636,566,515,297,363,7033
UTTAR PRADESH,MAINPURI,MAINPURI,2937,1147,987,687,450,336,292,786,7622
UTTAR PRADESH,MAINPURI,SULTANGANJ,2447,1071,1775,1259,969,638,386,728,9273
UTTAR PRADESH,MATHURA,BALDEV,2427,354,327,289,208,172,166,217,4160
UTTAR PRADESH,MATHURA,CHHATA,2365,1130,849,892,696,386,193,285,6796
UTTAR PRADESH,MATHURA,CHOMUHA,1854,672,471,473,211,236,217,316,4450
UTTAR PRADESH,MATHURA,FARAH,2171,1235,1013,899,633,437,279,425,7092
