-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Surface Lift Schemes. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcliftdistr5.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Surface Lift Schemes", 
 "url": "http://data.gov.in/sites/default/files/srfcliftdistr5.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total - Irrigation potential created
MAHARASHTRA,CHANDRAPUR,SINDEWAHI,935,989,124,0,2,1115
MAHARASHTRA,CHANDRAPUR,WARORA,23,14,11,0,0,25
MAHARASHTRA,DHULE,DHULE,0,0,0,0,0,0
MAHARASHTRA,DHULE,SAKRI,1,1,0,0,1,1
MAHARASHTRA,DHULE,SHIRPUR,1,0,0,0,1,1
MAHARASHTRA,DHULE,SINDKHEDA,0,0,0,0,0,0
MAHARASHTRA,GADCHIROLI,ARMORI,42,42,0,0,0,42
MAHARASHTRA,GADCHIROLI,CHAMORSHI,53,53,0,0,0,53
MAHARASHTRA,GADCHIROLI,DHANORA,319,319,0,0,0,319
MAHARASHTRA,GADCHIROLI,ETTAPALLI,6,6,0,0,0,6
MAHARASHTRA,GADCHIROLI,GADCHIROLI,205,205,0,0,0,205
MAHARASHTRA,GADCHIROLI,KORCHI,51,51,0,0,0,51
MAHARASHTRA,GADCHIROLI,KURKHEDA,194,194,0,0,0,194
MAHARASHTRA,GADCHIROLI,SIRONCHA,159,159,0,0,0,159
MAHARASHTRA,GONDIYA,A / MORGAON,147,147,43,0,0,190
MAHARASHTRA,GONDIYA,AMGAON,149,105,19,0,29,153
MAHARASHTRA,GONDIYA,DEVRI,394,380,14,0,0,394
MAHARASHTRA,GONDIYA,GONDIYA,351,261,53,0,62,376
MAHARASHTRA,GONDIYA,GOREGAON,15,15,0,0,6,21
MAHARASHTRA,GONDIYA,SADAK ARJUNI,190,190,0,0,0,190
MAHARASHTRA,GONDIYA,SALEKASA,138,106,78,1,27,212
MAHARASHTRA,GONDIYA,TIRODA,83,43,0,0,40,83
MAHARASHTRA,HINGOLI,AUNDHA (NAGNATH),616,617,499,0,269,1384
MAHARASHTRA,HINGOLI,BASMATH,567,431,431,148,175,1185
MAHARASHTRA,HINGOLI,HINGOLI,856,834,828,6,618,2287
MAHARASHTRA,HINGOLI,KALAMNURI,548,405,406,115,0,926
MAHARASHTRA,HINGOLI,SENGAON,1535,773,916,31,405,2125
MAHARASHTRA,JALGAON,AMALNER,1880,1880,520,0,0,2400
MAHARASHTRA,JALGAON,BHUSAWAL,44,42,14,3,0,59
MAHARASHTRA,JALGAON,PAROLA,28,16,13,5,0,34
MAHARASHTRA,JALGAON,RAVER,63,6,0,60,0,66
MAHARASHTRA,JALNA,AMBAD,242,0,242,0,0,242
MAHARASHTRA,JALNA,GHANSAWANGI,19,0,19,0,0,19
MAHARASHTRA,JALNA,MANTHA,443,0,443,0,0,443
MAHARASHTRA,KOLHAPUR,AJRA,2296,1059,295,1015,172,2541
MAHARASHTRA,KOLHAPUR,BHUDARGAD,1767,589,364,835,241,2029
MAHARASHTRA,KOLHAPUR,CHANDGAD,2126,478,331,1220,126,2155
MAHARASHTRA,KOLHAPUR,GADHINGLAJ,3298,1737,307,1582,146,3772
MAHARASHTRA,KOLHAPUR,GAGANBAVDA,2489,940,1044,1336,61,3382
MAHARASHTRA,KOLHAPUR,HATKANANGALE,10272,1295,3621,6693,239,11848
MAHARASHTRA,KOLHAPUR,KAGAL,9790,815,2888,5252,1023,9978
MAHARASHTRA,KOLHAPUR,KARVIR,14188,4708,3606,8721,243,17277
MAHARASHTRA,KOLHAPUR,PANHALA,9803,1547,2481,5858,1052,10938
MAHARASHTRA,KOLHAPUR,RADHANAGARI,6262,762,973,4189,811,6734
MAHARASHTRA,KOLHAPUR,SHAHUWADI,2577,1229,572,1090,539,3430
MAHARASHTRA,KOLHAPUR,SHIROL,20131,5518,3416,10910,1818,21663
MAHARASHTRA,LATUR,AHMADPUR,991,604,309,431,0,1345
MAHARASHTRA,LATUR,AUSA,797,175,351,274,0,800
MAHARASHTRA,LATUR,DEONI,509,94,121,324,5,545
MAHARASHTRA,LATUR,JALKOT,460,10,329,111,10,460
MAHARASHTRA,LATUR,LATUR,377,43,216,118,0,377
MAHARASHTRA,LATUR,NILANGA,2115,820,538,989,0,2346
MAHARASHTRA,LATUR,RENAPUR,54,0,54,0,0,54
MAHARASHTRA,LATUR,SHIRUR ANANTPAL,1641,480,381,839,0,1700
MAHARASHTRA,LATUR,UDGIR,1118,229,577,318,23,1146
MAHARASHTRA,NAGPUR,BHIWAPUR,1271,1169,596,5,0,1770
MAHARASHTRA,NAGPUR,HINGNA,646,505,321,89,8,924
MAHARASHTRA,NAGPUR,KAMPTEE,198,136,120,42,10,308
MAHARASHTRA,NAGPUR,KUHI,898,733,463,52,20,1267
MAHARASHTRA,NAGPUR,MOUDA,1423,1279,923,18,7,2226
MAHARASHTRA,NAGPUR,NAGPUR RURAL,371,287,257,4,0,548
MAHARASHTRA,NAGPUR,NAGPUR(URBAN)1&2,277,184,138,1,0,323
MAHARASHTRA,NAGPUR,NARKHED,3,2,1,0,1,4
MAHARASHTRA,NAGPUR,PARSEONI,78,76,30,2,0,109
MAHARASHTRA,NAGPUR,RAMTEK,119,99,41,16,0,156
MAHARASHTRA,NAGPUR,SAVNER,82,73,33,2,0,108
MAHARASHTRA,NAGPUR,UMRED,1090,669,497,60,3,1229
MAHARASHTRA,NANDED,ARDHAPUR,20,7,14,6,0,27
MAHARASHTRA,NANDED,BHOKAR,525,515,150,69,24,757
MAHARASHTRA,NANDED,BILOLI,188,80,111,86,15,292
MAHARASHTRA,NANDED,DEGLUR,617,319,324,176,40,859
MAHARASHTRA,NANDED,DHARMABAD,134,86,74,39,0,199
MAHARASHTRA,NANDED,HADGAON,568,329,305,215,0,849
MAHARASHTRA,NANDED,HIMAYATNAGAR,761,550,537,232,2,1320
MAHARASHTRA,NANDED,KANDHAR,1392,723,990,436,90,2239
MAHARASHTRA,NANDED,KINWAT,2675,2140,1255,152,414,3961
MAHARASHTRA,NANDED,LOHA,843,744,573,342,0,1659
MAHARASHTRA,NANDED,MAHOOR,642,603,481,60,0,1144
MAHARASHTRA,NANDED,MUDKHED,122,23,45,90,1,159
MAHARASHTRA,NANDED,MUKHED,1846,422,1493,276,28,2220
MAHARASHTRA,NANDED,NAIGAON (KHAIRGAON),1424,341,634,572,84,1631
MAHARASHTRA,NANDED,NANDED,2973,1478,1874,1054,104,4511
MAHARASHTRA,NANDED,UMRI,865,381,383,374,54,1192
MAHARASHTRA,NANDURBAR,AKKALKUWA,1,0,0,0,1,1
MAHARASHTRA,NANDURBAR,AKRANI,3,2,2,0,2,5
MAHARASHTRA,NANDURBAR,NANDURBAR,0,0,0,0,0,0
MAHARASHTRA,NANDURBAR,NAWAPUR,10,6,6,0,1,12
MAHARASHTRA,NANDURBAR,SHAHADE,483,358,25,126,1,510
MAHARASHTRA,NANDURBAR,TALODA,1,0,0,0,1,1
MAHARASHTRA,NASHIK,BAGLAN,0,0,0,0,0,0
MAHARASHTRA,NASHIK,CHANDWAD,0,0,0,0,0,0
MAHARASHTRA,NASHIK,DINDORI,45,5,40,1,0,45
MAHARASHTRA,NASHIK,IGATPURI,377,365,118,0,1,485
MAHARASHTRA,NASHIK,KALWAN,1,0,0,0,1,1
MAHARASHTRA,NASHIK,MALEGAON,1,0,0,0,1,1
MAHARASHTRA,NASHIK,NANDGAON,1,0,0,0,1,1
MAHARASHTRA,NASHIK,NASHIK,0,0,0,0,0,0
MAHARASHTRA,NASHIK,NIPHAD,1822,1257,592,22,7,1878
MAHARASHTRA,NASHIK,PEINT,57,57,50,0,0,107
MAHARASHTRA,NASHIK,SINNAR,46,42,4,0,1,48
MAHARASHTRA,NASHIK,TRIMBAKESHWAR,1,0,0,0,1,1
MAHARASHTRA,NASHIK,YEOLA,1,0,0,0,1,1
MAHARASHTRA,OSMANABAD,BHOOM,774,317,531,7,54,909
MAHARASHTRA,OSMANABAD,KALAMB,1096,615,534,424,247,1819
MAHARASHTRA,OSMANABAD,LOHARA,1126,32,514,561,80,1188
MAHARASHTRA,OSMANABAD,OMARGA,1487,247,487,512,361,1607
MAHARASHTRA,OSMANABAD,OSMANABAD,756,169,353,215,35,772
MAHARASHTRA,OSMANABAD,PARANDA,1157,485,803,258,259,1805
MAHARASHTRA,OSMANABAD,TULJAPUR,1186,413,582,266,11,1272
MAHARASHTRA,PARBHANI,GANGAKHED,447,49,281,125,0,455
MAHARASHTRA,PARBHANI,JINTUR,2264,971,1949,47,332,3300
MAHARASHTRA,PARBHANI,MANWAT,840,602,262,146,0,1009
MAHARASHTRA,PARBHANI,PARBHANI,1103,48,1583,236,29,1896
MAHARASHTRA,PARBHANI,SAILU,569,566,536,318,0,1420
MAHARASHTRA,PUNE,AMBEGAON,16,16,16,0,0,32
MAHARASHTRA,PUNE,HAVELI,110,100,100,18,10,228
MAHARASHTRA,PUNE,INDAPUR,189,59,146,34,0,239
MAHARASHTRA,PUNE,JUNNAR,1,1,0,0,0,1
MAHARASHTRA,PUNE,MAWAL,1,1,0,0,0,1
MAHARASHTRA,RAIGHAR,KHALAPUR,84,0,84,2,0,86
MAHARASHTRA,RAIGHAR,MAHAD,43,0,11,33,0,43
MAHARASHTRA,RAIGHAR,MANGOAN,60,0,44,16,0,60
MAHARASHTRA,RAIGHAR,MHASLA,3,0,0,2,0,3
MAHARASHTRA,RAIGHAR,MURUD,48,0,13,36,0,48
MAHARASHTRA,RAIGHAR,PANVEL,133,0,133,0,0,133
MAHARASHTRA,RAIGHAR,PEN,20,0,17,0,3,20
MAHARASHTRA,RAIGHAR,SHRIVARDHAN,450,0,0,451,1,452
MAHARASHTRA,RAIGHAR,SUDHAGAD,91,0,94,0,6,100
MAHARASHTRA,RAIGHAR,URAN,15,1,0,14,0,15
MAHARASHTRA,RATNAGIRI,CHIPLUN,85,3,83,0,3,89
MAHARASHTRA,RATNAGIRI,DAPOLI,18,17,4,0,0,21
MAHARASHTRA,RATNAGIRI,GUHAGAR,78,55,6,57,0,118
MAHARASHTRA,RATNAGIRI,KHED,140,124,64,5,0,193
MAHARASHTRA,RATNAGIRI,LANJA,83,60,8,22,0,90
MAHARASHTRA,RATNAGIRI,RAJAPUR,45,33,13,2,0,49
MAHARASHTRA,RATNAGIRI,RATNAGIRI,28,25,3,3,0,31
MAHARASHTRA,RATNAGIRI,SANGAMESHWAR,18,1,2,16,0,19
MAHARASHTRA,SANGLI,JAT,190,127,40,1,26,194
MAHARASHTRA,SANGLI,KAVATHE-MAHANKLA,135,95,70,28,8,201
MAHARASHTRA,SANGLI,KHANAPUR,952,345,502,59,194,1100
MAHARASHTRA,SANGLI,MIRAJ,19424,6907,5209,8175,293,20583
MAHARASHTRA,SANGLI,PALUS,10783,4865,3728,4180,387,13160
MAHARASHTRA,SANGLI,SHIRALA,321,247,146,65,0,458
MAHARASHTRA,SANGLI,TASGAON,3601,2512,1309,798,143,4761
MAHARASHTRA,SANGLI,WALWA,21148,9810,6643,8088,172,24713
MAHARASHTRA,SATARA,JAOLI,1363,803,635,114,0,1552
MAHARASHTRA,SATARA,KARAD,14567,4903,4855,9581,0,19339
MAHARASHTRA,SATARA,KOREGAON,807,319,259,418,81,1076
MAHARASHTRA,SATARA,MAHABALESHWAR,77,63,20,0,0,83
MAHARASHTRA,SATARA,PATAN,4771,2199,2199,2529,0,6928
MAHARASHTRA,SATARA,PHALTAN,1355,1054,706,262,0,2023
MAHARASHTRA,SATARA,SATARA,3562,1752,1737,1805,0,5295
MAHARASHTRA,SATARA,WAI,1318,58,58,1259,0,1375
MAHARASHTRA,SINDHUDURGA,DEVGAD,155,167,56,0,34,258
MAHARASHTRA,SINDHUDURGA,KANKAVLI,503,426,254,12,56,748
MAHARASHTRA,SINDHUDURGA,KUDAL,2834,1372,1036,529,50,2986
MAHARASHTRA,SINDHUDURGA,MALWAN,254,163,134,41,47,385
MAHARASHTRA,SINDHUDURGA,SAWANTWADI,590,241,407,4,0,652
MAHARASHTRA,SINDHUDURGA,VAIBHAVWADI,33,0,27,0,6,33
MAHARASHTRA,SINDHUDURGA,VENGURLA,161,140,82,13,18,253
MAHARASHTRA,SOLAPUR,AKKALKOT,1794,438,923,595,19,1975
MAHARASHTRA,SOLAPUR,BARSHI,2247,581,1288,570,256,2696
MAHARASHTRA,SOLAPUR,KARMALA,1111,408,370,476,68,1323
MAHARASHTRA,SOLAPUR,MADHA,4184,1803,2332,914,48,5096
MAHARASHTRA,SOLAPUR,MALSHIRAS,1841,843,852,876,19,2590
MAHARASHTRA,SOLAPUR,MANGALVEDHA,3500,885,1196,1843,199,4123
MAHARASHTRA,SOLAPUR,MOHOL,3737,1224,1832,1369,22,4448
MAHARASHTRA,SOLAPUR,NORTH  SOLAPUR,1648,477,902,700,42,2121
MAHARASHTRA,SOLAPUR,PANDHARPUR,11171,3653,3955,6550,659,14817
MAHARASHTRA,SOLAPUR,SANGOLA,99,71,100,0,0,172
MAHARASHTRA,SOLAPUR,SOUTH  SOLAPUR,7802,3307,3811,1119,1114,9350
MAHARASHTRA,THANE,DHANU,28,2,2,25,0,30
MAHARASHTRA,THANE,JAWHAR,312,0,299,0,13,312
MAHARASHTRA,THANE,KALYAN,36,22,14,22,0,58
MAHARASHTRA,THANE,MURBAD,340,1,314,46,0,361
MAHARASHTRA,THANE,PALGHAR,145,0,112,33,0,145
MAHARASHTRA,THANE,SHAHAPUR,300,34,270,31,0,335
MAHARASHTRA,THANE,VIKRAMGAD,106,34,10,63,0,106
MAHARASHTRA,THANE,WADA,227,82,84,100,0,266
MAHARASHTRA,WARDHA,ARVI,238,179,56,56,5,296
MAHARASHTRA,WARDHA,ASHTI,178,47,30,104,8,189
MAHARASHTRA,WARDHA,DEOLI,416,242,184,93,3,522
MAHARASHTRA,WARDHA,HINGANGHAT,365,122,222,32,0,376
MAHARASHTRA,WARDHA,KARANJA,119,118,88,0,1,206
MAHARASHTRA,WARDHA,SAMUDRAPUR,1710,1663,746,14,4,2427
MAHARASHTRA,WARDHA,SELOO,781,354,266,289,1,909
MAHARASHTRA,WARDHA,WARDHA,487,216,202,90,0,508
MAHARASHTRA,WASHIM,KARANJA,245,75,158,11,9,253
MAHARASHTRA,WASHIM,MALEGAON,478,119,351,10,12,492
MAHARASHTRA,WASHIM,MANGRULPIR,391,192,234,10,10,446
MAHARASHTRA,WASHIM,MANORA,863,5,688,161,22,876
MAHARASHTRA,WASHIM,RISOD,1940,0,1931,9,0,1940
MAHARASHTRA,WASHIM,WASHIM,575,2,545,3,25,575
MAHARASHTRA,YAVATMAL,ARNI,1302,659,373,367,10,1409
MAHARASHTRA,YAVATMAL,BABULGAON,357,221,135,17,4,377
MAHARASHTRA,YAVATMAL,DARWHA,888,326,406,157,3,892
MAHARASHTRA,YAVATMAL,DIGRAS,647,97,558,10,0,665
MAHARASHTRA,YAVATMAL,GHATANJI,1915,1272,711,25,22,2030
MAHARASHTRA,YAVATMAL,KALAMB,273,166,97,11,4,278
MAHARASHTRA,YAVATMAL,KELAPUR,1595,163,1446,3,0,1612
MAHARASHTRA,YAVATMAL,MAHAGAON,411,197,216,79,1,493
MAHARASHTRA,YAVATMAL,MAREGAON,549,307,246,17,5,575
MAHARASHTRA,YAVATMAL,NER,163,141,54,11,1,207
MAHARASHTRA,YAVATMAL,PUSAD,1669,899,672,246,58,1875
MAHARASHTRA,YAVATMAL,RALEGAON,861,564,338,0,0,902
MAHARASHTRA,YAVATMAL,WANI,2204,1534,1000,130,7,2671
MAHARASHTRA,YAVATMAL,YAVATMAL,664,334,329,6,15,684
MAHARASHTRA,YAVATMAL,ZARI JAMANI,1141,605,515,32,78,1230
MANIPUR,IMPHAL EAST,IRILBUNG,209,227,0,0,0,227
MANIPUR,IMPHAL EAST,SAWOMBUNG,300,330,0,0,0,330
MANIPUR,IMPHAL WEST,HAORANG SABAL,198,214,166,0,51,431
MANIPUR,IMPHAL WEST,WANGOI,1709,906,1389,20,419,2734
MANIPUR,THOUBAL,KAKCHING,620,303,460,0,140,903
MANIPUR,THOUBAL,THOUBAL,1325,480,955,0,240,1675
MEGHALAYA,EAST GARO HILLS,SAMANDA,150,150,36,0,0,186
MEGHALAYA,JAINTIA HILLS,KHLIEHRIAT,4,4,0,0,0,4
MEGHALAYA,JAINTIA HILLS,LASKEIN,240,90,150,0,0,240
MEGHALAYA,JAINTIA HILLS,THADLASKEIN,365,365,0,0,0,365
MEGHALAYA,WEST GARO HILLS,BETASING,134,118,44,0,0,162
MEGHALAYA,WEST GARO HILLS,DALU,29,29,0,0,0,29
MIZORAM,CHAMPHAI,KHAWZAWL,16,13,0,0,3,16
MIZORAM,KOLASIB,THINGDAWL,73,56,20,0,17,93
MIZORAM,MAMIT,REIEK,5,3,2,0,1,6
MIZORAM,SERCHHIP,EAST LUNGDAR,186,151,0,0,50,201
NAGALAND,DIMAPUR,DHANSIRI,45,45,3,0,0,48
NAGALAND,DIMAPUR,KUHUBOTO,159,124,44,0,0,168
NAGALAND,DIMAPUR,MEDZIPHEMA,135,94,47,0,0,141
NAGALAND,DIMAPUR,NIULAND,20,15,5,0,0,20
ORISSA,ANGUL,ANUGUL,1317,1269,725,25,0,2019
ORISSA,ANGUL,ATHAMALLIK,2207,1837,1036,2,4,2879
ORISSA,ANGUL,BANRAPALA,1690,1088,653,4,0,1745
ORISSA,ANGUL,CHHENDIPADA,1379,1257,220,1,0,1478
ORISSA,ANGUL,KANIHA,2036,2004,510,63,0,2576
ORISSA,ANGUL,KISHOR NAGAR,821,795,151,10,0,956
ORISSA,ANGUL,PALALAHADA,1943,1918,592,73,0,2582
ORISSA,ANGUL,TALACHERA,412,404,207,0,0,611
ORISSA,BALASORE,BAHANAGA,172,172,50,27,0,249
ORISSA,BALASORE,BALASORE,419,418,308,0,0,726
ORISSA,BALASORE,BALIAPAL,98,46,70,6,0,122
ORISSA,BALASORE,BASTA,647,610,413,0,0,1023
ORISSA,BALASORE,BHOGRAI,1035,360,910,0,0,1269
ORISSA,BALASORE,JALESWAR,692,692,298,0,0,990
ORISSA,BALASORE,KHAIRA,43,41,3,0,0,45
ORISSA,BALASORE,NILAGIRI,326,316,301,36,0,654
ORISSA,BALASORE,OUPADA,71,40,60,0,0,100
ORISSA,BALASORE,REMUNA,639,620,513,0,0,1134
ORISSA,BALASORE,SIMULIA,154,154,125,0,0,279
ORISSA,BALASORE,SORO,677,662,475,0,0,1137
ORISSA,BARGARH,AMBABHANA,538,418,229,29,14,689
ORISSA,BARGARH,ATABIRA,666,666,634,4,4,1309
ORISSA,BARGARH,BARAPALI,649,623,329,24,0,975
ORISSA,BARGARH,BARGARH,1316,914,609,350,8,1880
ORISSA,BARGARH,BHATALI,842,786,235,29,23,1074
ORISSA,BARGARH,BHEDEN,1542,1465,1253,63,0,2781
ORISSA,BARGARH,BIJEPUR,395,353,155,18,0,526
ORISSA,BARGARH,GAISILAT,829,829,426,0,0,1255
ORISSA,BARGARH,JHARABANDH,569,555,148,0,0,703
ORISSA,BARGARH,PADMAPUR (RAJABUDASA,1307,1307,568,0,0,1875
ORISSA,BARGARH,PAIKMAL,803,799,551,3,0,1353
ORISSA,BARGARH,SOHELA,766,695,164,52,0,911
ORISSA,BHADRAK,BANTA,63,62,6,0,0,68
ORISSA,BHADRAK,BASUDEBPUR,551,10,541,0,0,551
ORISSA,BHADRAK,BHADRAK,165,96,154,0,0,249
ORISSA,BHADRAK,BHANDARI POKHARI,188,35,158,0,0,193
ORISSA,BHADRAK,CHANDABALI,1309,916,618,3,0,1537
ORISSA,BHADRAK,DHAMNAGAR,1531,255,1257,0,32,1545
ORISSA,BHADRAK,TIHIDI,1205,91,1114,0,0,1205
ORISSA,BOLANGIR,AGALPUR,522,520,40,0,0,560
ORISSA,BOLANGIR,BALANGIR,472,336,141,19,0,495
ORISSA,BOLANGIR,BANGOMUNDA,137,117,22,0,0,138
ORISSA,BOLANGIR,BELAPARA,669,635,34,0,0,669
ORISSA,BOLANGIR,DEOGAON,823,777,170,52,2,1002
ORISSA,BOLANGIR,GUDVELA,2553,1356,1254,1,0,2610
ORISSA,BOLANGIR,KHAPRAKHOL,365,260,112,2,0,374
ORISSA,BOLANGIR,LOISINGHA,237,129,126,9,0,264
ORISSA,BOLANGIR,MURIBAHAL,139,139,34,0,0,173
ORISSA,BOLANGIR,PATNAGARH,1845,1839,33,0,0,1872
ORISSA,BOLANGIR,PUINTALA,565,549,31,3,0,584
ORISSA,BOLANGIR,SAINTALA,647,460,277,17,0,755
ORISSA,BOLANGIR,TITILAGARH,926,886,621,0,0,1507
ORISSA,BOLANGIR,TUREIKELA,163,100,63,0,0,163
ORISSA,BOUDH,BOUDH,1437,1267,379,0,0,1647
ORISSA,BOUDH,HARABHANGA,986,898,89,0,0,986
ORISSA,BOUDH,KANTAMAL,1911,1343,791,0,0,2134
ORISSA,CUTTACK,ATHAGARH,3143,2153,1454,0,0,3607
ORISSA,CUTTACK,BADAMBA,1620,846,394,767,0,2007
ORISSA,CUTTACK,BANKI,792,661,605,24,0,1290
ORISSA,CUTTACK,BARANGA,1522,1470,1268,23,0,2760
ORISSA,CUTTACK,CUTTACKSADAR,676,589,390,1,0,981
ORISSA,CUTTACK,DAMPADA,2347,1886,1792,30,0,3708
ORISSA,CUTTACK,KANTAPADA,100,78,88,2,4,173
ORISSA,CUTTACK,MAHANGA,1351,1048,1330,1,0,2379
ORISSA,CUTTACK,NARASINGHPUR,1591,1551,536,37,0,2124
ORISSA,CUTTACK,NIALI,150,83,75,49,8,215
ORISSA,CUTTACK,NISCHINTAKOILI,277,269,250,2,1,522
ORISSA,CUTTACK,SALIPUR,202,142,177,2,0,322
ORISSA,CUTTACK,TANGI CHOUDWAR,2279,1715,549,172,0,2436
ORISSA,CUTTACK,TIGIRIA,849,469,380,0,0,849
ORISSA,DEOGARH,BARAKOTE,579,579,240,4,0,824
ORISSA,DEOGARH,RIAMAL,1036,975,957,54,9,1994
ORISSA,DEOGARH,TILEIBANI,585,510,331,1,0,842
ORISSA,DHENKANAL,BHUBAN,1151,751,523,12,0,1285
ORISSA,DHENKANAL,GANDIA,1430,1301,597,130,0,2028
ORISSA,DHENKANAL,HINDOL,827,817,652,0,0,1469
ORISSA,DHENKANAL,KAMAKHYANAGAR,457,342,122,20,0,484
ORISSA,DHENKANAL,KANKADAHAD,462,457,106,3,0,566
ORISSA,DHENKANAL,ODAPADA,1793,1725,1071,35,0,2831
ORISSA,DHENKANAL,PARJANG,2217,2048,885,0,0,2933
ORISSA,DHENKANAL,SADAR,850,707,363,43,1,1113
ORISSA,GAJAPATI,GUMMA,240,240,73,0,0,314
ORISSA,GAJAPATI,KASINAGAR,529,521,275,96,3,895
ORISSA,GAJAPATI,MOHANA,289,203,96,0,0,299
ORISSA,GAJAPATI,NUAGADA,10,10,0,0,0,10
ORISSA,GAJAPATI,PARALAKHEMUNDI,1587,1587,797,122,0,2506
ORISSA,GAJAPATI,R.UDAYGIRI,108,108,33,0,0,141
ORISSA,GAJAPATI,RAYAGADA,550,550,261,0,0,812
ORISSA,GANJAM,ASKA,596,532,462,0,0,994
ORISSA,GANJAM,BELLAGUNTHA,284,243,164,7,0,415
ORISSA,GANJAM,BHANJANAGAR,969,905,325,0,0,1230
ORISSA,GANJAM,BUGUDA,1242,1148,757,95,0,2000
ORISSA,GANJAM,CHHATRAPUR,442,412,318,0,0,730
ORISSA,GANJAM,CHIKETI,412,390,175,0,0,565
ORISSA,GANJAM,DHARAKOTE,480,436,401,13,0,850
ORISSA,GANJAM,DIGAPAHANDI,1897,1695,1014,104,1,2814
ORISSA,GANJAM,GANJAM,388,385,151,0,0,536
ORISSA,GANJAM,HINJILICUT,249,200,64,42,1,307
ORISSA,GANJAM,JAGANNATHPRASAD,648,572,204,59,0,835
ORISSA,GANJAM,KABISURYANAGAR,1052,557,715,223,0,1496
ORISSA,GANJAM,KHALLIKOTE,456,435,177,0,0,612
ORISSA,GANJAM,KODALA,301,301,23,0,0,324
ORISSA,GANJAM,KUKUDAHANDI,142,138,54,5,0,197
ORISSA,GANJAM,PATRAPUR,1421,1037,898,0,0,1935
ORISSA,GANJAM,POLASARA,519,495,234,16,1,745
ORISSA,GANJAM,PURUSOTTAMPUR,900,938,206,0,0,1144
ORISSA,GANJAM,RANGEILUNDA,124,75,48,1,0,124
ORISSA,GANJAM,SANAKHEMUNDI,701,673,321,68,0,1062
ORISSA,GANJAM,SHERAGAD,247,216,209,0,0,425
ORISSA,GANJAM,SORADA,890,816,382,2,0,1200
ORISSA,JAGATSINGHPUR,BALIKUDA,115,82,34,0,0,115
ORISSA,JAGATSINGHPUR,BIRIDI,4,0,4,0,0,4
ORISSA,JAGATSINGHPUR,ERASAMA,538,244,330,0,0,574
ORISSA,JAGATSINGHPUR,JAGATSINGHPUR,6,5,4,0,1,9
ORISSA,JAGATSINGHPUR,KUJANG,235,195,190,0,0,385
ORISSA,JAGATSINGHPUR,NAUGAON,20,0,20,0,0,20
ORISSA,JAGATSINGHPUR,RAGHUNATHPUR,9,3,5,2,1,10
ORISSA,JAGATSINGHPUR,TIRTOL,234,120,178,0,0,299
ORISSA,JAJAPUR,BADACHANA,2175,1374,906,12,0,2292
ORISSA,JAJAPUR,BARI,1568,696,1392,0,0,2087
ORISSA,JAJAPUR,BINJHARPUR,886,108,816,0,0,925
ORISSA,JAJAPUR,DANAGADI,439,351,239,18,0,607
ORISSA,JAJAPUR,DASARATHPUR,565,7,559,0,0,565
ORISSA,JAJAPUR,DHARMASALA,1116,928,466,0,0,1394
ORISSA,JAJAPUR,JAJPUR,219,128,104,1,0,233
ORISSA,JAJAPUR,KOREI,12,12,12,0,0,24
ORISSA,JAJAPUR,RASULPUR,20,8,20,0,0,28
ORISSA,JAJAPUR,SUKINDA,546,662,29,0,0,691
ORISSA,JHARSUGUDA,JHARSUGUDA,524,476,388,0,0,865
ORISSA,JHARSUGUDA,KIRMIRA,922,915,906,0,0,1821
ORISSA,JHARSUGUDA,KOLABIRA,748,704,252,6,0,963
ORISSA,JHARSUGUDA,LAIKERA,653,632,613,0,0,1245
ORISSA,JHARSUGUDA,LAKHANPUR,723,715,308,3,0,1027
ORISSA,KALAHANDI,BHAWANIPATANA,409,368,72,2,0,443
ORISSA,KALAHANDI,DHARMGAD,334,310,143,5,0,458
ORISSA,KALAHANDI,GOLAMUNDA,515,515,309,0,0,824
ORISSA,KALAHANDI,JAIPATNA,65,57,8,0,0,65
ORISSA,KALAHANDI,JUNAGAD,735,606,195,0,0,801
ORISSA,KALAHANDI,KALAMPUR,215,176,98,0,2,275
ORISSA,KALAHANDI,KARLAMUNDA,49,49,22,0,0,72
ORISSA,KALAHANDI,KESINGA,608,567,286,12,1,866
ORISSA,KALAHANDI,KOKASARA,140,140,0,0,0,140
ORISSA,KALAHANDI,LANJIGARH,587,567,26,10,1,603
ORISSA,KALAHANDI,MADANPUR RAMAPUR,701,693,415,8,0,1116
ORISSA,KALAHANDI,NARLA,806,759,142,23,1,924
ORISSA,KANDHAMAL,BALIGUDA,127,122,5,0,0,127
ORISSA,KANDHAMAL,CHAKAPAD,457,409,108,0,0,517
ORISSA,KANDHAMAL,DARINGBADI,5,5,0,0,0,5
ORISSA,KANDHAMAL,FIRINGIA,447,294,154,0,0,448
ORISSA,KANDHAMAL,G.UDAYAGIRI,133,118,43,4,0,165
ORISSA,KANDHAMAL,KHAJURIPADA,276,236,40,0,0,276
ORISSA,KANDHAMAL,KOTAGARH,60,58,2,0,0,60
