-----
{
 "description": "The table refers to Block wise Culturable Command Area and Potential Created through Shallow Tubewells. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "shltbdistr2.12.csv", 
 "title": "Download CSV for Blockwise Culturable Command Area and Potential Created through Shallow Tubewells", 
 "url": "http://data.gov.in/sites/default/files/shltbdistr2.12.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Culturable Command Area,Irrigation potential created - Kharif,Irrigation potential created - Rabi,Irrigation potential created - Perennial,Irrigation potential created - Others,Total
ORISSA,KENDRAPARA,KENDRAPADA,111,105,102,0,0,207
ORISSA,KENDRAPARA,MAHAKALPADA,40,27,29,0,0,56
ORISSA,KENDRAPARA,MARSHAGHAI,172,161,75,1,0,237
ORISSA,KENDRAPARA,PATTAMUNDAI,351,12,345,0,0,357
ORISSA,KENDRAPARA,RAJKANIKA,8,8,5,0,0,13
ORISSA,KEONJHAR,ANANDPUR,100,96,52,1,0,149
ORISSA,KEONJHAR,GHASIPURA,111,100,57,3,0,160
ORISSA,KEONJHAR,GHATAGAON,3,3,2,0,0,5
ORISSA,KEONJHAR,HATADIHI,1218,1169,677,9,0,1855
ORISSA,KEONJHAR,KEONJHAR SADAR,28,26,15,4,0,45
ORISSA,KEONJHAR,PATANA,0,0,0,0,0,1
ORISSA,KEONJHAR,SAHARPADA,2,2,1,1,0,3
ORISSA,KHURDA,BALIANTA,756,294,678,24,4,1000
ORISSA,KHURDA,BALIPATANA,904,136,579,157,44,916
ORISSA,KHURDA,BHUBANESWAR,206,148,112,7,37,304
ORISSA,KHURDA,BOLAGARH,50,44,20,3,0,67
ORISSA,KHURDA,JATANI,2,2,2,0,0,4
ORISSA,KORAPUT,BOIPARIGUDA,3,3,2,0,0,5
ORISSA,KORAPUT,JEYPORE,3,3,1,0,0,4
ORISSA,KORAPUT,KOTPAD,7,7,2,0,0,9
ORISSA,MAYURBHANJA,BADASAHI,557,554,540,0,0,1094
ORISSA,MAYURBHANJA,BARIPADA,140,140,109,0,0,249
ORISSA,MAYURBHANJA,BETANATI,604,580,373,1,0,953
ORISSA,MAYURBHANJA,GOPABANDHUNAGAR,69,16,58,6,0,81
ORISSA,MAYURBHANJA,JASIPUR,3,2,1,0,0,3
ORISSA,MAYURBHANJA,KAPTIPADA,4,4,0,0,0,4
ORISSA,MAYURBHANJA,KHUNTA,53,9,46,0,0,54
ORISSA,MAYURBHANJA,KULIANA,338,330,338,0,0,668
ORISSA,MAYURBHANJA,MURUDA,64,62,38,0,0,101
ORISSA,MAYURBHANJA,RASAGOBINDAPUR,494,361,416,3,0,780
ORISSA,MAYURBHANJA,SAMAKHUNTA,72,72,68,0,0,139
ORISSA,MAYURBHANJA,SARASAKANA,125,120,106,0,0,226
ORISSA,MAYURBHANJA,SULIAPADA,183,181,167,0,0,348
ORISSA,MAYURBHANJA,UDALA,7,6,2,0,0,9
ORISSA,NAWARANGAPUR,CHANDAHANDI,1,1,1,0,0,1
ORISSA,NAWARANGAPUR,NANDAHANDI,1,1,0,0,0,1
ORISSA,NAWARANGAPUR,NAWARANGPUR,0,0,0,0,0,1
ORISSA,NAWARANGAPUR,PAPADAHANDI,4,4,1,1,0,6
ORISSA,NAWARANGAPUR,RAIGHAR,17,17,17,0,0,35
ORISSA,NAYAGARH,BHAPUR,17,6,6,7,0,19
ORISSA,NAYAGARH,DASAPALLA,8,6,2,0,0,8
ORISSA,NAYAGARH,KHANDAPARA,137,112,27,38,0,177
ORISSA,NAYAGARH,NAYAGARH,399,100,76,229,4,410
ORISSA,NAYAGARH,NUAGAON,13,7,6,4,0,17
ORISSA,NAYAGARH,ODAGAON,292,131,107,126,7,371
ORISSA,NAYAGARH,RANAPUR,5,3,3,0,0,6
ORISSA,NUAPADA,NUAPADA,54,47,22,0,0,69
ORISSA,PURI,ASTARANG,610,270,322,65,69,726
ORISSA,PURI,BRAHMAGIRI,214,6,182,23,3,214
ORISSA,PURI,DELANGA,1032,34,1002,0,0,1035
ORISSA,PURI,GOP,2830,1098,2655,24,17,3794
ORISSA,PURI,KAKATPUR,1140,222,671,183,114,1190
ORISSA,PURI,KANAS,1,0,1,0,0,1
ORISSA,PURI,KRISHNAPRASAD,1108,444,656,20,0,1120
ORISSA,PURI,NIMAPARA,1721,461,1463,8,131,2063
ORISSA,PURI,PIPILI,2263,710,1785,6,157,2658
ORISSA,PURI,PURISADAR,540,51,482,9,0,543
ORISSA,PURI,SATYABADI,596,37,584,1,0,622
ORISSA,RAYAGADA,BISAMCUTTACK,2,1,0,1,0,2
ORISSA,RAYAGADA,GUDARI,605,615,28,5,0,648
ORISSA,RAYAGADA,GUNUPUR,739,731,320,0,0,1052
ORISSA,RAYAGADA,K.SINGPUR,2,2,0,0,0,2
ORISSA,RAYAGADA,KOLNARA,30,29,12,0,0,41
ORISSA,RAYAGADA,MUNIGUDA,5,5,4,0,0,9
ORISSA,RAYAGADA,PADMAPUR,532,532,95,0,0,626
ORISSA,RAYAGADA,RAMNAGUDA,1167,1167,300,0,0,1468
ORISSA,RAYAGADA,RAYAGADA,150,149,105,0,40,295
ORISSA,SAMBALPUR,DHANAKOIDA(SAMBALPUR,2,2,2,0,0,4
ORISSA,SAMBALPUR,GOVINDAPUR,6,6,5,0,0,11
ORISSA,SAMBALPUR,JAMANKIRA,18,18,7,0,0,25
ORISSA,SAMBALPUR,KUCHINDA,1,1,0,0,0,1
ORISSA,SONEPUR,BIRMAHARAJPUR,19,17,2,0,0,19
ORISSA,SONEPUR,ULLUNDA,24,24,3,0,0,27
ORISSA,SUNDARGARH,BALISANKARA,8,8,8,0,0,16
ORISSA,SUNDARGARH,BISHRA,2,2,2,0,0,4
ORISSA,SUNDARGARH,BONAI,15,2,13,0,0,15
ORISSA,SUNDARGARH,HEMAGIRI,3,0,3,0,0,3
ORISSA,SUNDARGARH,KUANRAMUNDA,11,9,8,3,0,20
ORISSA,SUNDARGARH,KUTRA,1,1,1,0,0,3
ORISSA,SUNDARGARH,LAHUNIPADA,15,12,15,0,0,27
ORISSA,SUNDARGARH,SUNDARGARH,1,0,1,0,0,1
PONDICHERRY,KARAIKAL,KOTTUCHERRY,31,1,30,0,0,31
PONDICHERRY,KARAIKAL,NEDUNGADU,202,194,8,0,0,202
PONDICHERRY,KARAIKAL,NERAVY,21,21,21,0,0,42
PONDICHERRY,KARAIKAL,THIRUNALLAR,303,270,50,0,0,320
PONDICHERRY,PONDICHERRY,ARIANKUPPAM,338,132,132,186,18,467
PONDICHERRY,PONDICHERRY,BAHOUR,730,692,426,346,13,1477
PONDICHERRY,PONDICHERRY,MANNADIPET,2375,1402,1252,348,317,3318
PONDICHERRY,PONDICHERRY,NETTAPAKKAM,831,478,451,77,276,1282
PONDICHERRY,PONDICHERRY,OULGARET,203,126,124,61,17,327
PONDICHERRY,PONDICHERRY,PONDICHERRY,294,252,164,23,27,466
PONDICHERRY,PONDICHERRY,VILLIANUR,1371,977,782,216,121,2096
PUNJAB,AMRITSER,AJNALA,35844,34947,34956,787,408,71099
PUNJAB,AMRITSER,BABA BAKALA,23270,22944,22958,1177,21,47101
PUNJAB,AMRITSER,BHIKHIWIND,26872,26765,26736,57,79,53636
PUNJAB,AMRITSER,CHOGAWAN,36445,36431,36431,224,12,73099
PUNJAB,AMRITSER,CHOHLA SAHIB,20017,18725,18724,1022,369,38839
PUNJAB,AMRITSER,GANDIWIND,31609,31580,31572,62,0,63213
PUNJAB,AMRITSER,HARSHA CHINNA,18373,18271,18277,104,1,36653
PUNJAB,AMRITSER,JANDIALA GURU,19915,19889,19890,17,9,39804
PUNJAB,AMRITSER,KHDUR SAHIB,23949,23824,23823,119,10,47776
PUNJAB,AMRITSER,MAJITHA,20642,20461,20454,587,16,41517
PUNJAB,AMRITSER,NOUSHERA PONUA,14843,14787,14782,72,270,29911
PUNJAB,AMRITSER,PATTI,26006,24428,25158,494,1265,51345
PUNJAB,AMRITSER,TARN TARAN,26355,26296,26295,71,28,52690
PUNJAB,AMRITSER,TARSIKA,21075,20948,20942,145,9,42044
PUNJAB,AMRITSER,VALTOHA,25371,24646,24780,138,220,49783
PUNJAB,AMRITSER,VERKA,26464,25838,25794,443,2310,54385
PUNJAB,BATHINDA,BATHINDA,27387,27387,27387,45,0,54818
PUNJAB,BATHINDA,MAUR,15259,15259,15259,380,0,30898
PUNJAB,BATHINDA,NATHANA,19519,19519,19519,22,0,39060
PUNJAB,BATHINDA,PHUL,35005,35005,35005,21,15,70047
PUNJAB,BATHINDA,RAMPURA,19211,19211,19211,8,0,38431
PUNJAB,BATHINDA,SANGAT,17580,17580,17580,13,0,35172
PUNJAB,BATHINDA,TALWANDI SAHU,14111,14111,14111,47,0,28269
PUNJAB,FARIDKOT,FARIDKOT,41983,41983,41983,0,0,83966
PUNJAB,FARIDKOT,KOTAKPURA,44519,44519,44519,0,0,89037
PUNJAB,FATEHGARH SAHIB,AMLOH,19983,19983,19983,524,26,40516
PUNJAB,FATEHGARH SAHIB,BASSI PATHANA,29039,29039,29039,1420,2,59500
PUNJAB,FATEHGARH SAHIB,KHAMANO,16515,16515,16515,1342,26,34397
PUNJAB,FATEHGARH SAHIB,SIRHIND,23044,23044,23044,382,8,46479
PUNJAB,FEROZEPUR,ABOHAR,11103,10519,10917,193,23,21652
PUNJAB,FEROZEPUR,FAZILKA,26921,26198,26322,693,39,53250
PUNJAB,FEROZEPUR,FEROZEPUR,25079,24962,24982,28,3,49974
PUNJAB,FEROZEPUR,GHAL KHURAD,35352,35271,35293,92,27,70682
PUNJAB,FEROZEPUR,GURUHAR SAHAI,33087,32968,33007,68,9,66053
PUNJAB,FEROZEPUR,JALALABAD,27149,25848,26600,463,12,52923
PUNJAB,FEROZEPUR,KHUIA SARWARA,12534,11993,12188,589,71,24841
PUNJAB,FEROZEPUR,MAKHU,19908,19537,19542,260,4,39344
PUNJAB,FEROZEPUR,MAMDOT,21204,21080,21084,27,13,42204
PUNJAB,FEROZEPUR,ZIRA,32377,32226,32228,169,0,64624
PUNJAB,GURDASPUR,BAMIAL,1142,1138,1138,9,0,2286
PUNJAB,GURDASPUR,BATALA,17304,16518,16426,976,37,33958
PUNJAB,GURDASPUR,DERA BABA NANAK,22146,21673,21723,619,9,44024
PUNJAB,GURDASPUR,DHARIWAL,11938,10911,10765,1156,454,23286
PUNJAB,GURDASPUR,DHARKALAN,976,964,842,14,0,1820
PUNJAB,GURDASPUR,DINANAGAR,12625,10921,10939,1784,30,23675
PUNJAB,GURDASPUR,FATEHGARH CHURIAN,16933,15904,16174,1089,34,33203
PUNJAB,GURDASPUR,GURDASPUR,18511,17107,16963,1459,704,36232
PUNJAB,GURDASPUR,KAHNUWAN,22673,21426,20963,1622,10,44021
PUNJAB,GURDASPUR,KALANOUR,13330,13187,13144,154,9,26494
PUNJAB,GURDASPUR,NAROT JAIMAL SINGH,6351,5231,4877,1171,84,11362
PUNJAB,GURDASPUR,PATHANKOT,6727,6096,6053,522,271,12942
PUNJAB,GURDASPUR,QUADIAN,14201,12712,11954,1933,0,26599
PUNJAB,GURDASPUR,SHRI HARGOBIND PUR,16771,14292,14117,2809,5,31224
PUNJAB,HOSHIARPUR,BHUNGA,12561,12551,12539,0,4,25095
PUNJAB,HOSHIARPUR,DASUYA,20066,20062,20058,1,0,40121
PUNJAB,HOSHIARPUR,GARHSHANKAR,15697,15681,15666,3,0,31351
PUNJAB,HOSHIARPUR,HAZIPUR,4782,4777,4772,0,0,9550
PUNJAB,HOSHIARPUR,HOSHIARPUR 2,12721,12707,12696,0,0,25403
PUNJAB,HOSHIARPUR,HOSHIARPUR-I,19968,19834,19664,1349,50,40897
PUNJAB,HOSHIARPUR,MAHILPUR,12348,12295,12186,3,0,24485
PUNJAB,HOSHIARPUR,MUKERIAN,13449,13227,12939,559,15,26741
PUNJAB,HOSHIARPUR,TALWARA,375,375,372,0,0,747
PUNJAB,HOSHIARPUR,TANDA,19807,19774,19743,13,0,39530
PUNJAB,JALANDHAR,ADAMPUR,13038,12128,12682,858,64,25732
PUNJAB,JALANDHAR,BHOGPUR,17775,14893,14811,2943,178,32826
PUNJAB,JALANDHAR,JALANDHAR EAST,16044,15090,15080,683,158,31012
PUNJAB,JALANDHAR,JALANDHAR WEST,22202,21959,21982,106,105,44152
PUNJAB,JALANDHAR,LOHTIAN KHAS,17902,17896,17896,38,3,35833
PUNJAB,JALANDHAR,NAKODER,35415,34306,34344,1323,19,69993
PUNJAB,JALANDHAR,NOORMEHAL,22820,17345,17189,2297,2922,39753
PUNJAB,JALANDHAR,PHILLOR,25087,22164,22180,2566,79,46990
PUNJAB,JALANDHAR,RURKA KALAN,16954,14146,14152,2795,19,31112
PUNJAB,JALANDHAR,SHAHKOT,20256,20017,20077,313,40,40448
PUNJAB,KAPURTHALA,DHILLWAN,23339,23339,23339,589,132,47399
PUNJAB,KAPURTHALA,KAPURTHALA,29977,29974,29974,81,1769,61799
PUNJAB,KAPURTHALA,NADALA,20789,20789,20789,70,35,41682
PUNJAB,KAPURTHALA,PHAGWARA,24041,24041,24041,2991,617,51688
PUNJAB,KAPURTHALA,SULTANPUR,35445,35445,35445,368,277,71535
PUNJAB,LUDHIANA,DEHLON,23731,23581,23567,204,45,47397
PUNJAB,LUDHIANA,DORAHA,20401,19869,19988,367,46,40270
PUNJAB,LUDHIANA,JAGRAON,34033,34007,33978,149,33,68167
PUNJAB,LUDHIANA,KHANNA,22992,22252,22192,735,73,45252
PUNJAB,LUDHIANA,LUDHIANA,18908,18616,18613,196,152,37577
PUNJAB,LUDHIANA,MANGAT,41118,38989,38984,2085,199,80257
PUNJAB,LUDHIANA,MASHIWARA,27374,25924,25917,1698,25,53564
PUNJAB,LUDHIANA,PAKHOWAL,24462,24152,24141,412,27,48731
PUNJAB,LUDHIANA,SAMRALA,16010,15576,15390,506,727,32199
PUNJAB,LUDHIANA,SIDHWAN BET,35991,35424,35402,593,63,71482
PUNJAB,LUDHIANA,SUDHAR,29525,29438,29424,174,22,59058
PUNJAB,MANSA,BHIKHI,33748,33748,33748,0,0,67495
PUNJAB,MANSA,BUDHLADA,49716,49716,49716,0,0,99432
PUNJAB,MANSA,JHUNIR,17499,17499,17499,0,0,34999
PUNJAB,MANSA,MANSA,25615,25615,25615,0,0,51230
PUNJAB,MANSA,SARDOOLGARH,13987,13987,13987,0,0,27974
PUNJAB,MOGA,BAGHA PURANA,50692,50686,50686,71,34,101477
PUNJAB,MOGA,KOT ISE KHAN,46784,46782,46782,37,0,93601
PUNJAB,MOGA,MOGA II,25991,25991,25991,760,7,52748
PUNJAB,MOGA,MOOGA-1,29858,29858,29858,324,47,60087
PUNJAB,MOGA,NIHAL SINGH WALA,30506,30500,30500,187,44,61230
PUNJAB,MUKATSAR,GIDARBAHA,11821,11821,11821,5,2,23648
PUNJAB,MUKATSAR,LAMBI,7358,7358,7358,59,50,14825
PUNJAB,MUKATSAR,MALOUT,6092,6092,6092,262,832,13277
PUNJAB,MUKATSAR,MUKATSAR,18839,18839,18839,37,10,37726
PUNJAB,NAWANSHAHAR,AUR,16748,14086,14085,2663,19,30854
PUNJAB,NAWANSHAHAR,BALACHOR,15586,9406,9435,324,9,19173
PUNJAB,NAWANSHAHAR,BANGA,22789,19657,19653,3235,11,42555
PUNJAB,NAWANSHAHAR,NAWANSHAHR,17061,13907,13915,2950,415,31187
PUNJAB,NAWANSHAHAR,SADOYA,5310,4832,5180,101,74,10187
PUNJAB,PATIALA,BHUNARKHERI,30032,30032,30032,0,0,60065
PUNJAB,PATIALA,DERABASSI,10075,10075,10075,0,0,20150
PUNJAB,PATIALA,KANOR,22942,22941,22941,0,0,45881
PUNJAB,PATIALA,NABHA,48004,47931,47932,18,10,95890
PUNJAB,PATIALA,PATIALA,25746,25739,25737,25,9,51511
PUNJAB,PATIALA,PATRAN,35681,35418,35420,191,82,71111
PUNJAB,PATIALA,RAJPURA,28287,28287,28287,0,3,56577
PUNJAB,PATIALA,SAMANA,25132,25132,25132,0,0,50264
PUNJAB,PATIALA,SANOR,24679,24594,24589,54,0,49236
PUNJAB,ROPAR,ANANDPUR SAHIB,3179,3173,3178,0,0,6351
PUNJAB,ROPAR,CHAMKAUR SAHIB,13191,13176,13176,15,0,26366
PUNJAB,ROPAR,KHARAR,14522,14519,14519,0,0,29038
PUNJAB,ROPAR,MAJRI,7621,7617,7621,0,0,15238
PUNJAB,ROPAR,MORINDA,10549,10541,10541,7,0,21090
PUNJAB,ROPAR,NOORPUR BEDI,6428,6415,6418,10,0,12844
PUNJAB,ROPAR,ROPAR,10982,10961,10961,9,0,21932
PUNJAB,SANGRUR,AHMADGARH,27577,27509,27509,59,0,55076
PUNJAB,SANGRUR,ANDANA,28220,28208,28208,17,0,56433
PUNJAB,SANGRUR,BARNALA,60738,60656,60657,61,0,121375
PUNJAB,SANGRUR,BHAVANIGARH,29554,29524,29524,169,0,59217
PUNJAB,SANGRUR,DHURI,22684,22530,22530,166,0,45227
PUNJAB,SANGRUR,LEHRAGAGA,32387,32387,32387,13,2,64788
PUNJAB,SANGRUR,MALERKOTLA,35796,35692,35706,643,0,72041
PUNJAB,SANGRUR,MEHALKALAN,27408,27349,27349,79,0,54777
PUNJAB,SANGRUR,SANGRUR,30611,30578,30572,143,0,61293
PUNJAB,SANGRUR,SEHNA,36886,36881,36882,0,0,73763
PUNJAB,SANGRUR,SHERPUR,23517,23324,23323,139,2,46789
PUNJAB,SANGRUR,SUNAM,61449,61422,61409,16,0,122847
RAJASTHAN,AJMER,AJMER,49,44,43,1,2,90
RAJASTHAN,AJMER,KISHANGARH,274,66,243,6,10,325
RAJASTHAN,AJMER,MASUDA,1,0,0,0,0,1
RAJASTHAN,AJMER,NASIRABAD,8,5,5,0,0,10
RAJASTHAN,AJMER,PISAGAON,5,0,5,0,0,5
RAJASTHAN,AJMER,SARWAD,2,0,2,0,0,2
RAJASTHAN,ALWAR,ALWAR,4956,2225,4669,205,244,7342
RAJASTHAN,ALWAR,BEHROR,435,14,529,0,4,547
RAJASTHAN,ALWAR,KATHUMAR,34648,74,36114,8,6,36201
RAJASTHAN,ALWAR,KOTKASIM,24952,2094,27505,125,215,29938
RAJASTHAN,ALWAR,LAXMANGARH,14457,1011,14705,25,12,15753
RAJASTHAN,ALWAR,RAJGARH,8,0,8,0,0,8
RAJASTHAN,ALWAR,RAMGARH,17928,4759,17761,69,1088,23677
RAJASTHAN,ALWAR,TIJARA,37062,3034,35850,8,182,39073
RAJASTHAN,BANSWARA,BAGIDORA,8,0,8,0,0,8
RAJASTHAN,BANSWARA,BANSWARA,91,0,92,0,0,92
RAJASTHAN,BANSWARA,GADHI,154,18,143,3,11,175
RAJASTHAN,BANSWARA,GHATOL,17,0,17,0,0,17
RAJASTHAN,BANSWARA,KUSHALGARH,82,0,82,0,0,82
RAJASTHAN,BARAN,ANTA,1392,479,1392,0,0,1871
RAJASTHAN,BARAN,BARAN,5691,104,5692,2,0,5798
RAJASTHAN,BARAN,KISHANGANJ,2980,1226,2931,0,0,4157
RAJASTHAN,BARAN,MANGROL,3369,408,3396,13,0,3817
RAJASTHAN,BARAN,SHAHABAD,1209,119,1209,0,0,1328
RAJASTHAN,BARMER,GUDAMALANI,25,0,25,0,0,25
RAJASTHAN,BARMER,PACH PADRA,327,130,280,0,0,410
RAJASTHAN,BHARATPUR,BAYANA,10294,227,11146,263,206,11843
RAJASTHAN,BHARATPUR,BEIR,20341,288,20920,2,7,21216
RAJASTHAN,BHARATPUR,BHARATPUR,29572,25,29762,0,0,29787
RAJASTHAN,BHARATPUR,DEEG,21797,51,21746,2,4,21804
RAJASTHAN,BHARATPUR,KAMAN,12144,1377,10999,21,29,12426
RAJASTHAN,BHARATPUR,KUMBHER,26150,1365,26280,45,20,27709
RAJASTHAN,BHARATPUR,NADBAI,35661,6,35677,2,13,35698
RAJASTHAN,BHARATPUR,NAGAR,26744,992,25836,11,0,26840
RAJASTHAN,BHARATPUR,PAHARI,18176,1101,17372,0,26,18500
RAJASTHAN,BHARATPUR,ROOPBAS,30152,82,30095,0,29,30206
RAJASTHAN,BHILWARA,ASIND,11,11,5,0,0,16
RAJASTHAN,BHILWARA,BHILWARA,317,233,267,7,5,511
RAJASTHAN,BHILWARA,HURDA,26,17,21,0,3,40
RAJASTHAN,BHILWARA,JAHAJPUR,45,12,43,0,0,54
RAJASTHAN,BHILWARA,KOTADI,606,190,417,1,20,627
RAJASTHAN,BHILWARA,MANDAL,23,17,17,0,0,33
RAJASTHAN,BHILWARA,MANDALGARH,386,176,315,0,10,501
RAJASTHAN,BHILWARA,RAIPUR,30,23,12,0,0,35
RAJASTHAN,BHILWARA,SAHADA,12,12,11,0,0,23
RAJASTHAN,BIKANER,BIKANER,67,15,55,0,0,70
RAJASTHAN,BUNDI,BUNDI,2010,1792,1670,0,0,3463
RAJASTHAN,BUNDI,HINDOLI,514,186,458,76,0,720
RAJASTHAN,BUNDI,INDRAGARH,2827,277,2776,0,1,3055
RAJASTHAN,BUNDI,KESHORAIPATAN,7890,3703,7127,15,2009,12854
RAJASTHAN,BUNDI,NAINWA,1032,225,946,42,0,1213
RAJASTHAN,CHITTORGARH,ARNOD,1442,20,1436,18,19,1493
RAJASTHAN,CHITTORGARH,BADI SADRI,269,36,233,0,20,288
RAJASTHAN,CHITTORGARH,BHADESAR,522,219,486,3,72,779
RAJASTHAN,CHITTORGARH,CHHOTI SADRI,283,21,249,0,16,285
RAJASTHAN,CHITTORGARH,CHITTORGARH,84,34,72,4,15,125
RAJASTHAN,CHITTORGARH,DUNGLA,956,110,831,3,49,991
RAJASTHAN,CHITTORGARH,GANGARAR,798,611,732,95,102,1540
RAJASTHAN,CHITTORGARH,KAPASAN,299,107,268,0,6,381
RAJASTHAN,CHITTORGARH,NIMBAHERA,1762,150,2095,18,86,2348
RAJASTHAN,CHITTORGARH,PRATAPGARH,134,12,134,0,3,149
RAJASTHAN,CHITTORGARH,RASHMI,163,37,155,0,0,192
RAJASTHAN,CHITTORGARH,RAWATBHATA,1,1,1,0,0,2
RAJASTHAN,CHURU,SARDAR SHAHAR,325,180,266,0,0,445
RAJASTHAN,CHURU,SUJANGARH,690,576,593,0,0,1169
RAJASTHAN,DAUSA,DAUSA,1116,200,1064,0,2,1267
RAJASTHAN,DAUSA,LALSOT,3815,665,3606,0,6,4276
RAJASTHAN,DAUSA,MAHUA,11669,62,11927,0,15,12004
RAJASTHAN,DAUSA,SIKRAY,1287,14,1308,0,1,1322
RAJASTHAN,DHOLPUR,BARI,6825,321,6206,378,64,6970
RAJASTHAN,DHOLPUR,BASERI,7002,105,7423,0,4,7532
RAJASTHAN,DHOLPUR,DHOLPUR,11700,846,11091,20,108,12065
RAJASTHAN,DHOLPUR,RAJAKHERA,6573,29,6701,0,0,6730
RAJASTHAN,DHOLPUR,SAPAIU,14357,115,14294,3,1,14413
RAJASTHAN,DUNGARPUR,ASPUR,4,0,4,0,0,4
RAJASTHAN,DUNGARPUR,DUNGARPUR,29,6,26,1,2,35
RAJASTHAN,DUNGARPUR,SAGWARA,221,147,192,2,29,369
RAJASTHAN,DUNGARPUR,SIMALWARA,291,8,289,0,1,297
RAJASTHAN,GANGANAGAR,SURATGARH,782,792,792,0,0,1583
RAJASTHAN,HANUMANGARH,BHADRA,4574,3442,3591,2,2,7036
RAJASTHAN,HANUMANGARH,NOHAR,244,100,147,0,3,249
RAJASTHAN,JAIPUR,AMER,8653,3435,5765,2,913,10116
RAJASTHAN,JAIPUR,BASSI,150,17,133,0,1,151
RAJASTHAN,JAIPUR,CHAKSU,11,0,11,0,0,11
RAJASTHAN,JAIPUR,CHOMU,148,57,88,0,20,164
RAJASTHAN,JAIPUR,JAIPUR,926,405,689,0,79,1173
RAJASTHAN,JAIPUR,JAMWARAMGARH,76,23,64,0,3,90
RAJASTHAN,JAIPUR,MOUJMABAD,25,2,23,0,2,26
RAJASTHAN,JAIPUR,PHAGI,45,12,37,0,1,50
RAJASTHAN,JAIPUR,PHULERA,33,13,30,0,0,43
RAJASTHAN,JAIPUR,SANGANER,960,151,847,1,35,1033
RAJASTHAN,JAIPUR,SHAHPURA,1674,487,1436,1,90,2015
RAJASTHAN,JAIPUR,VIRATNAGAR,27,9,25,0,0,34
RAJASTHAN,JAISALMER,JAISALMER,6,6,6,0,0,13
RAJASTHAN,JAISALMER,POKARAN,36,9,37,0,0,46
RAJASTHAN,JALORE,AHORE,733,217,562,3,40,822
RAJASTHAN,JALORE,BAGODA,13,8,5,0,0,13
RAJASTHAN,JALORE,BHINMAL,53,42,44,1,4,91
RAJASTHAN,JALORE,JALORE,264,43,243,6,22,314
RAJASTHAN,JALORE,RANIWARA,26,0,26,0,0,26
RAJASTHAN,JALORE,SANCHORE,213,30,174,0,34,238
RAJASTHAN,JALORE,SAYLA,56,11,52,1,1,65
RAJASTHAN,JHALAWAR,GANGADHAR,10,4,6,0,0,10
RAJASTHAN,JHALAWAR,JHALARA PATAN,95,15,95,0,2,112
RAJASTHAN,JHALAWAR,KHANPUR,3229,0,3229,0,0,3229
RAJASTHAN,JHALAWAR,PACHPAHAR,496,89,421,1,0,511
RAJASTHAN,JHALAWAR,PIRAWA,88,8,80,0,0,88
RAJASTHAN,JHUNJHUNU,BUHANA,28,9,24,0,0,32
RAJASTHAN,JHUNJHUNU,NAWALGARH,44,13,35,0,1,49
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,42,20,39,0,2,61
RAJASTHAN,JODHPUR,BHOPAL GARH,279,96,176,0,17,288
RAJASTHAN,JODHPUR,BILADA,822,174,649,25,27,876
RAJASTHAN,JODHPUR,JODHPUR,868,349,629,6,86,1070
RAJASTHAN,JODHPUR,LUNI,291,1,292,2,7,302
RAJASTHAN,JODHPUR,SHER GARH,9034,5518,7009,2,125,12653
RAJASTHAN,KAROLI,HINDON,8420,154,9359,0,8,9522
RAJASTHAN,KAROLI,KAROLI,124,0,124,0,0,125
RAJASTHAN,KAROLI,NADOTI,43,1,43,0,0,44
RAJASTHAN,KAROLI,TODA BHIM,6874,685,6802,0,3,7490
RAJASTHAN,KOTA,DIGOD,4238,942,4205,0,0,5147
RAJASTHAN,KOTA,LADPURA,9070,3606,7790,9,35,11440
RAJASTHAN,KOTA,PIPALLDA,8799,654,8735,0,0,9389
RAJASTHAN,KOTA,RAMGANJMANDI,326,0,329,0,0,329
RAJASTHAN,KOTA,SANGOD,24165,2203,25804,16,5,28029
RAJASTHAN,NAGAUR,DEEDWANA,208,98,277,0,23,398
RAJASTHAN,NAGAUR,DEGANA,51,15,36,0,0,51
RAJASTHAN,NAGAUR,JAYAL,2155,917,2154,0,0,3070
RAJASTHAN,NAGAUR,KHEEVSAR,2,0,2,0,0,2
RAJASTHAN,NAGAUR,LADNU,48,34,30,0,1,64
RAJASTHAN,NAGAUR,MAKRANA,185,63,206,0,0,269
RAJASTHAN,NAGAUR,MERTA,1274,280,1756,0,82,2117
RAJASTHAN,NAGAUR,NAGAUR,61,3,68,0,0,71
RAJASTHAN,NAGAUR,NAWA,12,3,11,1,0,16
RAJASTHAN,NAGAUR,PARBATSAR,99,55,58,9,1,123
RAJASTHAN,PALI,BALI,55,17,55,0,10,82
RAJASTHAN,PALI,DESURI,184,72,125,0,10,207
RAJASTHAN,PALI,JAITARAN,399,79,346,17,2,444
RAJASTHAN,PALI,MARWAR JUNCTION,3527,755,2873,75,15,3718
RAJASTHAN,PALI,PALI,1350,192,1157,4,18,1370
RAJASTHAN,PALI,ROHAT,2,0,2,0,0,2
RAJASTHAN,PALI,SOJAT,523,147,378,11,1,537
RAJASTHAN,PALI,SUMERPUR,514,241,443,0,42,727
RAJASTHAN,RAJSAMAND,AMET,6,5,5,0,0,10
RAJASTHAN,RAJSAMAND,NATHDWARA,55,20,47,8,1,76
